date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2021-03-01,270.0,271.3999938964844,264.20001220703125,268.0,332947,0.0,-0.004272687804431685,0.628376523052311,-0.0354026684077257,1635905.3,193.34904411847344,0.04585365853658541,0.9718656710724333,-0.006799566151328559,56.093978010586504
2021-03-02,269.6000061035156,270.95001220703125,263.20001220703125,264.1499938964844,341312,0.0,-0.014365694416103025,0.6324027441157762,-0.0354026684077257,1459213.95,194.05353118094123,0.00018927600080842488,0.9949650038523894,-0.022716052899214675,50.221230071103825
2021-03-03,266.0,267.5,260.45001220703125,262.20001220703125,630347,0.0,-0.007382100073859088,0.5493027655686508,-0.0354026684077257,1320139.15,194.7316056190118,-0.010379316374030445,1.0095060563772074,-0.013439036542673517,27.58619828002412
2021-03-04,260.3999938964844,271.70001220703125,259.8500061035156,267.6499938964844,601334,0.0,0.020785588999705507,0.5426109981508579,-0.0354026684077257,1280088.55,195.45716172127518,0.00696014367373321,0.9960769889018176,0.03830661134306853,39.19751175819275
2021-03-05,268.3500061035156,272.0,265.5,268.54998779296875,705616,0.0,0.0033625776835715104,0.5410486129250474,-0.0354026684077257,977883.15,196.18445352298357,-0.002229262928188591,0.9971048641078492,0.006214926979007089,43.99115479688088
2021-03-08,269.20001220703125,287.0,268.5,269.6499938964844,1350474,0.0,0.0040960944089247775,0.4952063315498454,-0.0354026684077257,823441.3,196.91545392470996,0.006156693643598388,0.9933525096676724,0.008271490215786104,45.96067876343273
2021-03-09,271.3500061035156,275.3999938964844,259.0,260.0,568971,0.0,-0.03578710964180065,0.39766192985380383,-0.0354026684077257,671178.6,197.54316085083227,-0.015710747652376233,1.030278836763822,-0.08999380140567992,37.16894652059463
2021-03-10,262.45001220703125,264.29998779296875,257.1499938964844,259.8500061035156,341979,0.0,-0.0005768996018630235,0.38277298717100644,-0.0354026684077257,616622.4,198.16312946031172,-0.008962646812007313,1.030103872508519,-0.0015071585668967387,42.70724910645791
2021-03-12,262.5,264.95001220703125,258.1499938964844,260.1499938964844,869959,0.0,0.0011544652142483347,0.37854195629709525,-0.0354026684077257,571718.65,198.77991418106967,-0.02802167073054629,1.0242744728635202,0.003049768102441416,47.30812159156794
2021-03-15,262.0,264.0,254.89999389648438,256.79998779296875,199413,0.0,-0.01287721000235198,0.2527108776254369,-0.0354026684077257,534206.4,199.3572283463622,-0.043753492958854,1.0334794009903001,-0.050956292874244205,50.674832484477726
2021-03-16,259.0,259.3999938964844,247.0,248.8000030517578,624001,0.0,-0.031152590036961025,0.2626975157000419,-0.0354026684077257,533120.0,199.84919625387857,-0.0773224228320607,1.0616458781000624,-0.11858729903886589,31.295802001278062
2021-03-17,249.0,253.75,237.8000030517578,242.6999969482422,339996,0.0,-0.02451770911854312,0.2692113578926436,-0.0354026684077257,508788.25,200.27557238019065,-0.0665384732759916,1.0820148354160084,-0.09107233959124757,25.893764835164674
2021-03-18,242.0500030517578,256.6499938964844,240.0,242.0,1137989,0.0,-0.0028842066627280394,0.2691393200704834,-0.0354026684077257,530978.3,200.69074081421863,-0.06869349888106135,1.0785227184453285,-0.010716407230309708,24.13041365258826
2021-03-19,241.1999969482422,252.0,226.1999969482422,245.9499969482422,704300,0.0,0.01632230143901725,0.2784864377534726,-0.0354026684077257,548241.3,201.14108167127358,-0.054583883457219984,1.0569628036069432,0.05861075671971804,25.10726184207911
