date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,609.0,613.0,606.7166748046875,608.4833374023438,3302079,0.0,0.0,-0.0014769428744817459,0.1780919840094381,-0.022194864035227073,-0.005450683998651451,0.9984319002033324,-0.008293145813188404,-0.03577199449795876
2025-02-27,609.8666381835938,615.2333374023438,602.3333129882812,604.2000122070312,1490649,0.0,0.0,-0.007039346736425478,0.1735295459173876,-0.022194864035227073,0.006510012462606962,1.0047721470383555,-0.040565693257330226,-0.023584905183876792
2025-02-28,602.0,604.7166748046875,523.3333129882812,586.8499755859375,15186228,0.0,0.0,-0.02871571709791476,0.19776177933843422,-0.022194864035227073,0.05546570704995868,1.0326588853816194,-0.1452035663409826,-0.006191191841871224
2025-03-03,580.3333129882812,587.4500122070312,564.4666748046875,583.1666870117188,3854940,0.0,0.0,-0.00627637169200046,0.19718574669432215,-0.022194864035227073,0.06138894520264215,1.0371877460528711,-0.0318297416467565,0.001200259183976593
2025-03-04,579.9833374023438,582.0,569.933349609375,577.316650390625,1889373,0.0,0.0,-0.010031500000575622,0.1991659183654067,-0.022194864035227073,0.055544407742413426,1.0457331756945627,-0.05036755072971608,0.007101885279628739
2025-03-05,575.0,589.9666748046875,575.0,586.7166748046875,2643276,0.0,0.0,0.016282267985346044,0.20663084434260337,-0.022194864035227073,0.037099103421429414,1.0278129676723642,0.07879882235955576,-0.014430601972418744
2025-03-06,588.1666870117188,592.9666748046875,582.7333374023438,589.9500122070312,2542890,0.0,0.0,0.005510900816684705,0.207796752818221,-0.022194864035227073,0.02415458887218258,1.0212546197958337,0.026520628819928244,-0.028957324637604143
2025-03-07,588.8333129882812,588.9833374023438,580.1500244140625,583.2166748046875,1711248,0.0,0.0,-0.01141340327658269,0.21093229458789609,-0.022194864035227073,0.006229761490387453,1.0309876267107827,-0.05410931862182681,-0.014059975582449424
2025-03-10,578.4666748046875,586.9000244140625,578.066650390625,583.8666381835938,1800171,0.0,0.0,0.0011144458088820919,0.20671066993224452,-0.022194864035227073,-0.0011988202889148258,1.027049616294924,0.0053913315424601385,-0.015157529146501258
2025-03-11,580.0,585.6500244140625,578.0,581.4166870117188,1785177,0.0,0.0,-0.004196080083453291,0.19733042478550547,-0.022194864035227073,-0.007051804175360887,1.0283015381908602,-0.021264231683340445,0.0021499210943265457
2025-03-12,578.7833251953125,584.6666870117188,567.433349609375,578.25,2031894,0.0,0.0,-0.005446501764499456,0.19701740191135114,-0.022194864035227073,0.014641893306852616,1.0313157638635566,-0.027644773686044226,0.00905030246838523
2025-03-13,581.6666870117188,581.6666870117188,566.25,572.8666381835938,1575459,0.0,0.0,-0.009309748061229972,0.1943466998096131,-0.022194864035227073,0.029820856870988788,1.038682710255132,-0.047902781942385515,0.024700381329463283
2025-03-17,573.4000244140625,579.9500122070312,572.0,575.0166625976562,849168,0.0,0.0,0.0037530976160169427,0.19048560014533636,-0.022194864035227073,0.0142604775485764,1.0320251737779762,0.019702788116926058,0.041361106107552725
2025-03-18,575.0166625976562,575.0166625976562,575.0166625976562,575.0166625976562,0,0.0,0.0,0.0,0.18348697366835393,-0.022194864035227073,0.01539081588689517,1.0296527794657784,0.0,0.028839708597948377
2025-03-19,582.316650390625,588.9666748046875,577.5,582.6666870117188,1730862,0.0,0.0,0.013304004756146126,0.1903304908494634,-0.022194864035227073,-0.002145308849577088,1.015164447665201,0.0698994890297092,0.022025135938521734
2025-03-20,584.9833374023438,588.9500122070312,580.5999755859375,583.4833374023438,1876332,0.0,0.0,0.0014015738480146478,0.18514393831166287,-0.022194864035227073,-0.00896912913681902,1.0118855161164089,0.0075701845012795255,0.018995080540986642
2025-03-21,582.7333374023438,591.6666870117188,581.683349609375,587.0166625976562,1857861,0.0,0.0,0.006055571716996777,0.1729435435101021,-0.022194864035227073,-0.024104979152458905,1.0039962076097138,0.03501472933851249,0.026887354654411943
2025-03-24,587.1666870117188,601.316650390625,587.1666870117188,598.7999877929688,1747227,0.0,0.0,0.02007323802900096,0.18729073707746946,-0.022194864035227073,-0.0397183127591102,0.9825192271448664,0.1071768805572548,0.0029503383995843624
2025-03-25,599.0,602.2999877929688,586.0,591.5999755859375,1779057,0.0,0.0,-0.012024068727136683,0.17747969750599366,-0.022194864035227073,-0.02803129424043105,0.9921639460488814,-0.06774897759356865,0.02805956272167287
2025-03-26,590.0166625976562,599.4000244140625,587.433349609375,595.5,1094529,0.0,0.0,0.006592333629155123,0.17999713303871015,-0.022194864035227073,-0.021550483607525206,0.9845004167404624,0.036624657024347196,0.05163727959697728
