date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2025-02-25,210.8000030517578,217.0,208.13999938964844,214.57000732421875,17279,0.03702094401688982,0.5737624365874134,-0.047412461662664926,56716.45,239.06927436787382,0.059081939092278546,1.0144358187918412,0.0645231214365467,42.22755643563271
2025-02-27,212.30999755859372,212.30999755859372,204.0,204.6999969482422,18730,-0.045999021480494284,0.5695835662528347,-0.047412461662664926,54604.35,238.72729150797701,-0.018649021803265886,1.0615999224462902,-0.08075903765187849,41.4720396897651
2025-02-28,204.42999267578125,204.44000244140625,194.4600067138672,194.4600067138672,30212,-0.05002437902802781,0.5942514406842593,-0.047412461662664926,54801.55,238.28682101251326,-0.11205476386362012,1.110426277790145,-0.08418049122206858,39.55247016914143
2025-03-03,194.4600067138672,199.8000030517578,184.72999572753903,190.16000366210935,43216,-0.022112531642997202,0.5671156689083916,-0.047412461662664926,56543.9,237.80794720803166,-0.12340381651919263,1.1242532453411989,-0.03899121901471732,37.24287949530943
2025-03-04,190.08999633789065,192.75,180.6499938964844,181.82000732421875,33880,-0.04385778385190675,0.541488106330747,-0.047412461662664926,55010.2,237.2508532788395,-0.12126043155875321,1.1637800740464979,-0.08099491480828348,36.07280250317681
2025-03-05,184.8000030517578,190.8999938964844,172.72000122070312,187.25999450683597,134724,0.02991962910284518,0.5538569505025392,-0.047412461662664926,60216.5,236.75343179852106,-0.12727786682747744,1.11788426526761,0.054020498497839145,39.16689019255653
2025-03-06,188.0,193.4900054931641,177.88999938964844,183.3500061035156,94079,-0.020879998494166552,0.5367336734287481,-0.047412461662664926,64038.65,236.22205442842153,-0.10429893093806386,1.1293236674088425,-0.03890197157141599,32.688638550914675
2025-03-07,185.1999969482422,187.0,182.5,184.58999633789065,19519,0.006762968056161389,0.5396955508130916,-0.047412461662664926,63295.4,235.7083026066252,-0.050755991130348455,1.1119779264612155,0.012531079644183978,30.318560999038993
2025-03-10,188.9900054931641,188.9900054931641,175.36000061035156,179.10000610351562,22129,-0.029741537154189257,0.5363686384371475,-0.047412461662664926,61397.4,235.14503597475348,-0.058161534211189636,1.1360664129612632,-0.055449805354673726,32.137994358334154
2025-03-11,172.39999389648438,181.4199981689453,172.39999389648438,180.1999969482422,32692,0.006141768884646348,0.5353909843547354,-0.047412461662664926,59724.2,234.59831916851954,-0.008909967609272984,1.1192092365296094,0.011471558075138222,36.9888332567781
