date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2021-03-01,667.25,667.25,650.0,655.2000122070312,60556,0.0,0.0,-0.010253178060157242,0.752425890431341,-0.03534768682087224,215822.6,633.7461061579933,-0.010402721623740896,1.0113085510606301,-0.013626827644130049,58.003762646963864
2021-03-02,658.5,677.7625122070312,653.0,669.5875244140625,90508,0.0,0.0,0.02195896205582648,0.7549333692451201,-0.03534534912620346,213883.4,634.1027371854169,-0.016505691758503693,0.9938263876595844,0.029087284599581337,58.755421280533994
2021-03-03,675.0,721.1875,675.0,694.375,323788,0.0,0.0,0.037019022431202364,0.7614789227117508,-0.03456012626130619,217917.4,634.7024611935223,0.021721955485209277,0.9640819081908192,0.048614637701625676,34.77055733242686
2021-03-04,690.75,708.9874877929688,683.2249755859375,704.875,64856,0.0,0.0,0.015121512151215155,0.7618669334667173,-0.033774903396408915,218489.4,635.4006954105022,0.04387263976305067,0.9554202855531787,0.019847969886195423,45.07880774598699
2021-03-05,707.5,715.0,688.5125122070312,701.8125,49456,0.0,0.0,-0.0043447419755275885,0.7622946940612172,-0.03298968053151165,216989.6,636.0615093865171,0.0601597657680899,0.965378928687717,-0.005699556814943683,45.326646535873365
2021-03-08,705.0,715.2999877929688,693.0374755859375,699.0,76944,0.0,0.0,-0.004007480630510263,0.7618344589491921,-0.03220445766661437,216089.0,636.6877630244622,0.06684979697333815,0.9750652700705248,-0.005260303640550462,53.062006347558494
2021-03-09,703.5,709.2249755859375,682.7249755859375,703.125,53888,0.0,0.0,0.00590128755364816,0.7608030179831523,-0.0314192348017171,213791.8,637.3488300590448,0.0500867688884814,0.9757822222222221,0.007756656238990208,58.6271700740371
2021-03-10,714.4874877929688,714.4874877929688,686.2374877929688,693.9249877929688,70132,0.0,0.0,-0.013084461805555558,0.7621420838298224,-0.030634011936819822,213613.0,637.9117769021684,-0.000648082386363602,0.9938916466646442,-0.01716800831693357,54.09208703675206
2021-03-12,706.25,718.9749755859375,698.75,708.4500122070312,107920,0.0,0.0,0.020931692430127713,0.7631322250645218,-0.029848789071922552,150062.8,638.6136498902765,0.005071838562910047,0.9708244936675327,0.027428657142700784,62.3712888000203
2021-03-15,709.5,709.5,679.7125244140625,686.4500122070312,57632,0.0,0.0,-0.03105370826582876,0.3169369885572954,-0.03362869278205358,121970.4,639.0896335949209,-0.021889732361519254,0.999481919163296,-0.09798069776386463,58.13370691742796
2021-03-16,700.0,707.1875,680.0,684.7125244140625,61464,0.0,0.0,-0.002531120638169293,0.2954396460365806,-0.033414110739034844,108449.0,639.5435927075492,-0.020439879235962133,0.9997142622832453,-0.008567301601027777,51.464085003479596
2021-03-17,687.0,697.7249755859375,678.7874755859375,686.6500244140625,77520,0.0,0.0,0.0028296546812225376,0.29569986580932367,-0.03319952869601611,92637.8,640.0123134210469,-0.02343107638888886,0.9965830180317036,0.009569346870633065,52.63602851101209
2021-03-18,697.4500122070312,697.4749755859375,663.5750122070312,689.1500244140625,51776,0.0,0.0,0.0036408649400883064,0.2696700378124591,-0.03298494665299737,90636.8,640.5012458687386,-0.006881094445226776,0.9935382091666715,0.013501184019592457,55.280161162118915
2021-03-19,689.1500244140625,693.75,668.0374755859375,685.4500122070312,77272,0.0,0.0,-0.005368950266202321,0.2656927173639657,-0.03277036460997864,90757.6,640.9484972750898,-0.032465240459730094,0.9990836223031155,-0.02020736630418767,59.61086502699522
2021-03-22,686.25,704.8875122070312,678.5875244140625,698.1375122070312,58768,0.0,0.0,0.01850973779860099,0.27296211243269014,-0.03255578256695991,90317.4,641.5175421997858,0.017026003047801108,0.9826618981779174,0.0678106457908471,66.77737291040216
2021-03-23,703.375,703.75,689.7874755859375,697.625,46152,0.0,0.0,-0.0007341135493651452,0.26803119799169045,-0.03234120052394117,89226.2,642.0758253619771,0.018858243606668657,0.9859308463914958,-0.0027389107218734926,62.28770435484881
2021-03-24,697.25,702.3624877929688,672.0125122070312,682.3375244140625,62492,0.0,0.0,-0.021913600553216228,0.2723907726331344,-0.032126618480922436,79085.4,642.4764392828934,-0.006280492021652484,1.0081310315080803,-0.08044912658711453,44.24526214896921
2021-03-25,685.0750122070312,685.9249877929688,652.6624755859375,673.4124755859375,56124,0.0,0.0,-0.013080108463606965,0.2586041070631343,-0.0319120364379037,80140.2,642.7842605396401,-0.02283617248871983,1.0210319182394212,-0.05057966057212327,34.72879400976946
2021-03-26,683.75,692.5,674.6375122070312,687.0499877929688,37940,0.0,0.0,0.020251350697305215,0.2682009978082181,-0.031697454394884965,77180.6,643.2247155371856,0.0023341973264918714,1.0016238167969853,0.0755081081268207,43.50170519495907
2021-03-30,687.5,702.5,687.0499877929688,694.875,120856,0.0,0.0,0.011389290948345288,0.26937570040676545,-0.03148287235186623,80302.2,643.7386487159201,-0.004673165601311702,0.9927109288920557,0.042280318931306446,48.26096258913437
2021-03-31,702.25,702.5125122070312,687.5,696.375,99704,0.0,0.0,0.0021586616297895045,0.2581687797737154,-0.03126829030884749,82259.6,644.2623935048165,-0.0017917935853789535,0.9935289981741383,0.008361435290770696,47.08989245611213
2021-04-01,696.375,712.5,692.2625122070312,702.1124877929688,406136,0.0,0.0,0.008239077785630933,0.2545446629940618,-0.03126829030884749,98041.0,644.8380163335544,0.028981204567178676,0.9877263491672166,0.03236790496819055,53.63848217753777
2021-04-05,717.0,717.0,693.375,698.7000122070312,92260,0.0,0.0,-0.004860297523925694,0.24676952690176585,-0.03126829030884749,86464.6,645.373956591002,0.03755133374844455,0.9928599438427652,-0.019695694958735868,45.192308787459076
2021-04-06,708.75,710.0,690.0,692.7625122070312,43864,0.0,0.0,-0.008497924568864446,0.21390078226450548,-0.03126829030884749,85415.0,645.8454845075794,0.008314568831320424,1.0004952899155004,-0.0397283454581883,53.698548729287864
2021-04-07,699.75,704.5,693.7374877929688,697.2999877929688,16108,0.0,0.0,0.006549828413032754,0.20823954520468135,-0.03126829030884749,83747.6,646.3574696148968,0.0034898187342597975,0.9936612892764476,0.03145333462989221,57.14080923304516
2021-04-08,705.4874877929688,706.25,697.5,701.5999755859375,94596,0.0,0.0,0.006166625366764489,0.20893343572460424,-0.03126829030884749,84630.2,646.9071462912256,0.007503106208490484,0.9877565960337239,0.029514783262095504,58.25964144129724
2021-04-09,703.75,703.75,695.2249755859375,699.2999877929688,35204,0.0,0.0,-0.003278203923892553,0.20876938753350655,-0.03126829030884749,83696.0,647.4284680972131,-0.00400576837600608,0.9907318248901074,-0.015702511779133798,55.62013543481354
2021-04-12,697.5,706.25,672.5,690.5374755859375,62828,0.0,0.0,-0.01253040520519133,0.21205721174171216,-0.03126829030884749,83330.8,647.8574134453597,-0.01168246239943549,1.0030583450285255,-0.0590897357905287,52.667434202472926
2021-04-13,694.0,697.3875122070312,687.5,694.1875,24568,0.0,0.0,0.005285773101547209,0.20813272996197651,-0.03126829030884749,79163.2,648.3184093314756,0.0020569643533812076,0.996757002727728,0.025396163537331318,47.712127551657915
2021-04-15,705.0,771.0,688.2000122070312,731.5625,223220,0.0,0.0,0.05383992077068522,0.2712746715064431,-0.03126829030884749,87442.6,649.1467087411127,0.0491359713277435,0.9489167039326142,0.19847012803296377,63.7747335652687
2021-04-16,725.25,732.7874755859375,700.0,703.5750122070312,131484,0.0,0.0,-0.03825713837569411,0.2831118863347984,-0.03534768682087224,90943.6,649.6882838999776,0.002815046593244608,0.9880041055321104,-0.1351308047135276,57.81436325021985
