date,open,high,low,close,volume,split_ratio,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2022-06-10,5.94515323638916,6.25,5.943877220153809,5.943877220153809,302780,0.0,-0.04994903424194708,0.5550750149410008,-0.04994946760955195,652965.55,3.912148411771189,-0.035596067991901736,1.0088304500829268,-0.08998609556835345,49.999996895930586
2022-06-13,5.943877220153809,5.943877220153809,5.669641971588135,5.714284896850586,168834,0.0,-0.03862669345267555,0.5395260566264181,-0.04994903424194708,647597.1,3.930080118090387,-0.0960452199008901,1.0435491713594205,-0.07159374836919916,45.52007775472073
2022-06-14,5.6096930503845215,5.714284896850586,5.428571224212647,5.573978900909424,168716,0.0,-0.02455355280211724,0.540094972521635,-0.049947125266434536,649956.95,3.946437319909482,-0.11663631307375844,1.064874180470459,-0.04546154583306776,48.09574245135829
2022-06-15,5.586733818054199,5.852039813995361,5.357141971588135,5.464284896850586,367852,0.0,-0.019679659002824867,0.5285394178887107,-0.04994521629092199,650907.55,3.96154028087407,-0.17024998499352928,1.0780112694900517,-0.03723404151973429,47.14665174185123
2022-06-16,5.610969066619873,5.737244129180908,5.216835975646973,5.737244129180908,5552836,0.0,0.0499533310365361,0.5410586807924617,-0.04994330731540945,916422.85,3.9792089758820985,-0.08297662891882629,1.0237550421285198,0.09232516155201563,53.094770688792536
2022-06-17,5.737244129180908,6.022959232330322,5.690051078796387,6.022959232330322,137591,0.0,0.04980006022337502,0.5508559149685656,-0.0499413983398969,914311.9,3.9995447993293447,0.013304785621811144,0.9764505610415467,0.09040487351791095,59.819004370723995
2022-06-20,6.122447967529297,6.323978900909424,5.963009834289551,6.063775062561035,211640,0.0,0.0067767070398916385,0.5369497798474764,-0.04993948936438436,916273.85,4.020084403938616,0.06116078774844946,0.9708666223468462,0.012620746237402568,56.51321592237007
2022-06-21,6.25,6.352039813995361,5.841835975646973,5.998723983764648,102821,0.0,-0.010727818582523807,0.5373315460167413,-0.04993758038887182,917800.7,4.039772359956785,0.07620141561460247,0.9819157923587444,-0.01996498895774803,54.74698944928493
2022-06-22,5.878826141357422,6.096938133239746,5.704081058502197,6.010203838348389,623515,0.0,0.0019137160860893676,0.5372756314629104,-0.04993567141335927,935436.8,4.059378643323866,0.09990674933740196,0.9829265201406091,0.0035618887930199913,52.76660950144768
2022-06-23,6.224489212036133,6.224489212036133,5.942602157592773,5.996172904968262,96118,0.0,-0.0023345187214121044,0.5096103431350948,-0.04993376243784673,930086.0,4.078650228016846,0.045131211075781774,0.9885237170340948,-0.004580987625251868,46.29733362899095
2022-06-24,5.969387054443359,6.159438133239746,5.774233818054199,5.872447967529297,126851,0.0,-0.02063398427627894,0.5140568351486255,-0.04993185346233418,933204.4,4.096498961743338,-0.02498958717719757,1.0118919084828317,-0.04013949910600487,39.896678660787686
2022-06-27,6.145408153533936,6.145408153533936,5.765305995941162,5.867345809936523,158838,0.0,-0.00086882976588043,0.5135121972062291,-0.04992994448682164,936869.6,4.114119328392026,-0.03239388839426205,1.0161631361503995,-0.0016919359533969238,40.01152473509787
2022-06-28,5.915815830230713,6.160714149475098,5.752551078796387,6.156887054443359,209014,0.0,0.0493479085579871,0.5311393149131113,-0.0499280355113091,754587.65,4.134445375417412,0.026366119045779346,0.9718873122588664,0.0929095366193416,40.38900905315546
2022-06-29,6.373723983764648,6.375,5.9183669090271,6.010203838348389,104428,0.0,-0.023824249949349174,0.5194748675204336,-0.049926126535796554,754797.35,4.153109638730158,0.0,0.9977928146964955,-0.04586217925122287,43.9875440450324
2022-06-30,6.010203838348389,6.098214149475098,5.714284896850586,5.748723983764648,182436,0.0,-0.04350598775292036,0.5436305000710075,-0.049924217560284014,758152.85,4.168986398382243,-0.04126780950539033,1.0421233610164875,-0.0800285983714154,45.11181915873652
2022-07-01,5.747447967529297,5.794641971588135,5.636478900909424,5.720663070678711,190002,0.0,-0.004881242022609866,0.5385888857438883,-0.049922308584771466,756530.0,4.1844259672608155,-0.0258469547435507,1.0433667177901327,-0.009063020164699072,50.17769630261437
2022-07-04,5.561223983764648,5.9846930503845215,5.473214149475098,5.677295207977295,216579,0.0,-0.007580915387885412,0.5063153805820915,-0.049920399609258925,765616.55,4.199280387566453,-0.03239123926143439,1.045663930349951,-0.014972713705522406,53.04281615913985
2022-07-05,5.917090892791748,5.917090892791748,5.491071224212647,5.633927822113037,53664,0.0,-0.00763874068118231,0.4952340526576578,-0.049918490633746385,758887.85,4.213555486417663,-0.08493890300503537,1.047713424813776,-0.015424505818903594,55.19936531794823
2022-07-06,5.521683216094971,5.765305995941162,5.438775062561035,5.705357074737549,170794,0.0,0.012678411026877834,0.4989420817933295,-0.04991658165823384,526318.2,4.228399283316368,-0.050721534878027,1.0268834411296748,0.025410586189087155,48.88494598411441
2022-07-07,5.982141971588135,5.982141971588135,5.7346930503845215,5.864795207977295,316579,0.0,0.02794533824109169,0.482601117549022,-0.049914672682721296,473094.4,4.244681829830407,0.020190780517633344,0.9956285595835949,0.05790566297061342,43.93343567029181
2022-07-08,6.089284896850586,6.089284896850586,5.9030609130859375,6.001275062561035,167815,0.0,0.02327103500529737,0.46302617300661647,-0.04991276370720875,466346.15,4.2621603694595676,0.04905235431896049,0.9734643782180663,0.05025857253727881,47.76663467013321
2022-07-11,6.218111991882324,6.30102014541626,6.001275062561035,6.292090892791748,6837224,0.0,0.0484590069941917,0.458962071371202,-0.04991276370720875,799765.65,4.282358683124565,0.10829024426113865,0.9330630941479846,0.10558390106959348,59.026661092233944
2022-07-12,6.4030609130859375,6.6058669090271,6.4030609130859375,6.6058669090271,272479,0.0,0.04986832224480664,0.4599444108495986,-0.04991276370720875,804953.8,4.305478167959417,0.17251536008310642,0.8965533637078323,0.10842249625007092,65.45331893298535
2022-07-13,6.934947967529297,6.934947967529297,6.658163070678711,6.920917987823486,2978376,0.0,0.04769261675040126,0.46491750942060905,-0.04991276370720875,935480.0,4.331502444773985,0.21305606242740804,0.866264253180175,0.10258296312394702,70.7498434617369
2022-07-14,7.0905609130859375,7.0905609130859375,6.575254917144775,6.7933669090271,1257183,0.0,-0.018429791975688392,0.4639053605744385,-0.04991276370720875,720697.35,4.355998608597399,0.15832977420707905,0.890302271617129,-0.0397274813888604,70.62857041671671
2022-07-15,6.588009834289551,6.827805995941162,6.454081058502197,6.461733818054199,679884,0.0,-0.04881719115336203,0.484643373610154,-0.04991276370720875,747812.0,4.376951197746222,0.07672682066611758,0.9393900911488676,-0.10072806687201255,61.615150013084985
2022-07-18,6.63265323638916,6.63265323638916,6.253826141357422,6.464284896850586,375535,0.0,0.0003947978775076244,0.4580250336804747,-0.04991276370720875,756006.75,4.397720687289549,0.02736673817857649,0.9421172348086406,0.0008619569671020903,56.76585290837009
2022-07-19,6.505102157592773,6.663265228271484,6.428571224212647,6.586733818054199,453191,0.0,0.01894237694617562,0.46096172242210953,-0.04991276370720875,773525.25,4.419501912471287,-0.002896378512675546,0.929066647110751,0.041093165904777976,62.826307894903735
2022-07-20,6.709183216094971,6.760203838348389,6.545917987823486,6.595663070678711,405994,0.0,0.0013556419419951116,0.45787306310945886,-0.04991276370720875,762649.2,4.441155257329072,-0.046995921309430644,0.9322470841031605,0.002960737421811727,71.2276052363137
2022-07-21,6.719387054443359,6.719387054443359,6.5433669090271,6.631377220153809,229868,0.0,0.005414792886232478,0.45774387478265427,-0.04991276370720875,769336.7,4.462948510690512,-0.023845273049809435,0.93201573005721,0.011829306881518531,72.738822695512
2022-07-22,6.854590892791748,6.961733818054199,6.582908153533936,6.961733818054199,1092229,0.0,0.04981719285948394,0.4820910660796668,-0.04991276370720875,817605.6,4.487812046087166,0.07737861293558557,0.8956119749196805,0.10333564617000195,78.05011980263423
2022-07-25,7.308672904968262,7.308672904968262,7.232141971588135,7.308672904968262,246437,1.5,0.04983515543417205,0.49184778107232624,-0.04991276370720875,821985.55,4.515880313339714,0.1306235757847034,0.8629581061312559,0.10132231218426635,82.29216350457875
2022-07-26,7.674107074737549,7.674107074737549,7.674107074737549,7.674107074737549,108009,0.0,0.05000007176691046,0.507783834726693,-0.04991276370720875,816935.3,4.547305455244171,0.16508534984408607,0.8317501263998508,0.09846723617964302,84.09541163538688
2022-07-27,7.880739212036133,7.880739212036133,7.291453838348389,7.291453838348389,477508,0.0,-0.04986290035603225,0.5347507570657652,-0.04991276370720875,835589.3,4.574610414280034,0.105492163595021,0.8841860858409105,-0.09324512170339712,72.93417172858607
2022-07-28,6.935585975646973,7.654973983764648,6.927933216094971,7.654973983764648,1511761,0.0,0.04985564655218355,0.5393076294905825,-0.04991276370720875,902055.55,4.605260798056,0.15435658832677568,0.8546488261481319,0.09244379812471419,74.77544985781245
2022-07-29,7.842473983764648,7.995534896850586,7.310585975646973,7.817602157592773,910223,0.0,0.021244771592044742,0.5003757035775986,-0.04991276370720875,938066.6,4.637224393673282,0.12293896346898658,0.8502813714188122,0.042457639360928105,73.76788103887353
2022-08-01,7.775509834289551,7.9285712242126465,7.431121826171875,7.549744129180908,215051,0.0,-0.03426345099330885,0.5249926197543868,-0.04986529807481545,937990.2,4.66620468954898,0.03298426777982799,0.8928493223724862,-0.0652646323993895,64.91933360903036
2022-08-02,7.59375,7.926658153533935,7.46364688873291,7.926658153533935,4005900,0.0,0.049924079267295474,0.533187708949058,-0.04886947661349554,1135602.0,4.698647012573707,0.03290950677867932,0.8648563257820735,0.0936332130186692,65.59223441131647
2022-08-03,8.303570747375488,8.303570747375488,7.915177822113037,7.959183216094971,338243,0.0,0.004103250314451357,0.5280002728000854,-0.04886947661349554,1143974.45,4.731090158877401,0.09157698760084743,0.8754807577959642,0.007771303251375252,68.62263579002965
2022-08-04,7.844387054443359,8.102678298950195,7.561223983764648,7.584183216094971,299801,0.0,-0.047115387322869906,0.5730392252340216,-0.04886947661349554,1143135.55,4.759479144521357,-0.009247682333057838,0.9301042647413407,-0.08222017695459997,67.68487691266336
2022-08-05,7.431121826171875,7.959183216094971,7.346938133239746,7.664539813995361,442803,0.0,0.010595287008607679,0.5709696796252312,-0.04886947661349554,1156884.95,4.788385220834532,-0.01957919327587576,0.9312032508995282,0.01855665405910099,68.45820212394922
2022-08-08,7.4655609130859375,7.57652997970581,7.281887054443359,7.318239212036133,1984878,0.0,-0.04518217797327995,0.6043851958833567,-0.04886947661349554,914267.65,4.813557897363901,-0.03066394213943935,0.9822788787199968,-0.07475725337658227,60.524863935603506
