date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,1700.0,1706.25,1614.199951171875,1621.449951171875,29584,-0.039140769675925946,0.6881349332172408,-0.03673494719771363,-0.0061055861370219455,1.1060995144289831,-0.05687949734528943,0.028708902667320624
2025-02-27,1629.4000244140625,1636.4000244140625,1582.300048828125,1600.6500244140625,15937,-0.012827979514742127,0.6407592860540801,-0.03673494719771363,0.04185799455101136,1.111128276209197,-0.020019966302072104,0.09118167553541356
2025-02-28,1599.0,1610.949951171875,1556.050048828125,1576.4000244140625,21339,-0.015150095042716805,0.6412166186630781,-0.03673494719771363,0.049416406500639054,1.116199870077666,-0.02362710878896638,0.09150596153639157
2025-03-03,1576.4000244140625,1598.949951171875,1464.25,1504.75,45310,-0.04545167679802231,0.6386633342852316,-0.03673494719771363,0.10839008179826393,1.153329459154085,-0.07116687877067714,0.10716065791659735
2025-03-04,1495.0,1640.199951171875,1478.449951171875,1571.9000244140625,40214,0.04462536927334271,0.6615006943889298,-0.03673494719771363,0.07354155721769162,1.0908868094716124,0.06746080386197924,0.04205100487263924
2025-03-05,1585.0,1680.0,1584.199951171875,1668.0,26108,0.06113618811206489,0.7059006479085095,-0.03673494719771363,-0.027907703134367523,1.0203012589928058,0.08660735392031416,-0.025269798809389954
2025-03-06,1653.5,1772.4000244140625,1652.800048828125,1746.5999755859375,27636,0.04712228752154535,0.7248771068596273,-0.03673494719771363,-0.08356232291994203,0.9697813036167436,0.06500727699295078,-0.08665405799926429
2025-03-07,1745.0,1756.449951171875,1692.050048828125,1720.6500244140625,39706,-0.014857409558344581,0.7256448781429513,-0.03673494719771363,-0.08383459620100364,0.9772237118554665,-0.020474766378313802,-0.06323194565099022
2025-03-10,1746.449951171875,1754.8499755859375,1655.0,1666.0,19980,-0.03176126675305313,0.719734143276928,-0.03673494719771363,-0.0967887154861945,1.0019012634350615,-0.04412916437054576,-0.03250301585477944
2025-03-11,1666.0,1691.949951171875,1621.0,1638.0,28643,-0.01680672268907568,0.7164620074197013,-0.03673494719771363,-0.04035407544929026,1.0155677692939655,-0.023457939542425667,-0.010470100374885494
2025-03-12,1650.0,1680.050048828125,1574.75,1625.8499755859375,24436,-0.007417597322382452,0.6587414707906984,-0.03673494719771363,0.025924916226586214,1.0195836192352212,-0.011260255409267662,0.001660714876976499
2025-03-13,1650.0,1650.0,1585.0,1595.25,23000,-0.01882090970595829,0.6610734770909368,-0.03673494719771363,0.09487539607330353,1.0330214715194523,-0.02847022316502204,0.0233505720106566
2025-03-17,1599.949951171875,1630.0,1585.0,1611.8499755859375,34773,0.01040587718911623,0.6534418405440012,-0.03673494719771363,0.06750010886625724,1.0166935670455213,0.01592471798439779,0.028786813361581842
2025-03-18,1611.8499755859375,1611.8499755859375,1611.8499755859375,1611.8499755859375,0,0.0,0.6531570627223136,-0.03673494719771363,0.03359495314964289,1.0165880974154204,0.0,0.02255171147223156
2025-03-19,1649.9000244140625,1674.0,1613.0,1620.8499755859375,43134,0.005583646205490345,0.5523526936401586,-0.03673494719771363,0.010580883284933673,1.007770630116592,0.010108841992973974,-0.0011413613929744937
2025-03-20,1635.0,1657.0,1609.0,1628.550048828125,35733,0.004750639083301866,0.4973954319038011,-0.03673494719771363,-0.0016579614756884187,1.003527648656983,0.009551030594728822,0.04193910209081997
2025-03-21,1636.699951171875,1690.800048828125,1626.0,1632.5,45338,0.0024254404552794817,0.4418171430566736,-0.03673494719771363,-0.022817764165390497,1.0000229709035222,0.005489692825412691,0.009096462839778052
2025-03-24,1675.0,1683.8499755859375,1649.4000244140625,1658.25,31807,0.015773353751914243,0.4281604041391551,-0.03673494719771363,-0.02798132031603351,0.9846132956783318,0.03683982271837908,0.03865519408167506
2025-03-25,1660.0,1674.75,1617.0,1648.199951171875,24788,-0.006060635506181189,0.42775084584938167,-0.03673494719771363,-0.02205434817547014,0.9900209590333441,-0.014168611057823906,0.026483452073291947
2025-03-26,1720.949951171875,1806.199951171875,1609.449951171875,1619.0,257562,-0.017716267465676006,0.43102934846008706,-0.03673494719771363,0.0011426655873609803,1.0057612701284069,-0.041102229158983185,0.033292170731354265
2025-03-27,1649.0,1709.6500244140625,1609.449951171875,1696.8499755859375,83201,0.04808522272139437,0.461905049297029,-0.03673494719771363,-0.04025101083802529,0.9618395975136316,0.1041019615471955,-0.05784248803738257
