date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,13560.0,13748.5498046875,13400.0,13597.25,6307,0.0,-0.0031341642228739364,0.16480700181765692,-0.020557242395844198,0.026648742162937333,1.0387069019011197,-0.019017177657110775,-0.0029674830848149814
2025-02-27,13644.0,13750.0,13555.599609375,13725.0,8163,0.0,0.009395282134255112,0.154104188092905,-0.020557242395844198,0.02038977117486329,1.0265735819387523,0.06096707455426339,-0.017285974499089307
2025-02-28,13725.0,13789.0,13411.5498046875,13541.900390625,4193,0.0,-0.013340590846994571,0.15862529439527215,-0.020557242395844198,0.03289414379819111,1.0369140996556838,-0.08410127815264379,-0.002924300489236753
2025-03-03,13431.0498046875,13556.7001953125,13327.099609375,13472.400390625,7855,0.0,-0.005132219112179759,0.15473403817155595,-0.020557242395844198,0.018196416893391243,1.0378508710443761,-0.03316800130821622,-0.005618909260236782
2025-03-04,13599.849609375,13649.25,13289.5498046875,13446.0,8840,0.0,-0.0019595907083767017,0.1456274758322048,-0.020557242395844198,0.014428082701175127,1.035556854152722,-0.013456187183198269,-0.019054008278484358
2025-03-05,13400.0,13697.7001953125,13377.400390625,13556.900390625,14025,0.0,0.008247835090361422,0.15176523661990537,-0.020557242395844198,0.002976315249974215,1.0236624589962475,0.054346006573020286,-0.007210350241091734
2025-03-06,13556.900390625,13600.0,13461.7001953125,13487.75,5943,0.0,-0.005100752283524912,0.15076293444082914,-0.020557242395844198,0.01759003540249493,1.0249802591413968,-0.03383293091311861,-0.006932216270319369
2025-03-07,13487.75,13554.9501953125,13390.0,13502.2998046875,4446,0.0,0.0010787421688198684,0.14907750350714186,-0.020557242395844198,0.0029328771031844614,1.0203863563462676,0.007236115920112855,4.448026974568364e-05
2025-03-10,13598.900390625,13639.900390625,13360.4501953125,13396.7001953125,4350,0.0,-0.007820860957208131,0.14931507702875577,-0.020557242395844198,0.005650659804941283,1.0243996506544106,-0.0523782366058023,0.00792733984967886
2025-03-11,13162.0,13444.400390625,13150.0,13189.7998046875,5443,0.0,-0.015444130838831116,0.15322808402349095,-0.020557242395844198,0.019424115536723185,1.0368233546356511,-0.1007917701858474,0.024409028194505522
2025-03-12,13349.349609375,13519.849609375,13203.650390625,13459.150390625,4783,0.0,0.020421127683968088,0.16127546263296874,-0.020557242395844198,0.007262716974177463,1.0143121656459033,0.12662264974688717,0.0012927572363423678
2025-03-13,13450.0,13550.0,13224.0498046875,13394.25,7655,0.0,-0.004822027300490417,0.1544907272732571,-0.020557242395844198,0.00698060735016881,1.017716743396187,-0.03121240396413803,0.034757437309853145
2025-03-17,13480.349609375,13645.0,13366.2001953125,13502.900390625,9897,0.0,0.008111718881236296,0.15540834453234398,-0.020557242395844198,-4.447829133935599e-05,1.007984739245113,0.05219615705761858,0.03027865107105887
2025-03-18,13502.900390625,13502.900390625,13502.900390625,13502.900390625,0,0.0,0.0,0.15140203352544473,-0.020557242395844198,-0.007864991390015286,1.0066681709731053,0.0,0.03059708670807848
2025-03-19,13600.0,13617.900390625,13450.0,13511.75,5060,0.0,0.0006553858148241609,0.15115560588542798,-0.020557242395844198,-0.023827423931948144,1.0050374702804965,0.004335835033221169,0.034377486261957246
2025-03-20,13555.0,13694.5498046875,13458.0,13476.5498046875,4857,0.0,-0.0026051544257775783,0.1502093818201218,-0.020557242395844198,-0.0012910881727642431,1.0058704004576235,-0.01734348561172056,-0.05094772915365786
2025-03-21,13579.9501953125,13959.75,13440.5,13859.7998046875,18430,0.0,0.0284382876592566,0.17525210610701636,-0.020557242395844198,-0.033589937174276274,0.9775328828351161,0.16227072340679172,-0.018697918996986806
