date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,595.0,606.3499755859375,580.0,583.6500244140625,454712,0.0,0.0,-0.023506755071141083,0.790459047115849,-0.040855186304021324,-0.02878445665275331,1.1444679447534867,-0.02973810580007808,-0.07453096578496765
2025-02-27,583.6500244140625,588.8499755859375,543.3499755859375,546.3499755859375,961252,0.0,0.0,-0.06390824512612892,0.8048983152912764,-0.040855186304021324,0.18532077335853003,1.2036332425393217,-0.07939915280976863,-0.011256454019807904
2025-02-28,543.3499755859375,547.2999877929688,514.0,516.5,678153,0.0,0.0,-0.05463526479327585,0.7518428413991026,-0.040855186304021324,0.18044532857121243,1.2456001806120673,-0.07266846348489608,0.06311708729126342
2025-03-03,513.9500122070312,529.4000244140625,491.45001220703125,517.9000244140625,814222,0.0,0.0,0.0027105990591722584,0.6974234654714133,-0.040855186304021324,0.16817913010233965,1.2167985441601532,0.0038865899335264963,0.016315796048542497
2025-03-04,512.0,532.9500122070312,501.1000061035156,523.9000244140625,461731,0.0,0.0,0.01158524757126278,0.7053667009152326,-0.040855186304021324,0.14086654772636775,1.1829928789602657,0.016424431989752682,-0.0256728604318619
2025-03-05,521.0,548.7999877929688,519.9500122070312,540.1500244140625,709100,0.0,0.0,0.031017368281618607,0.7048717310848356,-0.040855186304021324,0.08053318158633327,1.1294824989621257,0.04400427265516589,-0.05794689789100749
2025-03-06,537.2000122070312,556.9500122070312,537.2000122070312,540.2000122070312,390149,0.0,0.0,9.254427605176474e-05,0.7043036520938797,-0.040855186304021324,0.011384604294583545,1.1115327405247781,0.00013139826048416757,-0.08024806576069043
2025-03-07,537.2000122070312,568.8499755859375,537.2000122070312,549.0999755859375,769666,0.0,0.0,0.016475311325049313,0.710811644063499,-0.040855186304021324,-0.05936983615989144,1.0776134130180623,0.02317816714296235,-0.10189397956128043
2025-03-10,554.2999877929688,556.7000122070312,521.2000122070312,526.3499755859375,348732,0.0,0.0,-0.041431435096539126,0.7177220259975138,-0.040855186304021324,-0.016053864470058077,1.1065261236510748,-0.05772629655846688,-0.06307586820441025
2025-03-11,521.0,522.6500244140625,505.29998779296875,510.45001220703125,473280,0.0,0.0,-0.030207968303230692,0.7198799761805373,-0.040855186304021324,0.026349322921704887,1.1240620739899845,-0.041962506088695305,0.05847776446683839
