date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-06-03,1207.8499755859375,1213.199951171875,1191.0,1195.699951171875,1468888,0.0,0.0,-0.006192139875337399,0.2022199242661207,-0.018586519780975086,0.029062475051489622,1.0001171188995723,-0.030620818357049634,0.016726604346181118
2025-06-04,1194.199951171875,1201.9000244140625,1192.449951171875,1198.75,1174082,0.0,0.0,0.002550847999229111,0.19845757742758435,-0.018586519780975086,0.008967674661105374,0.9988049991038843,0.012853365962437168,0.00905107452424403
2025-06-05,1202.5,1204.5,1190.25,1200.6500244140625,1467916,0.0,0.0,0.0015850047249739152,0.19599229870159982,-0.018586519780975086,0.014034044262115852,0.9984862122517659,0.008087076148417131,-0.006538104715209103
2025-06-06,1201.949951171875,1211.449951171875,1195.0,1208.5999755859375,1004606,0.0,0.0,0.006621372598359487,0.1968353546238688,-0.018586519780975086,-0.00868773805403189,0.9938172435884551,0.03363914107107845,-0.016713512808141484
2025-06-09,1212.5,1213.6500244140625,1200.5,1207.6500244140625,678874,0.0,0.0,-0.000785993042416222,0.1948359970871821,-0.018586519780975086,-0.0037262451116029105,0.9952510843702799,-0.004034126207813931,-0.010557694482874802
2025-06-10,1207.6500244140625,1219.449951171875,1204.449951171875,1215.699951171875,1351562,0.0,0.0,0.0066657778289023195,0.17675828714223807,-0.018586519780975086,-0.01645142782207154,0.9899194237501825,0.037711258462386876,-0.02854318710667547
2025-06-11,1221.25,1225.0,1204.0,1209.5999755859375,1751374,0.0,0.0,-0.005017665403422522,0.17644537511304403,-0.018586519780975086,-0.008969887404868482,0.995920155962589,-0.028437498664007747,-0.032407367694337386
2025-06-12,1213.5,1214.050048828125,1183.1500244140625,1192.800048828125,2717158,0.0,0.0,-0.013888828618464966,0.18387571463381502,-0.018586519780975086,0.006581132850933091,1.0096851500979696,-0.0755337804711541,-0.02795950393279667
2025-06-13,1181.0,1190.0,1173.4000244140625,1188.4000244140625,829756,0.0,0.0,-0.0036888197803021106,0.1796161867867151,-0.018586519780975086,0.016997602454472016,1.0127503126998834,-0.020537233536251705,-0.006900095147869489
2025-06-16,1185.050048828125,1197.5,1182.550048828125,1194.9000244140625,532308,0.0,0.0,0.0054695387634351444,0.17999083483226017,-0.018586519780975086,0.010670348765163151,1.0068645675422514,0.03038787205278358,-0.012846242591269985
2025-06-17,1190.050048828125,1193.449951171875,1176.5,1181.0,1531068,0.0,0.0,-0.01163279281116314,0.1842140603132832,-0.018586519780975086,0.029381838418183648,1.018789158626495,-0.06314823179022026,0.001608826768892957
2025-06-18,1181.949951171875,1182.050048828125,1162.699951171875,1170.4000244140625,1308554,0.0,0.0,-0.008975423866162124,0.17272665928931905,-0.018586519780975086,0.03349278054868443,1.0269095779615114,-0.05196316181566723,0.027170135077306146
2025-06-19,1170.4000244140625,1170.4000244140625,1155.0,1159.449951171875,1474774,0.0,0.0,-0.00935583818675112,0.1666785064742636,-0.018586519780975086,0.028763723369467087,1.0356850614231266,-0.056131038268484534,0.04851438386206075
2025-06-20,1169.050048828125,1199.0,1159.449951171875,1180.199951171875,22941194,0.0,0.0,0.017896417158004718,0.1739577862126024,-0.018586519780975086,0.006948037266096607,1.0163320145077708,0.10287792526488795,0.04164550622566887
2025-06-23,1186.5,1199.449951171875,1175.449951171875,1179.550048828125,1297744,0.0,0.0,-0.0005506713867465818,0.15393267217901288,-0.018586519780975086,0.013013416091320229,1.0148806297174113,-0.003577351988879072,0.04501714500261511
2025-06-24,1187.5,1191.800048828125,1178.8499755859375,1182.9000244140625,1100860,0.0,0.0,0.0028400453115708935,0.1411928402807083,-0.018586519780975086,-0.0016062426027961818,1.009996597634525,0.020114653864728584,0.018725187215237638
2025-06-25,1186.0,1214.449951171875,1186.0,1202.199951171875,2300288,0.0,0.0,0.016315771713144134,0.1538192325721507,-0.018586519780975086,-0.02645144572399516,0.9934786608453617,0.10607107043509874,-0.006820788142506529
2025-06-26,1210.0,1221.800048828125,1201.5999755859375,1215.699951171875,3115098,0.0,0.0,0.011229413199393745,0.1478945191148443,-0.018586519780975086,-0.04626964074957618,0.9823723312368072,0.07592852329698949,-0.017685284908726895
2025-06-27,1224.5,1231.8499755859375,1213.050048828125,1229.3499755859375,2375672,0.0,0.0,0.011228119570873218,0.15120897697943242,-0.018586519780975086,-0.039980498141415244,0.9727356073255098,0.07425563648806455,-0.02680274277157757
2025-06-30,1234.0,1237.800048828125,1221.5,1232.6500244140625,1658010,0.0,0.0,0.0026843851577351696,0.13896428231924338,-0.018586519780975086,-0.043077900891762444,0.9713280098999105,0.01931708579905058,-0.01752320217265646
2025-07-01,1235.0,1235.699951171875,1202.5999755859375,1205.050048828125,1077220,0.0,0.0,-0.02239076383343852,0.16097252873304627,-0.018586519780975086,-0.01838099955732353,0.9939628658285192,-0.13909679259374128,0.0032362990628833632
2025-07-02,1205.25,1206.949951171875,1190.0,1194.0,1475052,0.0,0.0,-0.009169784142053605,0.16276518885250063,-0.018586519780975086,0.006867630797215307,1.0029627303182578,-0.05633749847449485,0.016666687113955136
2025-07-03,1199.949951171875,1204.550048828125,1192.5,1194.199951171875,1263638,0.0,0.0,0.00016746329302774754,0.16250048566444067,-0.018586519780975086,0.01800368521109208,1.0025247406542406,0.0010305401983114865,0.005442974598702355
2025-07-04,1192.449951171875,1198.5,1183.550048828125,1196.4000244140625,790114,0.0,5.0,0.0018422988880786306,0.16253716251865416,-0.018586519780975086,0.027540914827389962,1.0001713259453793,0.01133463108488117,0.004471728081548276
2025-07-07,1199.699951171875,1213.0,1194.0,1211.050048828125,868414,0.0,0.0,0.012245088695344464,0.16659247501394078,-0.018586519780975086,0.017835741476447398,0.9882126681370946,0.0735032477264492,-0.01205573433598206
2025-07-08,1211.050048828125,1217.8499755859375,1203.5,1208.949951171875,711576,0.0,0.0,-0.001734113018931116,0.16669186516008017,-0.018586519780975086,-0.0032258592177200063,0.9896501495700908,-0.010403104634018816,-0.0006616706978126441
2025-07-09,1210.0,1218.25,1207.25,1213.9000244140625,790360,0.0,0.0,0.004094522885243812,0.16565121829477844,-0.018586519780975086,-0.016393462405331127,0.9857916454190851,0.024717733320742768,0.013263016115111048
2025-07-10,1212.5,1218.449951171875,1198.800048828125,1200.699951171875,569850,0.0,0.0,-0.010874102460422197,0.1690847900856564,-0.018586519780975086,-0.005413509006689021,0.9969580629950751,-0.06431153158009177,0.019863495149618826
2025-07-11,1202.0,1214.3499755859375,1198.550048828125,1201.75,741064,0.0,0.0,0.0008745305828488092,0.16170555124379948,-0.018586519780975086,-0.004451820749687974,0.9966423934577829,0.00540816639899169,0.02858329568207818
2025-07-14,1202.6500244140625,1207.3499755859375,1188.5,1196.449951171875,942914,0.0,0.0,-0.004410275704701427,0.1619548352386229,-0.018586519780975086,0.012202848637295594,1.0011221041904772,-0.027231514427390947,0.033306949126637786
2025-07-15,1196.449951171875,1210.0,1190.050048828125,1208.1500244140625,1064608,0.0,0.0,0.009778990947952204,0.16433472751652153,-0.018586519780975086,0.0006621087958016414,0.9925505687739873,0.05950653584102427,0.011256859918976847
2025-07-16,1208.0,1245.0,1203.699951171875,1230.0,2810630,0.0,0.0,0.018085482054709612,0.1687026435607328,-0.018586519780975086,-0.013089411045477672,0.9773414574599848,0.1072033051821491,-0.0030487804878048808
2025-07-17,1229.0,1235.0,1223.050048828125,1224.550048828125,546708,0.0,0.0,-0.004430854611280455,0.1656878158956666,-0.018586519780975086,-0.019476621375397518,0.9843493115794885,-0.026742185717800158,-0.05185578168958349
2025-07-18,1229.5,1238.449951171875,1215.5,1236.0999755859375,899652,0.0,0.0,0.00943197607061097,0.16190535880852966,-0.018586519780975086,-0.027788994631809505,0.9774128489943494,0.058256104414704656,-0.07992875067486294
2025-07-21,1236.449951171875,1239.199951171875,1222.5,1236.300048828125,957974,0.0,0.0,0.00016185846302008144,0.1528920802618083,-0.018586519780975086,-0.032233354430442285,0.9795498268621818,0.0010586451054656874,-0.09839846284028964
2025-07-22,1236.4000244140625,1238.75,1219.0,1221.75,774548,0.0,0.0,-0.011769027140229316,0.16025056468519489,-0.018586519780975086,-0.011131553579650122,0.9928054000888838,-0.07344140364768767,-0.08995295634463885
2025-07-23,1230.0,1234.5,1216.800048828125,1226.25,720228,0.0,0.0,0.0036832412523020164,0.16035115395536914,-0.018586519780975086,0.003058103975535076,0.9901427115188582,0.022969844193505076,-0.09011213047910294
2025-07-24,1226.4000244140625,1237.5,1155.0,1161.050048828125,5372012,0.0,0.0,-0.05317019463557593,0.2411872271373454,-0.018586519780975086,0.054691871434906725,1.0433917177864445,-0.2204519412662697,-0.032040025561115515
2025-07-25,1157.449951171875,1157.449951171875,1133.0,1137.300048828125,3178714,0.0,0.0,-0.02045562120596911,0.24498735598212568,-0.018586519780975086,0.08687234899850393,1.0611337876828881,-0.08349663715908337,0.0008352687339228115
2025-07-28,1137.3499755859375,1149.949951171875,1111.050048828125,1114.6500244140625,1879938,0.0,0.0,-0.019915610165849418,0.24586446630377393,-0.018586519780975086,0.10913741690178513,1.0774032048097006,-0.08100238987450552,0.021576213368366348
2025-07-29,1115.0,1129.050048828125,1109.949951171875,1111.8499755859375,1801922,0.0,0.0,-0.002512043033055966,0.24459715931168846,-0.018586519780975086,0.09884429268988915,1.0759252877191345,-0.010270123076751094,0.01960700571732854
2025-07-30,1115.0,1119.75,1110.8499755859375,1115.75,929698,0.0,0.0,0.0035076894362544575,0.23745678311224597,-0.018586519780975086,0.09903652251848527,1.0686578578380572,0.014771906039328892,0.0008066541914071301
2025-07-31,1112.5,1132.949951171875,1110.5,1123.8499755859375,1346218,0.0,0.0,0.007259668909646022,0.23937104231184292,-0.018586519780975086,0.03310056862597932,1.0578258058720833,0.030328098738474106,-0.005828114873070667
2025-08-01,1123.8499755859375,1143.8499755859375,1121.550048828125,1138.25,1410024,0.0,0.0,0.012813119835282993,0.2452612087602637,-0.018586519780975086,-0.0008345716423237004,1.041888868774709,0.05224274714139571,-0.036679112672962866
2025-08-04,1143.0,1143.300048828125,1129.0,1138.699951171875,812794,0.0,0.0,0.00039530083186911646,0.24501431252335057,-0.018586519780975086,-0.02112051268032633,1.0383002991993122,0.001613378466197392,-0.02959511075520227
2025-08-05,1139.8499755859375,1141.199951171875,1125.050048828125,1133.6500244140625,1135934,0.0,0.0,-0.004434817752135167,0.23934090486205178,-0.018586519780975086,-0.019229963708943254,1.0396043560897488,-0.018529292221897163,-0.03753367257246554
2025-08-06,1135.0,1136.199951171875,1113.050048828125,1116.6500244140625,1127544,0.0,0.0,-0.014995809671319527,0.24282013094752344,-0.018586519780975086,-0.0008060040248821787,1.0510768620436604,-0.06175686091278694,-0.017686830760034522
2025-08-07,1118.0,1123.199951171875,1107.5,1117.300048828125,1014230,0.0,0.0,0.000582120091210836,0.2417089043740659,-0.018586519780975086,0.005862280919688878,1.0467331580013464,0.002408351767738089,-0.024970932779717736
2025-08-08,1122.0,1126.4000244140625,1093.4000244140625,1096.5,1242852,2.0,0.0,-0.018616350057391484,0.24600238058357513,-0.018586519780975086,0.03807569539443678,1.061789793474621,-0.07567548434480313,0.04341083044773142
2025-08-11,1097.0,1108.9000244140625,1087.0,1105.0,1038967,0.0,0.0,0.007751937984496138,0.2489250957587657,-0.018586519780975086,0.03049769336821262,1.049484172838306,0.031141647849729434,0.05104074607607467
2025-08-12,1108.0,1109.5999755859375,1089.0,1091.0999755859375,758197,0.0,0.0,-0.012579207614536236,0.25075048545157935,-0.018586519780975086,0.03899738775566819,1.0574901790510065,-0.05016623234136468,0.09091749194560794
2025-08-13,1091.0999755859375,1100.800048828125,1086.5999755859375,1096.9000244140625,813725,0.0,0.0,0.00531578128302157,0.24806453521219807,-0.018586519780975086,0.018005287228022526,1.0458314196669078,0.021429024766414614,0.07521195930692914
2025-08-14,1099.9000244140625,1103.0,1084.699951171875,1089.4000244140625,941698,0.0,0.0,-0.006837450846084447,0.2341432401963725,-0.018586519780975086,0.02561044959501313,1.0468285138494446,-0.02920199852163143,0.06746832967947869
2025-08-18,1120.5,1169.9000244140625,1120.5,1144.0999755859375,3478231,0.0,0.0,0.050211079443747586,0.3038773699612796,-0.018586519780975086,-0.04160473437783241,0.9927585287843639,0.16523467278198048,0.007779061798777187
2025-08-19,1149.5999755859375,1168.0,1130.199951171875,1161.4000244140625,1851158,0.0,0.0,0.01512109885262869,0.3074413348684451,-0.018586519780975086,-0.04856210024837637,0.974745982027475,0.04918368692115579,0.0006887607551206987
2025-08-20,1165.0,1192.800048828125,1156.699951171875,1190.300048828125,1652532,0.0,0.0,0.024883781476277234,0.32200943212770555,-0.018586519780975086,-0.08334039248326675,0.9497584334963467,0.07727655845075682,-0.023439488590738633
2025-08-21,1190.0,1190.300048828125,1168.800048828125,1179.4000244140625,991563,0.0,0.0,-0.009157375423779701,0.3210968204538611,-0.018586519780975086,-0.06995082100408367,0.9565499301619962,-0.02851904645348263,-0.01967108085631386
2025-08-22,1175.0,1191.0,1158.0,1162.9000244140625,921658,0.0,0.0,-0.01399016420081678,0.32334243463976453,-0.018586519780975086,-0.06320405749155744,0.97020163907392,-0.04326732983169966,0.009889070219767593
2025-08-25,1162.9000244140625,1166.800048828125,1148.800048828125,1153.0,931358,0.0,0.0,-0.008513220574615343,0.2669498800416934,-0.018586519780975086,-0.007719015103263227,0.9792129291623755,-0.03189070642915684,0.041543819960158324
