date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2025-02-25,5151.0,5400.60009765625,5142.25,5356.4501953125,23515,0.0,0.035753381018859276,0.25532130607142783,-0.02271405279989969,10280.8,5249.085086137864,0.009156267935620521,0.992908046574251,0.14003288706555558,49.24694846194175
2025-02-27,5298.5,5485.0,5261.10009765625,5341.2001953125,9901,0.0,-0.002847034779366653,0.2556542774097409,-0.02271405279989969,10540.05,5250.0016543883585,0.007431512330994705,0.9962157016076202,-0.011136268467125952,46.07055331243368
2025-02-28,5282.0498046875,5388.39990234375,4920.14990234375,5034.0498046875,21938,0.0,-0.05750587497067772,0.3246536108166167,-0.02271405279989969,11180.3,5247.852879764469,-0.0582816311129124,1.0535374482018642,-0.1771299356712254,33.40526007491215
2025-03-03,5059.2001953125,5190.0,4958.0,5160.14990234375,9430,0.0,0.02504943386512193,0.33149319825626244,-0.02271405279989969,11337.65,5246.980213322472,-0.021883803392108936,1.0255264034673774,0.07556545124073052,43.06953987635409
2025-03-04,5149.14990234375,5149.2001953125,5039.5498046875,5100.35009765625,3632,0.0,-0.011588772771957467,0.33285252875615357,-0.02271405279989969,11297.0,5245.521207196441,-0.013767576397836212,1.0363989499035806,-0.034816537122606586,43.38407995661545
2025-03-05,5050.0,5156.0,5025.0,5122.5,7148,0.0,0.004342819986794311,0.31472796191793506,-0.02271405279989969,11411.6,5244.297115582546,-0.04367635034061046,1.0301615403092972,0.01379864636857475,39.331739287439945
2025-03-06,5148.10009765625,5225.35009765625,5123.10009765625,5213.25,5531,0.0,0.01771595900439249,0.3157856840836287,-0.02271405279989969,11352.7,5243.988189059337,-0.023955326637033814,1.010718837667242,0.05610120830774816,45.94203586832682
2025-03-07,5213.25,5282.2998046875,5171.0,5260.25,7526,0.0,0.009015489378027208,0.31398263616052374,-0.02271405279989969,11269.1,5244.149998123423,0.04493404000529977,1.0002324006181385,0.028713336511655602,50.99141364341953
2025-03-10,5260.0,5379.60009765625,5225.0,5264.75,5426,0.0,0.000855472648638278,0.3124492360121774,-0.02271405279989969,11291.8,5244.354973266474,0.020270747872797257,0.9977695987686381,0.002737957154823593,48.289491048557046
2025-03-11,5231.60009765625,5300.0,5184.14990234375,5284.25,2585,0.0,0.0037038795764281485,0.3124273574579384,-0.02271405279989969,10788.75,5244.7519387066095,0.03605632923674329,0.9936518909746535,0.011855170072214611,48.92824403296328
2025-03-12,5284.25,5348.0,5207.7998046875,5275.10009765625,8181,0.0,-0.0017315422895869403,0.3055734346436333,-0.02271405279989969,10871.95,5245.053910437452,0.02979016059663242,0.9955033852752905,-0.005666533921513711,48.790884829690214
2025-03-13,5306.0498046875,5306.0498046875,5194.0,5239.89990234375,3940,0.0,-0.006672896184119703,0.30309999016799577,-0.02271405279989969,10067.6,5245.002626774829,0.005111955563947612,1.0009957446967124,-0.022015493831808623,45.175714230275645
2025-03-17,5244.5,5262.2001953125,5142.0498046875,5151.75,4759,0.0,-0.016822821807019883,0.29956056854133883,-0.02271405279989969,9265.0,5244.074739941249,-0.020626396083836318,1.0166040694227083,-0.056158329940928335,44.4394558417483
2025-03-18,5151.75,5151.75,5151.75,5151.75,0,0.0,0.0,0.2978660977651285,-0.02271405279989969,8699.2,5243.156085812481,-0.021463507289045114,1.0157718279513637,0.0,49.01942386422208
2025-03-19,5229.2001953125,5242.0,5183.25,5232.5,3146,0.0,0.015674285436987345,0.2999844539142334,-0.02271405279989969,8448.55,5243.05005510788,-0.009793253536452662,0.9994323946264333,0.05225032400834157,43.155327809578985
2025-03-20,5232.5,5340.0,5217.39990234375,5315.75,7870,0.0,0.015910176779742047,0.30208090234796914,-0.02271405279989969,8202.8,5243.773437644121,0.007705996396506487,0.9838545830785872,0.05266859351051947,48.6927838952937
2025-03-21,5400.0,5600.0498046875,5332.5498046875,5503.35009765625,18745,0.0,0.03529136954451384,0.3255339080038861,-0.02271405279989969,8694.35,5246.35628998255,0.05027771526602276,0.9521477684801543,0.10841072955135983,77.47981885603278
2025-03-24,5506.0498046875,5580.0,5372.35009765625,5461.4501953125,10100,0.0,-0.007613526597480047,0.32707091867996846,-0.02271405279989969,8654.0,5248.49652784653,0.06011553264667335,0.9605132028913593,-0.023277906808188725,69.5725872065139
