date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2025-02-25,6251.0,6279.9501953125,6213.0498046875,6251.35009765625,421160,0.0,-7.96696552418652e-06,0.27304923577950896,-0.016580715795077937,408096.95,7156.734009141972,-0.01968056298612486,1.0484403212899713,-2.9177760595683738e-05,18.826420251834833
2025-02-27,6261.0,6282.25,6145.4501953125,6185.2001953125,397857,0.0,-0.010581698562771358,0.26893410053610173,-0.016580715795077937,417757.4,7147.0670060192915,-0.03697067575559432,1.0544840609159496,-0.03934680707358939,18.898649867359012
2025-02-28,6145.0498046875,6145.0498046875,6001.35009765625,6052.60009765625,845516,0.0,-0.021438287115870924,0.27255523385193964,-0.016580715795077937,450647.6,7136.17678802563,-0.05294206453125172,1.071324706703319,-0.0786566672241935,18.099667468956213
2025-03-03,6025.60009765625,6195.0,6001.0,6170.60009765625,373515,0.0,0.01949575357633382,0.28594077131661316,-0.016580715795077937,463468.55,7126.569059763249,-0.023260553786567106,1.0454048102816176,0.06818108800908251,26.285770294734647
2025-03-04,6133.0,6220.5,6112.2998046875,6188.14990234375,445246,0.0,0.00284410015391634,0.28534163079437325,-0.016580715795077937,473201.4,7117.231555709324,-0.010117733785721561,1.037507191282229,0.009967350527594022,42.11231077613892
2025-03-05,6200.0,6235.0498046875,6130.64990234375,6214.39990234375,345922,0.0,0.004241978687371084,0.2868953967345925,-0.016580715795077937,479315.4,7108.248156173349,-0.005910754434686583,1.0284758158796854,0.014785802030268635,39.838840087722424
2025-03-06,6255.0,6292.0,6217.0498046875,6274.10009765625,284475,0.0,0.009606751456401108,0.2906663085123965,-0.016580715795077937,474057.2,7099.948175491588,0.014373003223262515,1.0133457261713563,0.03305079001092242,44.19800632173981
2025-03-07,6292.25,6314.75,6197.2998046875,6216.10009765625,299433,0.0,-0.009244353627967494,0.2751960180042626,-0.016580715795077937,472319.0,7091.153667254421,0.027013183980767463,1.0175069456810781,-0.03359188610027579,46.607214522024904
2025-03-10,6206.39990234375,6212.0,6133.89990234375,6149.60009765625,266043,0.0,-0.010698025925463095,0.27533174317991094,-0.016580715795077937,472654.4,7081.784975019613,-0.0034032346396870583,1.0232986599341405,-0.038855038701157904,41.019666936811554
2025-03-11,6130.0,6155.7001953125,6040.0,6134.7998046875,526709,0.0,-0.0024067081978860205,0.27426533128851915,-0.016580715795077937,488299.45,7072.362237006358,-0.008621332465789777,1.0206616725312736,-0.008775108756283696,34.41702674946164
