date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,335.0,356.45001220703125,335.0,356.45001220703125,893,0.049926398253405724,0.5014717385188205,-0.04242386279823297,-0.12610467293496297,1.0446415689382178,0.0995597426991083,-0.02917667010212366
2025-02-27,372.0,374.0,364.0,369.1000061035156,972,0.03548883002741232,0.5176409401095478,-0.04242386279823297,-0.13329724029653067,1.0030005244459357,0.06855877615536765,-0.0801950842970568
2025-02-28,361.0,384.70001220703125,350.6499938964844,365.6000061035156,2629,-0.009482524904154022,0.5118361083313842,-0.04242386279823297,-0.09518604411810005,1.0037404107736065,-0.018526486436845468,-0.08971558469082719
2025-03-03,360.0,360.0,360.0,360.0,192,-0.015317303090881418,0.4800548993557465,-0.04242386279823297,-0.0747222052680121,1.0083888880411784,-0.031907398075436556,-0.06944444444444442
2025-03-04,353.1000061035156,359.25,353.1000061035156,353.1000061035156,26,-0.01916664971245663,0.4704192416474431,-0.04242386279823297,-0.038516017752570075,1.0190455785336714,-0.0407437613263777,-0.07023511153176376
2025-03-05,346.04998779296875,349.75,346.04998779296875,346.04998779296875,519,-0.019966066804541716,0.44917268889151135,-0.04242386279823297,0.030053532093416768,1.0292660365667712,-0.044450757701469557,-0.07022103352162723
2025-03-06,339.5,344.3500061035156,339.5,339.5,615,-0.018927865984747272,0.44786664201694465,-0.04242386279823297,0.08718705774231417,1.0378129602356405,-0.04226228030041217,-0.07113400264060199
2025-03-07,332.79998779296875,338.0,332.79998779296875,332.79998779296875,763,-0.019734940226896147,0.4490551114579884,-0.04242386279823297,0.09855775094244112,1.0481370567592128,-0.04394770103683688,-0.06850958121775041
2025-03-10,335.0,335.0,326.1499938964844,335.0,1675,0.0066106138453341234,0.44563935809267874,-0.04242386279823297,0.07462686567164178,1.0321417919557485,0.014833998786120097,-0.08656716417910448
2025-03-11,328.29998779296875,328.29998779296875,328.29998779296875,328.29998779296875,461,-0.02000003643889925,0.44633746192272594,-0.04242386279823297,0.0755407226094269,1.04380905402569,-0.04480922552333191,-0.06427041233776554
2025-03-12,321.75,321.75,321.75,321.75,312,-0.01995122764701196,0.44752167021702893,-0.04242386279823297,0.0755244375849844,1.056907534062075,-0.044581589069241215,-0.026262664202117314
2025-03-13,315.3500061035156,316.0,315.3500061035156,315.3500061035156,1797,-0.01989120092147434,0.4345892636175844,-0.04242386279823297,0.07658155518968646,1.0712779224705467,-0.04577011474741907,0.013318476639174293
2025-03-17,310.0,310.0,310.0,310.0,3184,-0.01696529570308447,0.4221236475157853,-0.04242386279823297,0.073548347719254,1.0843870938208795,-0.040190345651143836,0.05129030289188519
2025-03-18,306.0,306.0,303.79998779296875,306.0,3082,-0.012903225806451646,0.3979285449536725,-0.04242386279823297,0.09477124183006547,1.0936437868604474,-0.03242598613701864,0.08496732026143783
2025-03-19,307.20001220703125,307.20001220703125,306.0,307.20001220703125,202,0.003921608519710018,0.39472757360117383,-0.04242386279823297,0.0686848136311844,1.087402300540515,0.009934974606873042,0.10188797704823904
2025-03-20,313.29998779296875,313.29998779296875,313.29998779296875,313.29998779296875,1458,0.019856690571439684,0.3652034755438239,-0.04242386279823297,0.026970994370466128,1.0665177542568274,0.05437158011203294,0.10197897686527857
2025-03-21,319.54998779296875,319.54998779296875,319.54998779296875,319.54998779296875,263,0.019948931514577772,0.36113452227848974,-0.04242386279823297,-0.013143426224050514,1.0456032290664496,0.05523961219857565,0.1020184864617697
2025-03-24,325.8999938964844,325.8999938964844,325.0,325.8999938964844,1703,0.019871714429949172,0.3556149429204779,-0.04242386279823297,-0.048787953956006214,1.0244783849112251,0.055879861818951285,0.09542806592808328
2025-03-25,332.0,332.0,321.0,332.0,5931,0.018717417053567553,0.34138041505175365,-0.04242386279823297,-0.07831325301204817,1.0054894550737128,0.05482861839758379,0.09638554216867479
2025-03-26,338.5,338.6000061035156,338.5,338.5,114,0.01957831325301207,0.3471905401077245,-0.04242386279823297,-0.0924667290781942,0.9860339707074525,0.05639068588398334,0.07533234859675031
2025-03-27,345.25,345.25,338.0,345.25,2440,0.019940915805022108,0.3476804170763362,-0.04242386279823297,-0.0925416718523715,0.9651339564782653,0.05735415126099092,0.042722664735698856
2025-03-28,352.1499938964844,352.1499938964844,352.1499938964844,352.1499938964844,602,0.019985500062228434,0.30780451155713456,-0.04242386279823297,-0.09257420607282052,0.9438165657372389,0.06492919584522326,0.016612256722728258
2025-04-01,357.0,359.1499938964844,357.0,357.0,266,0.013772557681603459,0.2841882837865186,-0.04242386279823297,-0.08711486303505778,0.9297899091277135,0.048462790279283505,0.027871182652748683
2025-04-02,364.0,364.0,357.0,364.0,1993,0.019607843137254832,0.2915773787398961,-0.04242386279823297,-0.08791208791208793,0.9124587845016312,0.06724747492250219,-0.035164801629035014
2025-04-03,364.0,364.0,364.0,364.0,542,0.0,0.28624986063534574,-0.04242386279823297,-0.07005494505494503,0.913956036410489,0.0,-0.02939563793140454
2025-04-04,360.0,364.0,357.0,360.0,435,-0.01098901098901095,0.2804483710135455,-0.04242386279823297,-0.04097222222222219,0.9260486051771376,-0.0391837205452799,0.010138871934678884
2025-04-07,364.0,364.0,343.0,358.0,636,-0.005555555555555536,0.2711159787163451,-0.04242386279823297,-0.0163407991718314,0.9338058599546635,-0.02049143461386939,0.036312849162011274
2025-04-08,356.25,368.75,350.0,366.95001220703125,205,0.025000034097852675,0.27159192473468685,-0.04242386279823297,-0.027115443183082677,0.9156833026480392,0.09204998713336147,-0.00013630824058574742
2025-04-09,367.0,367.0,350.29998779296875,351.20001220703125,98,-0.04292137750662872,0.3065833553070441,-0.04242386279823297,0.03644643322342245,0.9590546355000408,-0.139999042229975,0.08983481405567306
2025-04-11,355.0,355.0,345.0,353.29998779296875,2589,0.005979429137091152,0.3064908500647261,-0.04242386279823297,0.030285911623924022,0.9568921918359387,0.01950932284188961,0.1193037811220139
2025-04-15,355.0,367.8999938964844,355.0,363.6499938964844,1214,0.029295234817785065,0.3080260212730334,-0.04242386279823297,-0.010037106992289324,0.9354186858215069,0.09510636064332449,0.04743572195661949
2025-04-16,371.8500061035156,372.0,355.0,371.0,183,0.020211759182946265,0.29819603742699274,-0.04242386279823297,-0.035040431266846306,0.9243867899851015,0.06778010425471755,0.017385477646984393
2025-04-17,357.5,371.0,357.5,366.8999938964844,477,-0.01105122938952996,0.28960981031036676,-0.04242386279823297,0.0001363268230551995,0.9424707128146133,-0.03815902850837954,-0.010765826533558287
2025-04-21,380.0,390.8999938964844,364.5,382.75,6206,0.04319979931094653,0.3006281205027957,-0.04242386279823297,-0.08242975256164276,0.913468318169293,0.1436984597505748,-0.09157410265961785
2025-04-22,398.0,421.0,380.3999938964844,395.45001220703125,24156,0.03318095939132926,0.2982648731282169,-0.04242386279823297,-0.10658749048664984,0.8952901450258239,0.11124661758141188,-0.11151853519333765
2025-04-23,393.0,409.3500061035156,373.5,380.8999938964844,8478,-0.03679357152966645,0.3429430387697606,-0.04242386279823297,-0.04528747775377484,0.9383631000571974,-0.10728770173839651,-0.08808083048194137
