date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2021-03-01,467.0928649902344,473.4535217285156,458.4737243652344,461.2392272949219,546653,-0.0021936191937290683,0.2967772014900946,-0.03326847596331101,827570.15,489.7199753841844,0.040661426047315485,1.0019086486487558,-0.007391467770436557,40.371118157683156
2021-03-02,462.76025390625,478.8001403808594,458.1510925292969,470.5958251953125,1156011,0.02028578088482469,0.30323028956130615,-0.03299274112397366,847614.85,489.52968533255387,0.042900904867360534,0.9833692476837952,0.06689892439565846,44.387269655200654
2021-03-03,472.9925842285156,474.5597229003906,465.5718383789063,466.8623962402344,563244,-0.007933408575243162,0.29330870793612707,-0.03297287996640017,800654.95,489.3041401674562,0.036214810996586744,0.9902754562366278,-0.027047980813754046,44.61682796353199
2021-03-04,462.76025390625,476.8642883300781,455.9386901855469,459.9025573730469,748310,-0.01490768783957952,0.261972596920831,-0.03295301880882669,812192.2,489.01158710482525,0.012172870068447805,1.003422534986029,-0.056905521591746694,48.69163458670184
2021-03-05,461.8384094238281,465.9405822753906,448.9788513183594,451.3294982910156,535642,-0.01864103372462278,0.26816649617889216,-0.032933157651253195,813808.8,488.6366409474739,-0.023631498383124505,1.0205474142725435,-0.06951290819364095,48.14813438815273
2021-03-08,454.3715515136719,455.4316711425781,445.3375854492188,446.7203369140625,400864,-0.01021240888177255,0.2646676153875239,-0.03291329649367971,814128.55,488.2195632954002,-0.031478004301606854,1.028709264269512,-0.03858578799284436,38.8222449742386
2021-03-09,455.7543029785156,466.9085083007813,448.9327392578125,454.1871948242188,942534,0.016714837658247772,0.27263320593520485,-0.032893435336106225,770128.0,487.88093276334865,-0.03486777717223388,1.0090724558258704,0.061308881975042584,50.784428373471556
2021-03-10,456.9066162109375,459.6260070800781,451.7443237304688,454.5559387207031,304518,0.0008118764700688619,0.25738893409093144,-0.03287357417853274,689420.95,487.54934078282486,-0.02635992450588953,1.0052727381855615,0.003154278723728082,54.61301423895582
2021-03-12,456.3074035644531,458.1510925292969,444.5079345703125,448.3335571289063,400002,-0.013688923764386463,0.2585097499982284,-0.032853713020959255,686621.7,487.15913398029835,-0.025155329229353374,1.0159812807765083,-0.0529532183406935,47.992814732409165
2021-03-15,450.77642822265625,450.77642822265625,433.30767822265625,439.2995910644531,452107,-0.020150100122565018,0.2644825809150139,-0.03283385186338576,675705.05,486.68291962292676,-0.026654378391207323,1.0342618764930998,-0.0761868675471341,47.4807391812888
2021-03-16,440.86669921875,446.90472412109375,430.49609375,431.5561828613281,390466,-0.01762671388872039,0.2497911506364037,-0.03281399070581228,670699.1,486.1343948790303,-0.033945519824524095,1.0501388598858388,-0.07056580322462994,37.2992214754328
2021-03-17,431.5561828613281,437.4098205566406,420.03326416015625,422.752685546875,375251,-0.020399423444900422,0.25286095819992416,-0.03279412954823879,653587.2,485.503731104581,-0.06921047012236814,1.0669374117504382,-0.08067446545870871,33.76413610832243
2021-03-18,426.5321960449219,428.5602416992188,396.4804382324219,400.9052429199219,613072,-0.05167901558967314,0.28373211930396514,-0.03547435467800985,659483.35,484.6619551027436,-0.11802880840535301,1.1185904656233379,-0.18214016056781812,24.199302163975332
2021-03-19,397.9553833007813,397.9553833007813,380.2100830078125,390.258056640625,771155,-0.026557862405964028,0.28314255786673204,-0.03519861983867249,671542.15,483.7226128294887,-0.12953636765490484,1.1417503481395337,-0.09379678444699327,16.16118437987801
2021-03-22,391.0416259765625,422.0152282714844,391.0416259765625,413.4882507324219,1516778,0.05952521337231165,0.3639749929962532,-0.03492288499933514,712772.9,483.0237634553886,-0.05875566664992471,1.0730186388360095,0.16354203690445304,31.433689918804745
2021-03-23,414.6866455078125,416.4842224121094,405.6065979003906,407.45025634765625,483045,-0.014602577882371182,0.36322561189228425,-0.03464715015999779,715359.85,482.27178826028677,-0.05585814193147087,1.0845305336621895,-0.040202499499613006,24.797653222576372
2021-03-24,406.5284118652344,409.98529052734375,385.3262634277344,388.1839294433594,654506,-0.047285101933665086,0.3899295859154814,-0.0400427616237756,722390.7,481.3355906601184,-0.08177063632084869,1.130236314261049,-0.12126574240318577,22.062199375385617
2021-03-25,390.3963317871094,392.2400207519531,375.5548400878906,376.9836730957031,480296,-0.028852962469922416,0.38727263045474053,-0.03973569688116463,736092.05,480.29726312216405,-0.05966888746575194,1.1540591553420907,-0.07450297143646113,21.417231235116915
2021-03-26,381.5006408691406,383.8052368164063,370.5769348144531,371.5909423828125,582167,-0.01430494500890922,0.38701163606174777,-0.03942863213855366,733758.4,479.2156081894342,-0.04783274538519622,1.1596688178962857,-0.036962569872191556,21.897345121794956
2021-03-30,375.1860961914063,400.9052429199219,375.0478210449219,395.4203186035156,1473784,0.06412797919103785,0.4596056790006818,-0.03912156739594269,669520.25,478.38182421345493,-0.0436963616182614,1.081332351840488,0.1395282537308687,34.07725403485463
2021-03-31,396.3882446289063,396.3882446289063,377.95159912109375,381.6850280761719,539058,-0.034735924992048806,0.4613921391381374,-0.03881450265333172,669140.5,477.4196670379596,-0.06323527319001176,1.1098236555288195,-0.07528503694077622,28.339301870727283
2021-04-01,384.2661437988281,399.15374755859375,382.3302917480469,394.7750549316406,531937,0.034295363696729586,0.48458803967595104,-0.03523156538059337,637936.8,476.59733258914054,0.01697938783229036,1.063420875667102,0.07077220273934375,33.401583199811
2021-04-05,394.5445861816406,408.3721008300781,391.8251953125,403.8551025390625,722124,0.023000560683841043,0.4865972070632403,-0.03523156538059337,645880.8,475.8735293050602,0.0712800881340494,1.0317107975169728,0.047268171451239085,37.843281083204396
2021-04-06,408.1877136230469,435.9809875488281,403.7629089355469,423.8128051757813,1417921,0.04941797815910576,0.5240512935730464,-0.03523156538059337,679361.35,475.355512149545,0.14053588727997002,0.9788689186489891,0.09429988595041723,46.005708312827814
