date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2021-03-01,889.0,895.5999755859375,880.0499877929688,890.6799926757812,3545365,0.0,0.0,0.006065666412890636,0.3066272816460467,-0.021043742340957506,7211201.25,1022.086115396335,-0.003546437318050266,1.0420280107430318,0.01978188692966215,23.925552181287074
2021-03-02,894.6799926757812,895.97998046875,878.030029296875,880.9400024414062,9188390,0.0,0.0,-0.010935454163637504,0.2791315367630906,-0.021043742340957506,6751844.25,1020.6816764614601,-0.020121715922678196,1.0526659006613932,-0.039176704641409925,23.044323289037166
2021-03-03,893.0,903.1500244140625,885.2000122070312,900.510009765625,4253070,0.0,0.0,0.022214915056624873,0.2867079391278377,-0.021043742340957506,6103146.5,1019.4859384843871,0.015105257110539672,1.0281568143486397,0.07748273155384212,31.565127564386955
2021-03-04,896.4000244140625,916.6699829101562,888.7999877929688,915.010009765625,7364955,0.0,0.0,0.016101986477389474,0.2605697846302118,-0.021043742340957506,6145954.25,1018.4463770045985,0.021182303994480955,1.0108485067962403,0.06179529173840216,38.133794441820946
2021-03-05,910.0,912.0,896.7999877929688,898.5,4131845,0.0,0.0,-0.018043529130193803,0.26675167560224977,-0.021043742340957506,5750626.25,1017.2528807159956,0.014898738834735914,1.0259905425057387,-0.0676416686532144,38.11712490408718
2021-03-08,900.0,904.4000244140625,892.5999755859375,898.4500122070312,2782080,0.0,0.0,-5.563471671532483e-05,0.24337944799314182,-0.021043742340957506,5350085.75,1016.0707626213791,0.008723693801527155,1.0219566914998806,-0.00022859249163457567,38.66675329287156
2021-03-09,900.1900024414062,904.0,883.2999877929688,889.6599731445312,2715590,0.0,0.0,-0.009783559400157849,0.23782040701626367,-0.021043742340957506,5174173.0,1014.8129438206146,0.00989848420886652,1.0276049590191236,-0.04113843345707693,41.03832571728276
2021-03-10,899.2000122070312,903.969970703125,891.2100219726562,900.0800170898438,3149805,0.0,0.0,0.011712389294622927,0.24405739774011753,-0.021043742340957506,5043307.5,1013.6713226591145,-0.0004774990517797395,1.0121127943336745,0.04799030442499318,43.41637866106662
2021-03-12,904.0,905.989990234375,880.6199951171875,885.2999877929688,3439260,0.0,0.0,-0.01642079483628811,0.24820878803542712,-0.021043742340957506,5037383.0,1012.3939959440285,-0.032469614163309846,1.0245080906226958,-0.0661571828487093,35.74984321381902
2021-03-15,892.0,892.4400024414062,857.0,868.4500122070312,4608715,0.0,0.0,-0.01903306881088307,0.25303115474793497,-0.021043742340957506,5142593.25,1010.9617174988842,-0.033444616352775514,1.0392071930751157,-0.07522025529876315,41.716696505178504
