date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2021-03-01,1283.066650390625,1292.63330078125,1272.9000244140625,1286.86669921875,68358,0.0,0.0,0.014985802538790338,0.44373749140182495,-0.024948143853567098,90894.05,1079.728663050189,0.03704301224942941,0.8889421156037386,0.03377177383351243,81.32901932172169
2021-03-02,1280.0,1335.066650390625,1280.0,1321.0333251953125,59134,0.0,0.0,0.026550244867867834,0.4410746976740655,-0.024609874193470715,90856.4,1082.1297044645682,0.0889133420826842,0.87488709242966,0.060194439640114845,85.31719187722814
2021-03-03,1333.3333740234375,1346.6666259765625,1304.6666259765625,1314.2332763671875,54703,0.0,0.0,-0.005147522548017203,0.40959278256181986,-0.024496851589118313,88681.9,1084.4391927422062,0.05830081865909298,0.8891534143108445,-0.012567414860553941,82.82575122780614
2021-03-04,1304.6666259765625,1343.3333740234375,1296.13330078125,1326.9666748046875,100743,0.0,0.0,0.009688841902327772,0.390409223771604,-0.02438382898476591,90747.95,1086.8524015189473,0.05103496939330876,0.8895664288458933,0.02481714330557025,87.83275074695885
2021-03-05,1329.800048828125,1333.3333740234375,1248.7667236328125,1286.3333740234375,51922,0.0,0.0,-0.03062119158887744,0.4097274901467087,-0.02971949397956643,92550.85,1088.8372868174995,0.01456515485111054,0.925956183939805,-0.07473550488535208,76.31809714864735
2021-03-08,1296.63330078125,1303.3333740234375,1266.6666259765625,1283.4000244140625,60667,0.0,0.0,-0.002280396099962778,0.40284119084534514,-0.029418928109796093,93520.05,1090.7732344552762,-0.0026938880357942896,0.9353202319697329,-0.005660781705489567,74.61038683539742
2021-03-09,1268.6666259765625,1298.5333251953125,1242.699951171875,1261.13330078125,54982,0.0,0.0,-0.017349792121889918,0.40936385898709726,-0.029118362240025758,95444.55,1092.4683594933458,-0.04534331062784236,0.9587395234863235,-0.04238232398188704,69.75435569714963
2021-03-10,1255.3333740234375,1330.6666259765625,1255.300048828125,1314.5999755859375,52489,0.0,0.0,0.04239573625687765,0.4223651334492344,-0.02881779637025542,97234.1,1094.678624330088,0.0002790214076482389,0.9287476751993625,0.10037697692251289,72.61441436025517
2021-03-12,1321.5333251953125,1343.3333740234375,1307.699951171875,1317.3333740234375,45391,0.0,0.0,0.0020792625043839497,0.4183836407055548,-0.028517230500485085,98529.5,1096.8940944762905,-0.007259640324176142,0.9352568086552543,0.0049697508515868585,73.85602519730155
2021-03-15,1327.86669921875,1327.86669921875,1304.0,1319.5333251953125,38914,0.0,0.0,0.001670003368362094,0.4187244111900734,-0.028216664630714747,99800.45,1099.1094102048382,0.025809756508167858,0.942857332503085,0.003988311366257814,64.07347978545391
