date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,8865.0,8918.0498046875,8800.0,8870.099609375,76811,0.0,0.0004680168477253499,0.4327902315732447,-0.02965634289678618,-0.029413357859786604,1.0349477957789632,0.0010813941784455496,0.04151588101792991
2025-02-27,8853.099609375,8866.0,8662.0,8723.5,90581,0.0,-0.016527391554888027,0.4151411730845561,-0.02965634289678618,0.006900922257408126,1.0446586839338423,-0.03981149601224151,0.07604168159282398
2025-02-28,8560.900390625,8777.0,8482.5,8710.599609375,157759,0.0,-0.001478809035937445,0.36259867144986974,-0.02965634289678618,0.02583642818432197,1.0376871737401474,-0.004078362971493305,0.08907542826212755
2025-03-03,8841.2998046875,9029.9501953125,8649.900390625,8977.7998046875,130495,0.0,0.03067529301024452,0.37940843350108144,-0.02965634289678618,-0.014179398901391638,1.0006825375571056,0.08085031721271402,0.09571385232257468
2025-03-04,8879.0,9140.0,8759.7001953125,9038.400390625,138848,0.0,0.0067500487041223245,0.3811779784344207,-0.02965634289678618,-0.019079725157050142,0.9913626451894381,0.017708390591613683,0.08042345798449801
2025-03-05,9053.0,9291.099609375,9053.0,9238.349609375,114123,0.0,0.022122190886497473,0.3429346181086073,-0.02965634289678618,-0.039861015827578394,0.9671383826969568,0.0645084779233533,0.05874967098552131
2025-03-06,9370.0,9410.0,9240.0,9386.849609375,110566,0.0,0.01607429966163032,0.33549583096498153,-0.02965634289678618,-0.07066797029671035,0.9504165776298998,0.04791206834456147,0.07566977322621593
2025-03-07,9329.9501953125,9525.0,9315.5498046875,9486.5,95337,0.0,0.010615956872844334,0.33663626632059584,-0.02965634289678618,-0.08178995315711801,0.9423910272986613,0.031535391814797226,0.06347445218204828
2025-03-10,9480.099609375,10008.0,9445.0498046875,9837.099609375,329667,0.0,0.036957740934485894,0.2959141895099593,-0.02965634289678618,-0.08735296365897993,0.9126224016423794,0.12489343531229243,0.02557164115836197
2025-03-11,9800.0,9864.900390625,9576.0,9765.2998046875,116288,0.0,-0.007298879500932665,0.29747192705200903,-0.02965634289678618,-0.07443697875139244,0.9223551894278079,-0.024536363239052537,0.055861060173303834
2025-03-12,9800.0,9910.0,9615.0,9781.099609375,59512,0.0,0.001617953877864231,0.29667178383548026,-0.02965634289678618,-0.05548967106722691,0.925797486303204,0.0054536828626231635,0.06577487313602859
2025-03-13,9859.349609375,10238.7001953125,9781.099609375,10097.150390625,252649,0.0,0.03231239777448658,0.2702988901592062,-0.02965634289678618,-0.0703466575985141,0.9024660036160419,0.11954320848310725,0.054817446367235734
2025-03-17,10125.2998046875,10199.7001953125,10025.0498046875,10088.650390625,65188,0.0,-0.0008418216695962322,0.26925492634857884,-0.02965634289678618,-0.05968592104099035,0.9095773086983381,-0.0031264855568196733,0.0774780950669931
2025-03-18,10088.650390625,10088.650390625,10088.650390625,10088.650390625,0,0.0,0.0,0.25761737492598186,-0.02965634289678618,-0.024934036913773605,0.9156546825418183,0.0,0.06780389627964123
2025-03-19,10100.0,10330.0,10033.75,10310.7998046875,144527,0.0,0.022019735590097955,0.26307169017650844,-0.02965634289678618,-0.05290569212215768,0.9041289383031805,0.0837024110739535,0.06503865836214096
2025-03-20,10325.0,10446.400390625,10221.150390625,10424.4501953125,92377,0.0,0.011022461184178267,0.23073536620599244,-0.02965634289678618,-0.06171554124041878,0.9029785556173948,0.047771006619885634,0.04898574068607675
2025-03-21,10489.0,10698.849609375,10372.0,10650.650390625,171161,0.0,0.02169900484672227,0.23138531637517598,-0.02965634289678618,-0.05196865728380362,0.8925654435716129,0.09377865565916989,0.05571017615011398
2025-03-24,10699.0498046875,10920.0,10650.7001953125,10870.2998046875,89375,0.0,0.020623098684737773,0.23158100319565633,-0.02965634289678618,-0.07190688648030075,0.8834287124993947,0.08905349536282534,0.024037957497255125
2025-03-25,11015.0,11015.0,10719.2998046875,10772.7001953125,69035,0.0,-0.00897855727336172,0.23933659291637102,-0.02965634289678618,-0.06349845371034724,0.9003541168743873,-0.03751435076773028,0.039196301052147886
2025-03-26,10750.0,11067.0,10721.0498046875,10981.400390625,105515,0.0,0.019373062605354097,0.231892562187698,-0.02965634289678618,-0.06106694611645369,0.8928749641839353,0.08354326498079116,0.028429818387874173
2025-03-27,10955.0498046875,11190.0,10851.0,10935.099609375,153789,0.0,-0.0042162911471225195,0.2355947536882627,-0.02965634289678618,-0.0466981950145845,0.9060975971333709,-0.017896370365435992,0.004755329339242387
2025-03-28,10950.0,11285.0,10949.9501953125,11244.0,116147,0.0,0.028248520970048707,0.24081790138798084,-0.02965634289678618,-0.05277033167689438,0.8924130630086046,0.11730240831022581,-0.05325062255425117
2025-04-01,11330.599609375,11419.7998046875,11090.349609375,11131.599609375,74995,0.0,-0.009996477287886885,0.2321596336582092,-0.02965634289678618,-0.023473697748473965,0.9122985767396763,-0.043058634697957794,-0.01804319382866093
2025-04-02,11131.599609375,11221.599609375,11050.099609375,11194.9501953125,55759,0.0,0.005691058622351752,0.22829815899825345,-0.02965634289678618,-0.03771789893060917,0.9170384701040134,0.02492818338107342,-0.028709407814924925
2025-04-03,11190.0498046875,11341.0,11177.0,11293.599609375,46220,0.0,0.008811956493009365,0.21824681628940273,-0.02965634289678618,-0.027643907128674705,0.9190125664028108,0.04037610371169572,0.002076414617447009
2025-04-04,11215.0498046875,11329.75,10913.2001953125,10987.099609375,55500,0.0,-0.027139265654997136,0.2551634284565488,-0.02965634289678618,-0.004732823206192616,0.9526078613146277,-0.10636032269810715,0.08718409996098053
2025-04-07,10283.0,10807.9501953125,9888.400390625,10645.25,139771,0.0,-0.031113726236113193,0.28659020216436315,-0.02965634289678618,0.056245743406683646,0.9891094601318663,-0.10856520884345161,0.1392874756346727
2025-04-08,10879.900390625,10999.0,10608.0,10930.75,79486,0.0,0.026819473474084754,0.2932509909851425,-0.02965634289678618,0.01837473269217571,0.9698812963857695,0.09145569285011088,0.11913638130960824
2025-04-09,10930.0,10991.75,10802.2001953125,10873.5498046875,38765,0.0,-0.0052329616277474456,0.2962122695172834,-0.02965634289678618,0.029558000505635063,0.9797492706238214,-0.017666254877330676,0.14727942797688098
2025-04-11,11091.0,11411.0,11091.0,11317.0498046875,91401,0.0,0.04078704820102175,0.30139505151494056,-0.02965634289678618,-0.002072112053689734,0.9482100172245987,0.1353275265892168,0.1340411345264365
