date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,515.9000244140625,523.0999755859375,508.04998779296875,514.75,805990,0.0,-0.003195244647663853,0.41765227395179527,-0.030417203943308022,0.007770762506071005,1.0598737274807248,-0.007650490061806158,-0.06032052023889023
2025-02-27,515.75,516.5,501.70001220703125,506.95001220703125,870522,0.0,-0.01515296317235304,0.40001180871431397,-0.030417203943308022,0.04832823633505412,1.0705098888508837,-0.03788128866056129,-0.02554494899931603
2025-02-28,489.45001220703125,494.75,456.25,461.79998779296875,4892837,0.0,-0.08906208369046031,0.4478118251201969,-0.030417203943308022,0.1412949366063052,1.1649361542907466,-0.1988828269055355,0.06788654597706545
2025-03-03,460.0,475.04998779296875,453.5,472.8500061035156,1522409,0.0,0.023928147688693224,0.46160043497698156,-0.030417203943308022,0.07549959020543562,1.1279581187954395,0.05183735836711865,0.012266020340706119
2025-03-04,471.95001220703125,481.0,461.8999938964844,471.6000061035156,1491619,0.0,-0.0026435444302952416,0.4543838571021349,-0.030417203943308022,0.09499579671488245,1.1219518579387344,-0.005817865953636586,0.01505514421464449
2025-03-05,465.0,486.0,454.75,483.70001220703125,4585390,0.0,0.02565734933612296,0.4682288098510337,-0.030417203943308022,0.06419265455730216,1.08487179904557,0.0547966042421007,-0.015918982866875653
2025-03-06,486.8500061035156,500.0,486.8500061035156,494.0,2265289,0.0,0.021294164839839258,0.46444447261782884,-0.030417203943308022,0.026214599609375,1.053274295204564,0.045848676508794484,-0.047267218833027536
2025-03-07,491.0,498.75,484.5,493.1499938964844,820488,0.0,-0.0017206601285741918,0.45434063996004304,-0.030417203943308022,-0.06357093478966203,1.0463956335635565,-0.0037871586632750452,-0.009226377064345703
2025-03-10,491.75,497.0,475.5,478.6499938964844,1242873,0.0,-0.029402818978932488,0.4605832150214092,-0.030417203943308022,-0.012117388210440616,1.0672046491026788,-0.06383823244445293,0.020787657649449676
2025-03-11,456.0,483.25,456.0,478.70001220703125,1234469,0.0,0.00010449871761131213,0.458293121658845,-0.030417203943308022,-0.014831848595075803,1.0576561251079144,0.000228017202075595,0.03666176591902537
2025-03-12,480.04998779296875,483.0,468.5,476.0,625118,0.0,-0.00564030110336311,0.4551907982908059,-0.030417203943308022,0.016176496233258897,1.0556512592219505,-0.012391069856049717,0.05115547500738571
2025-03-13,480.0,480.0,470.0,470.6499938964844,393210,0.0,-0.011239508620831118,0.44863459149080476,-0.030417203943308022,0.04961225200536434,1.0604855131793598,-0.025052701203791307,0.0781897775157323
2025-03-17,474.8999938964844,490.45001220703125,470.1000061035156,488.6000061035156,1064451,0.0,0.03813877072094307,0.4695597866818461,-0.030417203943308022,0.009312295816886973,1.0160356005095423,0.08122239380469,0.046766282885953414
2025-03-18,488.6000061035156,488.6000061035156,488.6000061035156,488.6000061035156,0,0.0,0.0,0.4678605872932372,-0.030417203943308022,-0.020364330910227713,1.013554023638943,0.0,0.03376995455154441
2025-03-19,499.5,501.0,489.5,496.25,1047128,0.0,0.015656966436598196,0.43586453223849203,-0.030417203943308022,-0.03536521469615872,0.9953098279823285,0.03592163371718173,-0.007657406131927003
2025-03-20,498.70001220703125,508.0,494.0,500.3500061035156,905971,0.0,0.008261977034792256,0.43155625424295113,-0.030417203943308022,-0.04866594545114877,0.985315272164523,0.019144611535846113,-0.01988610389858325
2025-03-21,502.0,509.8999938964844,497.1499938964844,507.45001220703125,888457,0.0,0.014190078978527643,0.4345481250790715,-0.030417203943308022,-0.07251949438427263,0.9691644311967401,0.03265479203114191,-0.04158046230356016
2025-03-24,510.04998779296875,517.4500122070312,503.25,511.45001220703125,776902,0.0,0.007882549815306783,0.4261608133478861,-0.030417203943308022,-0.04467690988003359,0.9600596186188907,0.018496655214297008,-0.056114989778147994
2025-03-25,514.9500122070312,514.9500122070312,500.0,505.1000061035156,1297755,0.0,-0.012415692544641477,0.42723302414284636,-0.030417203943308022,-0.03266679825899366,0.9717877621190159,-0.02906070353279438,-0.04345676488179018
2025-03-26,505.1000061035156,507.8500061035156,490.79998779296875,492.45001220703125,751894,0.0,-0.025044533248118506,0.41865125101368356,-0.030417203943308022,0.007716494463952284,0.9943192036340737,-0.05982194628406942,-0.002538328701420567
2025-03-27,492.0,493.79998779296875,475.5,490.3999938964844,2038285,0.0,-0.0041628962528790225,0.41432754582005943,-0.030417203943308022,0.020289584687742668,0.9959930867478971,-0.01004735551474387,-0.06861744354668031
2025-03-28,490.5,500.45001220703125,482.54998779296875,486.3500061035156,463886,0.0,-0.00825853964799117,0.4148636844120036,-0.030417203943308022,0.043384405960148476,1.0021692140231893,-0.019906633815466063,-0.1016757717414446
2025-04-01,488.0,496.3500061035156,479.8500061035156,482.75,361649,0.0,-0.007402089150481905,0.41271622680990505,-0.030417203943308022,0.0594510869125453,1.011812540584744,-0.01793505680245691,-0.07954426493316291
2025-04-02,488.0,488.0,471.45001220703125,483.1499938964844,1123161,0.0,0.0008285735815316553,0.26470472800303696,-0.030417203943308022,0.045431051400849354,1.0120407938196014,0.003130180395645767,-0.10773049456794681
2025-04-03,492.0,502.5,485.54998779296875,491.20001220703125,1461125,0.0,0.01666153039892526,0.25833933346022864,-0.030417203943308022,0.0025447882103739605,0.9974501048171922,0.06449474623477282,-0.08122968937803166
2025-04-04,494.1000061035156,494.1000061035156,454.0,456.75,1704721,0.0,-0.07013438792935378,0.35943762464457163,-0.030417203943308022,0.07367267410286682,1.0697318074477455,-0.1951225502546662,0.016748755109982305
2025-04-07,440.8999938964844,443.1499938964844,426.8999938964844,436.8999938964844,764571,0.0,-0.04345923613249181,0.3736496092605364,-0.030417203943308022,0.11318382444003317,1.1117990605000343,-0.11631013091489004,0.05985350025589642
2025-04-08,447.0,452.0,428.04998779296875,444.3500061035156,1336952,0.0,0.01705198514787898,0.37022369003904987,-0.030417203943308022,0.08641834897947254,1.087667371932798,0.046058599560428994,0.052098556494880155
2025-04-09,436.0,441.1499938964844,422.0,431.1000061035156,1056522,0.0,-0.029818836093170376,0.37997729744449216,-0.030417203943308022,0.12073761785211046,1.1155822249090968,-0.07847530762748607,0.1138947005529054
2025-04-11,442.20001220703125,455.45001220703125,442.20001220703125,451.29998779296875,3129863,0.0,0.046856834617169385,0.4115780048244453,-0.030417203943308022,0.08841131285907866,1.062613595652425,0.11384678707184039,0.06370485437103279
2025-04-15,457.8999938964844,465.0,453.0,464.3999938964844,511544,0.0,0.02902726890727325,0.4258094816509505,-0.030417203943308022,-0.01647285529075515,1.0313899843594125,0.06816961452580259,0.044250686004805306
2025-04-16,465.0,465.79998779296875,455.70001220703125,463.04998779296875,687132,0.0,-0.0029069899251905618,0.4255471408104221,-0.030417203943308022,-0.05647337131164365,1.033576319518689,-0.006831181737803722,0.025915128639124818
2025-04-17,462.0,470.8999938964844,457.1499938964844,467.5,1134381,0.0,0.009610219899240935,0.425334069808507,-0.030417203943308022,-0.049518703521891694,1.0214812873391543,0.022594521237441465,-0.031978635736965244
2025-04-21,474.0,483.8500061035156,468.29998779296875,480.20001220703125,1207674,0.0,0.02716580151236636,0.41450606290994724,-0.030417203943308022,-0.10224907300157848,0.9935911911858221,0.06553776479474697,-0.03904622974460947
2025-04-22,482.95001220703125,484.1499938964844,474.3999938964844,480.04998779296875,728332,0.0,-0.00031242067940184803,0.4145027683015161,-0.030417203943308022,-0.059889596356784036,0.9922143810808685,-0.0007537239694316068,-0.05093215771520376
2025-04-23,482.0,488.54998779296875,471.6499938964844,484.95001220703125,2311748,0.0,0.010207321192924779,0.4122482558984983,-0.030417203943308022,-0.04237553932006877,0.9806010719885075,0.024760131302621353,-0.06010933844789346
2025-04-24,484.0,489.75,469.0,475.04998779296875,1362348,0.0,-0.02041452554874057,0.4162808381697113,-0.030417203943308022,-0.025260499543954706,0.997626592544807,-0.04904027086160323,-0.04599510819366637
2025-04-25,474.8999938964844,479.0,450.0,452.54998779296875,1470837,0.0,-0.04736343664491516,0.43980925111705704,-0.030417203943308022,0.03303505161924902,1.0407192842641504,-0.10769085790648956,0.02032927290949349
2025-04-28,452.54998779296875,466.0,452.5,461.45001220703125,723975,0.0,0.019666389689825925,0.4460311769193849,-0.030417203943308022,0.040632786876138915,1.0159171899306347,0.04409196098070246,-0.02882222983793048
