date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,391.0,397.95001220703125,385.0,389.54998779296875,437054,0.0,-0.00166587491985426,0.3796169853285886,-0.03929024892829584,-0.017841052258347867,1.1260621535485078,-0.00438830437086283,0.03581058309375473
2025-02-27,390.95001220703125,396.45001220703125,378.04998779296875,389.8999938964844,142395,0.0,0.0008984882928597671,0.3740941450223652,-0.03929024892829584,0.019492193440591166,1.1151256867922754,0.0024017704655290616,0.08091823237864215
2025-02-28,386.45001220703125,394.0,378.1499938964844,391.70001220703125,195246,0.0,0.004616615385289791,0.3767893492927025,-0.03929024892829584,0.01519014935927121,1.0996872240504374,0.012252509980525883,0.06510084045267295
2025-03-03,390.75,395.6000061035156,381.75,389.8500061035156,234973,0.0,-0.004723017732605528,0.3705478895987269,-0.03929024892829584,0.0456585546089292,1.0944145004874906,-0.012746038333290162,0.036680742770520025
2025-03-04,388.0,402.0,383.0,394.54998779296875,422844,0.0,0.012055871786250894,0.37692428553529783,-0.03929024892829584,-0.011025157066333668,1.0714041621166817,0.03198486255477235,0.005956168232727821
2025-03-05,399.75,408.29998779296875,398.75,403.5,525163,0.0,0.022684102100967607,0.3900898859313696,-0.03929024892829584,-0.03457252095918528,1.0392255251292402,0.058150960426205274,-0.020817828739738253
2025-03-06,404.25,434.3999938964844,404.25,421.45001220703125,324490,0.0,0.04448577994307623,0.42939344915162786,-0.03929024892829584,-0.07486064158671413,0.9880056652846321,0.10360143824959235,-0.06916603053683856
2025-03-07,421.04998779296875,429.54998779296875,415.20001220703125,417.20001220703125,216859,0.0,-0.01008423271301806,0.4210765182946684,-0.03929024892829584,-0.061121762353510856,0.9898309866057681,-0.023948693492507226,-0.07250718867426287
2025-03-10,410.95001220703125,422.79998779296875,400.54998779296875,404.1499938964844,110923,0.0,-0.031280004622988744,0.42390750599668303,-0.03929024892829584,-0.03538287271787377,1.012062368370997,-0.07378969101183265,-0.04255841135521232
2025-03-11,402.0,403.25,394.5,396.8999938964844,67982,0.0,-0.017938884348608797,0.42511105618938244,-0.03929024892829584,-0.005920902342287593,1.0215230701437585,-0.04219811191792692,0.048374937017607644
2025-03-12,396.0,403.70001220703125,390.0,395.1000061035156,396537,0.0,-0.004535116706094522,0.41863809284034786,-0.03929024892829584,0.021260424618377627,1.019203983242907,-0.010833024216680146,0.1683118171923721
2025-03-13,401.04998779296875,401.04998779296875,390.0,392.29998779296875,104679,0.0,-0.007086859699549808,0.4027604848504463,-0.03929024892829584,0.07430544308210907,1.0205901398114305,-0.017595717033224205,0.19870001180873942
2025-03-17,394.3500061035156,394.3500061035156,384.25,386.95001220703125,254824,0.0,-0.01363746049556569,0.39736117885986605,-0.03929024892829584,0.07817547240136857,1.0293577672695415,-0.03432006164138767,0.213851912106223
2025-03-18,386.95001220703125,386.95001220703125,386.95001220703125,386.95001220703125,0,0.0,0.0,0.3925035384985166,-0.03929024892829584,0.044450138640260706,1.0253391634958198,0.0,0.20403147486454198
2025-03-19,403.0,418.6499938964844,403.0,416.1000061035156,196550,0.0,0.07533271217701398,0.47304370993201095,-0.03929024892829584,-0.04614278280557094,0.9555094825616723,0.15925105651511728,0.11788028616554813
2025-03-20,419.0,492.6000061035156,419.0,461.6000061035156,7682667,0.0,0.10934871264741264,0.5783848006518175,-0.03929024892829584,-0.14406412287847137,0.8698819242126105,0.18905875575152262,0.11503467374653309
2025-03-21,457.3999938964844,473.3999938964844,447.25,470.25,827784,0.0,0.018739154640618816,0.5502352887211044,-0.03929024892829584,-0.16576291803728072,0.8616161648609865,0.034056620293488396,0.07878785282927958
2025-03-24,463.0,475.1000061035156,458.04998779296875,469.70001220703125,356747,0.0,-0.0011695646846756613,0.5415133717572583,-0.03929024892829584,-0.17617627815501524,0.8702948516450708,-0.002159807539529903,0.13615075696196444
2025-03-25,466.04998779296875,471.54998779296875,458.5,465.8999938964844,283590,0.0,-0.008090309158586773,0.5439053513665241,-0.03929024892829584,-0.16945692793246647,0.8836445757345883,-0.014874479520224691,0.09594336293758965
2025-03-26,465.0,466.95001220703125,458.1499938964844,465.1499938964844,173973,0.0,-0.0016097875291379848,0.5412352989261016,-0.03929024892829584,-0.10544983002597752,0.8931258883738294,-0.002974284017670731,0.08373645645086114
2025-03-27,462.79998779296875,526.0,462.0,514.7000122070312,22737943,0.0,0.10652481771626943,0.6113312252026581,-0.03929024892829584,-0.1031669027475306,0.8193024922194111,0.1742505724919423,-0.06654361606314363
2025-03-28,508.29998779296875,547.8499755859375,492.1000061035156,507.29998779296875,6562851,0.0,-0.014377354261817965,0.6169811787643259,-0.03929024892829584,-0.07303368555981316,0.8428247836187556,-0.02330274329856403,-0.08505814101082543
2025-04-01,510.0,547.9000244140625,510.0,533.6500244140625,4032798,0.0,0.05194172532061514,0.6292269033137353,-0.03929024892829584,-0.11983511530285629,0.814508541490294,0.08254848008180597,-0.13051629575120305
2025-04-02,528.0,528.0,506.54998779296875,510.6000061035156,571042,0.0,-0.04319313643029499,0.6609046598651717,-0.03929024892829584,-0.0875440886656963,0.863102228327066,-0.06535456382704427,-0.1018409701888211
