date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2025-02-25,54.560001373291016,55.790000915527344,53.5,53.599998474121094,1138311,-0.025100056013188987,0.4300255254143839,-0.041640017410323714,1334764.5,71.23668683806763,-0.011981594947076624,1.157220183051385,-0.05836875707625575,16.537586733175274
2025-02-27,53.810001373291016,54.150001525878906,50.5099983215332,50.900001525878906,1401905,-0.050373078826593365,0.41926518108325034,-0.041640017410323714,1348528.4,71.03433176033441,-0.09301492347392226,1.2022003607849132,-0.12014610298662061,15.068495015397161
2025-02-28,48.0099983215332,51.0,48.0099983215332,49.279998779296875,1796035,-0.03182716499052318,0.4185600489465277,-0.041640017410323714,1365837.35,70.81787073564747,-0.14666668780438308,1.2213474350185503,-0.0760396610002131,14.702311415912703
2025-03-03,49.5099983215332,50.349998474121094,46.5,48.81999969482422,2021038,-0.009334397237564573,0.392404303999658,-0.041640017410323714,1395087.35,70.59898644668405,-0.1351638789192804,1.2136009898522175,-0.02378770289862998,14.913724139548307
2025-03-04,48.4900016784668,50.720001220703125,48.040000915527344,50.150001525878906,1439470,0.02724297090062633,0.41861752825230686,-0.041640017410323714,1435621.15,70.39551395990988,-0.08785009197111682,1.1653439365940284,0.06507842699176783,21.043708660056225
2025-03-05,50.150001525878906,52.650001525878906,49.75,51.81999969482422,1333376,0.033300062176140566,0.4483391662172038,-0.041640017410323714,1468882.6,70.21068297219759,-0.033208933394956786,1.1130644622005608,0.07427426364366586,28.863738247128637
2025-03-06,52.900001525878906,55.900001525878906,52.5,54.060001373291016,3002949,0.043226586099160524,0.4805107231562317,-0.041640017410323714,1539949.3,70.04997967270599,0.06208250987586861,1.0537828092358574,0.08995966815398058,34.84848880216916
2025-03-07,54.20000076293945,56.439998626708984,53.849998474121094,55.220001220703125,1978527,0.021457636291981608,0.48314426691622664,-0.041640017410323714,1607675.05,69.9024176980592,0.12053576681300004,1.0203187026824188,0.04441248156542314,44.554459584270845
2025-03-10,55.0,56.70000076293945,52.310001373291016,52.61000061035156,1439414,-0.047265493528693026,0.5003420208817243,-0.041640017410323714,1644360.4,69.73035384644022,0.0776321372228348,1.057536579328155,-0.09446636622831732,42.32578071978827
2025-03-11,51.0099983215332,53.79999923706055,50.9900016784668,51.58000183105469,949083,-0.019578003561060875,0.5009934822183084,-0.041640017410323714,1659686.75,69.5497533288742,0.02851446184777995,1.064773132018695,-0.03907835903091879,44.05874911602194
2025-03-12,52.849998474121094,52.97999954223633,50.5099983215332,50.7599983215332,1149824,-0.015897702218145016,0.5012043862279014,-0.041640017410323714,1663244.4,69.36279059248275,-0.02045544923839293,1.0691292720233205,-0.03171899994850845,37.488330381931284
2025-03-13,51.060001373291016,51.459999084472656,50.11000061035156,50.40999984741211,955211,-0.006895163232750079,0.4960937944363743,-0.041640017410323714,1614653.75,69.17420560994474,-0.06751759957746195,1.0655227190913983,-0.013898910188132387,31.777559399838452
2025-03-17,50.599998474121094,50.959999084472656,49.209999084472656,49.459999084472656,1090952,-0.01884548236094119,0.48884755631416893,-0.041640017410323714,1619114.7,68.97804435098482,-0.10431006897679906,1.0736555004372326,-0.03855083600606434,32.33956518882994
2025-03-18,49.459999084472656,49.459999084472656,49.459999084472656,49.459999084472656,0,0.0,0.48824833789977834,-0.041640017410323714,1487202.6,68.78383494534788,-0.05987457687387121,1.0653861914435088,0.0,34.934499186336524
2025-03-19,51.18000030517578,54.9900016784668,51.150001525878906,53.560001373291016,2692023,0.08289531671474504,0.5436334816127282,-0.041640017410323714,1480565.15,68.63235401428264,0.03838696145691545,0.981366667965297,0.15248382962725504,49.90494954474397
