date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,403.1000061035156,406.5,396.1000061035156,400.70001220703125,71829,0.0,-0.00792270794208838,0.3411860647178008,-0.026601173809485235,0.013102070975948621,1.100792337445349,-0.02322107650097194,0.0007486593057894897
2025-02-27,397.0,401.6499938964844,385.25,390.20001220703125,104708,0.0,-0.026204141951897242,0.32527293630698634,-0.026601173809485235,0.04164530879455253,1.1194899779244198,-0.08056047159595707,0.039466923154050315
2025-02-28,386.8999938964844,387.6499938964844,370.45001220703125,381.8999938964844,192132,0.0,-0.0212711892641948,0.32707376385877773,-0.026601173809485235,0.0756742455050099,1.1322859640154677,-0.06503483606539229,0.052238838768975615
2025-03-03,385.0,389.75,366.25,384.8500061035156,167058,0.0,0.0077245673060442055,0.33282260467742114,-0.026601173809485235,0.04716121504127635,1.110854868836268,0.023209262127608193,0.001429096490181303
2025-03-04,379.6499938964844,386.3999938964844,375.0,382.25,128383,0.0,-0.006755894666183981,0.30490387011092457,-0.026601173809485235,0.05663830973573414,1.1059319904694143,-0.022157457175442225,0.02498361750940159
2025-03-05,377.0,403.5,377.0,401.0,84915,0.0,0.049051667756703665,0.368888976636857,-0.026601173809485235,-0.0007480992343360526,1.0448316807164217,0.13297135326241463,-0.009102229168290177
2025-03-06,405.29998779296875,411.70001220703125,402.70001220703125,405.6000061035156,61754,0.0,0.01147133691649782,0.37471106713672736,-0.026601173809485235,-0.03796842619512697,1.0245808629657684,0.03061381852960828,-0.036242633101143396
2025-03-07,409.0,410.0,400.20001220703125,401.8500061035156,73826,0.0,-0.0092455619910492,0.3746919763155091,-0.026601173809485235,-0.04964541969396452,1.0245925047128146,-0.024675099358180515,-0.004230464554461966
2025-03-10,400.79998779296875,402.1000061035156,383.54998779296875,385.3999938964844,150764,0.0,-0.04093570226995036,0.38586985126518064,-0.026601173809485235,-0.001427057087905581,1.0570641147087207,-0.10608680899755006,0.03827192587855044
2025-03-11,380.0,397.25,376.79998779296875,391.79998779296875,145596,0.0,0.016606107934198366,0.3963754483103163,-0.026601173809485235,-0.024374650562814848,1.031017138915428,0.041894894313052294,0.04019908241631298
2025-03-12,394.5,399.70001220703125,384.8999938964844,397.3500061035156,98712,0.0,0.014165437681125104,0.3993500196400029,-0.026601173809485235,0.009185840796321676,1.0085315119814229,0.03547123232692544,0.027054233886684376
2025-03-13,393.0,396.1000061035156,390.0,390.8999938964844,54887,0.0,-0.016232571053115596,0.3992858198382448,-0.026601173809485235,0.037605557525089095,1.0187516194653903,-0.04065401233920972,0.05896653535546181
2025-03-17,390.8999938964844,403.45001220703125,390.0,400.1499938964844,110628,0.0,0.023663341377410108,0.3896861888236887,-0.026601173809485235,0.0042484374183722196,0.9939522876362814,0.06072409402447545,0.03811070906562364
2025-03-18,400.1499938964844,400.1499938964844,400.1499938964844,400.1499938964844,0,0.0,0.0,0.30747220410038956,-0.026601173809485235,-0.03686117762084906,0.9932900336825905,0.0,0.022491566005941932
2025-03-19,410.1000061035156,412.0,402.0,407.54998779296875,120124,0.0,0.018493050129593902,0.3121020783111957,-0.026601173809485235,-0.03864556611887526,0.9755551758278309,0.059253208556408504,-0.04870562183901006
