date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,844.0,844.0,824.0,827.7000122070312,492961,0.0,-0.010342516448148653,0.24509489866370207,-0.02765740582011878,0.03491598761953085,1.0813247357115832,-0.042198006088897407,-0.030204179813092424
2025-02-27,827.25,829.0,800.0,801.8499755859375,743101,0.0,-0.031231166171141633,0.23719497093952951,-0.02765740582011878,0.06485003627019115,1.1058271772961543,-0.13166874799557293,0.016025487325984855
2025-02-28,799.9000244140625,801.5999755859375,765.0,777.3499755859375,835197,0.0,-0.030554344011917034,0.24318821755435263,-0.02765740582011878,0.09950477783547895,1.1272528753303013,-0.12564072002658158,0.048819725218909316
2025-03-03,777.3499755859375,790.0999755859375,756.0,787.5499877929688,617215,0.0,0.013121518656179054,0.2353785934770258,-0.02765740582011878,0.07428099918322717,1.101431666005204,0.0557464377065173,0.03377568031667133
2025-03-04,787.0,794.0,774.0,783.0,490881,0.0,-0.00577739554757617,0.23204397411999772,-0.02765740582011878,0.06813534557590994,1.0973882448627574,-0.024897846714218134,0.04201791112907083
2025-03-05,780.0,805.7999877929688,780.0,802.7000122070312,709790,0.0,0.025159657991099982,0.2591024509266491,-0.02765740582011878,0.031144885536082523,1.0632427847998664,0.09710312245248255,0.004111109683299308
2025-03-06,817.7999877929688,817.7999877929688,805.5999755859375,814.7000122070312,792050,0.0,0.014949545057319602,0.25755318117603054,-0.02765740582011878,-0.015772721773113618,1.040275542223599,0.05804449554306628,-0.0228305343591515
2025-03-07,814.7999877929688,825.7999877929688,810.0,815.2999877929688,522339,0.0,0.0007364374333469481,0.24594641353615995,-0.02765740582011878,-0.046547298878002685,1.0320986234711733,0.0029943002331915365,-0.014718508744841485
2025-03-10,820.0,825.25,808.3499755859375,814.1500244140625,1082771,0.0,-0.0014104788373899835,0.24451498943588543,-0.02765740582011878,-0.032672156019693754,1.0263556716325934,-0.0057684757198702115,-0.013326827115066942
2025-03-11,810.0,825.5,802.7000122070312,815.9000244140625,450253,0.0,0.00214948098940293,0.24632444113421725,-0.02765740582011878,-0.04032359778110017,1.018424402810774,0.008726218528065332,0.021080954353723813
2025-03-12,815.0999755859375,824.5999755859375,797.0999755859375,806.0,495651,0.0,-0.012133869491145255,0.23918120911571789,-0.02765740582011878,-0.004094277658770129,1.0261538408530262,-0.050730862297657185,0.0390198662618253
2025-03-13,808.0,810.9000244140625,795.0,796.0999755859375,342005,0.0,-0.012282908702310746,0.22522875565143927,-0.02765740582011878,0.023363945724786506,1.0337332256816565,-0.054535257371696455,0.06425075490853471
2025-03-17,799.7999877929688,805.6500244140625,791.0,803.2999877929688,712442,0.0,0.009044105549346426,0.23028881889857666,-0.02765740582011878,0.014938379412863467,1.0204251308023764,0.039272880028972716,0.06143413092371719
2025-03-18,803.2999877929688,803.2999877929688,803.2999877929688,803.2999877929688,0,0.0,0.0,0.22898728735665355,-0.02765740582011878,0.013506830307446815,1.0177362217482557,0.0,0.06554217006614937
