date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,target_forward_return_5d
2025-02-25,1316.949951171875,1342.550048828125,1300.300048828125,1316.3499755859375,643567,0.0,-0.006640794374973558,0.42352118211525036,-0.03234493138424932,0.047821684513776,1.0732897984604126,-0.015679957694221914,0.05443083203018961
2025-02-27,1314.0,1318.949951171875,1293.0999755859375,1313.3499755859375,500953,0.0,-0.0022790291758577608,0.3958751226076368,-0.03234493138424932,0.04271517617450682,1.0705828805248239,-0.005756939469387111,0.06346364421924311
2025-02-28,1301.550048828125,1310.0,1275.5,1278.949951171875,697953,0.0,-0.0261925800841587,0.40286465112392245,-0.03234493138424932,0.05473239975955302,1.0925662092716366,-0.06501582941299927,0.09808833655080895
2025-03-03,1278.0,1318.75,1277.300048828125,1313.199951171875,481433,0.0,0.02677978131092429,0.4174279551882814,-0.03234493138424932,-0.00944250898934662,1.059360758501744,0.06415425784624956,0.06845874791103768
2025-03-04,1300.0,1338.949951171875,1288.550048828125,1334.25,273964,0.0,0.016029583925388113,0.42252687443403664,-0.03234493138424932,-0.006820292738195621,1.0396421201268853,0.03793742958358569,0.049428481298013915
2025-03-05,1321.3499755859375,1390.1500244140625,1321.3499755859375,1388.0,635666,0.0,0.04028480419711444,0.44554427169482197,-0.03234493138424932,-0.05162105505335912,0.9970929368428607,0.09041706032871441,0.024711850740724017
2025-03-06,1388.3499755859375,1410.0,1381.0,1396.699951171875,363377,0.0,0.006267976348613091,0.4357010874296661,-0.03234493138424932,-0.05967636464510806,0.9874275395948492,0.014385954925497775,0.006050027591894436
2025-03-07,1396.699951171875,1415.0,1380.0,1404.4000244140625,343691,0.0,0.005513047548778793,0.42268564006861215,-0.03234493138424932,-0.08932645333335654,0.9786154050749923,0.013042902090203186,0.0179435707304183
2025-03-10,1404.0,1414.8499755859375,1386.75,1403.0999755859375,678733,0.0,-0.0009256969563692374,0.42196880919659796,-0.03234493138424932,-0.06407242960468307,0.9746383152539173,-0.0021937567759904774,0.018886751094791654
2025-03-11,1385.1500244140625,1428.0,1385.0999755859375,1400.199951171875,414940,0.0,-0.0020668694066874327,0.4079806634169358,-0.03234493138424932,-0.04710038099678493,0.9726967880389571,-0.005066096365244232,0.06177689117015417
2025-03-12,1400.0999755859375,1426.6500244140625,1368.0,1422.300048828125,715462,0.0,0.015783529800692975,0.40994960768738514,-0.03234493138424932,-0.024115902165921854,0.9565017566005767,0.038501145310809885,0.039724388708663794
2025-03-13,1422.300048828125,1422.300048828125,1398.5999755859375,1405.1500244140625,333781,0.0,-0.012057951082960927,0.3906133890691659,-0.03234493138424932,-0.006013644874476087,0.9681403917595612,-0.0308692715398271,0.0779987714348438
2025-03-17,1405.0999755859375,1439.949951171875,1401.050048828125,1429.5999755859375,540553,0.0,0.017400242498711416,0.3787062375300389,-0.03234493138424932,-0.01762727448393142,0.9522261608740905,0.04594654197599746,0.04410328057139434
2025-03-18,1429.5999755859375,1429.5999755859375,1429.5999755859375,1429.5999755859375,0,0.0,0.0,0.3786083262192937,-0.03234493138424932,-0.01853665392596182,0.955952725247951,0.0,0.03577925663652737
2025-03-19,1465.0,1489.8499755859375,1445.0,1486.699951171875,292493,0.0,0.039941225910090195,0.3251017665311464,-0.03234493138424932,-0.058182553871625076,0.9230342590051798,0.12285760581275575,-0.016748438260270948
2025-03-20,1495.0,1500.5999755859375,1474.050048828125,1478.800048828125,302126,0.0,-0.0053137166901250366,0.3044840307502065,-0.03234493138424932,-0.03820665278228341,0.9313294173099131,-0.017451544182850352,0.02775894333405149
2025-03-21,1490.0,1518.8499755859375,1486.5,1514.75,846570,0.0,0.024310217733873873,0.31276268749577957,-0.03234493138424932,-0.07235515800358971,0.9140221094136822,0.07772735664617395,0.017362633324393473
2025-03-24,1512.9000244140625,1513.550048828125,1480.0,1492.6500244140625,995343,0.0,-0.01458985019702097,0.3173332471660922,-0.03234493138424932,-0.04224034287801337,0.9323685868311924,-0.04597642972348355,0.011087613631540316
2025-03-25,1493.0999755859375,1499.5999755859375,1470.25,1480.75,393547,0.0,-0.007972414309733389,0.31287405585650224,-0.03234493138424932,-0.03454332224485057,0.9459378635523067,-0.02548122449174131,0.023434037597079183
2025-03-26,1488.800048828125,1489.75,1457.3499755859375,1461.800048828125,785803,0.0,-0.012797535824328854,0.28445100347875363,-0.03234493138424932,0.01703372657820834,0.962874501067468,-0.04499029786471383,0.057087117515677965
2025-03-27,1457.3499755859375,1528.0,1450.050048828125,1519.8499755859375,1919136,0.0,0.039711263386773776,0.30508211637930777,-0.03234493138424932,-0.02700919657677847,0.9327927199717347,0.13016581422866075,-0.013159193552830462
2025-03-28,1525.75,1546.4000244140625,1502.6500244140625,1541.050048828125,786315,0.0,0.01394879335640642,0.3020402449648909,-0.03234493138424932,-0.017066317118074492,0.92734820483256,0.046181901674092495,-0.06414463808714033
