date,open,high,low,close,volume,split_ratio,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2022-01-06,340.0,340.0,332.54998779296875,333.8416748046875,5545002,0.0,-0.01955455270282669,0.496206788965954,-0.034125332773469394,7340211.9,365.56160986731794,-0.049628693743381636,1.0377736229405035,-0.03940807087604694,43.34284395416236
2022-01-07,335.0,339.3333435058594,332.7833251953125,334.2250061035156,3459012,0.0,0.0011482427981839294,0.4960820487978801,-0.034125332773469394,6936071.4,365.2498028646931,-0.04577571398760938,1.0338544232339912,0.002314622707715702,54.57547127316233
2022-01-10,337.5,339.1666564941406,333.7583312988281,334.2416687011719,1894050,0.0,4.9854431451779035e-05,0.4911264111902757,-0.034125332773469394,6608607.0,364.9412642162999,-0.03872980058202302,1.0319005661848042,0.0001015103836827872,53.71878737126007
2022-01-11,334.2416687011719,336.6666564941406,326.7583312988281,330.3333435058594,3510468,0.0,-0.011693111784954358,0.4899452730444329,-0.034125332773469394,6179111.4,364.5969067962955,-0.062418698472219925,1.0432618298185306,-0.023866158507120303,47.37133802914834
2022-01-12,333.1666564941406,337.8333435058594,331.25,335.14166259765625,2396232,0.0,0.014555960475457042,0.48052179106755505,-0.034125332773469394,5535817.2,364.3038197893439,-0.015736673722008043,1.0253611844993982,0.03029198767489566,37.93854129547061
2022-01-13,337.32501220703125,344.6666564941406,333.9583435058594,343.2583312988281,3681768,0.0,0.024218620383572143,0.4451955509628836,-0.034125332773469394,5013635.7,364.0944119436671,0.028206953190160533,0.998532457957222,0.054399959270014536,51.705740972970105
2022-01-14,343.14166259765625,346.1666564941406,339.6916809082031,342.9416809082031,1862874,0.0,-0.0009224842101481778,0.44001873175302275,-0.034125332773469394,4730439.9,363.8839370079909,0.02608025924304358,0.9984545156922177,-0.002096465724330345,43.365705922468
2022-01-17,342.6666564941406,348.1666564941406,341.6583251953125,345.2166748046875,1681572,0.0,0.006633763182298358,0.4279883876137765,-0.034125332773469394,4297491.6,363.69819310547047,0.03283554126020061,0.9947375897935479,0.015499866863878798,37.87900772842262
2022-01-18,345.5,347.3333435058594,341.6666564941406,342.5916748046875,1775244,0.0,-0.0076039200640731774,0.34781367944363734,-0.034125332773469394,3948093.3,363.488177998,0.03710897352573994,1.0045997280965584,-0.0218620494099482,34.95172924934248
2022-01-19,339.2583312988281,342.82501220703125,334.5,337.6333312988281,2596038,0.0,-0.014473041438284096,0.35261711276557406,-0.034125332773469394,3831886.5,363.2309158417894,0.007434673092742816,1.0197317249072158,-0.04104463596314358,37.3863384000306
