date,open,high,low,close,volume
2025-01-01,254.9499969482422,260.45001220703125,235.63999938964844,243.47999572753906,106085
2025-01-02,245.92999267578125,255.64999389648438,240.41000366210938,255.64999389648438,103449
2025-01-03,263.0,268.42999267578125,256.2300109863281,258.6499938964844,91108
2025-01-06,261.94000244140625,261.94000244140625,245.7100067138672,245.7100067138672,32105
2025-01-07,243.92999267578125,254.6999969482422,241.97000122070312,250.30999755859375,33466
2025-01-08,245.5,260.0,245.5,257.0,39917
2025-01-09,262.95001220703125,262.95001220703125,244.14999389648438,244.14999389648438,28589
2025-01-10,244.35000610351562,255.5,231.94000244140625,250.33999633789062,73879
2025-01-13,255.35000610351562,255.35000610351562,237.82000732421875,237.82000732421875,66718
2025-01-14,236.92999267578125,249.7100067138672,228.0500030517578,249.7100067138672,61700
2025-01-15,254.8000030517578,257.0,237.22000122070312,239.99000549316406,41955
2025-01-16,245.02999877929688,249.5,235.10000610351562,237.4499969482422,18588
2025-01-17,242.99000549316406,249.32000732421875,232.3300018310547,249.32000732421875,46921
2025-01-20,254.89999389648438,261.7799987792969,254.89999389648438,261.7799987792969,71904
2025-01-21,267.0,274.8599853515625,260.0,261.7300109863281,189234
2025-01-22,263.6400146484375,268.8399963378906,248.63999938964844,256.6199951171875,49874
2025-01-23,260.0,266.8999938964844,243.77999877929688,247.1999969482422,58690
2025-01-24,250.4499969482422,251.52999877929688,239.5500030517578,246.91000366210938,30984
2025-01-27,257.5,257.5,234.55999755859375,234.55999755859375,17268
2025-01-28,227.1999969482422,229.47999572753906,222.8300018310547,222.8300018310547,15025
2025-01-29,221.97999572753906,229.6999969482422,211.67999267578125,211.67999267578125,117771
2025-01-30,214.0,222.25999450683594,206.50999450683594,211.86000061035156,60972
2025-01-31,207.0,222.4499969482422,207.0,221.97999572753906,26268
2025-02-01,227.0,233.07000732421875,227.0,233.07000732421875,8369
2025-02-03,241.99000549316406,241.99000549316406,222.52999877929688,225.61000061035156,64554
2025-02-04,229.99000549316406,234.6999969482422,226.0500030517578,232.52999877929688,30598
2025-02-05,227.1199951171875,237.0500030517578,227.1199951171875,228.82000732421875,17636
2025-02-06,219.0,233.0,219.0,220.6199951171875,34384
2025-02-07,210.0,219.0,209.60000610351562,214.91000366210938,60089
2025-02-10,219.97999572753906,225.64999389648438,204.16000366210938,215.9600067138672,66156
2025-02-11,218.9499969482422,218.9499969482422,205.16000366210938,210.89999389648438,38469
2025-02-12,210.89999389648438,220.0,201.0,211.02999877929688,60056
2025-02-13,211.02999877929688,221.5800018310547,210.57000732421875,219.69000244140625,41823
2025-02-14,219.69000244140625,230.6699981689453,210.82000732421875,224.5,132291
2025-02-17,224.60000610351562,225.0,213.27000427246094,213.27000427246094,44374
2025-02-18,213.99000549316406,213.99000549316406,202.60000610351562,202.60000610351562,37023
2025-02-19,202.49000549316406,212.72999572753906,193.10000610351562,208.58999633789062,297668
2025-02-20,212.60000610351562,219.00999450683594,203.67999267578125,219.0,37664
2025-02-21,220.69000244140625,225.0,211.5800018310547,216.92999267578125,26539
2025-02-24,220.0,220.64999389648438,206.10000610351562,206.91000366210938,32117
2025-02-25,210.8000030517578,217.0,208.13999938964844,214.57000732421875,17279
2025-02-27,212.30999755859375,212.30999755859375,204.0,204.6999969482422,18730
2025-02-28,204.42999267578125,204.44000244140625,194.4600067138672,194.4600067138672,30212
2025-03-03,194.4600067138672,199.8000030517578,184.72999572753906,190.16000366210938,43216
2025-03-04,190.08999633789062,192.75,180.64999389648438,181.82000732421875,33880
2025-03-05,184.8000030517578,190.89999389648438,172.72000122070312,187.25999450683594,134724
