date,open,high,low,close,volume
2025-01-01,72.98999786376953,74.3499984741211,72.6500015258789,74.02999877929688,1204555
2025-01-02,74.01000213623047,74.9000015258789,73.1500015258789,74.0,1155586
2025-01-03,74.0,75.45999908447266,74.0,74.5,1469476
2025-01-06,74.5999984741211,74.80000305175781,69.38999938964844,69.72000122070312,1668042
2025-01-07,70.0,71.25,69.66999816894531,70.94000244140625,1115031
2025-01-08,71.0,80.75,69.81999969482422,76.22000122070312,50812526
2025-01-09,76.22000122070312,76.44999694824219,73.75,74.45999908447266,5656151
2025-01-10,73.7699966430664,73.98999786376953,70.0,70.22000122070312,3098559
2025-01-13,69.45999908447266,70.56999969482422,66.4000015258789,66.8499984741211,2814196
2025-01-14,67.0,69.26000213623047,66.88999938964844,68.91999816894531,1748481
2025-01-15,70.0999984741211,70.0999984741211,68.13999938964844,68.81999969482422,1427192
2025-01-16,70.0,70.9000015258789,69.01000213623047,70.08000183105469,1390323
2025-01-17,70.0,74.37000274658203,69.3499984741211,71.47000122070312,3565991
2025-01-20,73.0,73.20999908447266,71.23999786376953,72.06999969482422,1343581
2025-01-21,72.98999786376953,74.6500015258789,70.69999694824219,71.38999938964844,2934791
2025-01-22,71.38999938964844,71.4000015258789,68.51000213623047,69.58999633789062,1642460
2025-01-23,69.58999633789062,71.30000305175781,69.11000061035156,69.58999633789062,1815324
2025-01-24,68.9000015258789,70.5,68.48999786376953,69.18000030517578,1466681
2025-01-27,68.5999984741211,68.61000061035156,65.8499984741211,66.70999908447266,1675562
2025-01-28,67.69999694824219,68.37999725341797,63.400001525878906,64.80999755859375,1691955
2025-01-29,65.0,67.44999694824219,65.0,67.22000122070312,1259283
2025-01-30,67.44000244140625,69.13999938964844,67.01000213623047,67.5999984741211,1126627
2025-01-31,67.5,69.91999816894531,66.87000274658203,69.36000061035156,1449856
2025-02-01,69.83000183105469,70.79000091552734,67.25,67.62000274658203,1436038
2025-02-03,66.51000213623047,67.69000244140625,66.0,66.2699966430664,628794
2025-02-04,67.94000244140625,68.08999633789062,66.43000030517578,67.08000183105469,668147
2025-02-05,67.5,69.8499984741211,67.5,68.29000091552734,1581615
2025-02-06,68.30000305175781,68.80000305175781,67.5,67.7300033569336,624012
2025-02-07,67.51000213623047,67.73999786376953,66.5,66.70999908447266,705707
2025-02-10,66.5999984741211,66.97000122070312,65.44999694824219,65.9000015258789,642556
2025-02-11,65.5999984741211,65.7699966430664,63.099998474121094,63.79999923706055,1078671
2025-02-12,63.04999923706055,63.47999954223633,59.54999923706055,61.529998779296875,1927024
2025-02-13,61.529998779296875,63.16999816894531,61.5,61.65999984741211,1001733
2025-02-14,60.25,61.0,57.0,57.63999938964844,2638242
2025-02-17,56.68000030517578,58.04999923706055,55.0,56.20000076293945,2824772
2025-02-18,53.36000061035156,56.52000045776367,53.36000061035156,54.25,2050716
2025-02-19,54.02000045776367,56.95000076293945,53.84000015258789,56.119998931884766,1514770
2025-02-20,55.5,58.0,55.25,57.75,1120907
2025-02-21,58.0,59.31999969482422,56.0,56.45000076293945,1546382
2025-02-24,56.400001525878906,56.400001525878906,54.599998474121094,54.97999954223633,990410
2025-02-25,54.560001373291016,55.790000915527344,53.5,53.599998474121094,1138311
2025-02-27,53.810001373291016,54.150001525878906,50.5099983215332,50.900001525878906,1401905
2025-02-28,48.0099983215332,51.0,48.0099983215332,49.279998779296875,1796035
2025-03-03,49.5099983215332,50.349998474121094,46.5,48.81999969482422,2021038
2025-03-04,48.4900016784668,50.720001220703125,48.040000915527344,50.150001525878906,1439470
2025-03-05,50.150001525878906,52.650001525878906,49.75,51.81999969482422,1333376
2025-03-06,52.900001525878906,55.900001525878906,52.5,54.060001373291016,3002949
2025-03-07,54.20000076293945,56.439998626708984,53.849998474121094,55.220001220703125,1978527
2025-03-10,55.0,56.70000076293945,52.310001373291016,52.61000061035156,1439414
2025-03-11,51.0099983215332,53.79999923706055,50.9900016784668,51.58000183105469,949083
2025-03-12,52.849998474121094,52.97999954223633,50.5099983215332,50.7599983215332,1149824
2025-03-13,51.060001373291016,51.459999084472656,50.11000061035156,50.40999984741211,955211
2025-03-17,50.599998474121094,50.959999084472656,49.209999084472656,49.459999084472656,1090952
2025-03-18,49.459999084472656,49.459999084472656,49.459999084472656,49.459999084472656,0
2025-03-19,51.18000030517578,54.9900016784668,51.150001525878906,53.560001373291016,2692023
2025-03-20,54.0,54.9900016784668,53.04999923706055,53.869998931884766,2082085
2025-03-21,53.04999923706055,55.75,53.04999923706055,54.84000015258789,2019006
2025-03-24,55.33000183105469,57.5,55.20000076293945,55.900001525878906,2177914
2025-03-25,56.189998626708984,56.380001068115234,53.43000030517578,53.689998626708984,1605335
2025-03-26,53.66999816894531,55.5,52.29999923706055,52.4900016784668,2933227
2025-03-27,52.45000076293945,59.38999938964844,51.189998626708984,54.08000183105469,16165378
2025-03-28,54.36000061035156,55.52000045776367,52.0099983215332,52.18000030517578,2738668
2025-04-01,51.4900016784668,54.400001525878906,51.369998931884766,53.959999084472656,2058103
2025-04-02,54.0099983215332,55.900001525878906,52.59000015258789,54.2599983215332,2429988
2025-04-03,53.720001220703125,54.86000061035156,52.75,54.560001373291016,1310214
2025-04-04,54.0,54.439998626708984,50.79999923706055,51.54999923706055,2038968
2025-04-07,44.5,49.04999923706055,44.5,48.40999984741211,2485780
2025-04-08,50.79999923706055,51.45000076293945,49.310001373291016,49.88999938964844,1750319
2025-04-09,50.25,50.25,48.0099983215332,48.95000076293945,875657
2025-04-11,50.470001220703125,50.900001525878906,49.7599983215332,50.36000061035156,1022782
2025-04-15,51.0,52.900001525878906,50.91999816894531,52.7599983215332,1820113
2025-04-16,53.20000076293945,54.599998474121094,52.599998474121094,53.619998931884766,2166308
2025-04-17,53.720001220703125,54.599998474121094,53.29999923706055,53.790000915527344,1279044
