date,open,high,low,close,volume,dividend
2021-01-01,89.80000305175781,91.75,89.0,90.6999969482422,409494,0.0
2021-01-04,91.5999984741211,93.6999969482422,90.05000305175781,93.0,1068595,0.0
2021-01-05,92.9499969482422,96.1999969482422,91.0999984741211,95.0500030517578,1724466,0.0
2021-01-06,95.4499969482422,98.5,93.1999969482422,94.6500015258789,1860021,0.0
2021-01-07,95.4499969482422,96.5,93.3000030517578,94.0,793081,0.0
2021-01-08,94.25,95.3000030517578,92.1999969482422,92.8000030517578,499306,0.0
2021-01-11,93.25,93.4000015258789,89.0,89.5,1464231,0.0
2021-01-12,89.5,92.1500015258789,89.3499984741211,90.0999984741211,791817,0.0
2021-01-13,90.6999969482422,92.5,88.4000015258789,89.6500015258789,549081,0.0
2021-01-14,90.0999984741211,90.6999969482422,88.5,89.05000305175781,434040,0.0
2021-01-15,89.30000305175781,89.8499984741211,87.30000305175781,88.1500015258789,460917,0.0
2021-01-18,88.5999984741211,88.80000305175781,84.44999694824219,85.69999694824219,509071,0.0
2021-01-19,86.0999984741211,89.9000015258789,86.0999984741211,89.30000305175781,342396,0.0
2021-01-20,89.30000305175781,90.6999969482422,87.69999694824219,88.9000015258789,625354,0.0
2021-01-21,89.80000305175781,90.5999984741211,85.19999694824219,86.6500015258789,444675,0.0
2021-01-22,86.4000015258789,94.0999984741211,86.0,92.3499984741211,2464907,0.0
2021-01-25,91.9499969482422,92.1999969482422,87.25,87.80000305175781,733641,0.0
2021-01-27,87.0,89.44999694824219,85.6500015258789,88.05000305175781,661111,0.0
2021-01-28,87.0,90.6999969482422,86.4000015258789,89.75,930944,0.0
2021-01-29,91.0,91.4499969482422,87.6500015258789,89.19999694824219,641311,0.0
2021-02-01,89.44999694824219,92.9499969482422,87.5,91.5500030517578,636871,0.0
2021-02-02,92.1999969482422,98.0,91.8000030517578,97.1500015258789,2430821,0.0
2021-02-03,97.8499984741211,99.5999984741211,95.5999984741211,96.8000030517578,1286914,0.0
2021-02-04,98.0,101.0,96.0500030517578,99.3000030517578,2168623,0.0
2021-02-05,100.1999969482422,100.6500015258789,95.8000030517578,96.25,1013462,0.0
2021-02-08,96.75,98.3499984741211,96.0500030517578,96.6999969482422,551446,0.0
2021-02-09,96.9499969482422,98.0999984741211,92.75,93.8499984741211,656549,0.0
2021-02-10,93.6500015258789,94.9000015258789,92.6500015258789,93.0500030517578,708002,0.0
2021-02-11,92.8499984741211,96.5500030517578,92.8000030517578,93.9499969482422,589843,0.0
2021-02-12,95.0,99.1999969482422,95.0,97.6999969482422,1600415,0.0
