date,open,high,low,close,volume
2025-01-01,116.0999984741211,124.4000015258789,116.0,123.69000244140625,7065255
2025-01-02,124.0,124.75,122.19999694824219,123.77999877929688,3161864
2025-01-03,123.66999816894531,131.75,123.51000213623047,130.1999969482422,8157746
2025-01-06,130.1999969482422,131.38999938964844,118.6500015258789,119.6500015258789,6917631
2025-01-07,123.5999984741211,143.5800018310547,123.5999984741211,143.5800018310547,37366245
2025-01-08,154.39999389648438,154.6999969482422,142.35000610351562,143.33999633789062,46488285
2025-01-09,142.99000549316406,143.5,134.39999389648438,135.19000244140625,9275587
2025-01-10,137.0,140.94000244140625,131.33999633789062,132.1699981689453,14684583
2025-01-13,134.8000030517578,137.39999389648438,125.5199966430664,126.91999816894531,14958024
2025-01-14,128.99000549316406,132.77999877929688,125.73999786376953,129.3300018310547,6465671
2025-01-15,129.5,132.5,124.9800033569336,126.9000015258789,6626854
2025-01-16,129.6999969482422,132.5,127.5,128.0,5340942
2025-01-17,127.4000015258789,143.44000244140625,126.80000305175781,142.3699951171875,20050358
2025-01-20,141.1999969482422,160.0,141.0,154.83999633789062,33284595
2025-01-21,153.10000610351562,163.69000244140625,153.08999633789062,156.00999450683594,26655124
2025-01-22,157.10000610351562,159.0,147.1999969482422,149.94000244140625,21289095
2025-01-23,149.25,153.1999969482422,146.6300048828125,150.9600067138672,13783869
2025-01-24,150.0,151.22000122070312,145.35000610351562,146.85000610351562,7210364
2025-01-27,147.89999389648438,147.89999389648438,136.5,139.16000366210938,10095987
2025-01-28,141.0,143.0399932861328,133.44000244140625,136.8000030517578,10507279
2025-01-29,137.49000549316406,147.5,137.33999633789062,142.35000610351562,7887686
2025-01-30,142.10000610351562,148.8000030517578,139.55999755859375,145.85000610351562,8042384
2025-01-31,149.99000549316406,150.8000030517578,144.52000427246094,145.69000244140625,6567345
2025-02-01,145.9199981689453,151.89999389648438,141.75,147.07000732421875,8811485
2025-02-03,144.97999572753906,147.63999938964844,142.10000610351562,143.77000427246094,4067920
2025-02-04,145.10000610351562,152.8000030517578,145.10000610351562,150.8800048828125,10814842
2025-02-05,152.5,155.7899932861328,148.52000427246094,150.60000610351562,8398750
2025-02-06,151.10000610351562,156.89999389648438,151.00999450683594,153.67999267578125,7454398
2025-02-07,154.0,154.99000549316406,147.1999969482422,149.39999389648438,5932557
2025-02-10,149.0,149.35000610351562,143.1999969482422,144.11000061035156,4926818
2025-02-11,143.97999572753906,144.2899932861328,134.00999450683594,135.77999877929688,5986759
2025-02-12,135.14999389648438,137.17999267578125,128.6999969482422,134.8800048828125,6233972
2025-02-13,134.5500030517578,143.89999389648438,134.5,137.77999877929688,7662904
2025-02-14,139.10000610351562,139.97000122070312,129.08999633789062,133.6300048828125,8025269
2025-02-17,132.00999450683594,134.22999572753906,128.3000030517578,130.72999572753906,7045990
2025-02-18,131.0800018310547,132.3800048828125,124.55000305175781,127.75,8908237
2025-02-19,126.9800033569336,135.39999389648438,125.5999984741211,133.72999572753906,4977229
2025-02-20,133.25999450683594,136.6999969482422,132.5,133.10000610351562,4829813
2025-02-21,133.60000610351562,137.89999389648438,131.11000061035156,131.6199951171875,4204690
2025-02-24,129.99000549316406,134.6999969482422,128.75,133.0399932861328,3739297
2025-02-25,133.0,134.35000610351562,126.3499984741211,127.52999877929688,3828533
2025-02-27,128.0,128.25,117.0,117.9000015258789,7590600
2025-02-28,116.61000061035156,118.81999969482422,113.3499984741211,114.88999938964844,9774376
2025-03-03,115.44999694824219,117.79000091552734,107.1500015258789,110.55999755859375,8593953
2025-03-04,110.0999984741211,116.9000015258789,108.9000015258789,115.2300033569336,6741422
2025-03-05,115.77999877929688,119.25,115.77999877929688,117.8499984741211,6473108
2025-03-06,119.0,122.33999633789062,116.55999755859375,117.30999755859375,5472672
2025-03-07,118.0,121.7699966430664,117.04000091552734,120.52999877929688,4518645
2025-03-10,120.1500015258789,123.0,112.0999984741211,113.16000366210938,4656662
2025-03-11,111.0,116.2699966430664,109.56999969482422,114.37999725341797,5518756
2025-03-12,115.5999984741211,116.47000122070312,109.76000213623047,111.19999694824219,4416490
