date,open,high,low,close,volume,split_ratio
2025-01-01,175.0,184.39999389648438,174.10000610351562,182.4499969482422,578532,0.0
2025-01-02,183.39999389648438,183.9250030517578,176.0,178.4499969482422,220898,0.0
2025-01-03,178.9499969482422,185.9499969482422,176.52499389648438,183.0,402502,0.0
2025-01-06,183.5,185.0,170.60000610351562,172.77499389648438,428366,0.0
2025-01-07,171.625,184.10000610351562,171.625,182.4250030517578,337334,0.0
2025-01-08,184.0,184.22500610351562,176.1750030517578,180.97500610351562,201674,0.0
2025-01-09,184.10000610351562,184.125,175.0,176.27499389648438,234766,0.0
2025-01-10,177.0,180.9250030517578,171.64999389648438,172.9250030517578,281780,0.0
2025-01-13,169.89999389648438,169.89999389648438,157.0,159.10000610351562,470784,0.0
2025-01-14,162.25,167.5,158.60000610351562,166.1750030517578,204736,0.0
2025-01-15,167.5,169.10000610351562,163.4499969482422,165.1750030517578,136336,0.0
2025-01-16,167.8000030517578,178.4499969482422,165.52499389648438,175.125,337126,0.0
2025-01-17,170.0,175.625,168.5,170.22500610351562,166116,0.0
2025-01-20,168.52499389648438,170.10000610351562,165.8249969482422,169.5500030517578,114652,0.0
2025-01-21,172.35000610351562,174.9499969482422,162.52499389648438,164.0500030517578,217084,0.0
2025-01-22,164.97500610351562,168.27499389648438,151.875,156.0500030517578,969296,0.0
2025-01-23,156.47500610351562,163.1750030517578,154.72500610351562,160.22500610351562,179644,0.0
2025-01-24,161.5,163.375,142.35000610351562,148.64999389648438,447148,0.0
2025-01-27,147.0,147.0,137.52499389648438,140.4250030517578,664412,0.0
2025-01-28,144.25,151.0,136.5,143.9250030517578,506288,0.0
2025-01-29,145.35000610351562,148.89999389648438,144.5,148.125,200034,0.0
2025-01-30,146.02499389648438,150.0,142.85000610351562,144.1750030517578,177626,0.0
2025-01-31,140.5500030517578,156.97500610351562,140.5500030517578,154.52499389648438,282834,0.0
2025-02-01,156.85000610351562,157.625,150.89999389648438,154.6999969482422,282742,0.0
2025-02-03,157.35000610351562,157.35000610351562,150.0,150.27499389648438,135414,0.0
2025-02-04,153.125,155.5,151.75,153.1999969482422,229760,0.0
2025-02-05,155.60000610351562,160.125,153.52499389648438,155.1750030517578,164136,0.0
2025-02-06,155.1750030517578,159.3000030517578,153.8249969482422,155.89999389648438,106210,0.0
2025-02-07,155.5500030517578,157.5,152.10000610351562,153.52499389648438,120636,0.0
2025-02-10,153.10000610351562,153.5,148.0749969482422,151.0,152698,0.0
2025-02-11,151.5749969482422,151.5749969482422,140.6750030517578,146.47500610351562,227234,0.0
2025-02-12,145.97500610351562,153.0,137.5,148.9250030517578,482116,0.0
2025-02-13,145.5,154.5,145.1750030517578,149.75,250584,0.0
2025-02-14,150.5,151.625,140.0,140.97500610351562,185326,0.0
2025-02-17,140.9499969482422,141.6750030517578,135.27499389648438,138.64999389648438,160124,0.0
2025-02-18,137.3000030517578,141.0749969482422,133.4499969482422,134.9499969482422,184242,0.0
2025-02-19,135.5749969482422,142.5,132.625,139.9250030517578,123502,0.0
2025-02-20,140.60000610351562,143.72500610351562,138.85000610351562,143.02499389648438,77008,0.0
2025-02-21,145.25,147.72500610351562,138.52499389648438,140.25,188688,0.0
2025-02-24,136.14999389648438,140.5,136.0,138.9499969482422,116132,0.0
2025-02-25,140.89999389648438,141.0500030517578,137.02499389648438,137.47500610351562,90714,0.0
2025-02-27,139.5,139.5,130.8000030517578,133.6750030517578,122026,0.0
2025-02-28,135.4499969482422,135.4499969482422,128.14999389648438,130.9250030517578,163524,0.0
2025-03-03,130.5,130.9250030517578,120.2750015258789,124.5,367104,0.0
2025-03-04,121.0,125.125,121.0,122.2249984741211,727346,0.0
2025-03-05,123.0250015258789,126.2750015258789,122.0,123.0250015258789,221766,0.0
2025-03-06,125.94999694824219,125.94999694824219,121.05000305175781,121.6500015258789,211146,0.0
2025-03-07,123.42500305175781,123.42500305175781,120.05000305175781,120.5999984741211,229208,0.0
2025-03-10,121.5,122.5,112.05000305175781,113.0250015258789,240212,0.0
2025-03-11,109.5,111.7750015258789,107.7750015258789,109.92500305175781,233510,0.0
2025-03-12,109.94999694824219,111.05000305175781,108.125,108.7249984741211,1244842,0.0
2025-03-13,108.2750015258789,109.9749984741211,103.07499694824219,104.19999694824219,222816,0.0
2025-03-17,104.19999694824219,105.7249984741211,99.82499694824219,101.25,1785102,0.0
2025-03-18,101.25,101.25,101.25,101.25,0,0.0
2025-03-19,110.94999694824219,121.92500305175781,108.9749984741211,119.25,2313010,0.0
2025-03-20,118.92500305175781,121.30000305175781,116.67500305175781,118.19999694824219,282646,0.0
2025-03-21,120.0,126.7249984741211,119.07499694824219,125.75,476640,0.0
2025-03-24,129.97500610351562,131.9250030517578,125.625,126.2750015258789,423186,0.0
2025-03-25,128.0,128.0,119.30000305175781,120.94999694824219,292430,0.0
2025-03-26,120.5,120.9749984741211,115.0,116.25,366816,0.0
2025-03-27,114.0,120.5,113.80000305175781,118.6500015258789,296664,0.0
2025-03-28,118.5,123.125,118.0250015258789,120.42500305175781,246972,0.0
2025-04-01,118.25,122.75,116.95500183105469,121.31500244140625,156806,0.0
2025-04-02,121.80999755859375,124.74500274658203,118.5,122.6050033569336,177238,0.0
2025-04-03,121.5,125.0,121.00499725341797,124.06999969482422,548828,0.0
2025-04-04,124.07499694824219,124.07499694824219,116.18000030517578,119.41999816894531,182874,0.0
2025-04-07,97.75,114.7249984741211,96.55000305175781,112.5,357470,0.0
2025-04-08,113.79499816894531,118.98999786376953,113.79499816894531,117.66999816894531,137348,0.0
2025-04-09,119.5250015258789,119.5250015258789,115.11499786376953,115.70500183105469,67738,0.0
2025-04-11,117.67500305175781,122.20500183105469,117.67500305175781,120.03500366210938,184470,0.0
2025-04-15,122.0999984741211,127.0,122.0,125.9800033569336,188504,0.0
2025-04-16,126.4749984741211,128.0,124.6050033569336,126.45999908447266,128376,0.0
2025-04-17,126.45999908447266,129.97500610351562,125.5199966430664,127.66500091552734,249618,0.0
2025-04-21,129.25,130.3000030517578,125.95999908447266,128.47000122070312,185308,0.0
2025-04-22,127.26499938964844,130.0500030517578,127.12000274658203,128.1750030517578,272254,0.0
2025-04-23,129.14999389648438,133.3350067138672,127.0,128.33999633789062,527870,0.0
2025-04-24,127.55000305175781,129.2899932861328,125.08999633789062,125.97000122070312,296694,0.0
2025-04-25,125.30500030517578,125.97000122070312,120.01000213623047,122.57499694824219,214616,0.0
