date,open,high,low,close,volume,split_ratio,dividend
2021-01-01,886.4249877929688,892.25,881.2750244140625,885.4000244140625,1078116,0.0,0.0
2021-01-04,887.25,895.0,882.5499877929688,892.4749755859375,744322,0.0,0.0
2021-01-05,899.9749755859375,903.4500122070312,878.5,900.2750244140625,1081778,0.0,0.0
2021-01-06,900.2750244140625,900.2750244140625,885.0,897.7000122070312,1176260,0.0,0.0
2021-01-07,899.0,909.5499877929688,880.0,884.4749755859375,1945848,0.0,0.0
2021-01-08,891.1500244140625,911.9500122070312,885.8250122070312,909.5250244140624,1606724,0.0,0.0
2021-01-11,909.5250244140624,921.0,904.0,916.5750122070312,1264314,0.0,0.0
2021-01-12,916.4500122070312,916.4500122070312,898.3499755859375,900.0499877929688,1158804,0.0,0.0
2021-01-13,904.9500122070312,907.5,885.5,896.5499877929688,1060638,0.0,0.0
2021-01-14,897.0,901.9749755859376,887.3250122070312,895.0,914532,0.0,0.0
2021-01-15,892.5,897.7750244140625,870.6749877929688,873.4749755859375,1973286,0.0,0.0
2021-01-18,870.5,878.4500122070312,857.3250122070312,863.4249877929688,1536036,0.0,0.0
2021-01-19,869.0,880.8250122070312,864.5750122070312,868.1749877929688,1050052,0.0,0.0
2021-01-20,871.0,898.3499755859375,869.0250244140625,879.3250122070312,1769034,0.0,0.0
2021-01-21,880.0,909.75,880.0,887.7750244140625,1820080,0.0,0.0
2021-01-22,889.8499755859375,897.2249755859375,865.9500122070312,867.625,1394952,0.0,0.0
2021-01-25,874.875,889.875,871.0999755859375,882.75,1799690,0.0,0.0
2021-01-27,887.8499755859375,888.3250122070312,847.5250244140625,855.9500122070312,1539186,0.0,0.0
2021-01-28,852.5,864.0,849.4000244140625,858.125,1187746,0.0,0.0
2021-01-29,868.0,870.4749755859375,831.9000244140625,835.125,3387874,0.0,0.0
2021-02-01,849.0,865.9749755859375,832.5,858.1500244140625,1579168,0.0,0.0
2021-02-02,868.0,889.75,860.5250244140625,880.5250244140625,1740134,0.0,0.0
2021-02-03,882.5,889.4000244140625,867.5,869.7000122070312,952662,0.0,0.0
2021-02-04,874.0250244140625,885.75,865.5,879.9749755859375,1394428,0.0,0.0
2021-02-05,880.9749755859375,882.5,862.5,864.375,814332,0.0,0.0
2021-02-08,866.2999877929688,877.5,864.8250122070312,866.8499755859375,580014,0.0,0.0
2021-02-09,869.5,899.0,867.5499877929688,881.0250244140625,2735488,0.0,0.0
2021-02-10,882.375,891.0,871.5,878.5750122070312,824592,0.0,0.0
2021-02-11,876.125,896.9749755859375,875.1749877929688,885.9249877929688,1279566,0.0,0.0
2021-02-12,888.5,894.0,875.7249755859375,880.3499755859375,721042,0.0,0.0
2021-02-15,883.0499877929688,897.7249755859375,879.5499877929688,883.2999877929688,1450668,0.0,0.0
2021-02-16,885.5,897.5,882.9249877929688,894.5750122070312,2028424,0.0,0.0
2021-02-17,900.0,904.4500122070312,880.0,882.7000122070312,1846990,0.0,0.0
2021-02-18,885.2000122070312,899.2249755859375,882.5250244140625,895.9000244140625,1635784,0.0,0.0
2021-02-19,893.75,902.5,887.0,890.6749877929688,1447584,0.0,0.0
2021-02-22,889.0,895.2750244140625,865.0,871.125,1238494,0.0,0.0
2021-02-23,875.5,881.9500122070312,857.5,862.9249877929688,1001128,0.0,0.0
2021-02-24,864.0,867.4749755859375,853.375,862.5499877929688,465756,0.0,0.0
2021-02-25,860.0,867.2000122070312,847.9749755859375,859.6500244140625,3108264,0.0,0.0
2021-02-26,850.5,865.9500122070312,837.5,842.9749755859375,2091890,0.0,0.0
2021-03-01,853.0,855.4749755859375,842.3250122070312,849.0750122070312,1037868,0.0,0.0
2021-03-02,855.5,867.5,850.75,864.6749877929688,950074,0.0,0.0
2021-03-03,867.0,885.5,865.5750122070312,882.2999877929688,931650,0.0,0.0
2021-03-04,879.2000122070312,887.5,872.4000244140625,880.6500244140625,741662,0.0,0.0
2021-03-05,874.9749755859375,892.0,868.0250244140625,878.8250122070312,1440162,0.0,0.0
2021-03-08,878.9249877929688,879.9749755859375,857.125,858.5750122070312,1047900,0.0,0.0
2021-03-09,864.9500122070312,872.9500122070312,862.5750122070312,868.0250244140625,669222,0.0,0.0
2021-03-10,873.5,877.0,862.6500244140625,868.5250244140625,594746,0.0,0.0
2021-03-12,870.5,873.3250122070312,860.25,861.5499877929688,410686,0.0,0.0
2021-03-15,863.0,866.0250244140625,847.9749755859375,856.6500244140625,692782,0.0,0.0
2021-03-16,858.5,869.5,852.6500244140625,860.0499877929688,661378,0.0,0.0
2021-03-17,861.7000122070312,871.7750244140625,857.5,861.7750244140625,711944,0.0,0.0
2021-03-18,864.5499877929688,870.5,850.3499755859375,856.9500122070312,669972,0.0,0.0
2021-03-19,852.0,880.7000122070312,840.5,875.5250244140625,1478776,0.0,0.0
2021-03-22,884.5,891.9000244140625,869.0750122070312,880.9500122070312,1235370,0.0,0.0
2021-03-23,880.5,904.4749755859376,877.2999877929688,894.0250244140625,2149688,0.0,0.0
2021-03-24,894.0,907.4749755859376,892.5,897.2999877929688,1375888,0.0,0.0
2021-03-25,897.375,905.5999755859376,879.0,882.2000122070312,845506,0.0,0.0
2021-03-26,888.4249877929688,907.4500122070312,882.625,900.1749877929688,1253248,0.0,0.0
2021-03-30,916.0,919.1500244140624,905.0499877929688,913.2249755859376,1248908,0.0,0.0
2021-03-31,915.0,917.75,900.5,904.7000122070312,993532,0.0,0.0
2021-04-01,905.5,916.5,904.5499877929688,911.5750122070312,924428,0.0,0.0
2021-04-05,912.0,920.5,893.25,899.75,727018,0.0,0.0
2021-04-06,900.3499755859375,944.2750244140624,894.5250244140625,937.2000122070312,2480128,0.0,0.0
2021-04-07,935.0,948.5,929.5,944.2000122070312,1240686,0.0,0.0
2021-04-08,945.2000122070312,962.0,939.1500244140624,952.7999877929688,1639540,0.0,0.0
2021-04-09,950.0,964.25,947.0499877929688,959.9000244140624,1018602,0.0,0.0
2021-04-12,950.0,951.1500244140624,920.1500244140624,924.6500244140624,1452662,0.0,0.0
2021-04-13,925.0,929.7249755859376,895.625,899.4749755859375,2182224,0.0,0.0
2021-04-15,901.8250122070312,915.4500122070312,889.0,911.875,1153110,0.0,0.0
2021-04-16,917.7000122070312,924.0,904.1749877929688,911.8499755859376,1133434,0.0,0.0
2021-04-19,899.0,903.9500122070312,882.0,885.3499755859375,923818,0.0,0.0
2021-04-20,890.0,900.2000122070312,880.5499877929688,886.5499877929688,846658,0.0,0.0
2021-04-22,887.5,899.0,876.5,892.9000244140625,1139920,0.0,0.0
2021-04-23,892.875,899.25,883.0499877929688,891.9500122070312,710178,0.0,0.0
2021-04-26,895.2000122070312,921.5,891.25,918.5750122070312,1610458,0.0,0.0
2021-04-27,925.0,928.2249755859376,911.5,916.5750122070312,1203860,0.0,0.0
2021-04-28,924.0,946.0,917.5,941.4249877929688,1742860,0.0,0.0
2021-04-29,945.0,949.0250244140624,922.5750122070312,924.0999755859376,654180,0.0,0.0
2021-04-30,921.5,928.3499755859376,902.7000122070312,907.9000244140624,720370,0.0,0.0
2021-05-03,907.75,912.4000244140624,898.0,905.5499877929688,637298,0.0,0.0
2021-05-04,907.5,910.9000244140624,895.5,900.0750122070312,472198,0.0,0.0
2021-05-05,903.2999877929688,908.4000244140624,897.2999877929688,906.3250122070312,335120,0.0,0.0
2021-05-06,908.0,913.7999877929688,897.5750122070312,899.9749755859375,452026,0.0,0.0
2021-05-07,907.5,912.9500122070312,902.6500244140624,908.0999755859376,446612,0.0,0.0
2021-05-10,910.0250244140624,927.5,910.0250244140624,923.4249877929688,933014,0.0,0.0
2021-05-11,920.0,941.4000244140624,915.0750122070312,938.5999755859376,1665520,0.0,0.0
2021-05-12,943.9500122070312,945.5750122070312,930.5750122070312,939.9500122070312,1377730,0.0,0.0
2021-05-14,932.5,956.2249755859376,908.1500244140624,944.125,4927974,0.0,0.0
2021-05-17,943.0,951.4749755859376,927.7000122070312,945.5499877929688,1651266,0.0,0.0
2021-05-18,950.9500122070312,957.0,938.0499877929688,946.5750122070312,1042292,0.0,0.0
2021-05-19,946.5,973.625,942.5,960.4749755859376,2703574,0.0,0.0
2021-05-20,964.0,975.0,960.75,968.0250244140624,1351508,0.0,0.0
2021-05-21,973.25,996.0,973.0,989.0,2955960,0.0,0.0
2021-05-24,994.4749755859376,1037.0,988.7999877929688,1029.949951171875,5345168,0.0,0.0
2021-05-25,1037.0,1037.0,1019.0499877929688,1025.2750244140625,1233906,0.0,0.0
2021-05-26,1025.300048828125,1054.125,1025.300048828125,1050.925048828125,2175284,0.0,0.0
2021-05-27,1047.5,1062.0,1022.0250244140624,1048.7249755859375,3788216,0.0,0.0
2021-05-28,1044.5,1045.5,1027.625,1030.0,779774,0.0,0.0
2021-05-31,1034.3499755859375,1049.0,1029.0999755859375,1045.2750244140625,949892,0.0,0.0
2021-06-01,1052.449951171875,1052.449951171875,1031.0,1033.550048828125,505654,0.0,0.0
2021-06-02,1035.5,1038.7249755859375,1025.550048828125,1032.2249755859375,624824,0.0,0.0
