date,open,high,low,close,volume,split_ratio,dividend
2025-01-01,409.3999938964844,412.5,405.625,408.7749938964844,371246,0.0,0.0
2025-01-02,409.6749877929688,426.2250061035156,409.3250122070313,417.3999938964844,929548,0.0,0.0
2025-01-03,419.3999938964844,421.7250061035156,415.5,419.7250061035156,574232,0.0,0.0
2025-01-06,419.7250061035156,419.7250061035156,402.0499877929688,407.2999877929688,555908,0.0,0.0
2025-01-07,407.2999877929688,422.7250061035156,405.4750061035156,421.3500061035156,632438,0.0,0.0
2025-01-08,424.0,424.0,408.2999877929688,417.2999877929688,437186,0.0,0.0
2025-01-09,416.7000122070313,417.8500061035156,400.0249938964844,404.375,312854,0.0,0.0
2025-01-10,401.0,403.6749877929688,386.7999877929688,388.5750122070313,814812,0.0,0.0
2025-01-13,385.0,389.3500061035156,362.0,366.875,641936,0.0,0.0
2025-01-14,369.0249938964844,390.875,367.6749877929688,389.5499877929688,488340,0.0,0.0
2025-01-15,391.9500122070313,397.0,382.375,388.125,320666,0.0,0.0
2025-01-16,388.9750061035156,402.8250122070313,388.0750122070313,396.8500061035156,329284,0.0,0.0
2025-01-17,399.0,405.1000061035156,389.3500061035156,402.9249877929688,302306,0.0,0.0
2025-01-20,405.5,418.5,403.4750061035156,417.5750122070313,325050,0.0,0.0
2025-01-21,419.2000122070313,421.1000061035156,397.0249938964844,399.7000122070313,450022,0.0,0.0
2025-01-22,404.9500122070313,404.9500122070313,391.375,400.5750122070313,414996,0.0,0.0
2025-01-23,393.0,412.2000122070313,393.0,406.625,360688,0.0,0.0
2025-01-24,404.5249938964844,406.7000122070313,391.0499877929688,394.6749877929688,338550,0.0,0.0
2025-01-27,380.4750061035156,392.5249938964844,355.0,357.29998779296875,749048,0.0,0.0
2025-01-28,357.29998779296875,359.7749938964844,334.9750061035156,345.25,1289632,0.0,0.0
2025-01-29,340.0,368.8500061035156,338.125,361.4750061035156,680372,0.0,0.0
2025-01-30,360.8500061035156,372.8250122070313,349.5249938964844,352.625,372596,0.0,0.0
2025-01-31,353.5,362.2000122070313,352.5,354.8500061035156,355928,0.0,0.0
2025-02-01,354.8500061035156,361.7999877929688,346.5,347.75,222170,0.0,0.0
2025-02-03,347.5,358.32501220703125,343.8500061035156,354.45001220703125,299958,0.0,0.0
2025-02-04,356.875,368.25,356.3500061035156,364.7250061035156,397304,0.0,0.0
2025-02-05,368.3250122070313,376.7999877929688,365.7250061035156,369.625,323218,0.0,0.0
2025-02-06,370.2250061035156,382.2999877929688,368.875,376.2999877929688,355056,0.0,0.0
2025-02-07,374.0,374.8500061035156,363.5,366.625,360732,0.0,0.0
2025-02-10,356.0,370.9500122070313,340.1000061035156,346.2749938964844,2120778,0.0,0.0
2025-02-11,348.42498779296875,348.42498779296875,329.04998779296875,331.9750061035156,558460,0.0,0.0
2025-02-12,336.0,336.375,324.2749938964844,330.92498779296875,553834,0.0,0.0
2025-02-13,333.17498779296875,342.5,333.17498779296875,340.0,743456,0.0,0.0
2025-02-14,341.3500061035156,345.6000061035156,317.75,324.8500061035156,711464,0.0,0.0
