date,open,high,low,close,volume,split_ratio,dividend
2025-01-01,311.6666564941406,326.6666564941406,309.1000061035156,322.6666564941406,291543,0.0,0.0
2025-01-02,325.5666809082031,329.2166748046875,320.29998779296875,324.9166564941406,241434,0.0,0.0
2025-01-03,326.9666748046875,333.0,324.5333251953125,330.2333374023437,230601,0.0,0.0
2025-01-06,333.70001220703125,336.6333312988281,312.26666259765625,315.6666564941406,265143,0.0,0.0
2025-01-07,316.6499938964844,324.8333435058594,316.6499938964844,320.4833374023437,185325,0.0,0.0
2025-01-08,327.1499938964844,327.4833374023437,315.25,318.3833312988281,127551,0.0,0.0
2025-01-09,318.3833312988281,319.51666259765625,299.3666687011719,301.3999938964844,456906,0.0,0.0
2025-01-10,304.6666564941406,308.1666564941406,294.2333374023437,296.6833190917969,398556,0.0,0.0
2025-01-13,296.6833190917969,296.6833190917969,279.20001220703125,282.1499938964844,354630,0.0,0.0
2025-01-14,286.6166687011719,293.29998779296875,283.5,291.04998779296875,217356,0.0,0.0
2025-01-15,294.9666748046875,295.45001220703125,288.1833190917969,289.6666564941406,116031,0.0,0.0
2025-01-16,294.0666809082031,299.3333435058594,291.9833374023437,294.4666748046875,195378,0.0,0.0
2025-01-17,294.4666748046875,295.0,286.0333251953125,287.6333312988281,218076,0.0,0.0
2025-01-20,291.3333435058594,299.6666564941406,288.01666259765625,298.2333374023437,158034,0.0,0.0
2025-01-21,296.4166564941406,303.75,290.6666564941406,294.6000061035156,162840,0.0,0.0
2025-01-22,299.1000061035156,299.1000061035156,281.0,284.1833190917969,303777,0.0,0.0
2025-01-23,283.6666564941406,286.6666564941406,271.8333435058594,278.9166564941406,533418,0.0,0.0
2025-01-24,280.0,285.3333435058594,276.5,283.6166687011719,232104,0.0,0.0
2025-01-27,280.3666687011719,281.45001220703125,262.0,269.3999938964844,357339,0.0,0.0
2025-01-28,270.51666259765625,270.6666564941406,261.1666564941406,266.54998779296875,245667,0.0,0.0
2025-01-29,264.0,286.20001220703125,264.0,281.4333190917969,284148,0.0,0.0
2025-01-30,277.6666564941406,287.3166809082031,277.6666564941406,283.8833312988281,182709,0.0,0.0
2025-01-31,282.7166748046875,286.0,281.0333251953125,283.9166564941406,108504,0.0,0.0
2025-02-01,288.20001220703125,289.6666564941406,281.1833190917969,286.5333251953125,172857,0.0,0.0
2025-02-03,280.7166748046875,288.29998779296875,273.3333435058594,282.9833374023437,182496,0.0,0.0
2025-02-04,286.6666564941406,288.29998779296875,277.5833435058594,282.0,157203,0.0,0.0
2025-02-05,286.0,291.6333312988281,282.6833190917969,290.9833374023437,167121,0.0,0.0
2025-02-06,291.25,291.4833374023437,280.9166564941406,283.3999938964844,172065,0.0,0.0
2025-02-07,286.6666564941406,286.6666564941406,276.3333435058594,277.8666687011719,242523,0.0,0.0
2025-02-10,270.0333251953125,274.6666564941406,261.6499938964844,265.2333374023437,249543,0.0,0.0
2025-02-11,263.3333435058594,264.1499938964844,243.18333435058597,247.5500030517578,537975,0.0,0.0
2025-02-12,250.0,253.8333282470703,231.0,248.18333435058597,529476,0.0,0.0
2025-02-13,250.0,252.61666870117188,243.6666717529297,246.73333740234372,184995,0.0,0.0
2025-02-14,249.8999938964844,250.5333404541016,229.3166656494141,234.23333740234372,627129,0.0,0.0
2025-02-17,232.68333435058597,236.6666717529297,220.73333740234372,222.21665954589844,599079,0.0,0.0
2025-02-18,212.01666259765625,215.0,189.25,205.6666717529297,4338879,0.0,0.0
2025-02-19,205.6666717529297,222.98333740234372,201.5666656494141,218.63333129882807,918429,0.0,0.0
2025-02-20,218.23333740234372,233.23333740234372,214.18333435058597,224.0333404541016,518124,0.0,0.0
2025-02-21,225.36666870117188,230.0,220.3500061035156,226.5833282470703,420114,0.0,0.0
2025-02-24,224.68333435058597,227.5666656494141,217.0333404541016,223.1000061035156,280572,0.0,0.0
2025-02-25,223.51666259765625,227.1999969482422,220.0500030517578,221.25,240789,0.0,0.0
2025-02-27,220.6666717529297,221.96665954589844,211.86666870117188,215.0833282470703,206994,0.0,0.0
2025-02-28,203.6999969482422,214.8000030517578,200.5666656494141,211.1999969482422,454110,0.0,0.0
2025-03-03,212.6666717529297,214.6666717529297,196.2833404541016,208.3333282470703,645390,0.0,0.0
2025-03-04,203.3333282470703,216.43333435058597,202.68333435058597,213.1999969482422,284889,0.0,0.0
2025-03-05,210.0,222.0,210.0,212.9499969482422,463152,0.0,0.0
2025-03-06,213.6999969482422,232.0,213.6999969482422,229.21665954589844,622632,0.0,0.0
2025-03-07,225.7833404541016,243.0,225.7833404541016,239.21665954589844,684693,0.0,0.0
2025-03-10,241.26666259765625,245.3166656494141,226.6999969482422,228.61666870117188,376809,0.0,0.0
2025-03-11,223.3333282470703,229.8999938964844,220.51666259765625,224.0500030517578,448002,0.0,0.0
2025-03-12,224.18333435058597,228.4166717529297,219.5666656494141,221.25,332019,0.0,0.0
