date,open,high,low,close,volume,split_ratio,dividend
2025-01-01,104.1933364868164,104.28666687011719,102.59333038330078,103.5999984741211,10466761,0.0,0.0
2025-01-02,103.0,107.25333404541016,102.99333190917969,106.51333618164062,18015825,0.0,0.0
2025-01-03,107.33333587646484,107.85333251953125,106.0999984741211,106.72000122070312,21423820,0.0,0.0
2025-01-06,106.24666595458984,107.09333038330078,102.26666259765625,102.87333679199219,18301117,0.0,0.0
2025-01-07,103.0,104.31999969482422,102.0,102.19999694824219,11486536,0.0,0.0
2025-01-08,102.00666809082031,102.72666931152344,100.1933364868164,100.93333435058594,18826099,0.0,0.0
2025-01-09,101.64666748046875,101.94666290283203,99.0,99.14666748046875,12269697,0.0,0.0
2025-01-10,99.19999694824219,99.84666442871094,96.06666564941406,96.58666229248047,21085603,0.0,0.0
2025-01-13,95.05999755859375,96.04666900634766,92.07333374023438,93.17333221435547,21148368,0.0,0.0
2025-01-14,93.33333587646484,97.94000244140625,93.33333587646484,97.05332946777344,12186148,0.0,0.0
2025-01-15,97.57333374023438,99.95999908447266,97.36666870117188,99.6066665649414,14424391,0.0,0.0
2025-01-16,100.36666870117188,100.96666717529297,99.06666564941406,99.33333587646484,10413076,0.0,0.0
2025-01-17,99.4000015258789,101.06666564941406,98.36000061035156,100.75333404541016,7186105,0.0,0.0
2025-01-20,100.33333587646484,101.0999984741211,99.64666748046875,100.23332977294922,14049108,0.0,0.0
2025-01-21,100.33333587646484,100.96666717529297,96.93333435058594,97.26666259765625,9299127,0.0,0.0
2025-01-22,97.73332977294922,97.73332977294922,93.73999786376953,95.16000366210938,18067305,0.0,0.0
2025-01-23,95.23332977294922,97.05999755859375,95.01333618164062,96.64666748046875,8877321,0.0,0.0
2025-01-24,96.77333068847656,97.33999633789062,94.91999816894531,95.32666778564453,10511362,0.0,0.0
2025-01-27,94.30000305175781,94.3066635131836,90.9000015258789,91.66666412353516,17510431,0.0,0.0
2025-01-28,92.80000305175781,95.11333465576172,90.66666412353516,92.22000122070312,34296334,0.0,0.0
2025-01-29,92.5,94.73332977294922,92.1066665649414,94.25333404541016,7166146,0.0,0.0
2025-01-30,94.45333099365234,94.46666717529297,91.26666259765625,92.47333526611328,16394604,0.0,0.0
2025-01-31,93.01333618164062,94.66000366210938,92.32666778564453,94.17333221435547,11449777,0.0,0.0
2025-02-01,94.4000015258789,95.56666564941406,93.1066665649414,95.08666229248047,10593658,0.0,0.0
2025-02-03,94.22666931152344,94.22666931152344,86.40666961669922,87.07333374023438,68479860,0.0,0.0
2025-02-04,91.67333221435547,94.76000213623047,91.43333435058594,91.94666290283203,70736142,0.0,0.0
2025-02-05,91.93333435058594,92.66666412353516,90.4000015258789,91.1866683959961,24785067,0.0,0.0
2025-02-06,92.32666778564453,92.4000015258789,90.6866683959961,91.13999938964844,6192094,0.0,0.0
2025-02-07,91.86666870117188,92.88666534423828,90.55999755859375,92.04666900634766,12089565,0.0,0.0
2025-02-10,92.06666564941406,92.21333312988281,89.88666534423828,90.33333587646484,7981143,0.0,0.0
2025-02-11,90.00666809082031,90.55999755859375,85.33999633789062,85.74666595458984,32482851,0.0,0.0
2025-02-12,85.99333190917969,86.33333587646484,80.66666412353516,85.75333404541016,50870820,0.0,0.0
2025-02-13,86.66666412353516,87.4000015258789,84.37999725341797,86.54000091552734,43298379,0.0,0.0
2025-02-14,87.55332946777344,88.1933364868164,83.33333587646484,84.13999938964844,36356068,0.0,0.0
2025-02-17,84.13333129882812,84.13333129882812,80.72000122070312,83.1933364868164,69063559,0.0,0.0
2025-02-18,83.23332977294922,85.913330078125,82.33999633789062,85.57333374023438,44277318,0.0,0.0
2025-02-19,85.33333587646484,86.22666931152344,83.6866683959961,85.63999938964844,31224145,0.0,0.0
2025-02-20,85.16666412353516,88.13333129882812,85.0,87.87333679199219,22732638,0.0,0.0
2025-02-21,87.32666778564453,87.32666778564453,84.3933334350586,85.85333251953125,22898901,0.0,0.0
2025-02-24,85.33333587646484,85.33333587646484,83.50666809082031,84.32666778564453,14712712,0.0,0.0
2025-02-25,83.32666778564453,84.4000015258789,82.63333129882812,83.76000213623047,30843600,0.0,0.0
2025-02-27,83.32666778564453,83.66000366210938,81.69999694824219,81.93333435058594,37058766,0.0,0.0
2025-02-28,79.99333190917969,80.74666595458984,77.8133316040039,79.05999755859375,59611042,0.0,0.0
2025-03-03,79.55332946777344,80.2066650390625,77.27333068847656,79.6066665649414,27788080,0.0,0.0
2025-03-04,78.36666870117188,80.14666748046875,77.22000122070312,78.84666442871094,28319941,0.0,0.0
2025-03-05,79.0,82.81999969482422,78.13333129882812,82.62666320800781,15541101,0.0,0.0
2025-03-06,85.19999694824219,87.38666534423828,83.28666687011719,85.24666595458984,40741189,0.0,0.0
2025-03-07,85.24666595458984,87.01333618164062,84.35333251953125,85.1933364868164,18841185,0.0,0.0
2025-03-10,85.31999969482422,86.00666809082031,83.66666412353516,83.86666870117188,14067241,0.0,0.0
2025-03-11,82.66666412353516,83.99333190917969,82.08666229248047,83.04000091552734,31065579,0.0,0.0
2025-03-12,83.33333587646484,83.90666961669922,81.6866683959961,83.65333557128906,13818637,0.0,0.0
2025-03-13,84.26666259765625,84.32666778564453,80.83999633789062,81.17333221435547,20251365,0.0,0.0
2025-03-17,80.0,82.0,79.62000274658203,80.66000366210938,18117784,0.0,0.0
2025-03-18,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,0,0.0,0.0
