date,open,high,low,close,volume,split_ratio,dividend
2021-01-01,970.312744140625,997.8471069335938,968.1752319335938,982.3221435546875,353491,0.0,0.0
2021-01-04,990.000244140625,1014.2158813476562,978.750244140625,1009.8565063476562,229240,0.0,0.0
2021-01-05,1003.500244140625,1008.9284057617188,990.000244140625,998.718994140625,157754,0.0,0.0
2021-01-06,1003.218994140625,1011.375244140625,957.4033813476562,971.156494140625,249007,0.0,0.0
2021-01-07,982.8565063476562,999.4502563476562,962.437744140625,968.8221435546875,190616,0.0,0.0
2021-01-08,978.468994140625,1004.062744140625,970.312744140625,991.5189819335938,948497,0.0,0.0
2021-01-11,998.437744140625,1028.250244140625,984.937744140625,1005.9190063476562,579836,0.0,0.0
2021-01-12,1010.812744140625,1010.812744140625,966.375244140625,972.5908813476562,1430266,0.0,0.0
2021-01-13,978.6939697265625,987.1033935546875,964.687744140625,968.5689697265625,363377,0.0,0.0
2021-01-14,975.937744140625,975.937744140625,948.375244140625,956.0814819335938,571951,0.0,0.0
2021-01-15,955.687744140625,964.0408935546875,939.9096069335938,953.1846313476562,139818,0.0,0.0
2021-01-18,939.375244140625,944.9721069335938,904.500244140625,907.2846069335938,351756,0.0,0.0
2021-01-19,908.4658813476562,937.125244140625,908.4658813476562,926.6345825195312,141196,0.0,0.0
2021-01-20,928.125244140625,971.4658813476562,928.125244140625,954.0283813476562,191274,0.0,0.0
2021-01-21,956.531494140625,966.5721435546875,934.875244140625,955.0408325195312,198924,0.0,0.0
2021-01-22,961.312744140625,961.875244140625,928.687744140625,934.312744140625,1313253,0.0,0.0
2021-01-25,946.4627075195312,956.250244140625,920.0533447265625,931.7533569335938,155176,0.0,0.0
2021-01-27,943.2283325195312,947.812744140625,914.062744140625,932.5971069335938,186949,0.0,0.0
2021-01-28,949.500244140625,974.2221069335938,934.312744140625,952.4252319335938,300252,0.0,0.0
2021-01-29,967.500244140625,981.4502563476562,954.2252197265625,965.7002563476562,170659,0.0,0.0
2021-02-01,966.6846313476562,979.312744140625,959.062744140625,969.2720947265625,176682,0.0,0.0
2021-02-02,984.3471069335938,1014.750244140625,973.3502197265625,1012.3314819335938,285996,0.0,0.0
2021-02-03,1056.8814697265625,1181.250244140625,1041.328369140625,1093.89404296875,1886111,0.0,0.0
2021-02-04,1113.750244140625,1172.812744140625,1071.703369140625,1159.9315185546875,1518132,0.0,0.0
2021-02-05,1174.8096923828125,1212.187744140625,1114.3409423828125,1126.0128173828125,682650,0.0,0.0
2021-02-08,1148.5408935546875,1173.375244140625,1128.740966796875,1163.615966796875,382090,0.0,0.0
2021-02-09,1164.4034423828125,1169.40966796875,1136.250244140625,1141.819091796875,137219,0.0,0.0
2021-02-10,1141.959716796875,1175.062744140625,1124.1846923828125,1141.3690185546875,410526,0.0,0.0
2021-02-11,1149.750244140625,1158.412841796875,1130.6534423828125,1144.631591796875,259445,0.0,0.0
2021-02-12,1155.937744140625,1164.4034423828125,1124.240966796875,1135.4627685546875,190170,0.0,0.0
2021-02-15,1139.062744140625,1152.984619140625,1131.187744140625,1138.584716796875,87429,0.0,0.0
2021-02-16,1138.640869140625,1164.937744140625,1130.062744140625,1132.819091796875,218718,0.0,0.0
2021-02-17,1136.250244140625,1165.359619140625,1133.55029296875,1157.9346923828125,230780,0.0,0.0
2021-02-18,1163.7283935546875,1174.19091796875,1149.8065185546875,1164.178466796875,251039,0.0,0.0
2021-02-19,1164.234619140625,1170.000244140625,1139.062744140625,1142.4659423828125,232255,0.0,0.0
2021-02-22,1151.718994140625,1172.250244140625,1145.475341796875,1166.3721923828125,206830,0.0,0.0
2021-02-23,1170.000244140625,1195.312744140625,1148.5408935546875,1162.687744140625,746392,0.0,0.0
2021-02-24,1175.062744140625,1195.2003173828125,1163.2784423828125,1181.053466796875,130828,0.0,0.0
2021-02-25,1184.062744140625,1198.125244140625,1170.000244140625,1190.672119140625,354225,0.0,0.0
2021-02-26,1186.312744140625,1212.187744140625,1170.000244140625,1196.83154296875,486024,0.0,0.0
2021-03-01,1209.8533935546875,1248.7503662109375,1205.240966796875,1235.756591796875,207567,0.0,0.0
2021-03-02,1249.00341796875,1249.00341796875,1223.4940185546875,1234.912841796875,162435,0.0,0.0
2021-03-03,1243.9971923828125,1248.30029296875,1229.2034912109375,1240.4815673828125,217688,0.0,0.0
