date,open,high,low,close,volume
2025-01-01,524.2000122070312,535.0,508.0,532.5,2207
2025-01-02,532.5,550.0,520.3499755859375,544.9500122070312,4792
2025-01-03,559.7999877929688,559.7999877929688,525.25,534.0499877929688,3231
2025-01-06,528.0,534.0499877929688,508.0,514.0999755859375,2724
2025-01-07,513.9500122070312,517.75,491.0,507.8500061035156,3028
2025-01-08,490.0,512.5,490.0,495.1000061035156,1782
2025-01-09,495.29998779296875,499.95001220703125,470.5,471.29998779296875,4776
2025-01-10,460.0,477.0,453.20001220703125,463.75,1769
2025-01-13,471.0,471.0,440.6000061035156,445.6000061035156,3328
2025-01-14,445.6000061035156,461.95001220703125,428.25,440.0,7048
2025-01-15,440.0,461.0,440.0,454.0,1707
2025-01-16,463.95001220703125,463.95001220703125,450.0,460.0,1383
2025-01-17,454.0,465.0,445.0,464.6499938964844,1022
2025-01-20,480.0,480.0,450.1499938964844,470.95001220703125,904
2025-01-21,470.0,470.0,468.6000061035156,468.6000061035156,36
2025-01-22,478.95001220703125,478.95001220703125,446.1000061035156,455.0,831
2025-01-23,470.0,470.0,435.20001220703125,451.54998779296875,512
2025-01-24,463.95001220703125,463.95001220703125,433.0,434.29998779296875,320
2025-01-27,453.0,453.0,412.6000061035156,413.5,3975
2025-01-28,392.8500061035156,405.0,392.8500061035156,400.0,8146
2025-01-29,400.0,409.0,380.0,405.0,8333
2025-01-30,400.0,419.8999938964844,395.0,412.20001220703125,9457
2025-01-31,412.20001220703125,431.75,411.0,430.3999938964844,3340
2025-02-01,439.3999938964844,449.0,430.5,438.95001220703125,1781
2025-02-03,438.95001220703125,438.95001220703125,417.0,417.0,1473
2025-02-04,398.0,430.95001220703125,397.5,419.0,1835
2025-02-05,423.0,423.0,399.0,416.29998779296875,2276
2025-02-06,415.8500061035156,415.95001220703125,397.1499938964844,403.1499938964844,1823
2025-02-07,423.0,423.0,384.1000061035156,396.04998779296875,2075
2025-02-10,408.5,408.5,390.0,390.0,279
2025-02-11,390.0,406.95001220703125,370.5,374.20001220703125,1028
2025-02-12,361.0,379.95001220703125,355.5,360.0,4831
2025-02-13,378.0,378.0,342.1000061035156,343.3500061035156,1648
2025-02-14,343.3500061035156,353.20001220703125,326.20001220703125,336.1000061035156,2925
2025-02-17,321.54998779296875,333.75,319.29998779296875,319.29998779296875,1382
2025-02-18,305.1000061035156,319.0,305.1000061035156,311.5,1279
2025-02-19,311.0,327.0,296.0,319.8999938964844,6023
2025-02-20,319.8999938964844,331.70001220703125,318.04998779296875,330.79998779296875,202
2025-02-21,342.0,347.29998779296875,331.0,333.1000061035156,2369
2025-02-24,346.70001220703125,349.75,328.0,339.5,3320
2025-02-25,335.0,356.45001220703125,335.0,356.45001220703125,893
2025-02-27,372.0,374.0,364.0,369.1000061035156,972
2025-02-28,361.0,384.70001220703125,350.6499938964844,365.6000061035156,2629
2025-03-03,360.0,360.0,360.0,360.0,192
2025-03-04,353.1000061035156,359.25,353.1000061035156,353.1000061035156,26
2025-03-05,346.04998779296875,349.75,346.04998779296875,346.04998779296875,519
2025-03-06,339.5,344.3500061035156,339.5,339.5,615
2025-03-07,332.79998779296875,338.0,332.79998779296875,332.79998779296875,763
2025-03-10,335.0,335.0,326.1499938964844,335.0,1675
2025-03-11,328.29998779296875,328.29998779296875,328.29998779296875,328.29998779296875,461
2025-03-12,321.75,321.75,321.75,321.75,312
2025-03-13,315.3500061035156,316.0,315.3500061035156,315.3500061035156,1797
2025-03-17,310.0,310.0,310.0,310.0,3184
2025-03-18,306.0,306.0,303.79998779296875,306.0,3082
2025-03-19,307.20001220703125,307.20001220703125,306.0,307.20001220703125,202
2025-03-20,313.29998779296875,313.29998779296875,313.29998779296875,313.29998779296875,1458
2025-03-21,319.54998779296875,319.54998779296875,319.54998779296875,319.54998779296875,263
2025-03-24,325.8999938964844,325.8999938964844,325.0,325.8999938964844,1703
2025-03-25,332.0,332.0,321.0,332.0,5931
2025-03-26,338.5,338.6000061035156,338.5,338.5,114
2025-03-27,345.25,345.25,338.0,345.25,2440
2025-03-28,352.1499938964844,352.1499938964844,352.1499938964844,352.1499938964844,602
2025-04-01,357.0,359.1499938964844,357.0,357.0,266
2025-04-02,364.0,364.0,357.0,364.0,1993
2025-04-03,364.0,364.0,364.0,364.0,542
2025-04-04,360.0,364.0,357.0,360.0,435
2025-04-07,364.0,364.0,343.0,358.0,636
2025-04-08,356.25,368.75,350.0,366.95001220703125,205
2025-04-09,367.0,367.0,350.29998779296875,351.20001220703125,98
2025-04-11,355.0,355.0,345.0,353.29998779296875,2589
2025-04-15,355.0,367.8999938964844,355.0,363.6499938964844,1214
2025-04-16,371.8500061035156,372.0,355.0,371.0,183
2025-04-17,357.5,371.0,357.5,366.8999938964844,477
2025-04-21,380.0,390.8999938964844,364.5,382.75,6206
2025-04-22,398.0,421.0,380.3999938964844,395.45001220703125,24156
2025-04-23,393.0,409.3500061035156,373.5,380.8999938964844,8478
2025-04-24,376.5,393.45001220703125,369.95001220703125,377.45001220703125,7905
2025-04-25,389.8500061035156,389.8500061035156,355.0,362.95001220703125,11818
2025-04-28,370.0,370.0,337.0,347.70001220703125,9863
2025-04-29,338.04998779296875,376.79998779296875,335.54998779296875,351.3500061035156,12053
2025-04-30,351.0,358.3500061035156,342.5,347.3500061035156,6484
2025-05-02,338.3500061035156,367.45001220703125,338.3500061035156,349.5,6849
2025-05-05,340.25,363.1499938964844,335.04998779296875,341.0,5649
2025-05-06,369.0,369.0,334.3999938964844,336.6000061035156,4343
2025-05-07,350.0,350.0,320.20001220703125,330.70001220703125,5983
2025-05-08,334.20001220703125,356.0,326.04998779296875,342.79998779296875,4851
2025-05-09,332.95001220703125,340.0,327.25,335.1499938964844,2797
2025-05-12,339.3500061035156,354.95001220703125,332.04998779296875,349.54998779296875,5711
2025-05-13,350.20001220703125,360.0,340.0,348.3500061035156,5887
2025-05-14,360.0,363.0,344.79998779296875,349.8500061035156,6151
2025-05-15,351.25,352.79998779296875,340.0,347.0,5471
2025-05-16,346.04998779296875,376.54998779296875,343.95001220703125,364.5,6743
2025-05-19,369.8999938964844,369.8999938964844,347.75,353.29998779296875,4892
2025-05-20,368.3999938964844,375.95001220703125,350.20001220703125,358.75,2495
2025-05-21,369.29998779296875,373.0,352.0,354.6499938964844,4248
2025-05-22,363.95001220703125,370.0,349.04998779296875,368.95001220703125,1037
2025-05-23,366.04998779296875,388.3500061035156,362.0,369.79998779296875,8749
2025-05-26,385.70001220703125,403.3999938964844,370.04998779296875,385.25,7443
2025-05-27,386.0,390.79998779296875,373.0,386.1000061035156,5597
2025-05-28,384.6000061035156,389.0,379.0,381.8500061035156,767
2025-05-29,379.04998779296875,379.04998779296875,363.0,364.6499938964844,3683
2025-05-30,382.79998779296875,382.8500061035156,347.0,350.04998779296875,9596
2025-06-02,352.3999938964844,361.1000061035156,343.04998779296875,347.3500061035156,6113
2025-06-03,353.8999938964844,362.3500061035156,335.0,342.3999938964844,6346
2025-06-04,340.0,353.0,325.25,331.20001220703125,7563
2025-06-05,344.8500061035156,346.70001220703125,324.0,342.0,5669
2025-06-06,348.5,352.20001220703125,331.6000061035156,350.0,10842
2025-06-09,350.0,354.95001220703125,331.0,337.20001220703125,10328
2025-06-10,348.79998779296875,348.79998779296875,334.79998779296875,339.04998779296875,6103
2025-06-11,338.20001220703125,344.95001220703125,328.04998779296875,335.0,2837
2025-06-12,328.1499938964844,344.79998779296875,325.1000061035156,333.3999938964844,8988
2025-06-13,332.29998779296875,341.8999938964844,323.0,332.79998779296875,10055
2025-06-16,336.8500061035156,336.8500061035156,322.3999938964844,331.20001220703125,6699
2025-06-17,330.0,341.29998779296875,328.75,335.8999938964844,6747
2025-06-18,337.04998779296875,337.75,314.04998779296875,318.8999938964844,14020
2025-06-19,325.04998779296875,382.6499938964844,319.5,349.54998779296875,180490
2025-06-20,346.0,394.0,346.0,374.3999938964844,174671
2025-06-23,382.0,390.0,366.25,375.95001220703125,18163
2025-06-24,377.0,381.95001220703125,364.1000061035156,372.3500061035156,12967
2025-06-25,377.1000061035156,390.0,361.1000061035156,369.1499938964844,20063
2025-06-26,374.70001220703125,388.0,365.04998779296875,376.70001220703125,12019
2025-06-27,375.04998779296875,385.8500061035156,370.6499938964844,380.3999938964844,9030
2025-06-30,386.1000061035156,392.20001220703125,381.0,384.54998779296875,14248
2025-07-01,388.0,418.79998779296875,387.5,395.04998779296875,75763
2025-07-02,398.1000061035156,412.8999938964844,388.54998779296875,409.04998779296875,15157
2025-07-03,409.45001220703125,411.45001220703125,392.6000061035156,405.95001220703125,18614
2025-07-04,400.1499938964844,409.5,388.0,390.8999938964844,11909
2025-07-07,383.0,403.0,382.5,401.5,15306
2025-07-08,404.70001220703125,405.0,382.0,383.6000061035156,28009
2025-07-09,380.29998779296875,392.6000061035156,371.04998779296875,388.45001220703125,10998
2025-07-10,392.8500061035156,402.0,386.1000061035156,399.25,11987
2025-07-11,401.5,413.0,394.25,401.29998779296875,7574
2025-07-14,398.0,407.75,391.1499938964844,397.5,14752
2025-07-15,400.0,402.95001220703125,385.54998779296875,389.25,8764
2025-07-16,390.0,390.0,378.70001220703125,385.20001220703125,9698
2025-07-17,390.0,392.0,381.29998779296875,386.70001220703125,8478
2025-07-18,390.5,395.75,367.3500061035156,384.75,20176
2025-07-21,389.95001220703125,391.95001220703125,382.1499938964844,389.0,4517
2025-07-22,395.04998779296875,404.8500061035156,390.0,392.3999938964844,6063
2025-07-23,394.8999938964844,396.75,387.5,387.70001220703125,2864
2025-07-24,396.6499938964844,396.6499938964844,375.04998779296875,377.6499938964844,6719
