date,open,high,low,close,volume
2025-01-01,1676.9000244140625,1713.0,1672.199951171875,1694.0,178925
2025-01-02,1707.0999755859375,1810.9000244140625,1694.0,1777.449951171875,1833237
2025-01-03,1800.0,1838.5,1757.949951171875,1786.199951171875,657087
2025-01-06,1776.199951171875,1780.050048828125,1685.0,1701.8499755859375,311963
2025-01-07,1703.949951171875,1778.0,1696.1500244140625,1751.5,443039
2025-01-08,1737.0,1739.1500244140625,1690.0,1696.6500244140625,249437
2025-01-09,1695.8499755859375,1724.949951171875,1665.0,1675.0999755859375,237390
2025-01-10,1674.0,1678.0,1591.0,1601.050048828125,224222
2025-01-13,1594.050048828125,1595.0,1505.300048828125,1517.0999755859375,306482
2025-01-14,1518.0,1552.0,1511.050048828125,1522.550048828125,276102
2025-01-15,1530.050048828125,1639.949951171875,1530.050048828125,1592.949951171875,2984003
2025-01-16,1586.949951171875,1625.0,1576.199951171875,1587.949951171875,361789
2025-01-17,1588.9000244140625,1616.0,1580.550048828125,1598.1500244140625,223102
2025-01-20,1613.699951171875,1619.949951171875,1589.25,1605.949951171875,125073
2025-01-21,1614.0,1630.6500244140625,1571.0,1578.199951171875,148559
2025-01-22,1578.0,1591.0,1511.0,1522.300048828125,208443
2025-01-23,1522.1500244140625,1538.9000244140625,1444.800048828125,1487.800048828125,558393
2025-01-24,1491.25,1593.800048828125,1491.25,1539.6500244140625,3392597
2025-01-27,1523.3499755859375,1523.3499755859375,1461.050048828125,1475.949951171875,330316
2025-01-28,1478.0,1497.949951171875,1421.1500244140625,1462.5,426773
2025-01-29,1476.6500244140625,1523.0999755859375,1474.4000244140625,1504.9000244140625,299754
2025-01-30,1530.0,1566.449951171875,1495.550048828125,1515.8499755859375,374170
2025-01-31,1525.0,1525.0,1481.0,1511.4000244140625,240257
2025-02-01,1518.0,1545.0,1490.3499755859375,1519.6500244140625,167352
2025-02-03,1519.949951171875,1530.050048828125,1489.5,1498.199951171875,144948
2025-02-04,1501.050048828125,1509.4000244140625,1480.050048828125,1487.1500244140625,151953
2025-02-05,1490.050048828125,1548.0,1490.050048828125,1507.449951171875,250581
2025-02-06,1514.0,1544.449951171875,1503.1500244140625,1522.949951171875,184748
2025-02-07,1532.0,1539.3499755859375,1513.3499755859375,1526.4000244140625,129315
2025-02-10,1527.699951171875,1535.949951171875,1491.0,1494.699951171875,81862
2025-02-11,1494.699951171875,1499.4000244140625,1438.0,1444.050048828125,167894
2025-02-12,1436.9000244140625,1436.9000244140625,1364.449951171875,1416.550048828125,242847
2025-02-13,1423.0,1447.75,1404.75,1417.050048828125,122543
2025-02-14,1428.0,1428.0,1362.4000244140625,1383.199951171875,180943
2025-02-17,1369.8499755859375,1371.699951171875,1321.449951171875,1363.550048828125,180943
2025-02-18,1371.949951171875,1382.300048828125,1332.25,1341.75,126986
2025-02-19,1344.699951171875,1416.9000244140625,1327.050048828125,1401.199951171875,233146
2025-02-20,1394.050048828125,1408.199951171875,1364.25,1397.5999755859375,179301
2025-02-21,1390.050048828125,1439.9000244140625,1376.0,1381.0999755859375,165407
2025-02-24,1360.5999755859375,1405.0,1350.0,1393.050048828125,169841
2025-02-25,1398.949951171875,1417.4000244140625,1380.0,1398.300048828125,119862
2025-02-27,1393.8499755859375,1402.9000244140625,1351.0,1359.0999755859375,108429
2025-02-28,1351.0,1365.199951171875,1285.050048828125,1293.3499755859375,216614
2025-03-03,1305.0,1312.3499755859375,1241.0999755859375,1262.800048828125,233060
2025-03-04,1259.699951171875,1329.550048828125,1239.0,1279.1500244140625,295319
2025-03-05,1281.699951171875,1323.5999755859375,1279.1500244140625,1310.75,236009
2025-03-06,1321.699951171875,1375.0,1320.0,1357.75,224925
2025-03-07,1361.0999755859375,1365.5,1325.9000244140625,1330.050048828125,294168
2025-03-10,1329.050048828125,1342.0,1275.0,1282.1500244140625,241498
2025-03-11,1264.75,1275.25,1226.0,1260.949951171875,255160
2025-03-12,1264.0,1326.199951171875,1241.5999755859375,1251.9000244140625,484934
2025-03-13,1260.050048828125,1263.5,1221.0,1224.0999755859375,223786
2025-03-17,1224.0999755859375,1243.4000244140625,1216.0999755859375,1231.3499755859375,197189
2025-03-18,1231.3499755859375,1231.3499755859375,1231.3499755859375,1231.3499755859375,0
2025-03-19,1403.0,1428.300048828125,1382.5,1416.4000244140625,838555
2025-03-20,1418.0,1479.1500244140625,1400.0999755859375,1409.300048828125,707693
2025-03-21,1412.0,1564.199951171875,1410.0,1481.9000244140625,3420492
2025-03-24,1482.0,1521.5999755859375,1480.25,1499.0999755859375,425026
2025-03-25,1515.0,1520.0,1441.0,1449.4000244140625,416016
2025-03-26,1446.050048828125,1476.0,1425.050048828125,1428.5,271500
