date,open,high,low,close,volume,dividend
2021-01-01,2759.0,2792.0,2750.0,2775.550048828125,1246698,0.0
2021-01-04,2781.10009765625,2791.10009765625,2745.0,2753.699951171875,1360486,0.0
2021-01-05,2753.699951171875,2804.60009765625,2732.0,2793.85009765625,1299589,0.0
2021-01-06,2801.300048828125,2822.449951171875,2780.0,2805.35009765625,1697884,0.0
2021-01-07,2801.0,2831.85009765625,2781.5,2792.25,1142806,0.0
2021-01-08,2818.0,2849.800048828125,2789.050048828125,2844.699951171875,1660967,0.0
2021-01-11,2845.0,2873.449951171875,2824.60009765625,2849.300048828125,1517995,0.0
2021-01-12,2849.60009765625,2850.0,2712.14990234375,2720.550048828125,6674890,0.0
2021-01-13,2760.0,2763.0,2678.0,2703.699951171875,2862676,0.0
2021-01-14,2713.0,2736.64990234375,2648.0,2663.89990234375,2124950,0.0
2021-01-15,2660.89990234375,2661.85009765625,2580.550048828125,2590.89990234375,2570436,0.0
2021-01-18,2592.0,2619.85009765625,2555.39990234375,2588.199951171875,2395168,0.0
2021-01-19,2615.0,2676.60009765625,2590.0,2645.050048828125,2558693,0.0
2021-01-20,2654.0,2707.14990234375,2645.050048828125,2697.25,2065439,0.0
2021-01-21,2726.949951171875,2816.949951171875,2695.0,2716.35009765625,5015712,0.0
2021-01-22,2750.0,2768.85009765625,2590.0,2596.64990234375,4945564,0.0
2021-01-25,2612.85009765625,2631.5,2501.0,2513.949951171875,3520087,0.0
2021-01-27,2525.0,2525.0,2430.550048828125,2436.60009765625,2700415,0.0
2021-01-28,2420.0,2453.949951171875,2401.050048828125,2441.699951171875,3035457,0.0
2021-01-29,2456.0,2484.0,2400.0,2407.35009765625,2768673,0.0
2021-02-01,2426.60009765625,2467.75,2376.89990234375,2447.800048828125,1797359,0.0
2021-02-02,2460.0,2520.0,2425.10009765625,2463.64990234375,2679428,0.0
2021-02-03,2503.85009765625,2503.85009765625,2438.35009765625,2453.64990234375,2409356,0.0
2021-02-04,2456.0,2456.0,2398.0,2401.800048828125,3478562,0.0
2021-02-05,2420.0,2423.89990234375,2370.800048828125,2376.75,3303319,0.0
2021-02-08,2394.0,2434.89990234375,2373.39990234375,2416.85009765625,3666313,0.0
2021-02-09,2432.5,2532.449951171875,2423.64990234375,2506.85009765625,7178572,0.0
2021-02-10,2529.0,2555.0,2475.0,2510.60009765625,4473123,0.0
2021-02-11,2524.949951171875,2540.0,2495.10009765625,2505.5,1446286,0.0
2021-02-12,2518.0,2523.0,2464.199951171875,2486.10009765625,1376085,0.0
2021-02-15,2495.0,2517.5,2448.550048828125,2456.75,1634576,0.0
2021-02-16,2472.0,2475.10009765625,2422.0,2450.25,1615849,0.0
2021-02-17,2436.0,2455.050048828125,2382.0,2388.14990234375,3178784,0.0
2021-02-18,2424.0,2479.60009765625,2395.25,2470.75,4253843,0.0
2021-02-19,2470.89990234375,2470.89990234375,2400.0,2416.449951171875,2244567,0.0
2021-02-22,2428.75,2448.0,2380.0,2387.050048828125,2002642,0.0
2021-02-23,2375.0,2400.0,2315.0,2372.199951171875,3267268,0.0
2021-02-24,2373.0,2409.35009765625,2347.199951171875,2361.35009765625,1708526,0.0
2021-02-25,2375.0,2386.25,2336.199951171875,2373.75,2839515,0.0
2021-02-26,2338.050048828125,2360.0,2260.0,2277.199951171875,3933813,0.0
2021-03-01,2300.0,2369.89990234375,2300.0,2362.300048828125,2545806,0.0
2021-03-02,2386.0,2402.550048828125,2359.0,2390.39990234375,2033586,0.0
2021-03-03,2406.0,2417.699951171875,2375.800048828125,2402.10009765625,1591567,0.0
2021-03-04,2380.0,2435.0,2350.0,2417.10009765625,2149984,0.0
2021-03-05,2399.0,2423.89990234375,2377.10009765625,2387.10009765625,1953642,0.0
2021-03-08,2383.0,2413.5,2360.050048828125,2382.699951171875,1593838,0.0
2021-03-09,2400.0,2444.0,2396.14990234375,2422.699951171875,1800442,0.0
2021-03-10,2446.0,2446.0,2415.550048828125,2431.949951171875,1056102,0.0
2021-03-12,2442.800048828125,2464.64990234375,2397.0,2401.35009765625,1279203,0.0
2021-03-15,2402.550048828125,2427.550048828125,2343.050048828125,2355.0,1524449,0.0
2021-03-16,2379.199951171875,2480.0,2375.35009765625,2468.60009765625,4230564,0.0
2021-03-17,2460.0,2460.0,2411.10009765625,2422.949951171875,1623187,0.0
2021-03-18,2468.85009765625,2468.85009765625,2390.0,2404.550048828125,1851739,0.0
2021-03-19,2393.0,2434.0,2355.35009765625,2411.25,3738079,0.0
2021-03-22,2390.0,2438.10009765625,2390.0,2425.699951171875,1489853,0.0
2021-03-23,2430.0,2433.949951171875,2398.199951171875,2410.300048828125,1745466,0.0
2021-03-24,2410.300048828125,2470.0,2410.0,2443.550048828125,4132092,0.0
2021-03-25,2450.949951171875,2469.0,2392.0,2402.199951171875,2272545,0.0
2021-03-26,2425.0,2513.949951171875,2409.10009765625,2505.14990234375,3084607,0.0
2021-03-30,2539.10009765625,2583.449951171875,2521.5,2578.050048828125,2332884,0.0
2021-03-31,2578.050048828125,2582.949951171875,2531.0,2537.39990234375,1616044,0.0
2021-04-01,2532.0,2564.550048828125,2532.0,2551.75,1219588,0.0
2021-04-05,2558.0,2558.0,2484.5,2510.64990234375,1268939,0.0
2021-04-06,2526.0,2620.0,2504.5,2611.60009765625,3372846,0.0
2021-04-07,2605.0,2668.050048828125,2600.10009765625,2628.60009765625,1937977,0.0
2021-04-08,2630.0,2658.39990234375,2628.0,2650.64990234375,897483,0.0
2021-04-09,2635.0,2655.0,2610.14990234375,2630.800048828125,1185017,0.0
2021-04-12,2578.199951171875,2610.0,2555.0,2602.199951171875,1427691,0.0
2021-04-13,2600.0,2626.0,2564.300048828125,2570.699951171875,1200230,0.0
2021-04-15,2590.0,2593.550048828125,2537.0,2587.699951171875,1209829,0.0
2021-04-16,2587.60009765625,2693.5,2581.699951171875,2663.699951171875,2760777,0.0
2021-04-19,2650.0,2650.0,2566.85009765625,2571.89990234375,1552036,0.0
2021-04-20,2600.0,2604.699951171875,2528.800048828125,2553.64990234375,1489287,0.0
2021-04-22,2555.64990234375,2557.0,2488.0,2511.25,1690758,0.0
2021-04-23,2527.10009765625,2565.0,2496.199951171875,2517.949951171875,1614593,0.0
2021-04-26,2530.0,2575.0,2530.0,2557.89990234375,1103980,0.0
2021-04-27,2545.0,2579.89990234375,2534.0,2574.35009765625,866331,0.0
2021-04-28,2588.0,2620.25,2575.0,2614.550048828125,1065561,0.0
2021-04-29,2630.0,2642.0,2570.0,2613.449951171875,1295346,0.0
2021-04-30,2595.0,2605.800048828125,2524.050048828125,2536.39990234375,1384907,0.0
2021-05-03,2510.0,2595.10009765625,2505.60009765625,2582.14990234375,1034774,0.0
2021-05-04,2605.0,2617.949951171875,2571.550048828125,2587.14990234375,1058140,0.0
2021-05-05,2617.0,2617.0,2546.10009765625,2567.64990234375,1220186,0.0
2021-05-06,2579.85009765625,2581.85009765625,2528.0,2549.050048828125,1518119,0.0
2021-05-07,2555.0,2590.0,2541.5,2551.64990234375,1416102,0.0
2021-05-10,2589.0,2589.0,2542.14990234375,2556.949951171875,1526814,0.0
2021-05-11,2533.0,2562.0,2521.300048828125,2556.25,1168363,0.0
2021-05-12,2577.0,2588.949951171875,2530.0,2556.199951171875,2085630,0.0
2021-05-14,2620.0,2835.25,2601.550048828125,2774.5,10543708,0.0
2021-05-17,2782.0,2824.199951171875,2747.550048828125,2782.75,2134352,0.0
2021-05-18,2797.0,2845.0,2789.0,2821.800048828125,1328605,0.0
2021-05-19,2805.14990234375,2849.0,2798.64990234375,2815.85009765625,1219067,0.0
2021-05-20,2814.0,2845.0,2778.5,2794.10009765625,1211975,0.0
2021-05-21,2807.0,2854.0,2795.0,2832.5,1328308,0.0
2021-05-24,2846.0,2849.0,2808.199951171875,2819.199951171875,813091,0.0
2021-05-25,2836.89990234375,2922.64990234375,2822.75,2914.39990234375,2730112,0.0
2021-05-26,2939.85009765625,2947.89990234375,2910.39990234375,2941.60009765625,1250531,0.0
2021-05-27,2950.0,2965.0,2902.25,2949.35009765625,2415085,0.0
2021-05-28,2958.14990234375,2963.800048828125,2931.14990234375,2940.699951171875,711383,0.0
2021-05-31,2938.0,2989.949951171875,2936.10009765625,2977.5,2093635,0.0
2021-06-01,2965.0,2982.60009765625,2915.10009765625,2931.0,1194073,0.0
2021-06-02,2918.85009765625,2933.75,2877.14990234375,2903.699951171875,2067842,0.0
2021-06-03,2919.60009765625,2942.0,2904.050048828125,2935.35009765625,1404434,0.0
2021-06-04,2953.0,2990.0,2908.0,2924.89990234375,1509084,0.0
2021-06-07,2930.0,2941.0,2903.949951171875,2933.10009765625,802415,0.0
2021-06-08,2928.0,2944.25,2907.5,2926.25,762931,0.0
2021-06-09,2930.800048828125,2965.0,2919.60009765625,2943.550048828125,1340352,0.0
2021-06-10,2945.0,2959.300048828125,2920.64990234375,2950.60009765625,1344559,14.5
2021-06-11,2960.0,2971.60009765625,2938.60009765625,2956.25,878445,0.0
2021-06-14,2955.10009765625,2970.0,2916.5,2949.89990234375,746823,0.0
2021-06-15,2970.0,3050.0,2960.949951171875,3042.199951171875,2262031,0.0
2021-06-16,3029.0,3042.199951171875,3005.5,3018.699951171875,859505,0.0
2021-06-17,3017.949951171875,3073.949951171875,3000.5,3060.300048828125,1533864,0.0
2021-06-18,3061.550048828125,3077.800048828125,3016.050048828125,3047.199951171875,2293860,0.0
2021-06-21,3024.199951171875,3079.14990234375,3021.050048828125,3068.550048828125,720491,0.0
2021-06-22,3085.0,3092.85009765625,3004.199951171875,3010.800048828125,1199238,0.0
2021-06-23,3030.0,3030.0,2983.5,2987.35009765625,1009007,0.0
2021-06-24,2987.35009765625,3049.699951171875,2975.449951171875,3043.25,985596,0.0
2021-06-25,3030.199951171875,3053.5,2985.0,3003.89990234375,786964,0.0
2021-06-28,3024.0,3038.85009765625,2976.25,2982.949951171875,891695,0.0
2021-06-29,2989.0,3023.85009765625,2973.050048828125,3001.5,1242734,0.0
2021-06-30,2999.0,3030.0,2985.64990234375,2992.699951171875,924522,0.0
2021-07-01,3008.0,3026.89990234375,2997.0,3021.60009765625,848235,0.0
2021-07-02,3032.949951171875,3038.800048828125,2999.75,3005.0,805542,0.0
2021-07-05,3020.0,3050.0,3007.10009765625,3014.800048828125,863343,0.0
2021-07-06,3003.0,3029.5,2996.0,3002.5,762630,0.0
2021-07-07,3065.0,3069.0,3011.25,3040.10009765625,1234865,0.0
2021-07-08,3050.0,3059.0,3018.800048828125,3028.300048828125,907391,0.0
2021-07-09,3022.0,3039.14990234375,3007.0,3010.60009765625,547082,0.0
2021-07-12,3034.89990234375,3042.85009765625,2991.050048828125,2999.39990234375,765566,0.0
2021-07-13,3020.0,3021.10009765625,2985.35009765625,2993.85009765625,703484,0.0
2021-07-14,3003.0,3007.75,2984.199951171875,3001.949951171875,470744,0.0
2021-07-15,3010.0,3011.0,2971.10009765625,2983.60009765625,635535,0.0
2021-07-16,2994.0,3006.0,2965.0,2989.300048828125,1062548,0.0
2021-07-19,2989.300048828125,2999.699951171875,2965.0,2981.949951171875,837836,0.0
2021-07-20,2996.0,3179.5,2979.550048828125,3159.050048828125,6755922,0.0
2021-07-22,3130.0,3165.0,3090.0,3106.75,1982572,0.0
2021-07-23,3106.0,3129.60009765625,3078.050048828125,3083.75,815329,0.0
2021-07-26,3079.949951171875,3119.0,3051.199951171875,3061.199951171875,1136884,0.0
2021-07-27,3079.39990234375,3081.5,3021.300048828125,3028.64990234375,904289,0.0
2021-07-28,3030.35009765625,3033.0,2984.0,3004.10009765625,996594,0.0
2021-07-29,3004.10009765625,3039.949951171875,2990.300048828125,2997.449951171875,762683,0.0
2021-07-30,3008.0,3008.64990234375,2951.89990234375,2958.449951171875,1067423,0.0
2021-08-02,2985.60009765625,2986.800048828125,2960.64990234375,2974.050048828125,832285,0.0
2021-08-03,3020.0,3065.0,2994.199951171875,3027.0,2433031,0.0
2021-08-04,3040.60009765625,3053.300048828125,3012.0,3018.60009765625,659295,0.0
2021-08-05,3034.0,3040.0,2980.050048828125,2988.39990234375,693694,0.0
2021-08-06,2995.0,3001.0,2961.449951171875,2966.449951171875,744159,0.0
2021-08-09,2994.64990234375,3015.0,2973.050048828125,2992.550048828125,825462,0.0
2021-08-10,2998.0,3008.300048828125,2960.550048828125,2977.14990234375,724335,0.0
2021-08-11,2987.39990234375,3001.449951171875,2952.550048828125,2972.60009765625,987941,0.0
2021-08-12,2974.0,2985.25,2958.0,2975.5,438552,0.0
2021-08-13,2980.89990234375,3002.0,2973.10009765625,2988.699951171875,572250,0.0
2021-08-16,2980.0,2984.14990234375,2960.0,2971.39990234375,461742,0.0
2021-08-17,2974.0,3044.0,2973.10009765625,3015.300048828125,2036757,0.0
2021-08-18,3048.0,3048.0,2992.550048828125,3001.550048828125,1375320,0.0
2021-08-20,3001.5,3124.050048828125,3001.5,3112.949951171875,3931334,0.0
2021-08-23,3159.050048828125,3163.85009765625,3051.0,3077.449951171875,1578949,0.0
2021-08-24,3092.800048828125,3092.800048828125,3034.550048828125,3045.949951171875,763704,0.0
2021-08-25,3026.0,3070.0,3012.60009765625,3038.050048828125,797870,0.0
2021-08-26,3064.0,3084.5,3026.199951171875,3039.64990234375,1319516,0.0
2021-08-27,3040.449951171875,3057.949951171875,3020.5,3036.800048828125,634375,0.0
2021-08-30,3056.699951171875,3114.25,3048.050048828125,3108.75,1051747,0.0
2021-08-31,3108.75,3210.0,3103.050048828125,3201.35009765625,2283290,0.0
2021-09-01,3230.050048828125,3333.0,3215.0,3302.75,2423168,0.0
2021-09-02,3312.949951171875,3319.0,3266.64990234375,3301.60009765625,847517,0.0
2021-09-03,3301.60009765625,3344.949951171875,3286.5,3338.800048828125,832039,0.0
2021-09-06,3342.0,3347.699951171875,3305.89990234375,3315.550048828125,664394,0.0
