date,open,high,low,close,volume,split_ratio,dividend
2025-01-01,768.0250244140625,776.5,765.0250244140625,772.875,133542,0.0,0.0
2025-01-02,778.875,797.0,771.5250244140625,792.6749877929688,207700,0.0,0.0
2025-01-03,800.5,805.5,787.4749755859375,789.1749877929688,127950,0.0,0.0
2025-01-06,799.2000122070312,799.2000122070312,750.5250244140625,756.7249755859375,385750,0.0,0.0
2025-01-07,759.8499755859375,772.9749755859375,755.7249755859375,765.5499877929688,105320,0.0,0.0
2025-01-08,769.75,769.7750244140625,752.5,758.5250244140625,72218,0.0,0.0
2025-01-09,757.375,764.0,745.0,746.7999877929688,120600,0.0,0.0
2025-01-10,745.5999755859375,757.0,725.5,732.7000122070312,133582,0.0,0.0
2025-01-13,721.2750244140625,726.625,695.5,701.9749755859375,193960,0.0,0.0
2025-01-14,712.3250122070312,802.5,703.75,786.4500122070312,1965708,0.0,0.0
2025-01-15,776.0499877929688,786.0,757.5,781.2000122070312,278346,0.0,0.0
2025-01-16,786.1749877929688,799.5,750.75,754.5,411418,0.0,0.0
2025-01-17,756.2750244140625,764.7999877929688,752.0499877929688,754.8499755859375,112414,0.0,0.0
2025-01-20,754.9749755859375,768.5,753.75,765.9249877929688,117978,0.0,0.0
2025-01-21,787.5,804.9749755859375,757.625,764.7249755859375,988148,0.0,0.0
2025-01-22,763.5,768.7249755859375,745.0,759.6749877929688,224984,0.0,0.0
2025-01-23,765.0499877929688,769.375,753.4249877929688,755.0999755859375,86554,0.0,0.0
2025-01-24,766.4249877929688,766.4249877929688,730.375,738.4500122070312,224716,0.0,0.0
2025-01-27,735.0250244140625,735.0250244140625,673.2000122070312,689.7750244140625,365978,0.0,0.0
2025-01-28,685.9749755859375,698.2999877929688,663.0250244140625,681.25,350672,0.0,0.0
2025-01-29,677.5,726.0250244140625,677.5,699.7000122070312,501966,0.0,0.0
2025-01-30,705.0750122070312,782.5,705.0,753.625,3704556,0.0,0.0
2025-01-31,764.5999755859375,824.0,764.1500244140625,801.5499877929688,622876,2.0,0.0
2025-02-01,810.0,818.9000244140625,770.5,781.3499755859375,171472,0.0,0.0
2025-02-03,765.7000122070312,783.8499755859375,726.0499877929688,732.0999755859375,291963,0.0,0.0
2025-02-04,749.0,759.9500122070312,724.8499755859375,733.75,259067,0.0,0.0
2025-02-05,738.0,745.5999755859375,729.4000244140625,733.0,138123,0.0,0.0
2025-02-06,733.0,739.5,719.1500244140625,723.75,161865,0.0,0.0
2025-02-07,723.0,728.0,701.0,712.2999877929688,233879,0.0,0.0
2025-02-10,715.6500244140625,721.4500122070312,679.0999755859375,683.2999877929688,282599,0.0,0.0
2025-02-11,683.0,684.9000244140625,653.0,656.7999877929688,203016,0.0,0.0
2025-02-12,653.2000122070312,654.9500122070312,595.25,624.75,1104114,0.0,0.0
2025-02-13,625.0,652.9000244140625,625.0,630.2999877929688,558968,0.0,0.0
2025-02-14,635.0,639.4500122070312,589.9500122070312,594.7999877929688,343773,0.0,0.0
2025-02-17,593.0,601.7999877929688,565.7000122070312,587.5,428776,0.0,0.0
2025-02-18,585.0,606.9000244140625,557.0,566.8499755859375,460374,0.0,0.0
2025-02-19,563.75,674.0,559.1500244140625,647.5999755859375,879879,0.0,0.0
2025-02-20,659.1500244140625,676.2000122070312,602.0,609.7000122070312,5209221,0.0,0.0
2025-02-21,609.7000122070312,617.5,591.4000244140625,605.0,1498224,0.0,0.0
2025-02-24,597.0499877929688,609.4000244140625,586.2000122070312,597.7000122070312,417029,0.0,0.0
2025-02-25,595.0,606.3499755859375,580.0,583.6500244140625,454712,0.0,0.0
2025-02-27,583.6500244140625,588.8499755859375,543.3499755859375,546.3499755859375,961252,0.0,0.0
2025-02-28,543.3499755859375,547.2999877929688,514.0,516.5,678153,0.0,0.0
2025-03-03,513.9500122070312,529.4000244140625,491.45001220703125,517.9000244140625,814222,0.0,0.0
2025-03-04,512.0,532.9500122070312,501.1000061035156,523.9000244140625,461731,0.0,0.0
2025-03-05,521.0,548.7999877929688,519.9500122070312,540.1500244140625,709100,0.0,0.0
2025-03-06,537.2000122070312,556.9500122070312,537.2000122070312,540.2000122070312,390149,0.0,0.0
2025-03-07,537.2000122070312,568.8499755859375,537.2000122070312,549.0999755859375,769666,0.0,0.0
2025-03-10,554.2999877929688,556.7000122070312,521.2000122070312,526.3499755859375,348732,0.0,0.0
2025-03-11,521.0,522.6500244140625,505.29998779296875,510.45001220703125,473280,0.0,0.0
2025-03-12,510.1499938964844,524.7999877929688,501.95001220703125,508.8500061035156,345372,0.0,0.0
2025-03-13,507.0,515.8499755859375,494.1499938964844,496.8500061035156,491727,0.0,0.0
2025-03-17,495.0,509.0,489.79998779296875,493.1499938964844,467609,0.0,0.0
2025-03-18,493.1499938964844,493.1499938964844,493.1499938964844,493.1499938964844,0,0.0,0.0
2025-03-19,527.6500244140625,544.0,524.75,540.2999877929688,502962,0.0,0.0
2025-03-20,541.0,552.9500122070312,533.0,545.4000244140625,535661,0.0,0.0
2025-03-21,542.4500122070312,573.0,538.0499877929688,568.0,802615,0.0,0.0
2025-03-24,574.7000122070312,672.9000244140625,574.7000122070312,662.0499877929688,13389877,0.0,0.0
2025-03-25,661.9000244140625,661.9000244140625,633.2000122070312,641.0999755859375,1869087,0.0,0.0
2025-03-26,639.0,645.0,615.0,617.75,749946,0.0,0.0
2025-03-27,614.0,622.7999877929688,600.0,605.3499755859375,855782,0.0,0.0
2025-03-28,608.0,624.9500122070312,575.0,591.7999877929688,523427,0.0,0.0
2025-04-01,582.5,615.9500122070312,581.3499755859375,605.9500122070312,549959,0.0,0.0
2025-04-02,609.0,618.6500244140625,588.0499877929688,611.9000244140625,312261,0.0,0.0
2025-04-03,604.0,626.0,598.0,619.9000244140625,283336,0.0,0.0
2025-04-04,619.0,624.3499755859375,593.7999877929688,606.5999755859375,314449,0.0,0.0
2025-04-07,505.1499938964844,594.0,505.1499938964844,587.6500244140625,528104,0.0,0.0
2025-04-08,600.0,614.4000244140625,589.0,599.3499755859375,267100,0.0,0.0
2025-04-09,595.0,599.9000244140625,583.2999877929688,587.0,152113,0.0,0.0
2025-04-11,612.0499877929688,623.7000122070312,598.7999877929688,618.1500244140625,497195,0.0,0.0
2025-04-15,633.0,634.9500122070312,603.7999877929688,625.0499877929688,268180,0.0,0.0
2025-04-16,633.0,707.5999755859375,633.0,694.75,22076001,0.0,0.0
2025-04-17,694.75,704.75,682.5499877929688,700.6500244140625,2374531,0.0,0.0
2025-04-21,701.0,716.2999877929688,694.0,706.9500122070312,865689,0.0,0.0
2025-04-22,708.0499877929688,716.25,698.5499877929688,702.0,787142,0.0,0.0
2025-04-23,705.0,716.0,685.7999877929688,707.0499877929688,783601,0.0,0.0
2025-04-24,707.9000244140625,713.8499755859375,691.5499877929688,696.0,336847,0.0,0.0
2025-04-25,694.0,698.0,659.0499877929688,675.0,699682,0.0,0.0
2025-04-28,672.0499877929688,685.4500122070312,665.4500122070312,675.4500122070312,354678,0.0,0.0
2025-04-29,683.1500244140625,697.7000122070312,673.0,679.0999755859375,398926,0.0,0.0
2025-04-30,680.0,681.5,645.0,650.2000122070312,334287,0.0,0.0
2025-05-02,653.4500122070312,661.7000122070312,640.2999877929688,643.9500122070312,268323,0.0,0.0
2025-05-05,652.7999877929688,704.0,630.0999755859375,692.3499755859375,5398948,0.0,0.0
2025-05-06,697.9500122070312,713.0,665.4500122070312,681.1500244140625,3073911,0.0,0.0
2025-05-07,661.0,686.4000244140625,651.75,665.9000244140625,1196200,0.0,0.0
2025-05-08,670.8499755859375,684.7000122070312,631.0,644.2000122070312,509279,0.0,0.0
2025-05-09,625.5499877929688,632.9500122070312,613.0,620.75,667546,0.0,0.0
2025-05-12,675.0,702.0,651.0,691.75,5727074,0.0,0.0
2025-05-13,686.0,699.0,672.0499877929688,688.5499877929688,834227,0.0,0.0
2025-05-14,689.5,693.0,678.0,683.9000244140625,533268,0.0,0.0
2025-05-15,686.7999877929688,729.7999877929688,686.4000244140625,713.7999877929688,3413238,0.0,0.0
2025-05-16,721.0,737.0,717.0,726.0499877929688,1195994,0.0,0.0
2025-05-19,728.0,741.8499755859375,707.0499877929688,726.4500122070312,759000,0.0,0.0
2025-05-20,730.0499877929688,739.4500122070312,710.1500244140625,719.25,687407,0.0,0.0
2025-05-21,720.0,733.9000244140625,711.25,721.5,560311,0.0,0.0
2025-05-22,721.0,732.0,704.4500122070312,710.9000244140625,366189,0.0,0.0
2025-05-23,730.0,765.0,728.0,740.5,5691738,0.0,0.0
2025-05-26,739.4000244140625,744.0,721.1500244140625,731.4500122070312,661884,0.0,0.0
2025-05-27,735.4500122070312,740.7999877929688,722.6500244140625,728.7999877929688,466080,0.0,0.0
2025-05-28,731.5,733.8499755859375,720.0,722.2000122070312,246264,0.0,0.0
2025-05-29,721.8499755859375,728.9000244140625,719.5,722.3499755859375,233641,0.0,0.0
2025-05-30,723.7999877929688,736.2999877929688,713.2999877929688,717.1500244140625,453035,0.0,0.0
2025-06-02,718.9000244140625,731.9500122070312,713.0,717.5,319112,0.0,0.0
2025-06-03,720.8499755859375,723.25,705.0999755859375,707.4000244140625,235739,0.0,0.0
2025-06-04,710.7000122070312,724.9000244140625,703.5499877929688,713.5499877929688,409100,0.0,0.0
2025-06-05,716.9000244140625,729.0,712.0,713.8499755859375,238202,0.0,0.0
2025-06-06,714.9000244140625,716.7000122070312,706.0,707.75,227538,0.0,0.0
2025-06-09,713.4000244140625,766.25,711.25,735.2999877929688,3528982,0.0,0.0
2025-06-10,739.25,739.2999877929688,727.7000122070312,731.5999755859375,302248,0.0,0.0
2025-06-11,733.0,740.9500122070312,715.1500244140625,723.8499755859375,379867,0.0,0.0
2025-06-12,723.8499755859375,727.5999755859375,704.0,709.5,269649,0.0,0.0
2025-06-13,690.0499877929688,707.0,688.9000244140625,701.3499755859375,300250,0.0,0.0
2025-06-16,696.8499755859375,725.0,683.0,720.5499877929688,549994,0.0,0.0
2025-06-17,717.0,719.0,700.0,702.9500122070312,225820,0.0,0.0
2025-06-18,701.0,712.6500244140625,691.0,693.4500122070312,240105,0.0,0.0
2025-06-19,687.0,711.5499877929688,673.7999877929688,681.6500244140625,365065,0.0,0.0
2025-06-20,678.0,685.8499755859375,647.0999755859375,653.4500122070312,1671052,0.0,0.0
2025-06-23,648.0,663.0,645.0499877929688,652.7000122070312,358676,0.0,0.0
2025-06-24,659.0,665.0499877929688,640.0499877929688,642.8499755859375,618601,0.0,0.0
2025-06-25,643.0,647.4000244140625,635.3499755859375,637.5499877929688,567658,0.0,0.0
2025-06-26,639.0,645.9000244140625,637.5499877929688,642.0499877929688,421383,0.0,0.0
2025-06-27,644.7999877929688,651.6500244140625,640.5999755859375,642.5,397051,0.0,0.0
2025-06-30,644.0,645.75,637.0499877929688,642.8499755859375,259976,0.0,0.0
2025-07-01,646.0,667.7999877929688,642.5,655.7999877929688,1471256,0.0,0.0
2025-07-02,656.0499877929688,657.7000122070312,642.0,647.5,498712,0.0,0.0
2025-07-03,651.7999877929688,654.5499877929688,644.0,649.1500244140625,322386,0.0,0.0
2025-07-04,648.7999877929688,650.4000244140625,643.0,646.5499877929688,174740,0.0,0.0
2025-07-07,644.0,646.25,631.0499877929688,636.2000122070312,267534,0.0,0.0
2025-07-08,635.75,641.5,630.3499755859375,636.6500244140625,292000,0.0,0.0
2025-07-09,639.0,640.0,633.0999755859375,635.7000122070312,198060,0.0,0.0
2025-07-10,632.5499877929688,669.0,632.5499877929688,648.7999877929688,1976611,0.0,0.0
2025-07-11,645.0,650.75,640.7000122070312,642.7000122070312,185068,0.0,0.0
2025-07-14,639.0,643.0999755859375,636.0499877929688,638.2999877929688,200400,0.0,0.0
2025-07-15,640.9000244140625,651.7999877929688,640.9000244140625,644.6500244140625,138609,0.0,0.0
2025-07-16,644.6500244140625,650.9000244140625,640.5,644.4500122070312,204032,0.0,0.0
2025-07-17,646.0,657.0,643.7000122070312,646.6500244140625,315155,0.0,0.0
2025-07-18,646.0,648.2000122070312,638.5,640.3499755859375,149180,0.0,0.0
2025-07-21,640.0499877929688,646.6500244140625,636.1500244140625,643.6500244140625,161022,0.0,0.0
2025-07-22,645.3499755859375,647.9500122070312,632.0499877929688,634.0999755859375,167422,0.0,0.0
2025-07-23,638.0,648.7999877929688,634.0,645.2999877929688,353164,0.0,0.0
2025-07-24,646.4500122070312,680.0,640.0999755859375,674.0499877929688,3027985,0.0,0.0
2025-07-25,676.0,676.0,652.1500244140625,658.0999755859375,598110,0.0,0.0
2025-07-28,650.0,658.75,635.6500244140625,638.7999877929688,323004,0.0,0.0
2025-07-29,636.0,650.0,633.2000122070312,647.1500244140625,241537,0.0,0.0
2025-07-30,650.0,668.0,639.8499755859375,654.1500244140625,721576,0.0,0.0
2025-07-31,634.0,648.4000244140625,625.0499877929688,638.5999755859375,328886,0.0,0.0
2025-08-01,639.0,649.9500122070312,621.0,626.0,319084,0.0,0.0
2025-08-04,626.0,632.6500244140625,618.0,628.4500122070312,205505,0.0,0.0
2025-08-05,626.0,637.9500122070312,622.5499877929688,626.5999755859375,167431,0.0,0.0
2025-08-06,626.1500244140625,632.4500122070312,616.0,618.5999755859375,145785,0.0,0.0
2025-08-07,613.0,618.7000122070312,596.0499877929688,612.4000244140625,329289,0.0,0.0
2025-08-08,611.0,614.5499877929688,590.0,593.1500244140625,194839,0.0,0.0
2025-08-11,593.0,599.5,585.0,593.4500122070312,218058,0.0,0.0
2025-08-12,594.0,606.2000122070312,593.5,601.2000122070312,211849,0.0,0.0
2025-08-13,604.0,624.0,600.0,606.7000122070312,319649,0.0,0.0
2025-08-14,607.0,610.4000244140625,600.0,606.1500244140625,120137,0.0,0.0
2025-08-18,614.7000122070312,631.0,610.25,626.5,415510,0.0,0.0
2025-08-19,625.0,647.9000244140625,621.0,642.0,548119,0.0,0.0
2025-08-20,641.0,648.0,638.2000122070312,642.9000244140625,226673,0.0,0.0
2025-08-21,643.5999755859375,654.0,632.0,633.3499755859375,213904,0.0,0.0
2025-08-22,632.0,647.0,628.0,638.4000244140625,318388,0.0,0.0
2025-08-25,640.0,663.9000244140625,634.0,636.6500244140625,1120867,0.0,0.0
2025-08-26,636.0,637.0,615.0,618.0999755859375,508921,0.0,0.85
2025-08-28,617.0,617.0999755859375,602.0,603.7000122070312,257372,0.0,0.0
2025-08-29,605.0,611.0499877929688,592.7999877929688,594.9500122070312,291554,0.0,0.0
2025-09-01,595.0,617.0,595.0,612.6500244140625,309680,0.0,0.0
2025-09-02,613.0,617.75,607.0,611.4500122070312,267961,0.0,0.0
2025-09-03,610.0,624.0999755859375,607.4000244140625,614.4500122070312,232082,0.0,0.0
2025-09-04,628.5,634.4000244140625,605.0,606.4500122070312,379358,0.0,0.0
2025-09-05,607.0499877929688,619.5,605.0,613.5999755859375,229416,0.0,0.0
2025-09-08,618.5,632.7000122070312,614.0999755859375,622.7999877929688,297646,0.0,0.0
2025-09-09,625.0,631.9000244140625,616.5,626.75,270579,0.0,0.0
2025-09-10,625.9000244140625,638.0,623.2000122070312,631.3499755859375,393309,0.0,0.0
2025-09-11,631.3499755859375,641.5,623.4000244140625,625.8499755859375,245561,0.0,0.0
2025-09-12,644.0,732.7999877929688,643.9500122070312,712.9500122070312,43244953,0.0,0.0
2025-09-15,715.0,764.2999877929688,713.0999755859375,736.75,23550754,0.0,0.0
2025-09-16,736.75,748.0,710.0,717.9500122070312,5740997,0.0,0.0
2025-09-17,720.0999755859375,758.5,711.0999755859375,735.9500122070312,9811287,0.0,0.0
2025-09-18,735.9000244140625,744.25,727.2999877929688,735.75,1405140,0.0,0.0
2025-09-19,734.9500122070312,742.5,722.7000122070312,725.5999755859375,1080266,0.0,0.0
2025-09-22,725.7999877929688,747.0,721.0,741.7000122070312,2069456,0.0,0.0
2025-09-23,750.0,790.0,731.1500244140625,738.2000122070312,11236046,0.0,0.0
2025-09-24,739.9000244140625,740.0,724.5999755859375,727.8499755859375,1022302,0.0,0.0
2025-09-25,722.25,726.9000244140625,710.0,712.75,736257,0.0,0.0
2025-09-26,705.0,706.8499755859375,682.5,686.0,867632,0.0,0.0
2025-09-29,686.0,696.0,676.0,678.6500244140625,525215,0.0,0.0
2025-09-30,681.0,686.2999877929688,667.2999877929688,670.25,463126,0.0,0.0
2025-10-01,671.7999877929688,684.7999877929688,670.4000244140625,681.3499755859375,390920,0.0,0.0
2025-10-03,681.5,688.4000244140625,675.9500122070312,682.7999877929688,375227,0.0,0.0
2025-10-06,682.7999877929688,691.0999755859375,675.7000122070312,677.4000244140625,279485,0.0,0.0
2025-10-07,673.0499877929688,678.9000244140625,667.0999755859375,668.9500122070312,271469,0.0,0.0
2025-10-08,669.0,673.5,656.25,659.0,335362,0.0,0.0
2025-10-09,658.7999877929688,662.7999877929688,650.9000244140625,652.8499755859375,246582,0.0,0.0
2025-10-10,652.5499877929688,671.4500122070312,652.5499877929688,664.5499877929688,639582,0.0,0.0
2025-10-13,657.25,659.9000244140625,647.0,650.6500244140625,313144,0.0,0.0
2025-10-14,650.6500244140625,654.5999755859375,635.2000122070312,638.0499877929688,370545,0.0,0.0
