date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold
2025-01-30,279.3999938964844,279.3999938964844,267.20001220703125,268.45001220703125,840131,-0.03643213809806267,0.49624418124758396,-0.03110248201846815
2025-01-31,266.0,271.75,261.0,264.1000061035156,882553,-0.01620415684749854,0.4933656170322429,-0.03110248201846815
2025-02-01,264.70001220703125,278.0,263.0,271.79998779296875,1101241,0.029155552864451817,0.5140772441223325,-0.03110248201846815
2025-02-03,269.8500061035156,269.8500061035156,259.6000061035156,265.6499938964844,615967,-0.02262691012763718,0.513800457406878,-0.03110248201846815
2025-02-04,261.75,281.3999938964844,254.60000610351562,279.79998779296875,2131477,0.05326555325274418,0.5631546246902738,-0.03110248201846815
2025-02-05,276.8500061035156,291.0,273.3999938964844,280.8999938964844,2639493,0.003931401542195845,0.5648133637031392,-0.03110248201846815
2025-02-06,282.70001220703125,283.8500061035156,279.1499938964844,281.54998779296875,964906,0.0023139690658873224,0.5659269895721456,-0.03110248201846815
2025-02-07,280.0,286.0,275.54998779296875,278.8500061035156,663639,-0.009589706292008393,0.564010159463617,-0.03110248201846815
2025-02-10,279.25,279.6499938964844,273.6000061035156,276.5,385178,-0.008427491669637077,0.5621989322083667,-0.03110248201846815
2025-02-11,275.3999938964844,279.8999938964844,273.20001220703125,278.1499938964844,602497,0.005967428197050095,0.5637924552726702,-0.03110248201846815
2025-02-12,276.75,281.75,267.3999938964844,279.54998779296875,527113,0.005033233604906595,0.56561478671667,-0.03110248201846815
2025-02-13,278.0,282.95001220703125,276.04998779296875,281.75,323421,0.007869834745478643,0.5681513190442521,-0.03110248201846815
2025-02-14,280.0,282.8500061035156,272.04998779296875,282.04998779296875,637664,0.0010647304098270194,0.5676659147253637,-0.03110248201846815
2025-02-17,282.04998779296875,283.79998779296875,271.29998779296875,276.29998779296875,543161,-0.020386457184393247,0.5658827861506939,-0.03110248201846815
2025-02-18,277.0,277.54998779296875,267.1000061035156,270.3500061035156,497988,-0.021534498560714543,0.512706918080393,-0.03110248201846815
2025-02-19,268.0,275.25,266.1000061035156,268.95001220703125,328042,-0.005178449657398332,0.44218214520826554,-0.03110248201846815
2025-02-20,268.3500061035156,271.04998779296875,257.1499938964844,259.75,1296127,-0.03420714552691417,0.44786489334750607,-0.03110248201846815
2025-02-21,261.70001220703125,267.0,257.1000061035156,258.8500061035156,404114,-0.0034648465697184605,0.41721638484120854,-0.03110248201846815
2025-02-24,256.0,258.8500061035156,251.0500030517578,255.6999969482422,412213,-0.012169245049249655,0.36318721310825486,-0.03110248201846815
2025-02-25,253.6999969482422,259.29998779296875,247.8000030517578,250.60000610351562,470957,-0.019945212771194876,0.3555130352284814,-0.03110248201846815
2025-02-27,256.8999938964844,257.0,244.25,246.64999389648438,341222,-0.01576221911742337,0.32385676166731986,-0.03110248201846815
2025-02-28,242.9499969482422,257.8999938964844,238.85000610351562,253.39999389648438,545719,0.02736671464436724,0.32270113204967876,-0.03110248201846815
2025-03-03,256.5,261.1000061035156,247.64999389648438,256.54998779296875,707443,0.012430915439450185,0.322679374245522,-0.03110248201846815
2025-03-04,253.39999389648438,302.1000061035156,252.25,295.20001220703125,13324305,0.1506529965039498,0.6116840841750951,-0.03110248201846815
2025-03-05,293.0,298.0,285.6499938964844,296.20001220703125,2352951,0.0033875337352584634,0.6036798068142472,-0.03110248201846815
2025-03-06,292.0,300.8999938964844,288.6000061035156,295.1000061035156,1252034,-0.003713727407771872,0.5790425152853208,-0.03110248201846815
2025-03-07,293.04998779296875,300.0,290.6499938964844,297.0,875488,0.006438474609241185,0.5791515882081429,-0.03110248201846815
2025-03-10,296.6499938964844,300.0,285.1499938964844,288.6499938964844,427443,-0.028114498665035792,0.5892717886133966,-0.03110248201846815
2025-03-11,284.0,286.6499938964844,278.70001220703125,280.6000061035156,318901,-0.027888404514762044,0.5970842987722308,-0.03110248201846815
2025-03-12,280.6000061035156,284.70001220703125,277.1000061035156,280.6000061035156,334919,0.0,0.5961340205282886,-0.03110248201846815
2025-03-13,279.8500061035156,280.5,271.8500061035156,272.8500061035156,403507,-0.0276193864270301,0.6041392708539967,-0.03110248201846815
2025-03-17,271.0,274.3500061035156,265.8999938964844,266.8500061035156,329533,-0.02199010396108869,0.6083861356018095,-0.03110248201846815
2025-03-18,266.8500061035156,266.8500061035156,266.8500061035156,266.8500061035156,0,0.0,0.6074592579062184,-0.03110248201846815
2025-03-19,275.1000061035156,278.04998779296875,269.04998779296875,274.70001220703125,570384,0.029417297822621924,0.6170869911231388,-0.03110248201846815
2025-03-20,274.70001220703125,278.25,270.3999938964844,274.8500061035156,354296,0.0005460279935165513,0.6128694978359909,-0.03110248201846815
2025-03-21,274.8500061035156,283.0,274.45001220703125,279.6000061035156,491236,0.017282153518348498,0.6101001416668099,-0.03110248201846815
2025-03-24,282.8500061035156,290.1499938964844,280.1000061035156,282.70001220703125,711417,0.011087289112461374,0.6102031672992394,-0.03110248201846815
2025-03-25,285.6499938964844,288.8500061035156,273.1499938964844,274.8500061035156,495934,-0.027767972283520015,0.6056420447704546,-0.03110248201846815
2025-03-26,275.5,277.0,267.1000061035156,267.8500061035156,518802,-0.025468436763882107,0.6135032981781476,-0.03110248201846815
2025-03-27,265.5,279.5,265.1000061035156,277.1499938964844,475016,0.034720879526038084,0.6210317991558267,-0.03110248201846815
2025-03-28,277.0,280.0,273.1000061035156,277.0,401362,-0.0005412011538430406,0.6150060078903736,-0.03110248201846815
2025-04-01,274.8999938964844,283.0,273.0,281.0,232923,0.014440433212996373,0.6107646909739353,-0.03110248201846815
2025-04-02,279.20001220703125,283.0,273.04998779296875,280.3999938964844,202747,-0.0021352530374221246,0.6068390899586287,-0.03110248201846815
2025-04-03,280.0,284.45001220703125,278.0,283.3999938964844,204413,0.010699001659420615,0.6066188958183781,-0.03110248201846815
2025-04-04,283.25,283.25,273.0,277.6499938964844,165393,-0.02028934412080563,0.3048532820178012,-0.03110248201846815
2025-04-07,253.0,279.79998779296875,253.0,275.8500061035156,376053,-0.006482938348775336,0.3042710386523213,-0.03110248201846815
2025-04-08,278.0,278.75,272.0,273.29998779296875,187362,-0.009244220605853282,0.3049890259459708,-0.03110248201846815
2025-04-09,273.6499938964844,275.8999938964844,268.0,274.1499938964844,185515,0.0031101578539385333,0.30384209456379224,-0.03110248201846815
2025-04-11,278.1499938964844,281.70001220703125,275.75,280.6499938964844,183984,0.02370964853077595,0.3042588877841772,-0.03110248201846815
2025-04-15,281.5,286.5,281.5,285.95001220703125,184585,0.018884797526493857,0.29550795336187863,-0.03110248201846815
2025-04-16,285.95001220703125,289.25,281.04998779296875,282.5,255536,-0.012065088511111544,0.2989907362207583,-0.03110248201846815
2025-04-17,282.5,304.0,282.1499938964844,288.3999938964844,5545649,0.020884934146847334,0.28856354472238016,-0.03110248201846815
2025-04-21,290.75,290.75,284.0,288.6499938964844,382334,0.0008668516133525372,0.2743342388932829,-0.03110248201846815
2025-04-22,290.45001220703125,290.8500061035156,284.1000061035156,289.1000061035156,267087,0.0015590237884870461,0.2741088812008779,-0.03110248201846815
2025-04-23,289.1000061035156,289.54998779296875,284.29998779296875,288.20001220703125,231986,-0.0031130884727900154,0.25878075716750465,-0.03110248201846815
2025-04-24,288.0,293.79998779296875,286.0,291.04998779296875,423160,0.009888880864759253,0.2599524339748469,-0.03110248201846815
2025-04-25,292.5,292.70001220703125,283.8999938964844,287.79998779296875,1205774,-0.011166466711250322,0.25874059442512265,-0.03110248201846815
2025-04-28,294.0,294.8999938964844,278.29998779296875,290.3999938964844,648863,0.009034073015270483,0.2578786906679058,-0.03110248201846815
2025-04-29,294.0,319.3999938964844,294.0,315.1499938964844,5942903,0.08522727451854695,0.3696544329584973,-0.03110248201846815
2025-04-30,309.8999938964844,314.1499938964844,304.0,307.95001220703125,1078885,-0.022846206025369797,0.3668725787433579,-0.03110248201846815
2025-05-02,304.04998779296875,312.70001220703125,303.25,308.70001220703125,744332,0.0024354602054563745,0.35281466710542564,-0.03110248201846815
