date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2025-01-30,277.6666564941406,287.3166809082031,277.6666564941406,283.8833312988281,182709,0.0,0.0,0.008705480271268495,0.4814056441710972,-0.04530446839066436,261279.45,317.2412451041385
2025-01-31,282.7166748046875,286.0,281.0333251953125,283.9166564941406,108504,0.0,0.0,0.00011739046163805611,0.4797253761455696,-0.04530446839066436,255174.6,316.90965715777037
2025-02-01,288.20001220703125,289.6666564941406,281.1833190917969,286.5333251953125,172857,0.0,0.0,0.009216326838597633,0.47615953499276864,-0.04530446839066436,250560.3,316.6074050984424
2025-02-03,280.7166748046875,288.29998779296875,273.3333435058594,282.98333740234375,182496,0.0,0.0,-0.012389441230087117,0.4567089240749992,-0.04530446839066436,250418.85,316.2728372606703
2025-02-04,286.6666564941406,288.29998779296875,277.5833435058594,282.0,157203,0.0,0.0,-0.0034748950640356435,0.45091802384381735,-0.04530446839066436,251901.45,315.93181400434526
2025-02-05,286.0,291.6333312988281,282.6833190917969,290.98333740234375,167121,0.0,0.0,0.03185580639128993,0.469246503964724,-0.04530446839066436,237412.2,315.68357045606666
2025-02-06,291.25,291.48333740234375,280.9166564941406,283.3999938964844,172065,0.0,0.0,-0.026061091929033275,0.4417057041203808,-0.04530446839066436,226087.65,315.3623408385584
2025-02-07,286.6666564941406,286.6666564941406,276.3333435058594,277.8666687011719,242523,0.0,0.0,-0.01952478939478597,0.4433537743383965,-0.04530446839066436,220482.3,314.98924957350977
2025-02-10,270.0333251953125,274.6666564941406,261.6499938964844,265.23333740234375,249543,0.0,0.0,-0.04546544340089409,0.43887221512080443,-0.04530446839066436,222091.65,314.49416587031413
2025-02-11,263.3333435058594,264.1499938964844,243.18333435058594,247.5500030517578,537975,0.0,0.0,-0.06667085866269262,0.4731963100001368,-0.04530446839066436,243188.85,313.8280547974927
2025-02-12,250.0,253.8333282470703,231.0,248.18333435058594,529476,0.0,0.0,0.0025583974591820713,0.47435945115590955,-0.04530446839066436,259893.75,313.1748734995136
2025-02-13,250.0,252.61666870117188,243.6666717529297,246.73333740234375,184995,0.0,0.0,-0.005842442853934426,0.4666750367428042,-0.04530446839066436,258239.7,312.51376368760145
2025-02-14,249.89999389648438,250.53334045410156,229.31666564941406,234.23333740234375,627129,0.0,0.0,-0.05066198241227726,0.4872079624397603,-0.04530446839066436,281694.45,311.7348539733203
2025-02-17,232.68333435058594,236.6666717529297,220.73333740234375,222.21665954589844,599079,0.0,0.0,-0.051302167273500454,0.47764384563391027,-0.04530446839066436,303506.4,310.84412567055995
2025-02-18,212.01666259765625,215.0,189.25,205.6666717529297,4338879,0.0,0.0,-0.07447680937508816,0.5221852545930723,-0.04530446839066436,505261.5,309.7975838405338
2025-02-19,205.6666717529297,222.98333740234375,201.56666564941406,218.63333129882812,918429,0.0,0.0,0.06304696543869515,0.5847876385963573,-0.04530446839066436,524512.05,308.8904768500691
2025-02-20,218.23333740234375,233.23333740234375,214.18333435058594,224.03334045410156,518124,0.0,0.0,0.024698929130310354,0.5975146578399837,-0.04530446839066436,538813.05,308.0461272341889
2025-02-21,225.36666870117188,230.0,220.35000610351562,226.5833282470703,420114,0.0,0.0,0.011382179937147185,0.5947467217623684,-0.04530446839066436,541951.8,307.2355521198892
2025-02-24,224.68333435058594,227.56666564941406,217.03334045410156,223.10000610351562,280572,0.0,0.0,-0.015373249967254532,0.5770962124426114,-0.04530446839066436,543697.05,306.398382507786
2025-02-25,223.51666259765625,227.1999969482422,220.0500030517578,221.25,240789,0.0,0.0,-0.008292272760661579,0.5770370343774183,-0.04530446839066436,541529.1,305.55113492064385
2025-02-27,220.6666717529297,221.96665954589844,211.86666870117188,215.0833282470703,206994,0.0,0.0,-0.027871962725105948,0.5310203601645724,-0.04530446839066436,542743.35,304.65095773981227
2025-02-28,203.6999969482422,214.8000030517578,200.56666564941406,211.1999969482422,454110,0.0,0.0,-0.018055008402916628,0.5258233642614044,-0.04530446839066436,560023.65,303.7210974334285
2025-03-03,212.6666717529297,214.6666717529297,196.28334045410156,208.3333282470703,645390,0.0,0.0,-0.013573242152434273,0.5235039322311591,-0.04530446839066436,583650.3,302.77196540172343
2025-03-04,203.3333282470703,216.43333435058594,202.68333435058594,213.1999969482422,284889,0.0,0.0,0.02336001033593771,0.5336387559870613,-0.04530446839066436,588769.95,301.88070203402714
2025-03-05,210.0,222.0,210.0,212.9499969482422,463152,0.0,0.0,-0.0011726078967096987,0.5353276101325677,-0.04530446839066436,604067.4,300.99581939635766
