date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold
2025-01-30,214.0,222.25999450683594,206.50999450683594,211.86000061035156,60972,0.0008503776492756465,0.6094403592699345,-0.04801245365098674
2025-01-31,207.0,222.4499969482422,207.0,221.97999572753906,26268,0.047767370376817775,0.6069230207257185,-0.04801245365098674
2025-02-01,227.0,233.07000732421875,227.0,233.07000732421875,8369,0.049959509010405245,0.6348045040595539,-0.04801245365098674
2025-02-03,241.99000549316406,241.99000549316406,222.52999877929688,225.61000061035156,64554,-0.032007579179803014,0.6213325929404042,-0.04801245365098674
2025-02-04,229.99000549316406,234.6999969482422,226.0500030517578,232.52999877929688,30598,0.030672391074085148,0.6280192356707579,-0.04801245365098674
2025-02-05,227.1199951171875,237.0500030517578,227.1199951171875,228.82000732421875,17636,-0.015954893882743404,0.620126282996218,-0.04801245365098674
2025-02-06,219.0,233.0,219.0,220.6199951171875,34384,-0.035836080519884406,0.6089556411181839,-0.04801245365098674
2025-02-07,210.0,219.0,209.60000610351562,214.91000366210938,60089,-0.02588156822342924,0.6035561111103587,-0.04801245365098674
2025-02-10,219.97999572753906,225.64999389648438,204.16000366210938,215.9600067138672,66156,0.004885780251572935,0.5833742627083727,-0.04801245365098674
2025-02-11,218.9499969482422,218.9499969482422,205.16000366210938,210.89999389648438,38469,-0.023430323486176796,0.5524686691991169,-0.04801245365098674
2025-02-12,210.89999389648438,220.0,201.0,211.02999877929688,60056,0.0006164290496675218,0.5409324221272596,-0.04801245365098674
2025-02-13,211.02999877929688,221.5800018310547,210.57000732421875,219.69000244140625,41823,0.04103683700044147,0.5639516337538347,-0.04801245365098674
2025-02-14,219.69000244140625,230.6699981689453,210.82000732421875,224.5,132291,0.021894476330922785,0.5384506444411739,-0.04801245365098674
2025-02-17,224.60000610351562,225.0,213.27000427246094,213.27000427246094,44374,-0.05002225268391569,0.5223164249901547,-0.04801245365098674
2025-02-18,213.99000549316406,213.99000549316406,202.60000610351562,202.60000610351562,37023,-0.05003046821021284,0.5397337893091397,-0.04801245365098674
2025-02-19,202.49000549316406,212.72999572753906,193.10000610351562,208.58999633789062,297668,0.029565597502077656,0.5571259208815128,-0.04801245365098674
2025-02-20,212.60000610351562,219.00999450683594,203.67999267578125,219.0,37664,0.049906533605985626,0.5834736984663496,-0.04801245365098674
2025-02-21,220.69000244140625,225.0,211.5800018310547,216.92999267578125,26539,-0.009452088238441791,0.5834752240243968,-0.04801245365098674
2025-02-24,220.0,220.64999389648438,206.10000610351562,206.91000366210938,32117,-0.046189966127217486,0.5799349301482417,-0.04801245365098674
2025-02-25,210.8000030517578,217.0,208.13999938964844,214.57000732421875,17279,0.0370209440168896,0.5737624365874132,-0.04801245365098674
2025-02-27,212.30999755859375,212.30999755859375,204.0,204.6999969482422,18730,-0.045999021480494284,0.5695835662528345,-0.04801245365098674
2025-02-28,204.42999267578125,204.44000244140625,194.4600067138672,194.4600067138672,30212,-0.05002437902802781,0.5942514406842592,-0.04801245365098674
2025-03-03,194.4600067138672,199.8000030517578,184.72999572753906,190.16000366210938,43216,-0.02211253164299709,0.5671156689083912,-0.04801245365098674
2025-03-04,190.08999633789062,192.75,180.64999389648438,181.82000732421875,33880,-0.04385778385190697,0.5414881063307466,-0.04801245365098674
2025-03-05,184.8000030517578,190.89999389648438,172.72000122070312,187.25999450683594,134724,0.029919629102844958,0.5538569505025387,-0.04801245365098674
2025-03-06,188.0,193.49000549316406,177.88999938964844,183.35000610351562,94079,-0.02087999849416622,0.5367336734287474,-0.04801245365098674
2025-03-07,185.1999969482422,187.0,182.5,184.58999633789062,19519,0.006762968056160945,0.5396955508130908,-0.04801245365098674
2025-03-10,188.99000549316406,188.99000549316406,175.36000061035156,179.10000610351562,22129,-0.029741537154189035,0.5363686384371465,-0.04801245365098674
2025-03-11,172.39999389648438,181.4199981689453,172.39999389648438,180.1999969482422,32692,0.006141768884646348,0.5353909843547344,-0.04801245365098674
2025-03-12,182.9499969482422,183.99000549316406,177.91000366210938,180.0500030517578,32924,-0.0008323745783828107,0.5340473620311498,-0.04801245365098674
2025-03-13,180.05999755859375,180.5800018310547,172.64999389648438,176.99000549316406,31572,-0.016995265241479096,0.5321789694987468,-0.04801245365098674
