date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2021-02-02,915.8333129882812,945.4749755859375,904.058349609375,933.2000122070312,35574,0.0,0.0,0.031112738340579815,0.1540609328497974,-0.026226133599874767,23875.8,932.9645317977407
2021-02-03,940.816650390625,949.0166625976562,929.1666870117188,946.5499877929688,23742,0.0,0.0,0.014305588739079278,0.16089011891432564,-0.026226133599874767,24519.9,933.09971046436
2021-02-04,946.5499877929688,950.0,936.2083129882812,942.816650390625,10176,0.0,0.0,-0.003944152396059497,0.1612728797485999,-0.026226133599874767,23920.5,933.1963964337756
2021-02-05,943.1666870117188,949.9916381835938,925.8333129882812,927.7416381835938,10476,0.0,0.0,-0.01598933599739183,0.16837995199293862,-0.026226133599874767,23471.7,933.1421202322813
2021-02-08,940.8333129882812,940.8333129882812,920.0,933.558349609375,15738,0.0,0.0,0.006269753546008339,0.16848475036037225,-0.026226133599874767,23536.2,933.146261818123
2021-02-09,933.3499755859375,940.0,922.6666870117188,931.7833251953125,6132,0.0,0.0,-0.001901353477053891,0.16860406202772688,-0.026226133599874767,23169.3,933.1327002596871
2021-02-10,936.6666870117188,946.6666870117188,915.0,933.0333251953125,20058,0.0,0.0,0.0013415135967773661,0.1682660019458039,-0.026226133599874767,20502.3,933.1317114530765
2021-02-11,942.058349609375,1004.1666870117188,938.9000244140625,978.5250244140625,115536,0.0,0.0,0.04875677855260663,0.23806249331884669,-0.026226133599874767,24981.9,933.5833862089072
2021-02-12,978.3333129882812,1056.0416259765625,952.0,1037.2916259765625,146934,0.0,0.0,0.06005630933934403,0.310748041689615,-0.026226133599874767,31662.3,934.615308992665
2021-02-15,1049.99169921875,1054.2833251953125,1008.0,1016.2166748046875,35376,0.0,0.0,-0.02031728652203657,0.32290529125485257,-0.026226133599874767,32784.3,935.4272628813418
2021-02-16,1020.8333129882812,1036.6666259765625,1000.0,1010.058349609375,22464,0.0,0.0,-0.0060600513138560075,0.3239370076579502,-0.026226133599874767,33228.3,936.1698607592327
2021-02-17,1008.3333129882812,1018.5,991.7000122070312,994.308349609375,12612,0.0,0.0,-0.015593158559692233,0.32610570856814713,-0.026226133599874767,33104.7,936.7483531856024
2021-02-18,1003.3333129882812,1012.3333129882812,996.5,999.5250244140625,12066,0.0,0.0,0.005246536254811529,0.32552997995234734,-0.026226133599874767,31817.1,937.3729966804129
2021-02-19,999.1749877929688,1020.0,983.3416748046875,989.0166625976562,14454,0.0,0.0,-0.010513355403549252,0.3261519835667212,-0.026226133599874767,31314.0,937.8868640029726
2021-02-22,1000.0,1000.0,961.683349609375,973.5499877929688,14568,0.0,0.0,-0.01563843703508916,0.33003696507279073,-0.026226133599874767,28492.5,938.241720956107
2021-02-23,974.0,1005.2916870117188,970.8333129882812,988.191650390625,17634,0.0,0.0,0.015039456403105556,0.3264853393158234,-0.026226133599874767,28628.7,938.7387351793361
2021-02-24,999.9833374023438,1148.5,958.3416748046875,970.933349609375,23412,0.0,0.0,-0.01746452803403864,0.3349857185923137,-0.026226133599874767,29080.8,939.0590796015257
2021-02-25,967.8416748046875,997.4083251953125,967.8333129882812,992.0916748046875,16242,0.0,0.0,0.02179173802591583,0.3390590269983972,-0.026226133599874767,29250.9,939.586767115985
2021-02-26,986.6666870117188,1008.1666870117188,966.6666870117188,985.3666381835938,18498,0.0,0.0,-0.006778644344957008,0.34086180010026945,-0.026226133599874767,29439.6,940.0422882211354
2021-03-01,979.1666870117188,998.9666748046875,975.0083618164062,981.375,9342,0.0,0.0,-0.004050916713551289,0.34142567586388883,-0.026226133599874767,29051.7,940.4535589851043
2021-03-02,984.3333129882812,1008.3250122070312,983.7583618164062,1002.1083374023438,17346,0.0,0.0,0.02112682450882053,0.34633214260171674,-0.026226133599874767,28140.3,941.0670393673654
2021-03-03,1008.3250122070312,1038.324951171875,991.1583251953125,1031.441650390625,37182,0.0,0.0,0.029271598582164104,0.3446433709653477,-0.026226133599874767,28812.3,941.9662892282934
2021-03-04,1031.441650390625,1071.6583251953125,1016.6749877929688,1062.066650390625,42246,0.0,0.0,0.029691451754349618,0.3538765057980809,-0.026226133599874767,30415.8,943.1613176975703
2021-03-05,1066.6666259765625,1100.0,1050.300048828125,1076.13330078125,43404,0.0,0.0,0.013244602290686025,0.352963703698596,-0.026226133599874767,32062.2,944.4844220068607
2021-03-08,1080.8333740234375,1090.0,1052.5,1060.75,14124,0.0,0.0,-0.014294976997814346,0.35164682130368957,-0.026226133599874767,31981.5,945.6412934296781
2021-03-09,1080.6500244140625,1080.6500244140625,1041.6666259765625,1070.7667236328125,16242,0.0,0.0,0.009443057867369875,0.35177768652055497,-0.026226133599874767,32487.0,946.8863225859282
2021-03-10,1070.6666259765625,1073.1417236328125,1041.6583251953125,1049.49169921875,8400,0.0,0.0,-0.019868963000533202,0.3627019526682451,-0.026226133599874767,31904.1,947.9072716071504
2021-03-12,1054.75,1062.7833251953125,1023.3416748046875,1042.550048828125,11442,0.0,0.0,-0.0066142975649949864,0.3650085149054171,-0.026226133599874767,26699.4,948.8489907834786
2021-03-15,1043.3333740234375,1049.6417236328125,1025.175048828125,1043.550048828125,7824,0.0,0.0,0.0009591865648310716,0.32954457071086485,-0.026226133599874767,19743.9,949.7912898685
2021-03-16,1030.8333740234375,1048.9832763671875,1030.0333251953125,1032.8582763671875,4356,0.0,0.0,-0.010245577078879964,0.2594327499094547,-0.026226133599874767,18192.9,950.6178270475915
2021-03-17,1034.7833251953125,1034.7833251953125,1002.5083618164062,1009.8250122070312,7560,0.0,0.0,-0.02230050790818061,0.26146525840103896,-0.026226133599874767,17447.7,951.2069532680835
2021-03-18,1003.5499877929688,1033.3333740234375,1000.3333129882812,1008.4833374023438,9726,0.0,0.0,-0.0013286210862961667,0.2606351029775629,-0.026226133599874767,17303.4,951.7768675380761
2021-03-19,1000.0083618164062,1035.49169921875,991.8333129882812,1028.7667236328125,13014,0.0,0.0,0.020112762876890677,0.26296570176222617,-0.026226133599874767,17350.8,952.5429357579243
2021-03-22,1028.7667236328125,1029.1583251953125,1015.1749877929688,1022.9500122070312,2448,0.0,0.0,-0.005654062570415452,0.2638510583922606,-0.026226133599874767,16750.5,953.2435036827911
2021-03-23,1016.8333129882812,1040.8416748046875,1016.8333129882812,1026.550048828125,6156,0.0,0.0,0.0035192693466288283,0.26043424980521557,-0.026226133599874767,16329.9,953.9729220424463
2021-03-24,1028.5416259765625,1029.49169921875,1010.0333251953125,1017.0999755859375,5304,0.0,0.0,-0.009205662454524588,0.255888676393045,-0.026226133599874767,15713.4,954.6010519284512
2021-03-25,937.4916381835938,1041.5,916.6666870117188,940.5333251953125,5299674,0.0,0.0,-0.07527937491741266,0.36628786809915836,-0.026226133599874767,279526.5,954.461074548022
2021-03-26,1128.63330078125,1128.63330078125,1019.1666870117188,1065.050048828125,889008,0.0,0.0,0.13238948615346002,0.5878679807082956,-0.026226133599874767,323164.8,955.5614623518042
2021-03-30,988.3333129882812,1148.3333740234375,976.8499755859375,1106.7833251953125,3208290,0.0,0.0,0.03918433355606776,0.5971257180711252,-0.026226133599874767,482654.4,957.0661575044759
2021-03-31,1071.8333740234375,1149.9749755859375,1067.3333740234375,1098.3416748046875,385476,0.0,0.0,-0.007627193325428272,0.5973594286201157,-0.026226133599874767,501461.1,958.4718840447766
2021-04-01,1098.3416748046875,1113.0,1063.5,1070.316650390625,194100,0.0,0.0,-0.02551576167684433,0.606393421418183,-0.026226133599874767,510298.8,959.584767291999
2021-04-05,1069.949951171875,1069.949951171875,1029.1583251953125,1054.0833740234375,87660,0.0,0.0,-0.015166797938967802,0.6071212763900723,-0.026226133599874767,512822.7,960.5250519360931
2021-04-06,1062.1666259765625,1066.3333740234375,1041.9166259765625,1042.8582763671875,36432,0.0,0.0,-0.010649155401629917,0.6011431137095073,-0.026226133599874767,512532.0,961.3442880000841
2021-04-07,1044.1666259765625,1054.800048828125,1028.7166748046875,1038.6417236328125,50058,0.0,0.0,-0.004043265350554992,0.5922769132622406,-0.026226133599874767,512864.7,962.1134167128475
2021-04-08,1041.6666259765625,1055.058349609375,1034.300048828125,1050.2667236328125,37830,0.0,0.0,0.011192502414922867,0.5917225191472216,-0.026226133599874767,514050.0,962.9905640453845
2021-04-09,1041.675048828125,1050.0,1036.6666259765625,1042.3582763671875,17070,0.0,0.0,-0.007529941764002679,0.5902007988517279,-0.026226133599874767,514091.4,963.7802925261985
2021-04-12,1025.9166259765625,1033.13330078125,1005.3333129882812,1007.5166625976562,25224,0.0,0.0,-0.033425756344508284,0.5999758300606232,-0.026226133599874767,514932.6,964.2154802881035
2021-04-13,1024.1666259765625,1033.1583251953125,1001.8499755859375,1014.7333374023438,11856,0.0,0.0,0.0071628341967873155,0.5972709627258052,-0.026226133599874767,514953.3,964.7181455330215
2021-04-15,1014.7333374023438,1029.38330078125,991.6666870117188,1010.8583374023438,23568,0.0,0.0,-0.0038187372555629207,0.5970156894859195,-0.026226133599874767,515740.5,965.1772519197809
2021-04-16,1016.183349609375,1065.8333740234375,1007.7249755859375,1053.5916748046875,61710,0.0,0.0,0.04227430869508164,0.6154395749366093,-0.026226133599874767,518608.2,966.0569974211234
2021-04-19,1017.5083618164062,1091.324951171875,1012.5083618164062,1073.9583740234375,88650,0.0,0.0,0.01933073286909326,0.617068315182103,-0.026226133599874767,522662.7,967.1306429594549
2021-04-20,1066.6666259765625,1077.5416259765625,1054.0,1066.433349609375,21030,0.0,0.0,-0.007006811992043116,0.6115564953418766,-0.026226133599874767,523227.9,968.1187295927875
2021-04-22,1058.3333740234375,1079.1583251953125,1055.683349609375,1075.566650390625,18666,0.0,0.0,0.008564342801728353,0.611577008744824,-0.026226133599874767,523510.5,969.1878631330645
2021-04-23,1056.6666259765625,1088.3333740234375,1056.6666259765625,1083.175048828125,97110,0.0,0.0,0.0070738511971681906,0.6088440018064378,-0.026226133599874767,528243.6,970.3220639857517
2021-04-26,1074.1666259765625,1091.300048828125,1074.1583251953125,1086.191650390625,31482,0.0,0.0,0.0027849621958737636,0.608010837907836,-0.026226133599874767,529509.9,971.4749951937604
2021-04-27,1087.5,1100.1583251953125,1083.066650390625,1090.36669921875,15648,0.0,0.0,0.0038437496979686347,0.60801177972489,-0.026226133599874767,530027.1,972.6579972238598
2021-04-28,1099.8333740234375,1114.6417236328125,1084.3333740234375,1100.2916259765625,22896,0.0,0.0,0.00910237515958956,0.6064783026004144,-0.026226133599874767,266188.2,973.927983579608
2021-04-29,1091.6666259765625,1138.3333740234375,1088.7083740234375,1131.1666259765625,53748,0.0,0.0,0.028060742507784564,0.5370407130583531,-0.026226133599874767,224425.2,975.492547185548
2021-04-30,1137.49169921875,1164.1417236328125,1108.5,1124.2083740234375,37812,0.0,0.0,-0.006151394315685121,0.2985771869861368,-0.026226133599874767,65901.3,976.9723066565718
2021-05-03,1123.3333740234375,1138.6666259765625,1109.316650390625,1131.36669921875,12114,0.0,0.0,0.006367436287361583,0.26821019680578073,-0.026226133599874767,47233.2,978.5085692691308
2021-05-04,1116.6666259765625,1154.1666259765625,1116.6666259765625,1135.300048828125,23172,0.0,0.0,0.0034766354817505896,0.2663668122982757,-0.026226133599874767,38686.8,980.0686834935984
2021-05-05,1126.6666259765625,1166.49169921875,1126.6666259765625,1154.5416259765625,16818,0.0,0.0,0.01694845091242536,0.2519021532315888,-0.026226133599874767,35144.7,981.8047326725335
2021-05-06,1161.4000244140625,1162.5833740234375,1143.3333740234375,1156.4083251953125,13890,0.0,0.0,0.0016168314565281339,0.24257245275232167,-0.026226133599874767,34017.6,983.5420818518647
2021-05-07,1152.38330078125,1164.9749755859375,1147.36669921875,1159.4666748046875,17574,0.0,0.0,0.002644696983531647,0.236381695188354,-0.026226133599874767,32393.4,985.2925753140819
2021-05-10,1166.6666259765625,1189.0,1141.6666259765625,1163.1082763671875,46518,0.0,0.0,0.0031407556953833016,0.2341549858031352,-0.026226133599874767,32827.8,987.0618857723218
2021-05-11,1160.0,1166.6666259765625,1141.8333740234375,1149.8582763671875,18192,0.0,0.0,-0.011391888673842665,0.24023653744243972,-0.026226133599874767,32883.9,988.6817503553553
2021-05-12,1149.8333740234375,1161.175048828125,1142.5,1155.74169921875,17730,0.0,0.0,0.005116650436391534,0.23626401957201237,-0.026226133599874767,32509.2,990.3440384037474
2021-05-14,1145.8333740234375,1149.99169921875,1116.8333740234375,1122.0833740234375,25152,0.0,0.0,-0.02912270554749785,0.22775517984404833,-0.026226133599874767,33174.0,991.6548775641423
2021-05-17,1100.0,1171.6666259765625,1100.0,1115.99169921875,65136,0.0,0.0,-0.005428896769804736,0.23057443357006266,-0.026226133599874767,35252.4,992.8920598691633
2021-05-18,1108.6666259765625,1211.6666259765625,1063.5,1189.0416259765625,420090,0.0,0.0,0.06545741048876175,0.3098209574376053,-0.026226133599874767,53171.4,994.8437968453563
2021-05-19,1176.199951171875,1183.125,1133.5333251953125,1147.50830078125,66018,0.0,0.0,-0.03493008511052009,0.3173524994540609,-0.026226133599874767,52039.8,996.3628466357633
2021-05-20,1133.3333740234375,1160.824951171875,1133.3333740234375,1138.2833251953125,65952,0.0,0.0,-0.00803913625692898,0.31513262629656896,-0.026226133599874767,54285.9,997.7749907010325
2021-05-21,1133.3333740234375,1146.9832763671875,1115.0,1124.816650390625,69216,0.0,0.0,-0.011830687937361084,0.31748890761629367,-0.026226133599874767,56813.4,999.039086817347
2021-05-24,1132.49169921875,1137.125,1121.0167236328125,1126.566650390625,7902,0.0,0.0,0.0015558091173279998,0.31679329285872754,-0.026226133599874767,52353.0,1000.3080177981757
