date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold
2025-01-30,381.70001220703125,387.3500061035156,380.3999938964844,385.04998779296875,6300164,0.0,0.014758137846315522,0.2663691055562331,-0.02169456561210534
2025-01-31,379.5,396.95001220703125,374.6499938964844,395.8999938964844,10339434,5.6,0.02817817542523704,0.2779745533779907,-0.02169456561210534
2025-02-01,395.8999938964844,399.45001220703125,379.04998779296875,385.29998779296875,7015540,0.0,-0.02677445381897936,0.29348738631601684,-0.02169456561210534
2025-02-03,384.0,384.1499938964844,366.5,374.0,7689700,0.0,-0.029327765769461944,0.2811778617616997,-0.02169456561210534
2025-02-04,377.5,380.70001220703125,374.8999938964844,376.54998779296875,4649921,0.0,0.006818149179060873,0.28211006828610263,-0.02169456561210534
2025-02-05,378.0,385.1000061035156,377.8999938964844,382.8500061035156,5914200,0.0,0.016730895006722646,0.28817735559508995,-0.02169456561210534
2025-02-06,382.79998779296875,384.6499938964844,377.20001220703125,379.6000061035156,4652107,0.0,-0.00848896421101597,0.2791336546181661,-0.02169456561210534
2025-02-07,379.5,383.0,376.0,378.25,3006598,0.0,-0.0035563911533433856,0.2768226012528055,-0.02169456561210534
2025-02-10,377.0,379.8500061035156,369.0,370.5,3380494,0.0,-0.020489094514210215,0.2813874110746858,-0.02169456561210534
2025-02-11,370.0,370.5,357.5,359.0,6803431,0.0,-0.031039136302294157,0.29569856566087244,-0.02169456561210534
2025-02-12,359.8999938964844,361.79998779296875,351.54998779296875,360.3500061035156,4565992,0.0,0.003760462683887633,0.29083373124751893,-0.02169456561210534
2025-02-13,362.0,367.54998779296875,358.6000061035156,361.6499938964844,3712240,0.0,0.0036075697820172614,0.28768367765067965,-0.02169456561210534
2025-02-14,363.8999938964844,365.0,350.5,354.20001220703125,4464446,0.0,-0.02059997736813335,0.2790878186485522,-0.02169456561210534
2025-02-17,354.20001220703125,362.0,349.25,360.1000061035156,6017586,0.0,0.016657237981787087,0.28819531365934303,-0.02169456561210534
2025-02-18,360.25,362.3500061035156,353.79998779296875,361.1000061035156,3843725,0.0,0.002777006340045851,0.28607280674475577,-0.02169456561210534
2025-02-19,360.0,365.29998779296875,358.0,362.29998779296875,3097726,0.0,0.003323128410884335,0.2864154734407685,-0.02169456561210534
2025-02-20,360.0,369.45001220703125,360.0,367.95001220703125,4624287,0.0,0.015594878841925786,0.2849339964426013,-0.02169456561210534
2025-02-21,367.54998779296875,371.20001220703125,365.29998779296875,369.95001220703125,5235241,0.0,0.005435520950260786,0.28546349685746236,-0.02169456561210534
2025-02-24,368.04998779296875,368.5,361.1499938964844,364.79998779296875,4533486,0.0,-0.0139208656416544,0.2820167650890137,-0.02169456561210534
2025-02-25,364.0,365.3999938964844,358.70001220703125,361.1499938964844,4525493,0.0,-0.010005466059817447,0.280319365657365,-0.02169456561210534
2025-02-27,359.0,367.79998779296875,356.1499938964844,363.8500061035156,6196610,0.0,0.007476151883322846,0.267537975227912,-0.02169456561210534
2025-02-28,366.79998779296875,375.75,365.29998779296875,369.3500061035156,21899478,0.0,0.015116119026352903,0.2678208934346186,-0.02169456561210534
2025-03-03,370.0,371.0,352.3999938964844,360.3500061035156,12675744,0.0,-0.024367131044469525,0.2551594577441219,-0.02169456561210534
2025-03-04,356.1000061035156,366.5,352.6000061035156,363.8500061035156,5535218,0.0,0.009712779077890588,0.2458860694958862,-0.02169456561210534
2025-03-05,362.04998779296875,368.8999938964844,362.04998779296875,368.25,5730797,0.0,0.012092878446269939,0.23056178839512032,-0.02169456561210534
2025-03-06,370.04998779296875,384.1499938964844,368.1000061035156,382.6000061035156,11247215,0.0,0.03896810890296165,0.26758492192392436,-0.02169456561210534
2025-03-07,382.6000061035156,389.6000061035156,379.3999938964844,380.6499938964844,8321771,0.0,-0.005096738567494041,0.26193159282975725,-0.02169456561210534
2025-03-10,380.70001220703125,386.6000061035156,374.04998779296875,375.1499938964844,5541001,0.0,-0.014448969100721132,0.265118160322403,-0.02169456561210534
2025-03-11,371.0,380.0,368.0,379.04998779296875,5340552,0.0,0.010395825562935945,0.2674395538220903,-0.02169456561210534
2025-03-12,379.54998779296875,382.8500061035156,373.79998779296875,380.70001220703125,3951912,0.0,0.004353052281230285,0.25681764951439284,-0.02169456561210534
2025-03-13,381.5,383.0,377.3500061035156,378.29998779296875,3918004,0.0,-0.006304240444198639,0.23035949200066044,-0.02169456561210534
2025-03-17,380.20001220703125,387.04998779296875,379.04998779296875,385.75,5456361,0.0,0.019693397957782688,0.23786366554545998,-0.02169456561210534
2025-03-18,385.75,385.75,385.75,385.75,0,0.0,0.0,0.238143569292311,-0.02169456561210534
2025-03-19,390.04998779296875,398.04998779296875,388.79998779296875,395.8500061035156,5827114,0.0,0.026182776677940778,0.234386373213053,-0.02169456561210534
