date,open,high,low,close,volume,split_ratio,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2021-05-03,215.0,230.5,214.3812561035156,228.2624969482422,3537888,0.0,0.05144665356898659,0.804077001894648,-0.07410279874160053,4435520.8,200.41342802208217
2021-05-04,230.09375,237.125,222.0062561035156,224.0437469482422,3890248,0.0,-0.018482011089875128,0.7471958371987651,-0.0720931271362728,3220797.6,200.64855557358626
2021-05-05,225.8374938964844,227.375,221.3999938964844,223.6687469482422,1192480,0.0,-0.0016737802554543935,0.5825024511439213,-0.07008345553094508,2885700.8,200.87761220417985
2021-05-06,224.75,226.65625,219.75,221.4937438964844,1118104,0.0,-0.009724215302467254,0.5818647553361409,-0.06807378392561736,2790555.6,201.08274784290927
2021-05-07,222.9624938964844,225.3812561035156,215.0062561035156,215.8937530517578,1405184,0.0,-0.025282839804919077,0.5889588645741339,-0.06606411232028964,2720322.4,201.230121029067
2021-05-10,217.25,220.375,212.25,212.8812561035156,1961384,0.0,-0.01395360868788087,0.5915356559896673,-0.06405444071496191,2674835.2,201.34605272135008
2021-05-11,212.5,218.625,210.4437561035156,215.5562438964844,1755904,0.0,0.012565633263964093,0.5917697007883072,-0.06204476910963419,2655310.8,201.4874476584161
2021-05-12,215.5874938964844,219.375,214.7312469482422,215.6499938964844,1212432,0.0,0.00043492129156330606,0.5878829717222476,-0.06003509750430647,2567918.4,201.62836851650636
2021-05-14,216.125,216.9937438964844,206.6374969482422,208.7749938964844,2077128,0.0,-0.031880362599500556,0.5329793335877572,-0.05802542589897874,2455666.8,201.69947921680466
2021-05-17,210.3374938964844,211.125,207.0,208.3062438964844,863552,0.0,-0.0022452401566463998,0.41651017235986854,-0.056015754293651014,2380052.8,201.76521816884127
2021-05-18,209.8687438964844,213.7437438964844,207.625,208.9499969482422,1368032,0.0,0.0030904164931209177,0.412992934177476,-0.0540060826883233,2359056.8,201.83670850495471
2021-05-19,209.1875,212.3500061035156,208.125,208.5625,643328,0.0,-0.0018544960703597013,0.4131794010715245,-0.051996411082995575,2330329.2,201.90363180341288
2021-05-20,209.625,212.3687438964844,207.75,208.1875,672736,0.0,-0.0017980221756068726,0.39268134725694254,-0.04998673947766785,2312706.0,201.96615785512023
2021-05-21,209.3374938964844,209.9624938964844,206.375,207.4187469482422,643216,0.0,-0.0036925994680651053,0.3926245454469835,-0.04797706787234012,2248689.6,202.02041247296225
2021-05-24,208.0874938964844,209.375,205.125,205.9875030517578,1641184,0.0,-0.006900262958591252,0.3889762376064446,-0.0459673962670124,2062099.2,202.05988601105972
2021-05-25,206.8374938964844,207.5,205.2124938964844,206.0749969482422,984496,0.0,0.00042475342041692343,0.3462112597338735,-0.04395772466168468,1947428.8,202.0998373636685
2021-05-26,207.0625,225.2937469482422,207.0625,220.5812530517578,6344392,0.0,0.07039309143922501,0.42554227458740035,-0.04194805305635696,2186568.8,202.2837320471321
2021-05-27,222.3500061035156,223.8625030517578,218.7562561035156,220.8000030517578,1805280,0.0,0.000991698056718615,0.4249247193099859,-0.03993838145102923,1868886.8,202.46797354966571
2021-05-28,222.5,222.7437438964844,213.75,215.3500061035156,1817472,0.0,-0.024682956851973747,0.3765620649404246,-0.03792870984570151,1850131.2,202.59615297806224
2021-05-31,210.625,216.9125061035156,205.125,213.1750030517578,3863304,0.0,-0.010099851358779555,0.37021741049829965,-0.035919038240373784,1939887.2,202.70141516785026
2021-06-01,214.125,219.7437438964844,211.25,211.9312438964844,2552280,0.0,-0.005834451213641789,0.36993866408796033,-0.03390936663504607,1890606.8,202.79325425967747
2021-06-02,212.75,215.78125,211.25,214.3374938964844,965744,0.0,0.011353918165909027,0.32134536154905097,-0.03380791643326879,1744381.6,202.9081223157651
2021-06-03,215.2437438964844,216.8625030517578,211.3874969482422,212.4312438964844,1463864,0.0,-0.008893684279618563,0.317139516374401,-0.03370646623149152,1757950.8,203.00287974442898
2021-06-04,212.4312438964844,213.7375030517578,208.90625,209.9624938964844,1374328,0.0,-0.011621407259673089,0.31874201564615057,-0.03360501602971424,1770762.0,203.07212963648922
2021-06-07,211.25,211.75,206.2687530517578,207.3125,1603440,0.0,-0.012621272720216847,0.31968933700884644,-0.03350356582793697,1780674.8,203.11432237642467
2021-06-08,208.4624938964844,209.75,206.3874969482422,207.3125,1555768,0.0,0.0,0.3092698176708775,-0.03340211562615969,1760394.0,203.15609528810205
2021-06-09,208.75,218.5,205.2437438964844,210.9937438964844,5487784,0.0,0.017756979904657966,0.3129942137693281,-0.03330066542438241,1946988.0,203.23408184141928
2021-06-10,216.875,218.875,214.0124969482422,215.0249938964844,2188400,0.0,0.01910601672615364,0.3171590551484897,-0.03319921522260514,1995786.4,203.35140434942988
2021-06-11,217.5,218.375,213.96875,215.7749938964844,1212000,0.0,0.003487966614527993,0.3173798229155129,-0.03309776502082786,1952530.0,203.47502215586826
2021-06-14,216.625,216.625,209.625,211.3374938964844,1647640,0.0,-0.020565404358805495,0.30514781612011693,-0.03299631481905059,1991734.4,203.55325570552614
2021-06-15,212.4812469482422,212.8874969482422,209.375,209.8937530517578,1082776,0.0,-0.006831446792085805,0.30612743262428355,-0.03289486461727331,1977471.6,203.6163452313593
