date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2025-01-30,96.13999938964844,97.37999725341795,94.56999969482422,95.16000366210938,8652119,0.0,-0.010193423484092357,0.5503061816337247,-0.04820554100112068,13478470.55,111.64935534045205
2025-01-31,95.38999938964844,98.36000061035156,94.55999755859376,98.02999877929688,9769666,0.0,0.030159678507140075,0.5646236550444239,-0.04820554100112068,13525109.0,111.51383935476892
2025-02-01,98.02999877929688,106.9499969482422,97.56999969482422,106.12000274658205,44391010,0.0,0.08252579891895007,0.6439600129800833,-0.04820554100112068,14992819.2,111.46016933876706
2025-02-03,104.0,105.0,101.01000213623048,101.72000122070312,15059349,0.0,-0.041462508594032554,0.6148483128280702,-0.04820554100112068,15198208.6,111.36325224306493
2025-02-04,99.9000015258789,102.75,98.36000061035156,100.73999786376952,20209031,0.0,-0.009634323094504071,0.6078965971203478,-0.04820554100112068,15703331.1,111.25754821939036
2025-02-05,101.0500030517578,105.11000061035156,101.0500030517578,101.83999633789062,14326537,0.0,0.010919183020121181,0.6073656449846063,-0.04820554100112068,15971564.65,111.16384123549484
2025-02-06,102.4499969482422,102.83999633789062,99.4499969482422,99.9800033569336,8798724,0.0,-0.018263875175189903,0.605968777755259,-0.04820554100112068,15727092.55,111.05255926655394
2025-02-07,100.3499984741211,102.48999786376952,98.5,100.54000091552734,10456363,0.0,0.005601095617035812,0.5880960208499356,-0.04820554100112068,15257049.0,110.94795669589696
2025-02-10,100.5500030517578,101.0500030517578,97.5199966430664,97.9800033569336,6025226,0.0,-0.025462477971773922,0.5323984103583643,-0.04820554100112068,14882136.75,110.81892233431525
2025-02-11,97.9499969482422,97.9499969482422,91.66000366210938,92.5,9678134,0.0,-0.05592981393326113,0.5362038280107291,-0.04820554100112068,14575805.4,110.63664450014296
2025-02-12,93.25,93.25,88.05000305175781,92.04000091552734,11537975,0.0,-0.004972963075380088,0.5357500228408331,-0.04820554100112068,14421923.55,110.4516032704453
2025-02-13,92.73999786376952,94.0999984741211,90.6999969482422,91.23999786376952,9461732,0.0,-0.008691906169058572,0.4971207366382156,-0.04820554100112068,13068118.05,110.26044301764257
2025-02-14,91.95999908447266,92.4000015258789,84.5,85.69999694824219,17216703,0.0,-0.06071899435814443,0.5277259056165056,-0.04820554100112068,13393390.55,110.01606046968834
2025-02-17,85.47000122070312,87.80000305175781,83.80999755859375,87.02999877929688,13736747,0.0,0.015519275127371612,0.5270451198449659,-0.04820554100112068,13522014.9,109.78734343794315
2025-02-18,87.23999786376953,87.45999908447266,81.81999969482422,83.58000183105469,12326587,0.0,-0.039641468420460235,0.5289328061343341,-0.04820554100112068,13461368.65,109.5265738697154
2025-02-19,83.5,89.37000274658203,82.05999755859375,88.80000305175781,17697580,0.0,0.06245514604384228,0.5799175831070293,-0.04820554100112068,13835803.05,109.32033933421334
2025-02-20,88.52999877929688,91.70999908447266,87.41999816894531,91.1500015258789,18631853,0.0,0.02646394587116596,0.5844288798958748,-0.04820554100112068,14117775.0,109.1395399530359
2025-02-21,91.0,93.13999938964844,88.66999816894531,89.41000366210938,12560035,0.0,-0.019089389299412285,0.584580181204424,-0.04820554100112068,14126756.95,108.94322615909633
2025-02-24,88.0999984741211,88.69999694824219,86.41999816894531,87.36000061035156,8372899,0.0,-0.022928117299994888,0.5656980811534389,-0.04820554100112068,13880152.0,108.72846769592473
2025-02-25,87.55999755859375,88.87000274658203,85.55999755859375,86.2300033569336,7975278,0.0,-0.012934950154797398,0.5667406170317997,-0.04820554100112068,13844177.4,108.50460237911886
2025-02-27,86.19999694824219,86.69000244140625,82.77999877929688,83.1500015258789,9534116,0.0,-0.03571844730546481,0.5679493673323271,-0.04820554100112068,13888277.25,108.2523177935145
2025-02-28,81.80999755859375,82.83000183105469,78.47000122070312,79.19000244140625,18116989,0.0,-0.047624762619399075,0.5857182217624104,-0.04820554100112068,14305643.4,107.96314052632934
2025-03-03,79.5,81.58999633789062,77.2300033569336,79.5999984741211,26746217,0.0,0.005177371133663122,0.5713919616208025,-0.04820554100112068,13423403.75,107.6809202074019
2025-03-04,78.51000213623047,81.30999755859375,77.94999694824219,79.94999694824219,12619830,0.0,0.0043969658395770495,0.46800691676993333,-0.04820554100112068,13301427.8,107.40499062273365
2025-03-05,80.48999786376953,83.7699966430664,80.33000183105469,83.44000244140625,11561710,0.0,0.043652353050412485,0.4948423910126844,-0.04820554100112068,12869061.75,107.1665330288896
2025-03-06,84.19999694824219,85.5,82.66000366210938,82.98999786376953,11810000,0.0,-0.005393151539667351,0.4949838760510624,-0.04820554100112068,12743234.9,106.92597048993318
2025-03-07,82.94999694824219,85.25,82.41999816894531,83.87000274658203,11737506,0.0,0.010603746300331895,0.49482733856027294,-0.04820554100112068,12890174.0,106.69655787557149
2025-03-10,84.5999984741211,87.0,79.62999725341797,80.25,13680805,0.0,-0.04316206781964793,0.5082026416607593,-0.04820554100112068,13051396.1,106.43340804596382
2025-03-11,79.88999938964844,81.0,78.26000213623047,80.26000213623047,12196162,0.0,0.00012463721159461372,0.5064457439336298,-0.04820554100112068,13359942.9,106.17297614636449
2025-03-12,80.8499984741211,81.25,78.05000305175781,79.12000274658203,10075241,0.0,-0.014203829545300084,0.5036603506044649,-0.04820554100112068,13379798.25,105.9037923314413
2025-03-13,79.69999694824219,80.26000213623047,77.0,77.55000305175781,17994296,0.0,-0.019843271490432857,0.47666883659142634,-0.04820554100112068,13702614.3,105.62166507492704
2025-03-17,78.45999908447266,79.44999694824219,77.05000305175781,77.63999938964844,11745897,0.0,0.0011604943178475935,0.4776208321986417,-0.04820554100112068,13816822.55,105.34324054074516
2025-03-18,77.63999938964844,77.63999938964844,77.63999938964844,77.63999938964844,0,0.0,0.0,0.4783277017351347,-0.04820554100112068,12955987.4,105.06758639993822
2025-03-19,80.9000015258789,82.79000091552734,80.1500015258789,82.01000213623047,13986473,0.0,0.05628545570499677,0.48512608483312314,-0.04820554100112068,12968473.7,104.83815770079686
2025-03-20,83.33000183105469,83.61000061035156,80.81999969482422,81.44000244140625,13778436,0.0,-0.006950368003617036,0.48133433493377104,-0.04820554100112068,13041066.15,104.6053402355293
2025-03-21,81.69999694824219,84.41999816894531,81.30000305175781,82.80999755859375,29780674,0.0,0.016822139932684443,0.4662712211300567,-0.04820554100112068,13645220.85,104.38847115416677
2025-03-24,84.79000091552734,85.4000015258789,83.4000015258789,84.94000244140625,23675047,0.0,0.025721590938405425,0.41923280741210356,-0.04820554100112068,13897380.55,104.19495405254726
2025-03-25,85.5999984741211,85.70999908447266,80.94999694824219,81.25,17053762,0.0,-0.04344245744461461,0.4296955921200515,-0.04820554100112068,14122066.9,103.9666460520244
2025-03-26,81.6500015258789,82.44999694824219,79.5,79.7699966430664,13888936,0.0,-0.018215425931490392,0.4293479068290599,-0.04820554100112068,14397868.75,103.72588337133826
2025-03-27,79.7300033569336,81.6500015258789,79.29000091552734,81.25,16235932,0.0,0.018553383718391325,0.4316487164510138,-0.04820554100112068,14810901.45,103.50224274077767
2025-03-28,81.5,83.5,78.69999694824219,79.0999984741211,14783782,0.0,-0.026461557241586497,0.4380302088248603,-0.04820554100112068,15073384.75,103.25943434011444
2025-04-01,79.19999694824219,81.69000244140625,78.76000213623047,80.7699966430664,11313467,0.0,0.02111249306144658,0.42991670653293124,-0.04820554100112068,14733208.65,103.03565884064133
2025-04-02,80.87000274658203,81.9000015258789,78.5,81.75,12132102,0.0,0.01213325984479563,0.39688475657163413,-0.04820554100112068,14002502.9,102.82386124023694
2025-04-03,81.0,83.5,80.5999984741211,83.22000122070312,10592373,0.0,0.017981666308295008,0.4007124959699412,-0.04820554100112068,13901130.05,102.62879795646049
2025-04-04,82.88999938964844,83.19999694824219,78.66999816894531,79.16000366210938,15913067,0.0,-0.04878631938284228,0.4380251786809254,-0.04820554100112068,14118697.9,102.39527761522316
2025-04-07,72.9800033569336,75.3499984741211,71.5999984741211,74.33999633789062,14963582,0.0,-0.060889427756884884,0.455767874304539,-0.04820554100112068,14276377.0,102.11612058758803
2025-04-08,76.51000213623047,77.16999816894531,74.70999908447266,75.95999908447266,8467955,0.0,0.021791805574199685,0.4651705101172864,-0.04820554100112068,14112899.45,101.85586067213416
2025-04-09,75.3499984741211,76.12999725341797,73.73999786376953,75.05999755859375,6443242,0.0,-0.011848361462959534,0.46291132141462643,-0.04820554100112068,13751021.3,101.58923516851685
2025-04-11,77.0,77.0,75.30000305175781,76.01000213623047,6031521,0.0,0.012656602831556452,0.44474991206888015,-0.04820554100112068,13442789.25,101.3347154368523
2025-04-15,78.0,82.76000213623047,77.51000213623047,82.5199966430664,21436023,0.0,0.08564655076799332,0.5390643826413961,-0.04820554100112068,14010828.35,101.14750430457583
2025-04-16,82.55000305175781,83.12999725341797,81.66999816894531,82.38999938964844,10346751,0.0,-0.0015753424467558341,0.536087252384796,-0.04820554100112068,13628451.1,100.96086246462632
2025-04-17,82.5999984741211,84.4000015258789,82.06999969482422,83.30000305175781,12134499,0.0,0.01104507426691037,0.5305383202697925,-0.04820554100112068,13647881.2,100.78513252021966
2025-04-21,83.9000015258789,86.80000305175781,82.80000305175781,85.88999938964844,13789712,0.0,0.03109239187279922,0.5386328525440208,-0.04820554100112068,14337366.8,100.6369222403135
2025-04-22,86.38999938964844,87.58999633789062,85.30000305175781,85.63999938964844,10452018,0.0,-0.0029106997528995926,0.5390923531141557,-0.04820554100112068,14160644.05,100.48769912737156
2025-04-23,86.0999984741211,86.70999908447266,83.31999969482422,85.7300033569336,9584860,0.0,0.0010509571219827762,0.5061242133569286,-0.04820554100112068,13950965.25,100.3408563833871
2025-04-24,85.5,86.5,85.0,85.4000015258789,7442748,0.0,-0.0038493155037069293,0.505500798915551,-0.04820554100112068,12834068.95,100.19219116092434
2025-04-25,85.69000244140625,85.83999633789062,80.5,81.1500015258789,12429494,0.0,-0.049765807073341994,0.5339621395121258,-0.04820554100112068,12271791.3,100.00271663719255
2025-04-28,81.1500015258789,82.69000244140625,80.63999938964844,81.8499984741211,7638393,0.0,0.008625963463709363,0.5266476887046857,-0.04820554100112068,11801022.85,99.82209257586847
2025-04-29,82.0,83.36000061035156,81.05000305175781,81.19999694824219,5883125,0.0,-0.00794137492970659,0.5047047266898312,-0.04820554100112068,11400732.3,99.63679809201149
2025-04-30,81.19999694824219,81.70999908447266,78.68000030517578,79.38999938964844,6497118,0.0,-0.02229061116526232,0.5067967733179427,-0.04820554100112068,10913791.6,99.43533740840589
2025-05-02,79.41000366210938,80.77999877929688,77.8499984741211,78.05000305175781,6065540,0.0,-0.016878654089841794,0.5055397314775136,-0.04820554100112068,10477879.5,99.22254801182233
2025-05-05,78.51000213623047,80.91999816894531,78.44999694824219,80.58999633789062,6906235,0.0,0.032543154219333514,0.5100307585431221,-0.04820554100112068,10257517.9,99.0371494877036
2025-05-06,80.5199966430664,81.0,76.0,76.3499984741211,9334713,0.0,-0.05261196248219746,0.5373002868676843,-0.04820554100112068,10117648.45,98.81140669154856
2025-05-07,75.44999694824219,77.94999694824219,75.44999694824219,77.70999908447266,10562494,0.0,0.017812712999759173,0.5395557485234432,-0.04820554100112068,10116154.5,98.60144243675178
2025-05-08,77.94999694824219,79.44999694824219,74.5,75.41000366210938,12999539,0.0,-0.029597161876982248,0.5426721978560409,-0.04820554100112068,9970478.1,98.37068185192948
2025-05-09,73.9000015258789,75.04000091552734,72.05999755859375,74.13999938964844,15885424,0.0,-0.016841323574939282,0.5203729685736124,-0.04820554100112068,10016570.2,98.12958053389683
2025-05-12,77.0,82.5999984741211,76.55000305175781,81.9000015258789,43207862,0.0,0.10466687618173798,0.5971071076110672,-0.04820554100112068,11753565.55,97.96809218555835
2025-05-13,81.94999694824219,83.3499984741211,81.52999877929688,82.7300033569336,22418441,0.0,0.010134332302697446,0.5944040662388931,-0.04820554100112068,12552325.5,97.81646941114418
2025-05-14,83.12999725341797,86.4000015258789,82.48999786376953,85.6500015258789,22273786,0.0,0.03529551614239823,0.600250454005565,-0.04820554100112068,13364438.75,97.69541002920126
2025-05-15,86.2699966430664,90.47000122070312,85.91000366210938,90.08000183105467,30612198,0.0,0.051722127568640586,0.6198508574314583,-0.04820554100112068,13823247.5,97.61963482324956
2025-05-16,90.8000030517578,91.2300033569336,88.05000305175781,88.43000030517578,29053392,0.0,-0.01831706807659128,0.5591590496658772,-0.04820554100112068,14758579.55,97.52819567381599
2025-05-19,89.13999938964844,92.6500015258789,88.87000274658203,89.80000305175781,29493618,0.0,0.015492510933553083,0.5601871325982263,-0.04820554100112068,15626535.5,97.45129823479053
2025-05-20,90.5,90.83999633789062,85.7699966430664,86.04000091552734,27241564,0.0,-0.041870846419273744,0.5821817606766374,-0.04820554100112068,16299128.1,97.33775298783269
2025-05-21,86.29000091552734,86.52999877929688,83.0,85.12999725341797,29531003,0.0,-0.010576518507976362,0.5739343330543786,-0.04820554100112068,17253077.35,97.2162827815201
2025-05-22,85.0,85.48999786376953,83.5,84.5,19591611,0.0,-0.0074004143515072895,0.5744499988160363,-0.04820554100112068,17753414.9,97.08975260458956
2025-05-23,80.0,87.69000244140625,79.61000061035156,87.0999984741211,67134134,0.0,0.030769212711492244,0.584293801439544,-0.04820554100112068,20737984.2,96.99035206597794
2025-05-26,87.0999984741211,87.68000030517578,85.55999755859375,85.97000122070312,11734517,0.0,-0.012973562264225635,0.5861759108195767,-0.04820554100112068,20703235.35,96.88069683368666
2025-05-27,86.38999938964844,87.5,85.3499984741211,87.31999969482422,10987153,0.0,0.015703134290476095,0.5579971938623354,-0.04820554100112068,20870673.35,96.7855655188721
2025-05-28,87.5,89.18000030517578,87.30999755859375,87.61000061035156,14789162,0.0,0.0033211282242426865,0.5577539680511905,-0.04820554100112068,21315975.2,96.6942663655535
2025-05-29,87.70999908447266,88.95999908447266,87.18000030517578,88.43000030517578,8134007,0.0,0.009359658590475162,0.5563765121476212,-0.04820554100112068,21397819.65,96.61203486246517
2025-05-30,88.44000244140625,89.0,86.0,87.58999633789062,9160910,0.0,-0.009499083618526138,0.5503062528238352,-0.04820554100112068,21552588.15,96.52226333485747
2025-06-02,87.11000061035156,90.66999816894533,86.83000183105469,89.05999755859375,13417775,0.0,0.01678275239369098,0.5455849028924681,-0.04820554100112068,21878165.15,96.44801193409864
2025-06-03,89.12999725341797,90.08999633789062,87.27999877929688,87.52999877929688,7241784,0.0,-0.017179416362438915,0.543268842843285,-0.04820554100112068,21773518.7,96.35927548479714
2025-06-04,87.9000015258789,91.5,86.3499984741211,89.87000274658203,19301994,0.0,0.026733737003531433,0.5064811462283232,-0.04820554100112068,22210493.7,96.29470560680495
2025-06-05,90.0,90.41999816894533,88.51000213623047,88.88999938964844,14946136,0.0,-0.010904677055558087,0.5094202797180997,-0.04820554100112068,22307823.55,96.22102693797753
2025-06-06,88.5,92.1999969482422,85.77999877929688,91.41999816894533,54799698,0.0,0.02846213068589032,0.4965544521611773,-0.04820554100112068,24253537.25,96.17325550743989
2025-06-09,91.86000061035156,92.8499984741211,91.0999984741211,91.98999786376952,13192220,0.0,0.0062349563141625985,0.4873857110419221,-0.04820554100112068,22752755.15,96.13163105327402
2025-06-10,92.16000366210938,93.95999908447266,91.36000061035156,91.73999786376952,13468418,0.0,-0.0027176867681879546,0.3490002288336151,-0.04820554100112068,22305254.0,96.08793321059238
2025-06-11,91.8000030517578,93.5999984741211,90.83000183105467,91.56999969482422,11225638,0.0,-0.0018530430881167348,0.3495279204777391,-0.04820554100112068,21752846.6,96.04297864824643
2025-06-12,91.56999969482422,92.5,87.5999984741211,88.02999877929688,14769885,0.0,-0.03865895956454213,0.362603418533373,-0.04820554100112068,20960730.95,95.96324750527181
2025-06-13,86.4000015258789,90.44000244140624,85.5999984741211,86.80000305175781,47310798,0.0,-0.01397246103141303,0.31657030774176814,-0.04820554100112068,21873601.25,95.87207094354531
2025-06-16,86.80000305175781,87.33000183105469,83.0999984741211,84.72000122070312,25066209,0.0,-0.023963153893144518,0.3209072365265869,-0.04820554100112068,21652230.8,95.76110507565635
2025-06-17,84.75,85.27999877929688,81.69000244140625,81.91000366210938,15580565,0.0,-0.03316805380199961,0.3318698726022539,-0.04820554100112068,21069180.85,95.62328317104395
2025-06-18,81.8499984741211,83.4800033569336,80.87999725341797,82.37000274658203,10430180,0.0,0.005615908483782128,0.3034317965833124,-0.04820554100112068,20114139.7,95.49140973398464
2025-06-19,82.23999786376953,82.83999633789062,79.0999984741211,79.37000274658203,12181342,0.0,-0.03642102585852447,0.3251729664000187,-0.04820554100112068,19743626.25,95.33099772415973
2025-06-20,79.37000274658203,82.11000061035156,79.37000274658203,81.72000122070312,11071127,0.0,0.02960814404434786,0.3437882421698932,-0.04820554100112068,16940475.9,95.1955649231303
2025-06-23,80.41000366210938,82.58999633789062,80.41000366210938,81.73999786376953,9518730,0.0,0.00024469704806295844,0.32349817939187353,-0.04820554100112068,16829686.55,95.06167868373367
2025-06-24,82.5,84.94999694824219,82.5,83.6500015258789,12343549,0.0,0.023366818106511866,0.3334684859123619,-0.04820554100112068,16897506.35,94.94812965728737
2025-06-25,84.19999694824219,87.5999984741211,83.44999694824219,87.1500015258789,18286736,0.0,0.04184100342086894,0.36119406169871104,-0.04820554100112068,17072385.05,94.870536342547
2025-06-26,87.5,88.43000030517578,86.27999877929688,87.5199966430664,11087468,0.0,0.0042454975411290174,0.3613103649610288,-0.04820554100112068,17220058.1,94.79739664404471
2025-06-27,87.5,88.26000213623047,86.73999786376953,86.95999908447266,7323723,0.0,-0.0063985098271609475,0.36039820373455284,-0.04820554100112068,17128198.75,94.71941258872559
2025-06-30,86.94999694824219,88.0199966430664,86.25,86.54000091552734,5610455,0.0,-0.0048297858022897655,0.35929899847042296,-0.04820554100112068,16737832.75,94.63802540789774
2025-07-01,86.58999633789062,87.16999816894531,85.11000061035156,86.01000213623047,5733399,0.0,-0.006124321396924981,0.3542796494125316,-0.04820554100112068,16662413.5,94.55217443007021
2025-07-02,86.05000305175781,86.69000244140625,84.9000015258789,85.68000030517578,5560812,0.0,-0.003836784360637502,0.34978824253944024,-0.04820554100112068,15975354.4,94.46389409051902
2025-07-03,85.63999938964844,86.2300033569336,84.30999755859375,84.5199966430664,7003892,0.0,-0.013538791526349958,0.3374699166011292,-0.04820554100112068,15578242.2,94.36494983731053
2025-07-04,84.51000213623047,85.69999694824219,83.8499984741211,84.5999984741211,6232012,0.0,0.0009465432351178915,0.33633613717568706,-0.04820554100112068,13149857.9,94.26778614215442
2025-07-07,84.5,85.11000061035156,83.19999694824219,83.3499984741211,5172632,0.0,-0.014775413978079133,0.3197082467972755,-0.04820554100112068,12748878.5,94.15915143898991
2025-07-08,83.3499984741211,83.87999725341797,82.41000366210938,83.08999633789062,5612934,0.0,-0.0031194018115212607,0.31749660227118154,-0.04820554100112068,12356104.3,94.04901059221281
2025-07-09,83.0999984741211,83.8499984741211,82.25,82.5,7747345,0.0,-0.007100690382646935,0.31752470233788543,-0.04820554100112068,12182189.65,93.93409506393209
2025-07-10,82.9000015258789,83.41999816894531,81.58000183105469,82.1500015258789,5965343,0.0,-0.004242405746922362,0.3173481886653045,-0.04820554100112068,11741962.55,93.81684040186191
2025-07-11,82.01000213623047,82.86000061035156,81.0,81.20999908447266,6910721,0.0,-0.011442512768671476,0.29409193716630616,-0.04820554100112068,9721958.7,93.69139919472372
2025-07-14,81.4000015258789,82.5999984741211,80.68000030517578,82.2300033569336,8509957,0.0,0.012560082304642783,0.2967308150432174,-0.04820554100112068,8894146.1,93.57735545504423
2025-07-15,82.31999969482422,83.25,82.08000183105469,82.72000122070312,5525179,0.0,0.005958869558141844,0.28729510817076476,-0.04820554100112068,8391376.8,93.46932207957815
2025-07-16,82.80000305175781,83.5999984741211,82.19999694824219,83.37000274658203,5926918,0.0,0.007857851986059039,0.26355218013026943,-0.04820554100112068,8166213.7,93.36883133994634
2025-07-17,83.5,83.66999816894531,82.51000213623047,82.61000061035156,4235645,0.0,-0.009116014288024332,0.2652171707348759,-0.04820554100112068,7768928.85,93.26177829786083
2025-07-18,82.62999725341797,83.0,81.08000183105469,81.55999755859375,5234128,0.0,-0.012710362474277037,0.2348678192018277,-0.04820554100112068,7477078.9,93.14534266861439
2025-07-21,81.55999755859375,82.29000091552734,80.93000030517578,81.7300033569336,4551018,0.0,0.002084426231348413,0.21139599867444175,-0.04820554100112068,7228693.3,93.03175720282653
2025-07-22,82.12999725341797,82.94000244140625,80.01000213623047,80.31999969482422,7137619,0.0,-0.017251971175769598,0.21975726929111733,-0.04820554100112068,6968396.8,92.90527205349318
2025-07-23,80.63999938964844,81.62000274658203,79.87000274658203,80.70999908447266,6175205,0.0,0.004855570108693197,0.20287413296060433,-0.04820554100112068,6362820.25,92.78392605380144
2025-07-24,81.0,81.31999969482422,79.05000305175781,79.25,7223726,0.0,-0.018089444939091037,0.13642775212637304,-0.04820554100112068,6169633.15,92.64926012291784
2025-07-25,79.29000091552734,79.77999877929688,75.4000015258789,75.94000244140625,19087592,0.0,-0.04176653070780756,0.18412294062374499,-0.04820554100112068,6757826.6,92.48299885245504
2025-07-28,75.91000366210938,79.0,75.45999908447266,76.37999725341797,13112568,0.0,0.005793979429368656,0.1891261345597423,-0.04820554100112068,7132932.25,92.32276998082284
2025-07-29,76.37999725341797,78.98999786376953,75.91999816894531,78.66999816894531,10464692,0.0,0.029981683659001,0.22675130989837688,-0.04820554100112068,7369496.9,92.18692150508278
