date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold
2025-01-30,740.1500244140625,790.5999755859375,739.3499755859375,779.5999755859375,667912,0.0,0.05458231394783564,0.4399386605242043,-0.030724257390132882
2025-01-31,776.25,783.0,748.9500122070312,763.4000244140625,720522,0.0,-0.020779825140065378,0.44674020610947274,-0.030724257390132882
2025-02-01,760.0499877929688,782.0,738.7000122070312,779.4500122070312,354083,0.0,0.02102434802158637,0.42293856775797206,-0.030724257390132882
2025-02-03,769.7000122070312,774.0499877929688,748.7999877929688,764.5,387459,0.0,-0.019180206521133947,0.4230138751353134,-0.030724257390132882
2025-02-04,764.5,776.9000244140625,757.5999755859375,767.5999755859375,296283,0.0,0.004054905933208008,0.4138977919533414,-0.030724257390132882
2025-02-05,778.7999877929688,787.2999877929688,771.4000244140625,783.2000122070312,147511,0.0,0.02032313329502866,0.42002220776590443,-0.030724257390132882
2025-02-06,784.0,790.0999755859375,773.0,783.25,99692,0.0,6.382506663649146e-05,0.41997146752298253,-0.030724257390132882
2025-02-07,783.0,794.7999877929688,762.2000122070312,781.4500122070312,459928,2.25,-0.0022981012358362918,0.42003721408116246,-0.030724257390132882
2025-02-10,770.0,781.0,752.5499877929688,760.7999877929688,140562,0.0,-0.026425265969017175,0.4218977364285336,-0.030724257390132882
2025-02-11,752.0,753.0999755859375,730.0999755859375,738.7000122070312,193210,0.0,-0.029048338512791094,0.42832141068853535,-0.030724257390132882
2025-02-12,735.0,735.2999877929688,699.5499877929688,729.7999877929688,333906,0.0,-0.012048225622024455,0.4298404593898299,-0.030724257390132882
2025-02-13,733.7000122070312,743.4500122070312,723.2999877929688,739.7999877929688,111574,0.0,0.013702384444046922,0.42158936508843514,-0.030724257390132882
2025-02-14,735.1500244140625,745.0,706.75,733.7000122070312,222351,0.0,-0.00824543888427931,0.42113502622593996,-0.030724257390132882
2025-02-17,722.7000122070312,732.5,707.9000244140625,722.6500244140625,168755,0.0,-0.01506063460422935,0.38887996387327317,-0.030724257390132882
2025-02-18,723.0,726.0,691.6500244140625,723.2000122070312,327815,0.0,0.0007610707457108568,0.3815158892624411,-0.030724257390132882
2025-02-19,715.0,726.9000244140625,673.5,692.7999877929688,377286,0.0,-0.042035431278947266,0.3987836571856293,-0.030724257390132882
2025-02-20,699.0,717.7999877929688,689.8499755859375,716.3499755859375,278263,0.0,0.03399247720542142,0.4228791413010293,-0.030724257390132882
2025-02-21,715.5999755859375,731.25,706.7000122070312,728.6500244140625,272927,0.0,0.01717044635628584,0.4216911980080936,-0.030724257390132882
2025-02-24,725.4500122070312,727.8499755859375,711.2000122070312,721.75,127970,0.0,-0.009469600196076455,0.3826799927086352,-0.030724257390132882
2025-02-25,713.9000244140625,724.7999877929688,700.0499877929688,713.25,233406,0.0,-0.011776931070315189,0.3754298142299371,-0.030724257390132882
2025-02-27,710.5,716.0,699.5999755859375,712.5,169382,0.0,-0.001051524710830698,0.35893372641286114,-0.030724257390132882
2025-02-28,705.0,716.0,696.5,711.3499755859375,219360,0.0,-0.00161406935307018,0.29545290820502684,-0.030724257390132882
2025-03-03,705.0499877929688,712.5999755859375,690.0499877929688,702.5,428411,0.0,-0.012441099163105762,0.29092993165654113,-0.030724257390132882
2025-03-04,698.5,728.1500244140625,688.5,724.0499877929688,194422,0.0,0.030676139207072906,0.3029747933618198,-0.030724257390132882
2025-03-05,730.9000244140625,746.9000244140625,722.1500244140625,744.5499877929688,165170,0.0,0.028312962289368526,0.3160571739885403,-0.030724257390132882
2025-03-06,745.0,767.0499877929688,744.9000244140625,758.2999877929688,227177,0.0,0.018467531026034045,0.32287142854329304,-0.030724257390132882
2025-03-07,758.2999877929688,829.0,755.4000244140625,824.2000122070312,1986889,0.0,0.08690495249230379,0.4383899967310006,-0.030724257390132882
2025-03-10,827.9500122070312,841.9500122070312,808.25,816.2000122070312,825596,0.0,-0.0097063818023706,0.44045642468279395,-0.030724257390132882
2025-03-11,805.0,810.5499877929688,785.0,802.5999755859375,474240,0.0,-0.016662627318907774,0.4451409152411897,-0.030724257390132882
2025-03-12,806.6500244140625,821.0,801.0,818.9500122070312,272592,0.0,0.020371339544531297,0.4374185207099414,-0.030724257390132882
2025-03-13,821.0,831.0,810.0,825.3499755859375,278253,0.0,0.00781484007999289,0.4207912433637996,-0.030724257390132882
2025-03-17,829.75,836.0,801.0,817.0499877929688,320149,0.0,-0.01005632524199973,0.4197926980954269,-0.030724257390132882
2025-03-18,817.0499877929688,817.0499877929688,817.0499877929688,817.0499877929688,0,0.0,0.0,0.4191915689508941,-0.030724257390132882
2025-03-19,860.0,865.2999877929688,839.2999877929688,859.5999755859375,482052,0.0,0.05207758206802704,0.4462680860043685,-0.030724257390132882
2025-03-20,863.0,871.7999877929688,844.7000122070312,852.3499755859375,363580,0.0,-0.008434155660670073,0.44254020520088005,-0.030724257390132882
2025-03-21,855.0,874.7999877929688,844.5,869.2999877929688,598456,0.0,0.019886211876030346,0.4434192085047701,-0.030724257390132882
2025-03-24,905.0,905.0,858.5,863.5999755859375,921746,0.0,-0.006557014019409779,0.4073705916773503,-0.030724257390132882
2025-03-25,872.0,872.0,843.0499877929688,854.4000244140625,361088,0.0,-0.010653023890642155,0.40476604699433333,-0.030724257390132882
2025-03-26,855.0499877929688,865.25,849.1500244140625,855.4500122070312,201601,0.0,0.0012289182618983041,0.40434272119955517,-0.030724257390132882
2025-03-27,852.7000122070312,858.7999877929688,838.8499755859375,853.9500122070312,312527,0.0,-0.0017534630645805738,0.4010198418500104,-0.030724257390132882
2025-03-28,853.9500122070312,873.0499877929688,845.0499877929688,853.2999877929688,675770,0.0,-0.0007611972653791543,0.39584098296089154,-0.030724257390132882
2025-04-01,844.9500122070312,877.0,840.0499877929688,860.5,408769,0.0,0.008437844029101527,0.39420884827614605,-0.030724257390132882
2025-04-02,876.7000122070312,920.0,861.5499877929688,914.4000244140625,2339645,0.0,0.0626380295340645,0.43272465946195665,-0.030724257390132882
2025-04-03,908.7999877929688,924.0,900.0,908.7000122070312,471707,0.0,-0.00623360898386216,0.4287559911299347,-0.030724257390132882
2025-04-04,901.0,904.0499877929688,841.0,858.2999877929688,553710,0.0,-0.05546387557721277,0.4835070869376824,-0.030724257390132882
2025-04-07,755.2999877929688,824.0,745.0,812.2000122070312,385896,0.0,-0.05371079604052997,0.5231579280696866,-0.030724257390132882
2025-04-08,815.2000122070312,845.0,812.4000244140625,835.9500122070312,344469,0.0,0.02924156567723135,0.5280495475289493,-0.030724257390132882
2025-04-09,839.0,848.0,806.5,834.7999877929688,283443,0.0,-0.0013757095487400006,0.4364958464219358,-0.030724257390132882
2025-04-11,844.0,852.0,832.2000122070312,843.8499755859375,210032,0.0,0.010840905516655619,0.43596766704597345,-0.030724257390132882
2025-04-15,849.9000244140625,879.2999877929688,847.0499877929688,875.5,156925,0.0,0.03750669589352773,0.4470760091578656,-0.030724257390132882
2025-04-16,875.0499877929688,901.0,870.3499755859375,898.9500122070312,430253,0.0,0.02678470840323377,0.45047909792319385,-0.030724257390132882
2025-04-17,898.0999755859375,904.5,880.7000122070312,900.0499877929688,236626,0.0,0.001223622638634847,0.4505077046482761,-0.030724257390132882
2025-04-21,896.0499877929688,917.9000244140625,888.5,910.7999877929688,259893,0.0,0.011943781063050052,0.44797934748753043,-0.030724257390132882
2025-04-22,910.7999877929688,919.9000244140625,903.0999755859375,910.0999755859375,348354,0.0,-0.0007685685292195821,0.4481075412483184,-0.030724257390132882
2025-04-23,911.0,915.9000244140625,886.9000244140625,899.2000122070312,197567,0.0,-0.011976665939243292,0.4182077601442245,-0.030724257390132882
2025-04-24,901.0,909.4000244140625,895.3499755859375,902.7999877929688,144454,0.0,0.004003531513641301,0.4163337566566106,-0.030724257390132882
2025-04-25,910.0,914.75,865.0,886.0999755859375,216186,0.0,-0.018498019974343305,0.41802931220644807,-0.030724257390132882
2025-04-28,886.5,891.4000244140625,862.7000122070312,871.2999877929688,266150,0.0,-0.01670239047595301,0.42187410869883285,-0.030724257390132882
2025-04-29,872.0,882.5,863.5,875.0999755859375,176387,0.0,0.0043612852590464435,0.41995811447813053,-0.030724257390132882
2025-04-30,880.8499755859375,880.8499755859375,855.9000244140625,860.8499755859375,280689,0.0,-0.016283853728208175,0.424445059659835,-0.030724257390132882
2025-05-02,860.0,867.5,848.0,855.25,98888,0.0,-0.006505170174542774,0.42510143802787975,-0.030724257390132882
2025-05-05,856.0,887.0999755859375,856.0,880.9500122070312,230729,0.0,0.03004970734525725,0.4372530282409195,-0.030724257390132882
2025-05-06,880.9500122070312,886.75,871.5499877929688,880.0,220773,0.0,-0.0010783951346469145,0.43669744897387364,-0.030724257390132882
2025-05-07,874.0,883.0499877929688,852.0,876.5499877929688,330106,0.0,-0.003920468417080936,0.3757655741756886,-0.030724257390132882
2025-05-08,872.7999877929688,909.0,872.3499755859375,879.9000244140625,477343,0.0,0.003821843212306275,0.3758652756316136,-0.030724257390132882
2025-05-09,864.9500122070312,872.7999877929688,843.1500244140625,865.7999877929688,561240,0.0,-0.016024589419102675,0.3256850874651121,-0.030724257390132882
2025-05-12,901.7999877929688,901.7999877929688,867.0,892.2000122070312,457705,0.0,0.030492059120212467,0.27545571236344,-0.030724257390132882
2025-05-13,899.3499755859375,918.0,887.7000122070312,913.75,596816,0.0,0.024153763167589215,0.27024135548991046,-0.030724257390132882
2025-05-14,920.0,922.7999877929688,891.4000244140625,907.9500122070312,717640,0.0,-0.0063474558609780685,0.272118608064915,-0.030724257390132882
2025-05-15,905.0,945.0,903.0,936.8499755859375,1169387,0.0,0.031829905821199045,0.2878816121564244,-0.030724257390132882
2025-05-16,944.4500122070312,950.0,925.5,937.75,807105,0.0,0.0009606921465730167,0.2628692337859991,-0.030724257390132882
2025-05-19,937.9000244140625,941.8499755859375,889.7000122070312,906.9500122070312,862467,0.0,-0.03284456176269657,0.2768345363271718,-0.030724257390132882
2025-05-20,915.0,920.0,899.25,911.1500244140625,673979,0.0,0.00463091918022096,0.27718788934522426,-0.030724257390132882
2025-05-21,918.0,918.0,891.1500244140625,908.4000244140625,557998,0.0,-0.0030181637779886916,0.27439169438126004,-0.030724257390132882
2025-05-22,912.7999877929688,912.7999877929688,892.0,903.8499755859375,220070,0.0,-0.005008860310258045,0.2749370748922281,-0.030724257390132882
2025-05-23,905.0,909.4500122070312,891.4000244140625,903.5499877929688,223430,0.0,-0.000331899984590156,0.27158357454426635,-0.030724257390132882
2025-05-26,900.0,900.0499877929688,862.0499877929688,871.5999755859375,695935,0.0,-0.035360536371731977,0.2979030085804703,-0.030724257390132882
2025-05-27,865.0,875.75,856.25,873.1500244140625,629703,0.0,0.0017783947585392479,0.29154316295327654,-0.030724257390132882
2025-05-28,873.1500244140625,875.0,865.0,870.5,283137,0.0,-0.0030350161369356865,0.28578399768806967,-0.030724257390132882
2025-05-29,875.0,876.4500122070312,859.0,870.3499755859375,534982,0.0,-0.00017234280765365817,0.2853655419878925,-0.030724257390132882
2025-05-30,865.25,873.6500244140625,818.5,843.0999755859375,2613873,0.0,-0.03130924428607551,0.300447061413232,-0.030724257390132882
2025-06-02,840.0,878.0,840.0,870.5,715062,0.0,0.03249914032439638,0.32083855396000543,-0.030724257390132882
2025-06-03,877.8499755859375,879.4500122070312,851.25,856.6500244140625,226499,0.0,-0.015910368277929354,0.30770491000310757,-0.030724257390132882
2025-06-04,860.0,860.0,847.0,852.3499755859375,147437,0.0,-0.005019609765453681,0.3079957537336161,-0.030724257390132882
2025-06-05,856.0,871.25,848.9500122070312,865.5499877929688,315777,0.0,0.015486610647178267,0.31323939302779086,-0.030724257390132882
2025-06-06,865.5499877929688,875.5499877929688,864.7000122070312,870.0,306041,0.0,0.005141253849911376,0.31349753041810524,-0.030724257390132882
2025-06-09,870.0,881.9000244140625,867.1500244140625,879.5999755859375,266754,0.0,0.01103445469647979,0.31045230917844985,-0.030724257390132882
2025-06-10,883.75,894.5499877929688,875.0,878.75,388799,0.0,-0.0009663206111065747,0.2912478884641034,-0.030724257390132882
2025-06-11,878.4000244140625,880.3499755859375,854.5499877929688,858.0999755859375,369537,0.0,-0.023499316545163573,0.28704459241629826,-0.030724257390132882
2025-06-12,858.0,863.7999877929688,840.2000122070312,847.3499755859375,333695,0.0,-0.012527677783302105,0.28879147182236253,-0.030724257390132882
2025-06-13,835.0,844.4000244140625,830.0,836.4000244140625,156206,0.0,-0.012922583923252184,0.26079140229545317,-0.030724257390132882
2025-06-16,829.0999755859375,848.0499877929688,821.5,838.7999877929688,211741,0.0,0.0028693965911676944,0.2614477687982479,-0.030724257390132882
2025-06-17,833.0,851.6500244140625,832.2000122070312,835.4500122070312,181880,0.0,-0.003993771619801634,0.24128809609931667,-0.030724257390132882
2025-06-18,831.0,841.75,824.5999755859375,827.7000122070312,129615,0.0,-0.009276437712325336,0.2399769143629248,-0.030724257390132882
2025-06-19,829.0,834.4000244140625,805.5999755859375,818.5499877929688,388287,0.0,-0.01105475930786115,0.2409835830444928,-0.030724257390132882
2025-06-20,810.3499755859375,829.4500122070312,810.3499755859375,826.3499755859375,181087,0.0,0.009529030492077428,0.24606172434146323,-0.030724257390132882
2025-06-23,810.25,840.0,810.25,833.4500122070312,175781,0.0,0.008592045538646342,0.2497188027776286,-0.030724257390132882
2025-06-24,843.7999877929688,845.0,831.25,833.7999877929688,121682,0.0,0.00041991190930668054,0.2217950152020876,-0.030724257390132882
2025-06-25,833.7999877929688,853.5499877929688,830.3499755859375,844.3499755859375,371672,0.0,0.012652899912956483,0.22727056446706267,-0.030724257390132882
2025-06-26,841.5499877929688,867.2000122070312,838.2000122070312,864.0499877929688,361205,0.0,0.023331571950790275,0.24284392103423788,-0.030724257390132882
2025-06-27,872.2000122070312,876.0,852.4000244140625,855.5999755859375,344600,0.0,-0.009779540913616547,0.24507901215479352,-0.030724257390132882
2025-06-30,855.5999755859375,878.0,855.5999755859375,870.4000244140625,282771,0.0,0.01729786027400193,0.22566011860140794,-0.030724257390132882
2025-07-01,870.0499877929688,877.0,862.5,874.5999755859375,174107,0.0,0.004825311413223288,0.19640318139179808,-0.030724257390132882
2025-07-02,880.0,896.0,872.0999755859375,878.9500122070312,813971,0.0,0.004973744274551883,0.18782580246482913,-0.030724257390132882
2025-07-03,884.7999877929688,892.9500122070312,875.0,877.1500244140625,236890,0.0,-0.002047884143546508,0.18684728858449687,-0.030724257390132882
2025-07-04,875.0,889.7000122070312,875.0,878.5499877929688,224930,0.0,0.001596036413316515,0.1797437210515118,-0.030724257390132882
