date,open,high,low,close,volume,split_ratio,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2021-07-28,245.0,246.38999938964844,237.9900054931641,239.8800048828125,1663425,0.0,-0.018373737873268015,0.48939905217515867,-0.027407113570562136,4226408.75,205.65336072089983
2021-07-29,240.0,246.8000030517578,239.41000366210935,243.1100006103516,3213720,0.0,0.013465047781356487,0.4701552486834917,-0.027309146232668648,4186441.0,206.026063605372
2021-07-30,242.0,245.44000244140625,239.5800018310547,241.08999633789065,2243935,0.0,-0.008309013481097138,0.4597191771503673,-0.027211178894775156,3909027.25,206.37495845843188
2021-08-02,241.6000061035156,261.0,240.0,254.8800048828125,3421600,0.0,0.05719859286734974,0.4698108643944536,-0.027113211556881667,3821655.75,206.8575957362864
2021-08-03,256.3999938964844,265.6000061035156,254.8000030517578,257.44000244140625,3601345,0.0,0.01004393247626778,0.46725073808733353,-0.027015244218988176,3305879.5,207.36090326569058
2021-08-04,259.0,264.0,251.1999969482422,252.94000244140625,1644215,0.0,-0.01747980095293933,0.41669305233145704,-0.026917276881094687,3202855.25,207.81442664057334
2021-08-05,254.19000244140625,256.3999938964844,243.02999877929688,245.7700042724609,1477210,0.0,-0.028346635960068367,0.4196682819187701,-0.027917206237611337,3079729.0,208.1920940796966
2021-08-06,246.8000030517578,249.8000030517578,244.1000061035156,245.6199951171875,725230,0.0,-0.0006103639690183682,0.40971329288157926,-0.027880771047107823,2827170.5,208.56451100544277
2021-08-09,246.8500061035156,247.32000732421875,243.9600067138672,245.2400054931641,768080,0.0,-0.0015470630713192435,0.4045060016591997,-0.027844335856604306,2788941.0,208.92944129885294
2021-08-10,246.0,249.17999267578125,196.1999969482422,233.3300018310547,1749725,0.0,-0.04856468518730883,0.4433068488899365,-0.028251767599322193,2556376.0,209.17223294593953
2021-08-11,255.0,260.0,243.3600006103516,255.16000366210935,13813375,0.0,0.09355848652013865,0.5332564302589106,-0.028241226670350394,3155881.25,209.62982270430936
2021-08-12,255.22000122070312,263.79998779296875,251.1000061035156,259.94000244140625,4844500,0.0,0.018733338731358185,0.5310232335599432,-0.028230685741378596,3163051.5,210.13042150766356
2021-08-13,259.739990234375,263.57000732421875,254.0,255.25999450683597,1697410,0.0,-0.018004185160478414,0.5082299003419564,-0.0282201448124068,3021111.25,210.57947198526725
2021-08-16,256.7900085449219,256.8500061035156,241.5,244.3000030517578,3331375,0.0,-0.04293658109745291,0.5158729199619727,-0.033453116758152955,3082012.5,210.91499965757066
2021-08-17,244.0,278.0,242.42999267578125,275.489990234375,9094385,0.0,0.12767084237821003,0.6830193237863689,-0.032723619501283725,3418777.75,211.55753687724035
2021-08-18,278.6000061035156,279.5,267.0199890136719,273.9800109863281,2727325,0.0,-0.005481067558070762,0.6831116831045138,-0.0319941222444145,3473269.5,212.17865602260443
2021-08-20,273.3999938964844,278.9599914550781,256.70001220703125,258.3599853515625,3394975,0.0,-0.05701155196882257,0.7133114755643558,-0.04406220191542409,3600478.5,212.63817173732042
2021-08-23,260.9800109863281,267.0199890136719,244.1499938964844,250.30999755859372,2883260,0.0,-0.03115802852370808,0.716472809143677,-0.0437807967109313,3649682.25,213.01301577534306
2021-08-24,251.72000122070312,256.8399963378906,249.3999938964844,252.44000244140625,1172565,0.0,0.008509467874186383,0.7093385442827684,-0.0434993915064385,3289865.0,213.40532410037852
2021-08-25,253.7899932861328,256.3999938964844,251.00999450683597,255.17999267578125,1060425,0.0,0.010854025542211598,0.7060946297620583,-0.043217986301945704,3226404.0,213.82099244441238
2021-08-26,256.4599914550781,259.0,251.1999969482422,257.6000061035156,866920,0.0,0.00948355473467366,0.7035928355067057,-0.04293658109745291,3186578.75,214.25660452062237
2021-08-27,255.0,258.0,252.22000122070312,255.3999938964844,972275,0.0,-0.008540419855996295,0.7005741988433627,-0.042347653468765664,3074506.5,214.6659914795862
2021-08-30,256.4800109863281,262.8900146484375,251.0,257.760009765625,1666880,0.0,0.009240469559670839,0.6999987124617042,-0.04175872584007843,3045653.75,215.09478768143737
2021-08-31,258.0,261.79998779296875,254.3999938964844,257.0799865722656,1443645,0.0,-0.002638202853800675,0.6990498214034213,-0.04116979821139118,2946756.0,215.51255085448045
2021-09-01,258.5299987792969,258.5299987792969,252.0,252.97999572753903,1010080,0.0,-0.015948308148732826,0.6743331277648656,-0.04058087058270394,2817192.75,215.88536125122732
2021-09-02,254.25,255.6300048828125,251.0,251.5500030517578,706130,0.0,-0.005652591904228399,0.6737165130051481,-0.0399919429540167,2770288.5,216.24023330894406
2021-09-03,251.3999938964844,253.7400054931641,247.3999938964844,247.80999755859372,727595,0.0,-0.014867841175873697,0.6729365940586751,-0.03940301532532946,2732807.75,216.55436031640326
2021-09-06,248.3999938964844,259.7699890136719,248.3999938964844,256.8099975585937,1666600,0.0,0.036318147325238304,0.6760787673811314,-0.03881408769664222,2779876.25,216.9549139208032
2021-09-07,255.4600067138672,257.3900146484375,250.5,251.25,654210,0.0,-0.021650237963672492,0.6813726139290692,-0.038225160067954976,2774182.75,217.29615855840714
2021-09-08,252.6199951171875,253.25999450683597,244.63999938964844,248.22999572753903,1200050,0.0,-0.012019917502332222,0.6830083587790713,-0.03763623243926773,2746699.0,217.6039579332244
2021-09-09,248.8000030517578,252.0,246.25999450683597,249.9499969482422,741080,0.0,0.006929062765609784,0.6584446901537581,-0.037047304810580495,2093084.25,217.92580906770218
2021-09-13,251.3600006103516,253.88999938964844,250.25,252.91000366210935,527280,0.0,0.011842395479124912,0.5739275966286905,-0.03645837718189325,1877223.25,218.2739105064525
2021-09-14,253.8000030517578,257.4700012207031,248.66000366210935,251.2899932861328,629315,0.0,-0.006405481604202956,0.5702803299980512,-0.03586944955320601,1823818.5,218.60242874306624
2021-09-15,252.5500030517578,254.57000732421875,248.1999969482422,248.6699981689453,647135,0.0,-0.010426181651428612,0.5680367894882634,-0.03528052192451877,1689606.5,218.90160853834863
2021-09-16,249.9199981689453,250.7100067138672,248.00999450683597,249.4499969482422,493675,0.0,0.003136682289943682,0.5468594414643337,-0.034691594295831525,1259571.0,219.20557260212868
2021-09-17,251.0,251.6999969482422,244.69000244140625,246.0500030517578,369400,0.0,-0.013629961667988466,0.29915836692930287,-0.03410266666714429,1141674.75,219.47268136282153
2021-09-20,245.8000030517578,248.8800048828125,242.0,243.55999755859372,705210,0.0,-0.010119916530300976,0.29964525647084117,-0.033513739038457044,1007186.5,219.71235615083918
2021-09-21,243.3999938964844,250.9600067138672,241.8999938964844,250.1499938964844,840575,0.0,0.027056973246623928,0.255524600907782,-0.03292481140976981,905052.25,220.01521821796004
2021-09-22,250.94000244140625,252.0,243.1999969482422,244.88999938964844,484720,0.0,-0.021027362123433146,0.24275678545676227,-0.032335883781082556,870660.0,220.26272847837487
2021-09-23,247.3600006103516,250.0,245.0,246.1300048828125,269365,0.0,0.005063520340784056,0.24135770577682225,-0.03174695615239532,831107.0,220.5201143132449
2021-09-24,246.6000061035156,248.6000061035156,241.0,244.7700042724609,481190,0.0,-0.005525537656406843,0.23778299817743162,-0.03174695615239532,811820.5,220.76140675065005
2021-09-27,246.0200042724609,247.8000030517578,243.1499938964844,246.69000244140625,330190,0.0,0.007844090923854186,0.2368622454904155,-0.03174695615239532,779716.25,221.0194027276725
2021-09-28,246.6000061035156,246.6000061035156,242.67999267578125,245.0399932861328,580150,0.0,-0.0066885935341678415,0.23629956138163075,-0.03174695615239532,725379.75,221.2584135790005
2021-09-29,245.00999450683597,245.5500030517578,242.4199981689453,242.88999938964844,268945,0.0,-0.008774053033758555,0.23385929907738834,-0.03174695615239532,666644.75,221.47365323880794
2021-09-30,244.1100006103516,250.9499969482422,243.0399932861328,244.25999450683597,540800,0.0,0.0056403932670350265,0.23564865196359017,-0.03174695615239532,643180.75,221.70038300266893
2021-10-01,241.0,244.9600067138672,241.0,242.3999938964844,274140,0.0,-0.007614839319500244,0.231308243645923,-0.03174695615239532,621581.25,221.90634928021933
2021-10-04,244.6199951171875,249.1100006103516,242.3999938964844,243.58999633789065,462700,0.0,0.004909251119513014,0.23206002985702479,-0.03174695615239532,608336.5,222.1221069623852
2021-10-05,243.58999633789065,247.1999969482422,240.8300018310547,242.55999755859372,627695,0.0,-0.004228411653934172,0.22717195198977794,-0.03174695615239532,556391.25,222.3254690578699
2021-10-06,244.8000030517578,244.97000122070312,236.8000030517578,238.7700042724609,351140,0.0,-0.015624972478066157,0.18771665115862674,-0.03174695615239532,541237.75,222.4890962739355
2021-10-07,241.8000030517578,242.8000030517578,238.6300048828125,240.4499969482422,569025,0.0,0.007036029005822009,0.17865157814826532,-0.03174695615239532,509686.5,222.66781170353062
2021-10-08,242.6699981689453,242.6699981689453,234.3999938964844,235.1000061035156,734325,0.0,-0.02224991022095213,0.18907040285965884,-0.03174695615239532,509348.75,222.79151513039614
2021-10-11,235.8000030517578,248.8000030517578,227.3999938964844,231.3600006103516,2706210,0.0,-0.015908147154693242,0.1912325617392566,-0.03174695615239532,618295.25,222.87677369238577
2021-10-12,231.3600006103516,236.3999938964844,229.3699951171875,229.9499969482422,740290,0.0,-0.0060944141527907725,0.18288941523308072,-0.03174695615239532,623844.0,222.9471540232898
2021-10-13,232.02999877929688,232.1000061035156,228.1999969482422,230.3600006103516,461875,0.0,0.0017830122528841308,0.18398755028740982,-0.03174695615239532,614581.0,223.0209136908228
2021-10-14,231.3999938964844,234.1999969482422,229.50999450683597,232.8500061035156,355355,0.0,0.010809192075736274,0.189368990880231,-0.03174695615239532,607665.0,223.11871560537696
2021-10-18,234.8000030517578,236.88999938964844,229.3000030517578,229.7700042724609,677725,0.0,-0.013227407130431579,0.1911012816138367,-0.03174695615239532,623081.25,223.18489758216387
2021-10-19,230.6000061035156,231.80999755859372,222.1999969482422,224.22999572753903,1215100,0.0,-0.024111104330017508,0.20105867476989758,-0.03174695615239532,648575.75,223.19529656868502
2021-10-20,223.22999572753903,229.0,222.0,226.97999572753903,709695,0.0,0.012264193249780453,0.20778469659228496,-0.03174695615239532,642031.75,223.23295526678308
2021-10-21,228.17999267578125,228.2700042724609,217.6000061035156,219.2700042724609,2114435,0.0,-0.03396771345582805,0.20304009033604925,-0.034416156837909294,723517.5,223.19352291858087
2021-10-22,219.3999938964844,226.72999572753903,219.3999938964844,222.38999938964844,1490795,0.0,0.014229010153667287,0.2072352137785127,-0.034416156837909294,784589.0,223.1855276595865
2021-10-25,223.0,223.50999450683597,214.0,216.0399932861328,405975,0.0,-0.028553469674640453,0.22001932794380752,-0.034416156837909294,780828.25,223.11442781507455
2021-10-26,215.0,223.2400054931641,215.0,221.8500061035156,579795,0.0,0.026893228096372734,0.247967169259207,-0.034416156837909294,793308.5,223.10184650451177
2021-10-27,223.8500061035156,223.8500061035156,214.8000030517578,215.8999938964844,312880,0.0,-0.02681997765758415,0.2551013560843579,-0.034416156837909294,779945.0,223.03018627955626
2021-10-28,224.58999633789065,232.97999572753903,220.33999633789065,230.1499938964844,2627655,0.0,0.06600278093028722,0.3572096390133323,-0.034416156837909294,897880.5,223.10103013644112
2021-10-29,232.1999969482422,232.1999969482422,221.6000061035156,223.1100006103516,377935,0.0,-0.030588718109196278,0.3696276725711392,-0.034416156837909294,889737.25,223.101119394888
2021-11-01,226.4600067138672,228.44000244140625,219.8600006103516,224.1999969482422,417840,0.0,0.004885466070139177,0.36939437211193876,-0.034416156837909294,896922.25,223.11205349989652
2021-11-02,227.94000244140625,227.94000244140625,221.97000122070312,224.42999267578125,238960,0.0,0.0010258507166356345,0.3694880038806453,-0.034416156837909294,885735.25,223.12516732254215
2021-11-03,225.0,231.8000030517578,221.22000122070312,230.8000030517578,603195,0.0,0.028383061907322205,0.38477618776276695,-0.034416156837909294,884510.25,223.20153384721098
2021-11-04,232.0200042724609,234.8000030517578,231.0,232.0500030517578,137510,0.0,0.00541594446911553,0.3856130852343754,-0.034416156837909294,873828.75,223.28957831690798
2021-11-08,234.0,237.1999969482422,232.25999450683597,234.8800048828125,356625,0.0,0.012195655220152979,0.38511494931204476,-0.03129851277031408,863208.75,223.40490594442943
2021-11-09,235.0,237.0,230.0,235.02999877929688,177760,0.0,0.0006385979792498109,0.3841731104039084,-0.03129851277031408,835380.5,223.52057850995052
2021-11-10,235.02999877929688,238.6000061035156,232.7100067138672,234.9499969482422,274165,0.0,-0.0003403898713789655,0.37618014907386715,-0.03129851277031408,713778.25,223.63430406655047
2021-11-11,232.0,245.2899932861328,200.0,243.5800018310547,2107145,0.0,0.03673124066783284,0.3915987283487962,-0.03129851277031408,782121.0,223.83276872092367
2021-11-12,243.0,243.5500030517578,236.32000732421875,240.2100067138672,796850,0.0,-0.013835270103679909,0.3947050418182082,-0.030617183629921867,798869.75,223.99572631289325
2021-11-15,240.0,243.67999267578125,236.0,239.9199981689453,535450,0.0,-0.0012073125049587574,0.3948971545330377,-0.030617183629921867,807874.5,224.15417677912262
2021-11-16,240.3999938964844,243.58999633789065,236.8000030517578,238.33999633789065,330585,0.0,-0.0065855361917019906,0.39473265387512174,-0.030617183629921867,790517.5,224.2953292125432
2021-11-17,235.0,247.0,235.0,246.0500030517578,1856580,0.0,0.0323487741559616,0.40489347105128487,-0.028655232096368242,822591.5,224.51179362885384
2021-11-18,248.0,253.97000122070312,246.0,251.5500030517578,1901100,0.0,0.022353179970670656,0.396777219973172,-0.026906652258436962,882161.75,224.78083053853447
2021-11-22,255.88999938964844,255.88999938964844,225.0,237.0200042724609,1102830,0.0,-0.057761870813045735,0.45259366665889805,-0.028655232096368242,831581.5,224.90261336175763
2021-11-23,237.0,239.8000030517578,235.08999633789065,237.97999572753903,392280,0.0,0.004050254990184632,0.4327766934327136,-0.028655232096368242,776655.75,225.03273656937736
2021-11-24,239.97999572753903,242.6699981689453,235.22999572753903,237.7100067138672,456375,0.0,-0.0011345029772206194,0.43158836727733024,-0.028655232096368242,779175.75,225.15887856086482
2021-11-25,241.5,263.44000244140625,238.3500061035156,254.41000366210935,2466395,0.0,0.07025365561637487,0.472800918844795,-0.028655232096368242,873505.75,225.4499345320215
2021-11-26,249.8000030517578,258.0,240.2400054931641,246.55999755859372,939825,0.0,-0.03085572890420407,0.48621501814731166,-0.030602068648946667,904853.0,225.65998491039537
2021-11-29,246.2400054931641,254.97999572753903,234.41000366210935,245.80999755859372,560435,0.0,-0.003041855967822915,0.47311020038949697,-0.030602068648946667,801492.0,225.8604825486859
2021-11-30,254.8000030517578,256.5199890136719,240.17999267578125,248.1699981689453,1966410,0.0,0.009600913851313342,0.4214250663865861,-0.030602068648946667,880915.75,226.08246777873822
2021-12-01,247.94000244140625,249.77999877929688,242.05999755859372,246.0399932861328,272855,0.0,-0.008582846027030522,0.4052997223485532,-0.030602068648946667,873666.5,226.2810501220954
2021-12-02,245.8000030517578,258.0,245.8000030517578,255.9499969482422,1834425,0.0,0.04027801955995214,0.4233402404988662,-0.030602068648946667,953439.75,226.5762635233506
2021-12-03,257.9800109863281,271.0199890136719,256.6000061035156,267.8900146484375,9064635,0.0,0.04664980598772894,0.4446503846099923,-0.030602068648946667,1376511.75,226.98734562409774
2021-12-06,269.0,285.20001220703125,261.45001220703125,265.3099975585937,2751580,0.0,-0.009630881887216503,0.4430907896143051,-0.030602068648946667,1507215.25,227.36866554384397
2021-12-07,268.79998779296875,271.5599975585937,261.3999938964844,266.9800109863281,766780,0.0,0.006294574057148505,0.4430610220031777,-0.030602068648946667,1527723.0,227.7628082845652
2021-12-08,270.7200012207031,271.0,263.010009765625,263.8599853515625,394510,0.0,-0.011686364171006769,0.44728184147580496,-0.030602068648946667,1538560.5,228.12198417577912
