date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2025-01-30,725.2999877929688,739.0,723.0,732.4500122070312,298534,0.009858023623879442,0.3715319509184044,-0.028628152102102216,193643.9,835.548105106626
2025-01-31,732.8499755859375,740.9500122070312,715.0,723.3499755859375,129803,-0.012424106040592964,0.3695963114072338,-0.028628152102102216,196634.55,834.4317058079127
2025-02-01,750.0,794.0,750.0,787.0999755859375,702089,0.08813161284530402,0.4940561565643776,-0.028628152102102216,223758.55,833.9607433181419
2025-02-03,775.2999877929688,798.2000122070312,755.8499755859375,762.1500244140625,229334,-0.03169857952708177,0.4985808815991187,-0.028628152102102216,222323.95,833.2462088016835
2025-02-04,769.9500122070312,788.9000244140625,763.0,768.5999755859375,149844,0.0084628366663555,0.4698887033563758,-0.028628152102102216,224588.3,832.6029627000343
2025-02-05,775.4000244140625,796.0,768.1500244140625,790.4000244140625,433171,0.02836332230105243,0.4830462505951239,-0.028628152102102216,243059.95,832.1830329658455
2025-02-06,794.5999755859375,823.5,779.0,811.7000122070312,277238,0.02694836429029568,0.4934347663785705,-0.028628152102102216,250974.45,831.9792218140166
2025-02-07,816.0,820.1500244140625,787.3499755859375,796.25,118141,-0.019034140661181365,0.4965854569306888,-0.028628152102102216,248109.25,831.6237071691011
2025-02-10,794.75,800.9500122070312,770.5999755859375,774.2000122070312,193316,-0.027692292361656157,0.4995543145517939,-0.028628152102102216,243425.35,831.0523271197272
2025-02-11,771.0,779.0,754.0499877929688,762.2000122070312,140631,-0.015499870590018894,0.4723626056542335,-0.028628152102102216,242264.6,830.3672294589045
2025-02-12,766.2000122070312,768.25,726.2000122070312,733.4000244140625,286379,-0.03778534155303315,0.4765537700309418,-0.028628152102102216,253009.1,829.4023816475132
2025-02-13,730.0,752.0,725.0499877929688,744.9000244140625,141674,0.01568039216959094,0.4810880634366119,-0.028628152102102216,257030.65,828.5615621725534
2025-02-14,740.0999755859375,748.0,702.6500244140625,724.7000122070312,456725,-0.02711774942271017,0.4862912657390494,-0.028628152102102216,273046.55,827.52811391419
2025-02-17,718.0999755859375,735.2999877929688,708.25,725.9500122070312,203008,0.0017248516337031727,0.4725478587706706,-0.028628152102102216,273421.9,826.5173865340194
2025-02-18,726.0,751.4000244140625,724.5,739.75,236800,0.019009556527196825,0.47670878444148074,-0.028628152102102216,278776.9,825.6540294540789
2025-02-19,733.0,764.6500244140625,731.9500122070312,751.25,179234,0.01554579249746535,0.4704196076153645,-0.028628152102102216,254764.85,824.9136908525458
2025-02-20,749.75,769.6500244140625,739.4000244140625,744.2999877929688,129297,-0.009251264169093165,0.470264222776676,-0.028628152102102216,253035.35,824.1115644539431
2025-02-21,745.5499877929688,769.7999877929688,720.0999755859375,722.7999877929688,154187,-0.02888620227410288,0.45548622393011984,-0.028628152102102216,242427.0,823.1034890642817
2025-02-24,715.0,736.9000244140625,714.0,727.0,121246,0.005810753013230974,0.455049900728131,-0.028628152102102216,238522.15,822.1472354417516
2025-02-25,720.4000244140625,727.0,714.5499877929688,719.3499755859375,73851,-0.010522729592933322,0.4562875250483308,-0.028628152102102216,232725.1,821.1243771347285
2025-02-27,713.0,729.0,713.0,721.2000122070312,147204,0.0025718171736737183,0.4501354477368909,-0.028628152102102216,225158.6,820.1301048468907
2025-02-28,720.5,724.5999755859375,708.5499877929688,714.5999755859375,461424,-0.009151464932586673,0.44976209527594013,-0.028628152102102216,241739.65,819.0800538094684
2025-03-03,712.5999755859375,727.3499755859375,703.0999755859375,724.3499755859375,125520,0.013643997107620098,0.4503386310077995,-0.028628152102102216,212911.2,818.1374659664482
2025-03-04,719.4000244140625,741.6500244140625,708.0,725.9000244140625,176830,0.0021399170019591462,0.31861299522253306,-0.028628152102102216,210286.0,817.2196804783648
2025-03-05,715.0,732.5,714.0499877929688,723.0,155798,-0.003995074137658761,0.30190308006322214,-0.028628152102102216,210583.7,816.2821712198736
2025-03-06,729.9000244140625,737.0,700.0,704.2999877929688,165352,-0.025864470549144203,0.30975023623002207,-0.028628152102102216,197192.75,815.1679206385114
2025-03-07,702.5,717.7999877929688,698.9000244140625,708.75,146163,0.006318347698650362,0.2895081285321618,-0.028628152102102216,190639.0,814.1090358560388
2025-03-10,708.75,719.9500122070312,695.0,700.7000122070312,113989,-0.011358007468033504,0.2656395689092113,-0.028628152102102216,190431.4,812.9805878595313
2025-03-11,685.5499877929688,716.9500122070312,683.0499877929688,704.4000244140625,143140,0.005280451181065571,0.26493248280557674,-0.028628152102102216,187922.6,811.9001842431585
2025-03-12,709.9000244140625,711.3499755859375,697.75,705.0499877929688,121963,0.0009227191317133787,0.2532707895648973,-0.028628152102102216,186989.2,810.8369982088283
2025-03-13,700.0499877929688,712.6500244140625,700.0499877929688,709.0999755859375,81156,0.005744256241527745,0.2521473829692476,-0.028628152102102216,176728.05,809.8246895260136
2025-03-17,702.0,719.7999877929688,693.9000244140625,700.0,105833,-0.012833134817721747,0.22219944345066148,-0.028628152102102216,174936.0,808.7319065456553
2025-03-18,700.0,700.0,700.0,700.0,0,0.0,0.21280994348236884,-0.028628152102102216,152099.75,807.6499970277881
2025-03-19,696.0,713.7999877929688,692.25,708.0499877929688,79576,0.011499982561383959,0.19896433712847586,-0.028628152102102216,145928.15,806.65895215978
2025-03-20,710.0,734.5,694.5,711.9500122070312,248728,0.005508120162841967,0.2000532387303776,-0.028628152102102216,146524.55,805.7165746478124
2025-03-21,715.7000122070312,735.0,709.0499877929688,730.4000244140625,91435,0.025914757905314945,0.20987949075086462,-0.028628152102102216,142134.6,804.9671562375264
2025-03-24,730.0499877929688,742.0,718.7000122070312,730.5,260071,0.00013687785130844787,0.2016418318239056,-0.028628152102102216,148673.3,804.2261895087948
2025-03-25,750.4000244140625,769.0,734.2999877929688,755.6500244140625,264553,0.034428507069216296,0.23399481236984393,-0.028628152102102216,154191.6,803.7428445824792
2025-03-26,755.0,758.4500122070312,725.0499877929688,735.5999755859375,97079,-0.02653351178499863,0.23034436438422062,-0.028628152102102216,152983.25,803.0648060850012
2025-03-27,723.0,753.9500122070312,723.0,742.7000122070312,123372,0.009652034878655735,0.23174865902683808,-0.028628152102102216,155459.3,802.4641613697976
2025-03-28,740.0,761.9500122070312,740.0,760.0,141295,0.02329337216726235,0.2398101836260461,-0.028628152102102216,155163.85,802.0416324009439
2025-04-01,760.0,778.2999877929688,745.5,750.5499877929688,107551,-0.012434226588199038,0.24550097431000265,-0.028628152102102216,137470.2,801.5292777282277
2025-04-02,748.5,761.5,740.5499877929688,753.1500244140625,77196,0.003464175156060234,0.24213762068972003,-0.028628152102102216,135054.0,801.0478921231116
2025-04-03,759.9000244140625,759.9000244140625,729.0,732.7999877929688,107480,-0.027019897711516028,0.25917599654285145,-0.028628152102102216,131586.5,800.3688084979361
2025-04-04,722.0,738.2999877929688,708.0999755859375,730.1500244140625,120207,-0.0036162164615850534,0.2595340520496845,-0.028628152102102216,129806.95,799.6701141289425
2025-04-07,693.9500122070312,714.8499755859375,678.0499877929688,701.2999877929688,167085,-0.03951247778735001,0.2939968791279999,-0.028628152102102216,129893.6,798.6913069017189
2025-04-08,714.8499755859375,750.0,707.75,737.5499877929688,100827,0.051689719992839,0.33252803653573654,-0.028628152102102216,127626.8,798.0829355673035
2025-04-09,730.0,762.0,725.25,745.7999877929688,72254,0.01118568251175378,0.33367491173193947,-0.028628152102102216,125540.05,797.5627072312404
2025-04-11,759.4000244140625,796.1500244140625,757.4000244140625,789.2000122070312,377847,0.05819257860608884,0.38059773850898226,-0.028628152102102216,137275.4,797.4794963354772
2025-04-15,805.0,825.0,798.0,804.2000122070312,296487,0.01900658865685001,0.38325409052078835,-0.028628152102102216,146001.6,797.5463671401693
2025-04-16,812.25,817.0499877929688,786.1500244140625,790.4000244140625,81352,-0.01715989503046178,0.3916585937295986,-0.028628152102102216,146011.4,797.4752592523474
2025-04-17,794.5999755859375,814.0,788.7999877929688,795.2999877929688,151791,0.00619934618870821,0.39166178188166667,-0.028628152102102216,148309.3,797.4536147602144
2025-04-21,795.0,810.0,792.3499755859375,805.9500122070312,57515,0.01339120404568006,0.3864724901087045,-0.028628152102102216,151185.05,797.538156028342
2025-04-22,805.9500122070312,818.9000244140625,793.6500244140625,808.75,83817,0.0034741457293376854,0.3858649857506018,-0.028628152102102216,151397.1,797.649716664876
2025-04-23,820.0,823.6500244140625,806.75,817.1500244140625,139772,0.010386428950927451,0.38572712669954706,-0.028628152102102216,145949.3,797.8437495778032
2025-04-24,817.1500244140625,823.0,814.0499877929688,820.5999755859375,85846,0.004221931186196626,0.38582082414753716,-0.028628152102102216,145669.85,798.070179687337
2025-04-25,820.0499877929688,828.9500122070312,787.2999877929688,793.0999755859375,147977,-0.03351206534019702,0.4037417898533578,-0.028628152102102216,140065.15,798.020724920159
2025-04-28,790.0,821.2000122070312,789.5,811.9000244140625,88455,0.023704513184779286,0.40894835983311767,-0.028628152102102216,131260.25,798.1588274026855
