date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2025-01-30,378.0,392.4500122070313,373.8500061035156,384.0499877929688,2944665,0.0,0.028934997435951182,0.6626166028617064,-0.04429417211628549,2484928.35,402.4098375254857
2025-01-31,386.0,410.75,380.1000061035156,406.6000061035156,4697648,0.0,0.05871636252388823,0.678470878083454,-0.04429417211628549,2621321.25,402.45153074516764
2025-02-01,408.5,426.3999938964844,367.6000061035156,378.6499938964844,8084800,0.0,-0.06874080616692246,0.7178588519133537,-0.04429417211628549,2920329.8,402.21469953274294
2025-02-03,370.7000122070313,374.1499938964844,352.1000061035156,358.04998779296875,3097479,0.0,-0.05440381998037813,0.7089901792117232,-0.04429417211628549,3025758.6,401.7752496646855
2025-02-04,364.0,368.7999877929688,352.1000061035156,356.0,1933976,0.0,-0.0057254234404668924,0.70719326781852,-0.04429417211628549,2941787.3,401.3197745436438
2025-02-05,359.0,367.5499877929688,357.0,358.1499938964844,1356976,0.0,0.006039308697989743,0.7004163448893734,-0.04429417211628549,2967389.5,400.89022448745317
2025-02-06,359.70001220703125,361.7000122070313,356.0,358.45001220703125,956711,0.0,0.000837689000864783,0.6974742255457207,-0.04429417211628549,2942752.0,400.46793381799625
2025-02-07,358.45001220703125,358.70001220703125,349.1000061035156,352.70001220703125,980026,0.0,-0.016041288336402504,0.6778512698598048,-0.04429417211628549,2852416.0,399.9926311153996
2025-02-10,350.0,353.1000061035156,339.29998779296875,345.6499938964844,1062069,0.0,-0.019988710140470878,0.6578999307882116,-0.04429417211628549,2816401.4,399.4519083570025
2025-02-11,345.0,345.0,326.0,327.8500061035156,1442518,0.0,-0.05149714482072143,0.6548134462250814,-0.04429417211628549,2812834.3,398.73945161816187
2025-02-12,327.79998779296875,328.45001220703125,305.20001220703125,323.6499938964844,2925724,0.0,-0.012810773612446202,0.6549578619812072,-0.04429417211628549,2546584.8,397.9922928348616
2025-02-13,327.25,334.70001220703125,321.04998779296875,323.20001220703125,1783509,0.0,-0.0013903343053887074,0.5409754689323549,-0.04429417211628549,2432719.25,397.24809103756974
2025-02-14,323.20001220703125,325.1000061035156,302.25,306.04998779296875,1782400,0.0,-0.05306319234628232,0.5569368079950946,-0.04429417211628549,2430113.15,396.34064722419066
2025-02-17,302.1499938964844,315.0,296.70001220703125,304.3500061035156,3070058,0.0,-0.0055545883262805296,0.5530187762989304,-0.04429417211628549,2495080.2,395.42531746179594
2025-02-18,304.04998779296875,307.0,285.0,292.20001220703125,2666364,0.0,-0.03992112256555014,0.5542178374694745,-0.04429417211628549,2502243.0,394.3981999965744
2025-02-19,288.0,316.5,285.5,314.3999938964844,3638982,0.0,0.07597529350451859,0.6343034197706431,-0.04429417211628549,2608482.0,393.60219794582724
2025-02-20,311.0,321.45001220703125,307.04998779296875,313.20001220703125,2155197,0.0,-0.003816735727572018,0.6335868433383941,-0.04429417211628549,2651943.9,392.8021761971825
2025-02-21,311.0,322.45001220703125,304.04998779296875,305.5,1765645,0.0,-0.024584967774335165,0.6350066617575211,-0.04429417211628549,2661971.85,391.9334978270613
