date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold
2025-01-30,1530.0,1566.449951171875,1495.550048828125,1515.8499755859375,374170,0.007276198414667645,0.4903760420730752,-0.03472400616683198
2025-01-31,1525.0,1525.0,1481.0,1511.4000244140625,240257,-0.0029356145024542757,0.4494696252039298,-0.03472400616683198
2025-02-01,1518.0,1545.0,1490.3499755859375,1519.6500244140625,167352,0.005458515195669866,0.4496570924984441,-0.03472400616683198
2025-02-03,1519.949951171875,1530.050048828125,1489.5,1498.199951171875,144948,-0.014115140260967718,0.4266395502661253,-0.03472400616683198
2025-02-04,1501.050048828125,1509.4000244140625,1480.050048828125,1487.1500244140625,151953,-0.0073754686409976955,0.40734024707448685,-0.03472400616683198
2025-02-05,1490.050048828125,1548.0,1490.050048828125,1507.449951171875,250581,0.013650221177793131,0.40390725006103595,-0.03472400616683198
2025-02-06,1514.0,1544.449951171875,1503.1500244140625,1522.949951171875,184748,0.010282265084788023,0.40644289762431135,-0.03472400616683198
2025-02-07,1532.0,1539.3499755859375,1513.3499755859375,1526.4000244140625,129315,0.0022653884584538098,0.37983178660228056,-0.03472400616683198
2025-02-10,1527.699951171875,1535.949951171875,1491.0,1494.699951171875,81862,-0.020767867357939895,0.3406708733181591,-0.03472400616683198
2025-02-11,1494.699951171875,1499.4000244140625,1438.0,1444.050048828125,167894,-0.033886334380381467,0.359245888519245,-0.03472400616683198
2025-02-12,1436.9000244140625,1436.9000244140625,1364.449951171875,1416.550048828125,242847,-0.01904366127913415,0.31684534376384504,-0.03472400616683198
2025-02-13,1423.0,1447.75,1404.75,1417.050048828125,122543,0.0003529702324416295,0.31738732619541216,-0.03472400616683198
2025-02-14,1428.0,1428.0,1362.4000244140625,1383.199951171875,180943,-0.023887722020999536,0.32073203590287713,-0.03472400616683198
2025-02-17,1369.8499755859375,1371.699951171875,1321.449951171875,1363.550048828125,180943,-0.014206118448097271,0.3188886731445618,-0.03472400616683198
2025-02-18,1371.949951171875,1382.300048828125,1332.25,1341.75,126986,-0.01598771445673053,0.3184240745383915,-0.03472400616683198
2025-02-19,1344.699951171875,1416.9000244140625,1327.050048828125,1401.199951171875,233146,0.04430777057713797,0.3486990015335912,-0.03472400616683198
2025-02-20,1394.050048828125,1408.199951171875,1364.25,1397.5999755859375,179301,-0.0025692090432394288,0.3418175038793106,-0.03472400616683198
2025-02-21,1390.050048828125,1439.9000244140625,1376.0,1381.0999755859375,165407,-0.011805953268625657,0.3142431429371195,-0.03472400616683198
2025-02-24,1360.5999755859375,1405.0,1350.0,1393.050048828125,169841,0.008652576535683076,0.28791463828169894,-0.03472400616683198
2025-02-25,1398.949951171875,1417.4000244140625,1380.0,1398.300048828125,119862,0.003768708815893973,0.287697200355318,-0.03472400616683198
2025-02-27,1393.8499755859375,1402.9000244140625,1351.0,1359.0999755859375,108429,-0.028034092736419436,0.27800296335631414,-0.03472400616683198
2025-02-28,1351.0,1365.199951171875,1285.050048828125,1293.3499755859375,216614,-0.048377603694425564,0.31251260282535304,-0.03472400616683198
2025-03-03,1305.0,1312.3499755859375,1241.0999755859375,1262.800048828125,233060,-0.023620773444536725,0.31701726811134967,-0.03472400616683198
2025-03-04,1259.699951171875,1329.550048828125,1239.0,1279.1500244140625,295319,0.012947398601314886,0.32214158148630223,-0.03472400616683198
2025-03-05,1281.699951171875,1323.5999755859375,1279.1500244140625,1310.75,236009,0.02470388537920898,0.3403682187165895,-0.03472400616683198
2025-03-06,1321.699951171875,1375.0,1320.0,1357.75,224925,0.03585733358764065,0.3700235280830384,-0.03472400616683198
2025-03-07,1361.0999755859375,1365.5,1325.9000244140625,1330.050048828125,294168,-0.020401363411434392,0.36827806891186365,-0.03472400616683198
2025-03-10,1329.050048828125,1342.0,1275.0,1282.1500244140625,241498,-0.036013700729732756,0.37777847073453286,-0.03472400616683198
2025-03-11,1264.75,1275.25,1226.0,1260.949951171875,255160,-0.01653478363569494,0.3770217560017933,-0.03472400616683198
2025-03-12,1264.0,1326.199951171875,1241.5999755859375,1251.9000244140625,484934,-0.007177070548598619,0.3745115904159277,-0.03472400616683198
2025-03-13,1260.050048828125,1263.5,1221.0,1224.0999755859375,223786,-0.022206285075468735,0.36649437316670663,-0.03472400616683198
2025-03-17,1224.0999755859375,1243.4000244140625,1216.0999755859375,1231.3499755859375,197189,0.005922718850255304,0.3668629597582129,-0.03472400616683198
2025-03-18,1231.3499755859375,1231.3499755859375,1231.3499755859375,1231.3499755859375,0,0.0,0.3667831759699229,-0.03472400616683198
2025-03-19,1403.0,1428.300048828125,1382.5,1416.4000244140625,838555,0.15028225321567823,0.6495011548204914,-0.03472400616683198
2025-03-20,1418.0,1479.1500244140625,1400.0999755859375,1409.300048828125,707693,-0.005012690951396004,0.6474093985821276,-0.03472400616683198
2025-03-21,1412.0,1564.199951171875,1410.0,1481.9000244140625,3420492,0.05151491738491498,0.6653398100409029,-0.03472400616683198
2025-03-24,1482.0,1521.5999755859375,1480.25,1499.0999755859375,425026,0.011606687960394435,0.6508124197973787,-0.03472400616683198
2025-03-25,1515.0,1520.0,1441.0,1449.4000244140625,416016,-0.03315319323679489,0.6631938796490422,-0.03472400616683198
2025-03-26,1446.050048828125,1476.0,1425.050048828125,1428.5,271500,-0.014419776502012649,0.6639666636767194,-0.03472400616683198
2025-03-27,1425.0,1448.199951171875,1407.8499755859375,1437.5,285374,0.00630031501575079,0.6637373173340139,-0.03472400616683198
2025-03-28,1449.949951171875,1467.8499755859375,1390.0,1402.949951171875,349116,-0.02403481657608697,0.669912702039902,-0.03472400616683198
2025-04-01,1395.699951171875,1413.949951171875,1367.050048828125,1373.75,346048,-0.020813252210090893,0.6664329611216461,-0.03472400616683198
2025-04-02,1379.4000244140625,1420.3499755859375,1357.199951171875,1413.300048828125,307305,0.028789844460873626,0.6472867411529117,-0.03472400616683198
2025-04-03,1380.0,1542.0,1379.4000244140625,1499.199951171875,1925783,0.06077966417320657,0.6660592261205157,-0.03472400616683198
2025-04-04,1499.0,1527.5,1454.0,1484.550048828125,501134,-0.00977181351446732,0.6690046150126583,-0.03472400616683198
2025-04-07,1300.0,1453.5,1297.050048828125,1436.949951171875,375668,-0.03206365301986591,0.6798682774258044,-0.03472400616683198
2025-04-08,1459.949951171875,1485.800048828125,1433.300048828125,1458.3499755859375,287324,0.014892672077138291,0.6717922613170331,-0.03472400616683198
2025-04-09,1455.0,1528.25,1435.0999755859375,1493.25,629176,0.023931172214022522,0.6688721309163856,-0.03472400616683198
2025-04-11,1506.699951171875,1515.0,1478.050048828125,1493.1500244140625,307184,-6.695167315418082e-05,0.6515699106945432,-0.03472400616683198
2025-04-15,1510.0,1547.800048828125,1500.300048828125,1522.199951171875,542353,0.01945546414146304,0.6463759874562965,-0.03472400616683198
2025-04-16,1522.199951171875,1540.0,1500.0999755859375,1512.5,223979,-0.006372323927883117,0.6461164044513705,-0.03472400616683198
2025-04-17,1512.5,1544.0,1500.800048828125,1524.0,399416,0.007603305785123915,0.6356847679770428,-0.03472400616683198
2025-04-21,1529.699951171875,1543.0,1505.0999755859375,1536.0,254303,0.007874015748031482,0.6355162606484274,-0.03472400616683198
2025-04-22,1546.0,1658.0,1546.0,1576.9000244140625,2800022,0.026627620061238533,0.6362437429057471,-0.03472400616683198
2025-04-23,1584.0,1589.5,1542.199951171875,1550.5,337088,-0.016741723638359463,0.39991828584828765,-0.03472400616683198
2025-04-24,1554.699951171875,1572.0999755859375,1515.0,1537.5,323234,-0.008384392131570495,0.40110987642135837,-0.03472400616683198
2025-04-25,1537.5,1539.699951171875,1487.0,1500.5999755859375,366578,-0.024000015879065084,0.37385181030954323,-0.03472400616683198
2025-04-28,1492.0,1539.0,1470.0,1512.300048828125,337728,0.00779693018295502,0.3727029715769547,-0.03472400616683198
2025-04-29,1512.4000244140625,1535.0,1486.300048828125,1496.4000244140625,165338,-0.010513802751235368,0.35462251434922176,-0.03472400616683198
2025-04-30,1499.0,1569.699951171875,1492.0,1527.300048828125,600726,0.02064957491975572,0.35527517842986256,-0.03472400616683198
2025-05-02,1531.0,1583.9000244140625,1508.4000244140625,1533.699951171875,701637,0.0041903372874638745,0.35513521979417095,-0.03472400616683198
2025-05-05,1598.0,1598.0,1549.5999755859375,1574.5,287879,0.026602366908175412,0.3492529984319011,-0.03472400616683198
2025-05-06,1575.0,1579.699951171875,1525.0,1532.199951171875,251640,-0.026865702653620205,0.3556214938399018,-0.03472400616683198
2025-05-07,1510.0999755859375,1581.0,1510.0,1574.4000244140625,475402,0.02754214501176011,0.35461446659043855,-0.03472400616683198
2025-05-08,1574.5,1603.800048828125,1535.0,1540.4000244140625,320221,-0.021595528120404883,0.3036381112485749,-0.03472400616683198
2025-05-09,1499.800048828125,1524.0,1451.0999755859375,1456.199951171875,466073,-0.05466117366118295,0.3592900022381023,-0.03472400616683198
2025-05-12,1520.0,1595.5,1501.0,1572.699951171875,751791,0.0800027495580169,0.4371977346026564,-0.03472400616683198
2025-05-13,1573.0,1583.0999755859375,1528.0,1564.300048828125,766555,-0.005341071154412513,0.43685210617984294,-0.03472400616683198
2025-05-14,525.0,551.2000122070312,523.0999755859375,551.2000122070312,353755,-0.6476379243100097,2.2935875595884356,-0.03472400616683198
2025-05-15,578.7000122070312,578.7000122070312,578.7000122070312,578.7000122070312,215980,0.04989114548435647,2.307814907799303,-0.03472400616683198
2025-05-16,607.5999755859375,607.5999755859375,607.5999755859375,607.5999755859375,101665,0.04993945527785337,2.317757977199233,-0.03472400616683198
2025-05-19,637.9000244140625,637.9000244140625,637.9000244140625,637.9000244140625,169024,0.049868416796602366,2.331432049408741,-0.03472400616683198
2025-05-20,667.0,669.7000122070312,650.7000122070312,669.7000122070312,1047956,0.049851052791820116,2.3427046568917542,-0.03472400616683198
2025-05-21,664.7000122070312,703.0999755859375,637.7000122070312,689.2000122070312,574677,0.02911751477461788,2.3470135585527316,-0.03472400616683198
2025-05-22,689.2000122070312,690.0,659.0999755859375,664.2999877929688,234200,-0.036128879821584636,2.3417892187861584,-0.03472400616683198
2025-05-23,659.0,663.0999755859375,631.0999755859375,634.7000122070312,226844,-0.044558145611711786,2.3430241524688094,-0.03472400616683198
2025-05-26,634.7999877929688,639.7000122070312,610.0999755859375,627.4000244140625,129972,-0.01150147731616491,2.342803041312408,-0.03472400616683198
2025-05-27,627.0,639.0,620.4000244140625,633.7000122070312,86601,0.010041421019790997,2.3456239777474255,-0.03472400616683198
2025-05-28,643.0999755859375,648.0,615.0999755859375,619.2000122070312,427847,-0.022881489223110174,2.3431879630230794,-0.03472400616683198
2025-05-29,628.0,628.0,611.0,614.5,205879,-0.007590458841043701,2.3434068548408438,-0.03472400616683198
2025-05-30,614.5,637.0,608.5,629.9000244140625,516798,0.025061064953722623,2.3444896002904625,-0.03472400616683198
2025-06-02,633.5,633.9000244140625,618.2000122070312,621.0999755859375,233815,-0.013970548479198541,2.342708649962767,-0.03472400616683198
2025-06-03,621.0499877929688,621.0499877929688,606.2999877929688,610.4500122070312,302150,-0.017146938975257875,2.3357966128824206,-0.03472400616683198
2025-06-04,615.7000122070312,624.7000122070312,606.0499877929688,615.0999755859375,308900,0.007617271334133813,2.3386224084236584,-0.03472400616683198
2025-06-05,620.5499877929688,627.0,615.2000122070312,617.75,118551,0.004308282424394738,2.3335493707437083,-0.03472400616683198
2025-06-06,621.7999877929688,621.7999877929688,612.0999755859375,617.1500244140625,162657,-0.0009712271727033706,2.335033987382021,-0.03472400616683198
2025-06-09,622.9500122070312,626.9500122070312,618.0,619.7999877929688,157143,0.004293872274285571,2.334251521926957,-0.03472400616683198
2025-06-10,622.9500122070312,622.9500122070312,613.1500244140625,617.5499877929688,206020,-0.0036302033628815567,2.306321620569727,-0.03472400616683198
2025-06-11,610.0499877929688,617.4500122070312,607.2000122070312,607.9500122070312,265579,-0.015545260749249445,2.3054795010497866,-0.03472400616683198
2025-06-12,612.0,612.2999877929688,594.0,603.2000122070312,327231,-0.007813142371288273,0.44868049111427416,-0.03472400616683198
2025-06-13,600.0,601.0,587.2999877929688,591.4500122070312,226969,-0.019479442576614492,0.42429213138594274,-0.03472400616683198
2025-06-16,587.7999877929688,597.5999755859375,575.0,592.9500122070312,210574,0.002536139942583837,0.38597373691815323,-0.03472400616683198
2025-06-17,593.9500122070312,599.6500244140625,585.2999877929688,592.6500244140625,175202,-0.0005059242546470166,0.33911993717472694,-0.03472400616683198
2025-06-18,590.8499755859375,617.5999755859375,588.5,601.9000244140625,517977,0.015607862345311085,0.2884865885112497,-0.03472400616683198
2025-06-19,608.9000244140625,608.9000244140625,582.0,586.1500244140625,277861,-0.02616713633685641,0.2692452982437095,-0.03472400616683198
2025-06-20,586.0,592.7999877929688,578.0,587.5,252452,0.0023031229714389756,0.2500663991127331,-0.03472400616683198
2025-06-23,587.5,616.75,578.0,601.0999755859375,644374,0.023148894614361648,0.22642312701418832,-0.03472400616683198
2025-06-24,605.3499755859375,610.5999755859375,594.2999877929688,599.5,273054,-0.0026617462168050388,0.22404835463795084,-0.03472400616683198
2025-06-25,601.6500244140625,604.7000122070312,594.5999755859375,600.4500122070312,184996,0.0015846742402523262,0.22017049438118202,-0.03472400616683198
2025-06-26,606.5499877929688,608.5,596.2999877929688,598.9500122070312,237689,-0.002498126354409713,0.20730903142222526,-0.03472400616683198
2025-06-27,604.5,635.0,598.0,624.3499755859375,1284525,0.04240748453332799,0.25554264283700423,-0.03472400616683198
2025-06-30,629.75,717.9500122070312,627.4500122070312,709.4000244140625,17937459,0.13622175407039538,0.5303958501483961,-0.03472400616683198
2025-07-01,719.9500122070312,771.4000244140625,715.6500244140625,757.0,24781077,0.06709892014065444,0.5648308950763752,-0.03472400616683198
2025-07-02,765.0,783.9000244140625,751.6500244140625,758.0,11050415,0.0013210039630118242,0.5572046580819892,-0.03472400616683198
2025-07-03,758.0,763.0,716.3499755859375,724.4500122070312,3300370,-0.04426119761605374,0.5891370133240447,-0.03472400616683198
2025-07-04,724.0,724.9000244140625,700.75,712.9000244140625,1634777,-0.015943112151771244,0.5950746450021736,-0.03472400616683198
2025-07-07,716.4000244140625,717.9000244140625,699.5,703.0,606255,-0.013886974435439847,0.5990540892784719,-0.03472400616683198
2025-07-08,706.0,731.7000122070312,686.2000122070312,707.4000244140625,1706784,0.0062589251978129035,0.5989865588045831,-0.03472400616683198
2025-07-09,711.8499755859375,711.8499755859375,694.0,697.9000244140625,649511,-0.01342945953086283,0.6021225907401816,-0.03472400616683198
2025-07-10,697.9000244140625,704.8499755859375,689.0999755859375,693.4000244140625,374973,-0.006447914948531586,0.5987428690922252,-0.03472400616683198
2025-07-11,693.0,708.9500122070312,691.2000122070312,697.7000122070312,546632,0.0062013089725549975,0.5963601334184389,-0.03472400616683198
