date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold
2025-01-30,1094.5,1116.3499755859375,1090.3499755859375,1108.675048828125,1149120,0.0,0.0,0.016806597562713632,0.1936629448157722,-0.018586519780975086
2025-01-31,1108.675048828125,1193.5,1104.75,1156.5999755859375,6279774,0.0,0.0,0.04322720783557754,0.2390968195595923,-0.018586519780975086
2025-02-01,1156.5,1187.0,1128.625,1163.5999755859375,2493130,0.0,0.0,0.006052222157841403,0.23533403208246662,-0.018586519780975086
2025-02-03,1163.5999755859375,1187.0,1155.8499755859375,1158.550048828125,2281742,0.0,0.0,-0.004339916520941456,0.2209125703927978,-0.018586519780975086
2025-02-04,1161.199951171875,1161.4000244140625,1141.8499755859375,1149.7249755859375,2487034,0.0,0.0,-0.007617343118766495,0.22078417988342508,-0.018586519780975086
2025-02-05,1141.9000244140625,1148.949951171875,1112.625,1124.4749755859375,2950590,0.0,0.0,-0.02196177393391996,0.2356472931126956,-0.018586519780975086
2025-02-06,1134.5,1134.5,1113.5,1119.7249755859375,1973914,0.0,0.0,-0.004224193604241755,0.22920390303165755,-0.018586519780975086
2025-02-07,1117.0,1119.0,1103.7750244140625,1112.550048828125,1585116,0.0,7.125,-0.006407758078324499,0.2299234426038909,-0.018586519780975086
2025-02-10,1117.5,1126.25,1103.0999755859375,1110.5250244140625,1520362,0.0,0.0,-0.0018201647792793763,0.2294603427092106,-0.018586519780975086
2025-02-11,1110.5250244140625,1116.050048828125,1088.9749755859375,1097.75,953674,0.0,0.0,-0.011503589863544827,0.23119021869595152,-0.018586519780975086
2025-02-12,1107.0,1107.0,1085.8499755859375,1096.875,1006516,0.0,0.0,-0.0007970849464814522,0.2292110912528878,-0.018586519780975086
2025-02-13,1096.875,1105.0999755859375,1086.324951171875,1088.7750244140625,1022294,0.0,0.0,-0.007384593126780636,0.2254024570905113,-0.018586519780975086
2025-02-14,1088.7750244140625,1112.5,1085.0250244140625,1097.925048828125,1921722,0.0,0.0,0.00840396244300945,0.2133907771849288,-0.018586519780975086
2025-02-17,1097.925048828125,1110.0,1085.0,1108.25,1603030,0.0,0.0,0.009404058303338125,0.21599948517750459,-0.018586519780975086
2025-02-18,1108.25,1114.75,1099.9749755859375,1111.199951171875,906118,0.0,0.0,0.002661810215993654,0.2141225815868682,-0.018586519780975086
2025-02-19,1103.0,1112.0,1098.7750244140625,1102.4749755859375,852958,0.0,0.0,-0.007851850224377843,0.2154037299640111,-0.018586519780975086
2025-02-20,1102.4749755859375,1107.4749755859375,1093.4000244140625,1103.375,1316934,0.0,0.0,0.0008163672046925807,0.2149131970003017,-0.018586519780975086
2025-02-21,1108.4749755859375,1109.050048828125,1094.6500244140625,1107.4749755859375,1188490,0.0,0.0,0.003715849630395285,0.21483744728016477,-0.018586519780975086
2025-02-24,1099.5,1118.925048828125,1098.0250244140625,1110.199951171875,968084,0.0,0.0,0.0024605301663775947,0.2076126594255226,-0.018586519780975086
2025-02-25,1111.2249755859375,1128.199951171875,1106.925048828125,1125.199951171875,1285668,0.0,0.0,0.01351107967908538,0.20883697758388167,-0.018586519780975086
2025-02-27,1130.0999755859375,1140.9000244140625,1125.0,1139.0999755859375,1502006,0.0,0.0,0.012353381636380112,0.2094429502275305,-0.018586519780975086
2025-02-28,1130.5,1135.0,1092.5,1094.824951171875,3687132,0.0,0.0,-0.03886842714686922,0.24601461735369284,-0.018586519780975086
2025-03-03,1094.125,1100.0,1075.4000244140625,1092.7750244140625,1043550,0.0,0.0,-0.0018723785529534132,0.1877560145024446,-0.018586519780975086
2025-03-04,1080.0,1082.050048828125,1059.0,1073.25,2085044,0.0,0.0,-0.017867377985264277,0.19205084837219827,-0.018586519780975086
2025-03-05,1055.0,1104.675048828125,1055.0,1098.5,1693328,0.0,0.0,0.023526671325413417,0.214015235646433,-0.018586519780975086
2025-03-06,1093.5,1108.199951171875,1085.1500244140625,1100.5999755859375,2514922,0.0,0.0,0.0019116755447770029,0.21365826114488942,-0.018586519780975086
2025-03-07,1100.5,1123.0,1095.625,1119.2249755859375,1051212,0.0,0.0,0.016922588054832932,0.21029477721085002,-0.018586519780975086
