date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2021-02-02,274.75,279.0,268.0,270.1000061035156,348316,-0.0053396492529346196,0.5243422049725499,-0.04986580226342796,1042959.35,282.4179776373999
2021-02-03,272.5,281.0,267.5,271.6499938964844,451713,0.005738570003492427,0.49033452713570835,-0.04964285803818595,916932.5,282.3108335205749
2021-02-04,273.45001220703125,276.3500061035156,270.0,270.79998779296875,223039,-0.0031290488592446986,0.4676976653644256,-0.04941991381294394,856304.35,282.1962977421907
2021-02-05,274.70001220703125,276.0,268.1000061035156,271.0,372925,0.0007385975481806195,0.4405563434090095,-0.04919696958770193,796656.95,282.08489179450726
2021-02-08,273.0,275.0,270.0,271.0,273857,0.0,0.43774129455483685,-0.048974025362459914,726147.3,281.97459436371616
2021-02-09,271.0,298.1000061035156,271.0,297.70001220703125,1968776,0.09852403028424805,0.5295087916784033,-0.048751081137217905,756870.95,282.13106618305267
2021-02-10,305.0,317.3999938964844,301.0,309.04998779296875,1766128,0.03812554625642517,0.5280645767878829,-0.0485281369119759,819524.75,282.3989161493205
2021-02-11,309.75,317.0,295.20001220703125,304.6000061035156,880415,-0.014398905889729918,0.5304385964914116,-0.04830519268673388,809826.85,282.6198225170239
2021-02-12,307.45001220703125,310.0,294.1000061035156,298.1000061035156,552194,-0.021339461161373197,0.5373458990046734,-0.048082248461491874,816826.35,282.77385419450144
2021-02-15,324.0,324.0,293.29998779296875,295.75,962262,-0.007883280964105621,0.5366446432789764,-0.04785930423624986,842994.6,282.90297007316315
2021-02-16,295.0,304.6000061035156,285.1000061035156,291.8999938964844,797899,-0.013017772116705406,0.5399894535037911,-0.04763636001100785,840474.05,282.99249269827084
2021-02-17,291.8999938964844,301.0,291.04998779296875,292.5,541551,0.002055519410967932,0.5040287908749628,-0.04741341578576584,788758.65,283.0870947609746
2021-02-18,294.25,299.6000061035156,285.79998779296875,288.70001220703125,568148,-0.012991411258012842,0.467423297773775,-0.047190471560523826,730063.65,283.14294468581096
2021-02-19,290.0,292.45001220703125,278.0,281.3500061035156,402965,-0.025458973996318468,0.45450433451733524,-0.04696752733528182,701604.6,283.12510450091247
2021-02-22,285.95001220703125,288.0,275.04998779296875,276.6499938964844,458446,-0.01670521451953333,0.4596845747770607,-0.0467445831100398,695243.95,283.0606755396744
2021-02-23,280.0,283.95001220703125,274.1000061035156,277.04998779296875,335946,0.0014458482028163466,0.453523868108338,-0.046521638884797795,692587.1,283.0008677013987
2021-02-24,276.75,304.75,275.95001220703125,298.79998779296875,1487761,0.07850568835344296,0.5169688693242783,-0.046298694659555786,745382.75,283.15807287643923
2021-02-25,301.70001220703125,303.04998779296875,292.04998779296875,293.6000061035156,470807,-0.017402884544480135,0.5147822406589997,-0.04607575043431377,730037.55,283.2619727095445
2021-02-26,287.0,292.8999938964844,278.0,282.3999938964844,559235,-0.03814717974863535,0.5169687961238288,-0.04585280620907176,717429.85,283.25339580593203
2021-03-01,292.20001220703125,294.0,282.0,284.70001220703125,274746,0.008144540935755007,0.517121834298065,-0.04562986198382975,684856.45,283.26778999897783
2021-03-02,285.0,290.5,279.0,281.5,349187,-0.011239944045749573,0.5173370262293747,-0.04540691775858774,684900.0,283.25020004873926
2021-03-03,283.8999938964844,287.0,281.6000061035156,284.54998779296875,249638,0.0108347701348801,0.5174005575461856,-0.04537214475492067,674796.25,283.2631332601246
2021-03-04,284.0,294.3999938964844,281.29998779296875,284.25,491085,-0.0010542534030506534,0.5174778850880739,-0.04533737175125361,688198.55,283.27295282967566
2021-03-05,284.25,285.04998779296875,278.0,278.54998779296875,358219,-0.020052813393249824,0.5231482391592248,-0.04530259874758654,687463.25,283.22595815269347
2021-03-08,282.0,284.0,272.0,274.29998779296875,345491,-0.01525758458535209,0.5264973015337825,-0.04526782574391948,691044.95,283.1371425272236
2021-03-09,277.0,278.70001220703125,261.25,262.75,597016,-0.04210713928899712,0.5473772438483459,-0.04523305274025241,622456.95,282.93428538764925
2021-03-10,275.0,277.8999938964844,267.29998779296875,274.1000061035156,758491,0.04319697851004989,0.4446337001517218,-0.04519827973658534,572075.1,282.8463821111902
2021-03-12,288.5,298.79998779296875,280.79998779296875,284.0,1530339,0.03611818196292038,0.44231077647502004,-0.04516350673291828,604571.3,282.8578608961535
2021-03-15,288.0,288.0,272.70001220703125,275.8999938964844,581152,-0.02852114825181562,0.4492834489277664,-0.04512873372925121,606019.2,282.7886283886941
2021-03-16,276.1000061035156,282.70001220703125,272.1000061035156,273.25,335810,-0.009604907412497532,0.4455080191265495,-0.04509396072558415,574696.6,282.6937166634335
2021-03-17,275.8500061035156,275.8500061035156,261.5,263.1499938964844,353128,-0.03696251090033165,0.46004321059752795,-0.04505918772191708,552458.05,282.49925176027983
2021-03-18,265.1000061035156,270.0,250.0,254.5500030517578,325777,-0.03268094639633379,0.46922948785274377,-0.045024414718250014,541669.35,282.2211497830806
2021-03-19,251.0,267.0,238.5,264.04998779296875,583826,0.03732070173764357,0.4922788795781339,-0.04498964171458295,542453.25,282.04034220108946
2021-03-22,264.0,267.70001220703125,257.5,258.95001220703125,217601,-0.01931443219734663,0.4941513413535372,-0.044954868710915884,533185.05,281.8105876737854
2021-03-23,262.0,266.8999938964844,257.8500061035156,261.95001220703125,363454,0.01158524757126278,0.4912075442915681,-0.04492009570724882,528435.45,281.6129700074495
2021-03-24,259.0,263.8500061035156,253.1000061035156,254.75,171999,-0.02748620680094016,0.4964043708464074,-0.044885322703581754,520238.1,281.3456767735446
2021-03-25,255.1999969482422,257.70001220703125,240.0,245.3500061035156,369175,-0.03689889655145984,0.5092344771254051,-0.044850549699914685,464308.8,280.9875108962309
2021-03-26,246.0,251.9499969482422,243.1000061035156,244.8500061035156,305310,-0.0020379049829288842,0.40877049574935054,-0.044815776696247624,456033.95,280.6279337341143
2021-03-30,246.1499938964844,258.8999938964844,244.8999938964844,249.75,370183,0.020012226973001646,0.41962431745757844,-0.044781003692580555,446581.35,280.3206906123819
2021-03-31,250.0,259.8999938964844,245.1499938964844,246.1999969482422,235954,-0.014214226433464705,0.40543587816598703,-0.044746230688913494,444641.75,279.981181222689
2021-04-01,252.1999969482422,252.1999969482422,244.1000061035156,249.5,200687,0.013403749360937578,0.4081805996589863,-0.044746230688913494,437216.75,279.67788588713984
2021-04-05,249.6999969482422,249.9499969482422,241.0,245.6499938964844,280731,-0.015430886186435289,0.40912197995420857,-0.04227212821247665,438771.4,279.3392998971831
2021-04-06,247.0,250.6000061035156,245.0,248.1499938964844,315925,0.010177081465971849,0.4087841510451269,-0.03834517772565344,430013.4,279.02895854394234
2021-04-07,247.8500061035156,252.3999938964844,243.5,244.8500061035156,510987,-0.013298359355774947,0.40904951637178955,-0.03834517772565344,437651.8,278.68886946493313
2021-04-08,249.6999969482422,264.95001220703125,247.1000061035156,248.6999969482422,1005147,0.01572387481623716,0.4131594790367481,-0.03834517772565344,470634.6,278.3904727234736
2021-04-09,250.9499969482422,258.0,242.0500030517578,243.9499969482422,658430,-0.019099316679881295,0.41456607205208124,-0.03834517772565344,473705.3,278.0477814222275
2021-04-12,240.0,241.0,220.0,223.6499938964844,809763,-0.0832137868649564,0.4799254382433538,-0.04249507243771866,476268.9,277.5065099045584
2021-04-13,230.0,238.5,225.25,236.5500030517578,704951,0.057679452301903966,0.5012370410946894,-0.04249507243771866,434999.5,277.0989824731873
2021-04-15,237.6000061035156,237.6000061035156,226.1000061035156,229.8000030517578,408165,-0.02853519303706409,0.48160576186981263,-0.04249507243771866,426350.15,276.62834586202877
2021-04-16,232.0,235.8999938964844,230.0,230.6000061035156,364877,0.0034813013104164625,0.47850495291346423,-0.04249507243771866,427803.5,276.1703524315958
2021-04-19,225.9499969482422,244.0,213.25,239.8500061035156,1257666,0.04011274828781963,0.506657214626286,-0.03834517772565344,473030.4,275.8089559507194
2021-04-20,246.0,248.8999938964844,235.0,237.1000061035156,530561,-0.011465498978612265,0.4943834983256345,-0.03702174434274683,483269.6,275.4237922706477
2021-04-22,237.0,241.0,232.6499938964844,234.6499938964844,304922,-0.010333243964411931,0.48428198293826713,-0.03702174434274683,469324.4,275.0180828340889
2021-04-23,234.5,242.75,233.6499938964844,236.5,237722,0.00788410889254787,0.46336297502334006,-0.03702174434274683,470330.45,274.6348183282771
2021-04-26,238.0,239.8999938964844,232.0,233.6000061035156,256542,-0.012262130640526059,0.4612228877612974,-0.03702174434274683,464984.85,274.226511738976
2021-04-27,230.1000061035156,236.9499969482422,230.0,233.3000030517578,240918,-0.0012842596058189049,0.4577136646465153,-0.03702174434274683,468430.8,273.8192827968146
2021-04-28,234.9499969482422,238.75,233.6000061035156,236.0500030517578,232627,0.011787398045553843,0.4537120102067395,-0.03702174434274683,461603.4,273.4434690680081
2021-04-29,236.3000030517578,243.75,235.8999938964844,236.6999969482422,290215,0.0027536279944120334,0.43712488237319447,-0.03702174434274683,460848.65,273.0778623802492
2021-04-30,235.8000030517578,237.4499969482422,230.1499938964844,231.3999938964844,254520,-0.02239122568690488,0.4431780036713392,-0.03702174434274683,455065.5,272.6631572212068
2021-05-03,230.1000061035156,233.8500061035156,228.5500030517578,230.8000030517578,278204,-0.002592873208955182,0.43568651177206574,-0.03702174434274683,457178.0,272.24660842350085
2021-05-04,233.5,253.8500061035156,230.0,252.3000030517578,2052284,0.0931542448687861,0.5466830225645136,-0.03702174434274683,549757.85,272.0481347382099
2021-05-05,254.1000061035156,256.3999938964844,244.6000061035156,246.3999938964844,520439,-0.023384895298883768,0.5516133212202508,-0.03702174434274683,561743.25,271.7929293567002
2021-05-06,247.5,251.8999938964844,245.6999969482422,247.8000030517578,461433,0.005681855478704145,0.5490264029051835,-0.03702174434274683,569018.65,271.5541937715764
2021-05-07,248.8999938964844,262.0,248.3000030517578,253.3000030517578,807537,0.02219531853214396,0.5531263372268245,-0.03702174434274683,583846.15,271.3725600330708
2021-05-10,256.0,274.0,256.0,269.8999938964844,1375595,0.06553490187418043,0.592472055382451,-0.03702174434274683,602368.55,271.35790763370176
2021-05-11,268.0,277.0,261.25,266.20001220703125,803383,-0.013708713498052916,0.5947197048818447,-0.03702174434274683,609616.2,271.3065852911479
2021-05-12,268.0,272.29998779296875,254.3999938964844,259.75,587932,-0.02422994707458881,0.5974793807742534,-0.03702174434274683,598524.65,271.1915943927285
