date,open,high,low,close,volume,split_ratio,dividend,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2021-02-02,393.1499938964844,402.5,388.32501220703125,401.1499938964844,210402,0.0,0.0,0.03030688996530162,0.28631171036878744,-0.03045283798207137,200427.2,400.83670253208265
2021-02-03,402.5,405.0,393.25,398.8500061035156,235876,0.0,0.0,-0.005733485798237958,0.28693389858917484,-0.03045283798207137,184425.7,400.81693440841536
2021-02-04,400.79998779296875,407.0,398.32501220703125,401.0,124948,0.0,0.0,0.005390482295558385,0.2841501683291889,-0.03045283798207137,177228.3,400.81875595659034
2021-02-05,402.95001220703125,410.70001220703125,398.8999938964844,407.5,154124,0.0,0.0,0.016209476309226867,0.28719931631398765,-0.03045283798207137,178758.4,400.88523599682327
2021-02-08,409.5,411.8999938964844,404.0,405.54998779296875,93672,0.0,0.0,-0.004785306029524539,0.2841119556557793,-0.03045283798207137,173796.9,400.9316514375809
2021-02-09,407.6000061035156,409.3500061035156,397.79998779296875,402.5249938964844,299932,0.0,0.0,-0.007458991462301889,0.27878633664150365,-0.03045283798207137,181484.5,400.9475055914009
2021-02-10,406.45001220703125,409.04998779296875,398.3999938964844,407.17498779296875,587824,0.0,0.0,0.011552062522806272,0.2803631132361546,-0.03045283798207137,205016.8,401.00947058843144
2021-02-11,407.17498779296875,417.5,400.0,413.29998779296875,758546,0.0,0.0,0.015042672520725331,0.28257549415824706,-0.03045283798207137,231974.2,401.13176429195914
2021-02-12,417.0,417.0,406.0,407.4750061035156,213708,0.0,0.0,-0.014093834651577541,0.28515624232860615,-0.03045283798207137,240185.5,401.194881125905
2021-02-15,406.5,412.3999938964844,406.5,409.7250061035156,143934,0.0,0.0,0.005521811071347971,0.2843804700751808,-0.03045283798207137,244847.9,401.27975799135385
2021-02-16,409.8999938964844,412.3999938964844,406.5249938964844,408.2749938964844,179068,0.0,0.0,-0.003538988798415965,0.28361565163710295,-0.03045283798207137,248948.7,401.34936232871837
2021-02-17,409.9750061035156,411.875,400.95001220703125,403.32501220703125,423320,0.0,0.0,-0.012124136338137248,0.2871297266054666,-0.03045283798207137,262666.3,401.36902053646276
2021-02-18,405.3500061035156,428.79998779296875,399.0249938964844,425.07501220703125,658986,0.0,0.0,0.053926732391284204,0.33385352448852007,-0.03045283798207137,290390.3,401.6049010505978
2021-02-19,427.25,434.3999938964844,405.0,407.25,425824,0.0,0.0,-0.04193380390553192,0.371323007710636,-0.03045283798207137,301532.3,401.66107118939783
2021-02-22,404.54998779296875,406.5,394.07501220703125,402.67498779296875,362276,0.0,0.0,-0.011233915793815274,0.37455196704557325,-0.03045283798207137,311039.1,401.67115991182146
2021-02-23,404.0249938964844,420.875,403.17498779296875,416.3999938964844,230662,0.0,0.0,0.034084575698980935,0.38220504675722566,-0.03045283798207137,312944.9,401.81771547385796
2021-02-24,420.54998779296875,426.5,398.0,409.04998779296875,231688,0.0,0.0,-0.01765131174651946,0.3892168272864907,-0.03045283798207137,307962.6,401.88967838250585
2021-02-25,412.0,422.04998779296875,411.5,420.0249938964844,265846,0.0,0.0,0.026830476545742776,0.3936545467091323,-0.03045283798207137,316715.1,402.0701292831425
2021-02-26,418.32501220703125,437.5,416.0249938964844,435.125,664558,0.0,0.0,0.035950256110799605,0.3982383960705451,-0.03045283798207137,321776.0,402.3990334693799
2021-03-01,447.5,474.5,425.79998779296875,430.4750061035156,2441054,0.0,0.0,-0.010686570287812391,0.4020475796087077,-0.03045283798207137,435312.4,402.6783963811624
2021-03-02,443.5,464.8999938964844,438.2749938964844,453.5249938964844,634858,0.0,0.0,0.053545472945358386,0.39084984087638797,-0.03045283798207137,456535.2,403.18433267484716
2021-03-03,454.875,472.5,452.0,462.6499938964844,593088,0.0,0.0,0.020120170051934894,0.3849337457959043,-0.03045283798207137,474395.8,403.7760307964555
2021-03-04,459.25,463.32501220703125,451.0,460.29998779296875,375564,0.0,0.0,-0.005079446956701816,0.3846657426742621,-0.03045283798207137,486926.6,404.3384582292566
2021-03-05,459.0,476.8999938964844,459.0,468.8500061035156,453738,0.0,0.0,0.01857488276621999,0.3866238142001838,-0.03045283798207137,501907.3,404.9803641782542
2021-03-08,474.0,487.0,470.0249938964844,473.8500061035156,569644,0.0,0.0,0.010664391457629874,0.38557100905124053,-0.03045283798207137,525705.9,405.66563424716225
2021-03-09,476.1499938964844,484.8999938964844,450.0,466.45001220703125,240910,0.0,0.0,-0.015616743275651213,0.39169196972586895,-0.03045283798207137,522754.8,406.270453928355
2021-03-10,468.8999938964844,475.25,464.0,466.6499938964844,148860,0.0,0.0,0.0004287312342579064,0.3889741506623155,-0.03045283798207137,500806.6,406.87124537082394
2021-03-12,469.9750061035156,480.0,465.5,472.5,231218,0.0,0.0,0.012536175249181047,0.38912311651989917,-0.03045283798207137,474440.2,407.5242678049451
2021-03-15,475.0,479.82501220703125,457.5,463.07501220703125,166046,0.0,0.0,-0.01994706411210323,0.3992039078392181,-0.03045283798207137,472057.1,408.07701153033906
2021-03-16,464.5,468.70001220703125,445.5249938964844,447.7749938964844,155746,0.0,0.0,-0.03304004298920482,0.41609477304895476,-0.03045283798207137,472647.7,408.47201633000225
2021-03-17,449.4750061035156,453.5,434.57501220703125,437.8500061035156,266890,0.0,0.0,-0.022165122948476168,0.4264360495582905,-0.03045283798207137,477038.8,408.7643346362064
2021-03-18,444.0,453.0,424.82501220703125,431.5249938964844,199714,0.0,0.0,-0.014445614066146417,0.4303622854785128,-0.03045283798207137,465858.5,408.9908088577017
2021-03-19,424.5,459.95001220703125,404.9750061035156,449.29998779296875,282716,0.0,0.0,0.04119111093886785,0.44611511312979424,-0.03045283798207137,447045.0,409.3918952152666
2021-03-22,454.5,459.8500061035156,440.875,447.70001220703125,199512,0.0,0.0,-0.0035610407954757006,0.4105600821430758,-0.03045283798207137,435729.4,409.773070508717
2021-03-23,451.5,454.25,441.9750061035156,449.6000061035156,138230,0.0,0.0,0.004243899586059863,0.37696868066405015,-0.03045283798207137,424527.1,410.1693584250832
2021-03-24,452.3500061035156,453.0,441.4750061035156,443.54998779296875,152974,0.0,0.0,-0.013456446237578357,0.3782501851518396,-0.03045283798207137,420642.7,410.5015039909328
2021-03-25,443.57501220703125,452.5,430.0,432.125,392708,0.0,0.0,-0.025758061340092953,0.3768399079682669,-0.03045283798207137,428693.7,410.7166631552021
2021-03-26,434.9750061035156,488.29998779296875,431.0,444.70001220703125,159982,0.0,0.0,0.029100404297439875,0.38085021802849356,-0.03045283798207137,423400.5,411.0548059318373
2021-03-30,457.5,462.5,449.5,454.95001220703125,287260,0.0,0.0,0.023049246050454553,0.37824284643821726,-0.03045283798207137,404535.6,411.491574153481
2021-03-31,456.0,478.0,450.0,467.1000061035156,835758,0.0,0.0,0.026706217321641468,0.36968711148455763,-0.03045283798207137,324270.8,412.0448918843271
2021-04-01,472.5,479.5,458.5,461.42498779296875,313864,0.0,0.0,-0.012149471711394577,0.37043532472573776,-0.03045283798207137,308221.1,412.53623612222407
2021-04-05,464.95001220703125,475.0,455.79998779296875,462.20001220703125,543852,0.0,0.0,0.001679632517886498,0.322773060217621,-0.03045283798207137,305759.3,413.03040304844103
2021-04-06,467.5,468.7749938964844,455.0,456.67498779296875,232440,0.0,0.0,-0.011953752202818468,0.3180456860783578,-0.03045283798207137,298603.1,413.464677523511
2021-04-07,458.95001220703125,464.04998779296875,454.0,455.2749938964844,407018,0.0,0.0,-0.0030656242051930738,0.3177509960355545,-0.03045283798207137,296267.1,413.8807005719983
2021-04-08,457.5,461.4750061035156,454.125,456.8500061035156,211292,0.0,0.0,0.0034594744454368165,0.3106531682786433,-0.03045283798207137,278349.5,414.3082558509189
2021-04-09,456.8500061035156,461.42498779296875,454.0,456.07501220703125,199570,0.0,0.0,-0.0016963858731103842,0.30771607878301716,-0.03045283798207137,276282.5,414.7238454664026
2021-04-12,456.07501220703125,456.07501220703125,423.5249938964844,433.95001220703125,306568,0.0,0.0,-0.04851175663611351,0.34533960327046326,-0.03045283798207137,284167.9,414.9151506081004
2021-04-13,437.5,445.0,430.0,433.79998779296875,272006,0.0,0.0,-0.0003457181929769071,0.34524726729002364,-0.03045283798207137,286207.3,415.10305943581056
2021-04-15,434.0,435.0,425.125,433.20001220703125,148442,0.0,0.0,-0.0013830696238373852,0.34056627572805626,-0.03045283798207137,285327.1,415.2831286176137
2021-04-16,436.5,438.54998779296875,425.54998779296875,428.82501220703125,318528,0.0,0.0,-0.010099261026588202,0.3364053923479576,-0.03045283798207137,293466.2,415.41787372795625
2021-04-19,425.0,425.67498779296875,410.7250061035156,413.6000061035156,336872,0.0,0.0,-0.03550400669297993,0.33923366292802204,-0.03045283798207137,296965.3,415.3997854928872
2021-04-20,414.29998779296875,420.7250061035156,414.29998779296875,417.5249938964844,142848,0.0,0.0,0.009489815606981367,0.3350506152502648,-0.03045283798207137,294122.0,415.4209318451618
2021-04-22,417.5249938964844,427.375,405.67498779296875,418.75,302660,0.0,0.0,0.0029339707117492786,0.33234595966599406,-0.03045283798207137,295119.2,415.4540569014289
2021-04-23,415.5,420.95001220703125,414.1000061035156,417.92498779296875,161028,0.0,0.0,-0.0019701784048506976,0.2944129407883644,-0.03045283798207137,293195.0,415.4786432784591
2021-04-26,420.0,424.32501220703125,413.5,418.04998779296875,88936,0.0,0.0,0.00029909673661809855,0.29466937771122187,-0.03045283798207137,290730.3,415.5042287960165
2021-04-27,420.1499938964844,436.5,415.2749938964844,432.20001220703125,245934,0.0,0.0,0.033847685270284034,0.3206545568811548,-0.03045283798207137,295378.3,415.67035599413606
2021-04-28,434.79998779296875,442.5,429.2250061035156,438.125,195984,0.0,0.0,0.013708902419305335,0.3218922580594762,-0.03045283798207137,285542.1,415.89378528772676
