date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2025-01-30,6655.0,6698.85009765625,6300.0498046875,6326.0,572176,-0.03938288683369373,0.6646334846836609,-0.04555467239877604,863592.05,7554.869317848015
2025-01-31,6399.9501953125,6549.89990234375,6332.7001953125,6501.7998046875,576569,0.027790041841210922,0.675350905098294,-0.04555467239877604,854759.15,7544.3910142344785
2025-02-01,6538.0,6674.0,6445.7001953125,6617.10009765625,383194,0.017733596301384713,0.6705995056540089,-0.04555467239877604,853249.2,7535.164238945144
2025-02-03,6500.0,6875.64990234375,6460.0,6528.39990234375,796800,-0.013404692992919576,0.6708956178802696,-0.04555467239877604,815565.45,7525.14668335707
2025-02-04,6599.0,6975.0,6556.0,6918.75,729485,0.05979261434583849,0.6803932532743906,-0.04555467239877604,810659.55,7519.112885512722
2025-02-05,6980.0,7298.7998046875,6809.89990234375,6908.7998046875,1631936,-0.0014381492773261062,0.6733533880871037,-0.04555467239877604,857326.85,7513.040118539337
2025-02-06,7000.0,7017.9501953125,6846.0,6954.0498046875,370571,0.006549618063805829,0.6740505940103004,-0.04555467239877604,823261.4,7507.478025864194
2025-02-07,6966.9501953125,7041.5498046875,6830.0498046875,6894.0498046875,290723,-0.008628065901908788,0.6700275740998378,-0.04555467239877604,794887.85,7501.374262469401
2025-02-10,6891.0,6960.60009765625,6732.64990234375,6928.89990234375,280946,0.0050550980401322665,0.5830683960461316,-0.04555467239877604,783259.6,7495.678000179594
2025-02-11,6901.0,6957.7998046875,6384.5,6433.10009765625,517009,-0.07155534235958472,0.6281574231343501,-0.04555467239877604,774565.35,7485.1050857266255
2025-02-12,6426.0,6430.0,5934.0498046875,5982.39990234375,921811,-0.0700595651351208,0.6640047335373388,-0.04555467239877604,800751.55,7470.152795344707
2025-02-13,5950.0,6247.89990234375,5875.0498046875,6143.7001953125,746807,0.02696247251969175,0.6677881163457813,-0.04555467239877604,820873.15,7456.954262011052
2025-02-14,6140.0,6212.25,5762.35009765625,5817.2998046875,542506,-0.05312765601323388,0.6890609011563478,-0.04555467239877604,814898.05,7440.639292286441
2025-02-17,5798.0,5924.0498046875,5630.0498046875,5779.85009765625,905638,-0.0064376443175704345,0.6652432347366855,-0.04555467239877604,827357.9,7424.11402666823
2025-02-18,5795.0,5844.39990234375,5235.0,5514.25,1257883,-0.045952765758397796,0.6345359645577696,-0.04555467239877604,861879.1,7405.1104045123275
2025-02-19,5450.0,5633.75,5351.0,5517.89990234375,690606,0.0006619036757038455,0.6264334520387179,-0.04555467239877604,823955.05,7386.332190560402
2025-02-20,5537.39990234375,5870.0,5433.0498046875,5837.0,817813,0.057829990268709164,0.5973240924353633,-0.04555467239877604,773389.1,7370.9159498583085
2025-02-21,5801.0,6119.9501953125,5740.2001953125,6001.2001953125,1157560,0.0281309226164983,0.5955613459457536,-0.04555467239877604,793901.0,7357.2869373752665
2025-02-24,5905.0498046875,6054.64990234375,5745.60009765625,6026.85009765625,534229,0.004274128759074625,0.575830214230651,-0.04555467239877604,747545.15,7344.0487598656255
2025-02-25,6026.85009765625,6178.0,5912.0498046875,6024.2998046875,563985,-0.00042315520171010146,0.5748009185816673,-0.04555467239877604,714412.35,7330.916929465843
2025-02-27,6030.0,6150.0,5850.0,5949.5498046875,657030,-0.012408081009155136,0.574649971250753,-0.04555467239877604,718655.05,7317.1719829506355
2025-02-28,5871.0,5968.9501953125,5587.0,5628.64990234375,510928,-0.05393683772357383,0.5879378329633771,-0.04555467239877604,715373.0,7300.370768218229
2025-03-03,5630.0,5810.0,5481.39990234375,5657.0,769944,0.005036749157989906,0.5771897012930588,-0.04555467239877604,734710.5,7284.01882027576
2025-03-04,5535.0498046875,5823.60009765625,5535.0498046875,5761.60009765625,540225,0.018490383181235748,0.5775870957246682,-0.04555467239877604,721881.75,7268.8703752745705
2025-03-05,5805.0,5843.7001953125,5704.0498046875,5812.0498046875,392501,0.008756197267452137,0.5790745917223871,-0.04555467239877604,705032.55,7254.374648204052
2025-03-06,5871.0,6350.0,5862.0498046875,6174.89990234375,1433956,0.06243065869181064,0.5828465315842428,-0.04555467239877604,695133.55,7243.633605956687
2025-03-07,6200.0,6418.0,6200.0,6339.14990234375,1033859,0.026599621467168655,0.5928615264105028,-0.04555467239877604,728297.95,7234.633768109792
2025-03-10,6340.0498046875,6649.89990234375,6310.0498046875,6431.35009765625,1069120,0.014544567762691862,0.5951972512567679,-0.04555467239877604,767217.8,7226.640895766971
2025-03-11,6277.0498046875,6458.0,6160.10009765625,6414.2001953125,658070,-0.0026666099782065578,0.5948496866085072,-0.04555467239877604,786074.0,7218.556908697773
2025-03-12,6455.0,6539.0,6340.5498046875,6522.39990234375,479846,0.016868776111840456,0.5982016025011634,-0.04555467239877604,784215.85,7211.6299733111655
2025-03-13,6516.9501953125,6575.0,6310.10009765625,6365.5,460862,-0.024055547757409035,0.5494446929576994,-0.04555467239877604,761168.4,7203.210769596627
2025-03-17,6396.89990234375,6655.0,6347.5498046875,6489.7001953125,586550,0.01951145947883126,0.48975926488897076,-0.04555467239877604,753155.55,7196.111161892308
2025-03-18,6489.7001953125,6489.7001953125,6489.7001953125,6489.7001953125,0,0.0,0.4829236662099912,-0.04555467239877604,726030.25,7189.082197050719
2025-03-19,6609.25,6900.0,6609.2001953125,6861.89990234375,489592,0.05735237311888297,0.4725156763465536,-0.04555467239877604,705227.95,7185.826651829754
2025-03-20,6900.0,7347.39990234375,6896.14990234375,7248.5,1540246,0.0563400957691329,0.49721778608607153,-0.04555467239877604,719346.1,7186.450267234433
2025-03-21,7260.0,7261.25,6840.0,6890.5498046875,783413,-0.04938265783437956,0.5023102529479515,-0.04555467239877604,723986.45,7183.5059840250115
2025-03-24,6980.10009765625,7085.0,6896.9501953125,7001.75,452595,0.01613807293531977,0.5011017886771676,-0.04555467239877604,705725.55,7181.697466771031
2025-03-25,7070.4501953125,7139.7998046875,6839.7998046875,6884.89990234375,352793,-0.01668869891902025,0.48108928305174414,-0.04555467239877604,665487.2,7178.744257174741
2025-03-26,6900.0,6992.4501953125,6741.85009765625,6857.14990234375,295298,-0.004030559687665636,0.4772949927167473,-0.04555467239877604,653540.65,7175.5443133455765
2025-03-27,6827.2001953125,7204.9501953125,6728.2998046875,7131.2998046875,564817,0.03998015301518287,0.49075339642813465,-0.04555467239877604,653582.25,7175.104069478332
2025-03-28,7181.0,7299.0,7180.0,7210.85009765625,511573,0.011155090256682376,0.4897393576075814,-0.04555467239877604,646309.4,7175.45975135075
2025-04-01,7180.0,7219.0,6848.2001953125,6879.5498046875,376900,-0.04594469285617697,0.5210328248917597,-0.04555467239877604,639608.0,7172.515373772011
2025-04-02,6900.0,7009.0,6801.35009765625,6996.0498046875,312615,0.016934247633561883,0.4712851526196544,-0.04555467239877604,616741.55,7170.759497462713
2025-04-03,6940.0,7058.0,6878.7998046875,6929.89990234375,237625,-0.009455321815952211,0.47617705091510115,-0.04555467239877604,601611.55,7168.362884575957
2025-04-04,6915.0,6973.2001953125,6518.25,6595.14990234375,307246,-0.04830517102949561,0.5159685746606688,-0.04555467239877604,597348.8,7162.659272812453
2025-04-07,5700.5,6294.4501953125,5675.25,6151.39990234375,387620,-0.06728429324135643,0.5763336031562217,-0.04555467239877604,545032.0,7152.596990519233
2025-04-08,6450.0,6523.0,6306.2998046875,6458.0498046875,400725,0.04985042546606544,0.5615381124766389,-0.04555467239877604,513375.3,7145.686073247276
2025-04-09,6416.0,6417.5,6088.0,6159.39990234375,390920,-0.04624459571788664,0.5789603107334382,-0.04555467239877604,479465.3,7135.872280501968
2025-04-11,6340.0,6587.0,6250.0,6530.0498046875,609690,0.060176300974176256,0.6146133128630499,-0.04555467239877604,477046.3,7129.844196165506
2025-04-15,6790.0,6930.0,6735.5,6880.0,397603,0.0535907390876702,0.6402387983276542,-0.04555467239877604,472934.15,7127.358184263362
2025-04-16,6870.0,6870.0,6721.0,6744.5,284043,-0.019694767441860495,0.6435845608205845,-0.04555467239877604,464093.2,7123.548650091588
2025-04-17,6790.0,6974.0,6643.5,6686.0,633384,-0.008673734153754942,0.6378040346010594,-0.04555467239877604,466434.9,7119.194932180229
2025-04-21,6799.0,6824.0,6711.5,6751.0,250408,0.009721806760394802,0.6355296817293367,-0.04555467239877604,478955.3,7115.531301014257
2025-04-22,6819.0,6819.0,6600.0,6635.0,391558,-0.017182639608946837,0.639207302215148,-0.04555467239877604,474053.6,7110.749895034016
2025-04-23,6700.0,6770.0,6525.0,6606.0,311464,-0.004370761115297661,0.6065775952878136,-0.04555467239877604,412614.5,7105.727508018752
2025-04-24,6644.0,6644.0,6358.0,6388.0,333424,-0.033000302755071154,0.5782460039140601,-0.04555467239877604,390115.05,7098.585940774785
2025-04-25,6436.0,6470.0,6250.5,6394.0,339260,0.0009392611145897511,0.5558232192220294,-0.04555467239877604,384448.3,7091.575135393941
2025-04-28,6388.0,6469.0,6233.5,6381.0,230556,-0.002033156083828591,0.551499299367917,-0.04555467239877604,378336.45,7084.504736036788
2025-04-29,6380.5,6489.5,6290.0,6315.5,232237,-0.010264848769785284,0.5500600834029384,-0.04555467239877604,375183.4,7076.852947618511
2025-04-30,6315.0,6330.0,6055.0,6155.5,326788,-0.02533449449766445,0.5552305311448232,-0.04555467239877604,363281.95,7067.685256597431
2025-05-02,6150.0,6255.5,6068.0,6188.0,219270,0.0052798310454065245,0.5327246301440387,-0.04555467239877604,348666.8,7058.932169467109
2025-05-05,6219.5,6234.5,6070.5,6097.5,187760,-0.014625080801551338,0.5296204751834925,-0.04555467239877604,339209.8,7049.365680218681
2025-05-06,6120.0,6137.5,5820.0,5856.5,250711,-0.03952439524395246,0.5241758317610505,-0.04555467239877604,336114.6,7037.496369967749
2025-05-07,5819.5,6094.5,5776.5,5982.5,483763,0.021514556475710656,0.5270563356051025,-0.04555467239877604,348421.5,7026.998893649663
2025-05-08,6042.5,6419.5,5980.0,6032.5,904514,0.008357709987463435,0.5295747511190174,-0.04555467239877604,378284.9,7017.103382270065
2025-05-09,5870.0,5970.0,5773.0,5795.0,336722,-0.03937007874015752,0.5214342797683457,-0.04555467239877604,375740.0,7004.943149610661
2025-05-12,6140.0,6267.5,6034.5,6237.0,361950,0.0762726488352028,0.5441913520362583,-0.04555467239877604,373801.25,6997.3019242414
2025-05-13,6237.0,6320.0,6200.0,6214.5,236778,-0.003607503607503615,0.5146942155452272,-0.04555467239877604,366094.15,6989.512850368352
2025-05-14,6240.0,6328.5,6148.5,6301.5,215793,0.013999517258025618,0.490189330948376,-0.04555467239877604,346399.3,6982.666951359712
2025-05-15,6330.0,6375.0,6293.5,6346.5,149921,0.007141156867412457,0.44233578211105873,-0.04555467239877604,334015.2,6976.336931943198
2025-05-16,6375.0,6520.0,6301.0,6403.5,339941,0.008981328291184143,0.397718016097717,-0.04555467239877604,336810.1,6970.6370619736135
2025-05-19,6475.0,6599.0,6225.0,6252.0,425943,-0.023658936519091123,0.4000302308507549,-0.04555467239877604,326438.05,6963.486444441538
2025-05-20,6264.0,6575.0,6202.0,6444.0,662926,0.030710172744721653,0.41630580661159594,-0.04555467239877604,347063.95,6958.317425093862
2025-05-21,6500.0,6868.0,6468.5,6611.0,1248144,0.025915580384854087,0.425451194051685,-0.04555467239877604,389893.25,6954.861530316809
2025-05-22,6643.0,6704.0,6495.0,6561.5,250259,-0.0074875207986688785,0.4220188454088742,-0.04555467239877604,386833.0,6950.94748523903
2025-05-23,6590.0,6635.0,6372.5,6405.5,259514,-0.023775051436409345,0.4297190755817496,-0.04555467239877604,383137.5,6945.520147077448
2025-05-26,6405.5,6470.0,6311.0,6425.0,249858,0.003044258840059433,0.41387624224280833,-0.04555467239877604,378667.4,6940.340842131404
2025-05-27,6450.0,6630.0,6450.0,6472.0,373215,0.007315175097276194,0.4145320712359861,-0.04555467239877604,385800.35,6935.6807342495
2025-05-28,6529.5,6539.0,6399.0,6446.0,211432,-0.004017305315203945,0.4147657444037216,-0.04555467239877604,384760.1,6930.80828913259
2025-05-29,6452.0,6547.0,6340.0,6362.5,132699,-0.012953769779708302,0.41577321303844667,-0.04555467239877604,375055.65,6925.1534802855
2025-05-30,6382.0,6520.0,6382.0,6491.5,243646,0.0202750491159136,0.40979957482856283,-0.04555467239877604,376274.45,6920.838520282659
2025-06-02,6491.0,6502.0,6370.0,6382.0,122497,-0.01686821227759383,0.4152882045520315,-0.04555467239877604,373011.3,6915.476942966415
2025-06-03,6422.0,6429.0,6305.0,6327.5,108135,-0.008539642745220899,0.4127844727935598,-0.04555467239877604,365882.5,6909.626426120978
2025-06-04,6365.0,6399.0,6225.0,6240.0,143071,-0.013828526274199948,0.38906636226674024,-0.04555467239877604,348847.9,6902.963476607337
2025-06-05,6260.0,6461.5,6260.0,6301.5,201581,0.009855769230769251,0.38425770849979085,-0.04555467239877604,313701.25,6896.9787653973135
2025-06-06,6307.0,6418.0,6261.0,6396.5,229119,0.015075775608981878,0.38619274826487704,-0.04555467239877604,308321.1,6891.998877184405
2025-06-09,6410.0,6750.0,6322.0,6638.0,589707,0.03775502227780825,0.371535698669688,-0.04555467239877604,319708.95,6889.47152517262
2025-06-10,6685.0,6685.0,6515.0,6601.0,166028,-0.005573968062669521,0.273894282902844,-0.04555467239877604,316171.45,6886.601161738067
2025-06-11,6589.5,6711.0,6548.0,6639.0,205054,0.0057567035297683145,0.27303395294204663,-0.04555467239877604,315634.5,6884.137468586445
2025-06-12,6639.0,6707.5,6487.0,6525.0,150497,-0.017171260732038007,0.2789189888695912,-0.04555467239877604,315663.3,6880.563961436332
2025-06-13,6415.0,6508.5,6371.0,6468.0,112578,-0.008735632183908049,0.28051130635266147,-0.04555467239877604,304295.15,6876.458847392189
2025-06-16,6465.0,6495.0,6290.5,6470.0,206173,0.0003092145949288305,0.2790269326185432,-0.04555467239877604,293306.65,6872.414480751472
2025-06-17,6475.0,6576.0,6429.0,6529.5,236785,0.009196290571870103,0.2658810580735777,-0.04555467239877604,271999.6,6869.002396365886
2025-06-18,6529.5,6728.0,6466.5,6693.0,431337,0.025040202159430258,0.2588537983360656,-0.04555467239877604,231159.25,6867.251128740356
2025-06-19,6693.0,6820.5,6402.0,6422.5,429010,-0.040415359330643996,0.2823377250938942,-0.04555467239877604,240096.8,6862.825744374781
2025-06-20,6445.0,6541.5,6314.0,6519.0,285243,0.015025301673803115,0.28678236484923225,-0.04555467239877604,241383.25,6859.40459268946
2025-06-23,6455.0,6720.0,6411.0,6681.5,274567,0.02492713606381347,0.2858613729245964,-0.04555467239877604,242618.7,6857.634397737325
2025-06-24,6700.0,6795.0,6685.0,6731.0,213348,0.007408516051784719,0.28642965603340687,-0.04555467239877604,234625.35,6856.374353978745
