date,open,high,low,close,volume,dividend,daily_return,rolling_volatility_ann,var_95_threshold
2025-01-30,1224.800048828125,1245.0,1211.300048828125,1219.449951171875,59804,0.0,0.010691560085948515,0.40474154172623417,-0.0341254692602138
2025-01-31,1224.949951171875,1234.1500244140625,1220.0,1228.5,18060,0.0,0.007421418828569504,0.4019717157512107,-0.0341254692602138
2025-02-03,1212.3499755859375,1281.0,1210.0,1248.050048828125,80249,0.0,0.015913755659849427,0.4107252313378572,-0.0341254692602138
2025-02-04,1242.0,1287.449951171875,1242.0,1254.300048828125,68142,0.0,0.005007811991088351,0.4091242293114895,-0.0341254692602138
2025-02-05,1264.949951171875,1266.3499755859375,1244.4000244140625,1249.800048828125,45458,0.0,-0.003587658315252651,0.40911109066576495,-0.0341254692602138
2025-02-06,1256.4000244140625,1309.0,1244.5999755859375,1285.25,215186,0.0,0.02836449814921571,0.41823115651391973,-0.0341254692602138
2025-02-07,1310.0,1310.0,1195.75,1212.75,216031,0.0,-0.05640925889904691,0.4542673518561629,-0.0341254692602138
2025-02-10,1213.0,1213.0,1152.0,1173.0,104728,0.0,-0.032776747062461364,0.43103543753021917,-0.0341254692602138
2025-02-11,1180.0,1180.050048828125,1087.3499755859375,1110.800048828125,95482,0.0,-0.05302638633578427,0.4540702801510529,-0.0341254692602138
2025-02-12,1111.0,1116.800048828125,1062.1500244140625,1073.0,66290,0.0,-0.03402957072967672,0.4464131830793149,-0.0341254692602138
2025-02-13,1090.3499755859375,1136.699951171875,1040.0,1064.449951171875,158293,0.0,-0.007968358646901263,0.44011833289108576,-0.0341254692602138
2025-02-14,1086.800048828125,1088.449951171875,960.0,994.7000122070312,212175,0.0,-0.06552674354304266,0.4659352269599072,-0.0341254692602138
2025-02-17,999.0,1000.0,945.2999877929688,960.0,174087,0.0,-0.03488490176052095,0.4708123377046052,-0.0341254692602138
2025-02-18,971.0,1018.0,941.5,985.5499877929688,365748,0.0,0.026614570617675692,0.47825083934124507,-0.0341254692602138
2025-02-19,985.0,1014.9000244140625,970.0,996.0499877929688,116419,0.0,0.010653949703265386,0.48608642248463124,-0.0341254692602138
2025-02-20,996.0499877929688,1021.9000244140625,985.7999877929688,992.0,139621,0.0,-0.004066048735106853,0.4863389047961036,-0.0341254692602138
2025-02-21,992.0,1009.2999877929688,980.0,995.75,89475,0.0,0.0037802419354837635,0.4889644299305865,-0.0341254692602138
2025-02-24,980.0,1004.7000122070312,973.5,979.8499755859375,172838,0.0,-0.01596788793779813,0.475195468273824,-0.0341254692602138
2025-02-25,979.0,1012.0999755859375,975.0,987.7000122070312,90143,0.0,0.008011467894765811,0.46679823205473625,-0.0341254692602138
2025-02-27,988.0,993.2000122070312,966.9500122070312,976.5999755859375,94917,0.0,-0.011238267170100125,0.44677523659048074,-0.0341254692602138
2025-02-28,966.9500122070312,999.6500244140625,960.0499877929688,981.7000122070312,93895,0.0,0.005222237096651483,0.4278431945388669,-0.0341254692602138
2025-03-03,979.4000244140625,979.4000244140625,935.25,956.5,72890,0.0,-0.025669768660160575,0.42483888696453415,-0.0341254692602138
2025-03-04,954.5499877929688,968.7000122070312,936.0,946.0999755859375,68156,0.0,-0.010872999910154224,0.41945472916234045,-0.0341254692602138
2025-03-05,946.0999755859375,977.75,940.75,965.5,63749,0.0,0.020505258339159838,0.42358889352737583,-0.0341254692602138
2025-03-06,979.4000244140625,999.0,971.2999877929688,980.0,45680,0.0,0.015018125323666531,0.4299659749831913,-0.0341254692602138
2025-03-07,986.4500122070312,997.4500122070312,969.0,970.5999755859375,44513,0.0,-0.009591861647002542,0.4291065471006547,-0.0341254692602138
2025-03-10,970.5999755859375,977.0,935.0,940.2000122070312,116526,0.0,-0.031320795532221446,0.40835346260883326,-0.0341254692602138
2025-03-11,944.0,962.0999755859375,936.0,945.5,58045,0.0,0.0056370854330531905,0.3838624325074528,-0.0341254692602138
2025-03-12,954.0,954.0,922.0,925.5499877929688,40322,0.0,-0.021099960028589382,0.37779056238659614,-0.0341254692602138
2025-03-13,931.0,944.0499877929688,916.75,927.7000122070312,82296,0.0,0.0023229695234390224,0.34755061137591947,-0.0341254692602138
2025-03-17,934.0,939.75,910.9500122070312,925.5499877929688,161756,0.0,-0.0023175858421597972,0.3351181333836241,-0.0341254692602138
2025-03-18,925.5499877929688,925.5499877929688,925.5499877929688,925.5499877929688,0,0.0,0.0,0.3359034106271242,-0.0341254692602138
2025-03-19,949.0,959.0499877929688,929.5499877929688,932.7000122070312,99203,0.0,0.007725162885164227,0.26098020740421646,-0.0341254692602138
2025-03-20,938.5,1025.949951171875,938.5,1000.0499877929688,432191,0.0,0.07220968661356442,0.3456927407404323,-0.0341254692602138
2025-03-21,1000.1500244140625,1058.0999755859375,994.0999755859375,1028.3499755859375,207858,0.0,0.028298573209749822,0.3472389400235591,-0.0341254692602138
2025-03-24,1040.0,1078.949951171875,1025.0,1062.199951171875,152853,0.0,0.03291678552007582,0.36226727569809203,-0.0341254692602138
2025-03-25,1062.0999755859375,1069.0,996.5999755859375,1006.5,180800,0.0,-0.0524382919716988,0.4102522220925278,-0.0341254692602138
2025-03-26,1010.0,1039.9000244140625,1007.0499877929688,1025.550048828125,89280,0.0,0.018927023177471414,0.41487207026853823,-0.0341254692602138
2025-03-27,1025.0,1056.0999755859375,1004.8499755859375,1049.25,93664,0.0,0.02310950226071995,0.4159541223328262,-0.0341254692602138
2025-03-28,1031.550048828125,1082.800048828125,1031.550048828125,1072.4000244140625,138988,0.0,0.022063401871872834,0.4206585262140731,-0.0341254692602138
2025-04-01,1070.0,1092.0,1049.949951171875,1076.050048828125,65548,0.0,0.0034036034417816996,0.41690367802626027,-0.0341254692602138
2025-04-02,1081.1500244140625,1089.949951171875,1048.0,1054.75,34854,0.0,-0.019794663688108116,0.425617365549665,-0.0341254692602138
2025-04-03,1085.0,1140.0,1025.0999755859375,1033.25,377914,0.0,-0.020383977245792884,0.42138445940054386,-0.0341254692602138
2025-04-04,1037.5,1047.949951171875,963.25,987.4000244140625,107018,0.0,-0.0443745227059642,0.4512229935457746,-0.0341254692602138
2025-04-07,890.0999755859375,952.0,889.0,937.4500122070312,212725,0.0,-0.050587412367821605,0.48150954590908907,-0.0341254692602138
2025-04-08,969.9000244140625,986.9500122070312,930.0,942.8499755859375,137297,0.0,0.005760268076793862,0.47869716067504964,-0.0341254692602138
2025-04-09,965.0,965.0,900.0,905.5999755859375,87597,0.0,-0.03950787608267248,0.49604581422421906,-0.0341254692602138
2025-04-11,951.9500122070312,951.9500122070312,905.2999877929688,919.4500122070312,393235,0.0,0.01529376876598576,0.4885385034514618,-0.0341254692602138
2025-04-15,944.9000244140625,962.2999877929688,916.2000122070312,951.7999877929688,164243,0.0,0.03518405041758088,0.5037842415398837,-0.0341254692602138
2025-04-16,969.9000244140625,1040.0,941.7999877929688,1008.2999877929688,356758,0.0,0.05936121109962622,0.5358081500193839,-0.0341254692602138
2025-04-17,1011.0,1109.0999755859375,1008.5,1098.800048828125,529139,0.0,0.08975509484359767,0.6113476548518806,-0.0341254692602138
2025-04-21,1097.800048828125,1098.0,1075.0,1082.0,204457,0.0,-0.015289450383663805,0.6159515978318686,-0.0341254692602138
2025-04-22,1067.5999755859375,1089.9000244140625,1055.0999755859375,1070.199951171875,121981,0.0,-0.010905775257047168,0.6189262777480082,-0.0341254692602138
2025-04-23,1067.0,1106.9000244140625,1067.0,1100.199951171875,178491,0.0,0.028032144803548098,0.622940468308547,-0.0341254692602138
2025-04-24,1078.0999755859375,1095.0,1070.0,1073.199951171875,46354,0.0,-0.024540993635966846,0.587661107843368,-0.0341254692602138
2025-04-25,1060.0,1080.0,1024.0,1029.699951171875,49941,0.0,-0.040532987308190216,0.6000625748515404,-0.0341254692602138
2025-04-28,1030.0,1050.0999755859375,1029.699951171875,1035.699951171875,64790,0.0,0.005826940161715699,0.5889928502471594,-0.0341254692602138
2025-04-29,1047.9000244140625,1051.5,1006.0,1009.0999755859375,105332,0.0,-0.025683090508829443,0.5661455854441805,-0.0341254692602138
2025-04-30,1018.9000244140625,1048.5,1000.4000244140625,1021.9000244140625,52010,0.0,0.012684619103962014,0.5640250758548658,-0.0341254692602138
2025-05-02,1036.0,1036.0,1006.0,1020.0,48152,0.0,-0.0018593055765430133,0.5579701109501751,-0.0341254692602138
2025-05-05,1010.0,1030.0,999.5999755859375,1024.0999755859375,64376,0.0,0.0040195839077818984,0.5521383685927608,-0.0341254692602138
2025-05-06,1032.0,1042.0,1004.4000244140625,1030.0,145758,0.0,0.005761180113969644,0.5524692471624829,-0.0341254692602138
2025-05-07,1000.0,1035.0999755859375,1000.0,1016.0999755859375,61757,0.0,-0.013495169334041268,0.5502693618312975,-0.0341254692602138
2025-05-08,1028.9000244140625,1040.4000244140625,1005.0,1023.2999877929688,83973,0.0,0.007085928924345675,0.5464255279763239,-0.0341254692602138
2025-05-09,983.0,1016.7000122070312,983.0,1007.5999755859375,51412,0.0,-0.015342531412408933,0.5255104136371406,-0.0341254692602138
2025-05-12,1030.0,1043.5999755859375,1013.4000244140625,1037.199951171875,28084,0.0,0.02937671328219782,0.49797312906852415,-0.0341254692602138
2025-05-13,1037.199951171875,1049.699951171875,1031.0,1035.0999755859375,60582,0.0,-0.002024658392593248,0.4986093197680953,-0.0341254692602138
2025-05-14,1044.0,1062.0,1032.0999755859375,1055.5999755859375,46880,0.0,0.0198048502400896,0.4737407969007851,-0.0341254692602138
2025-05-15,1060.0,1072.5,1040.0,1065.5,61619,0.0,0.009378575827047708,0.4729947488876722,-0.0341254692602138
2025-05-16,1069.0,1073.699951171875,1044.699951171875,1064.4000244140625,74502,0.0,-0.0010323562514664708,0.46277249124059455,-0.0341254692602138
2025-05-19,1064.4000244140625,1093.800048828125,1054.0999755859375,1076.0,126497,0.0,0.010898135400103204,0.42053203281495916,-0.0341254692602138
2025-05-20,1098.0,1098.0,1055.5999755859375,1060.4000244140625,87616,0.0,-0.014498118574291396,0.2836657416569925,-0.0341254692602138
2025-05-21,1061.9000244140625,1092.0,1047.0,1073.5999755859375,119219,0.0,0.012448086446592566,0.28299804076821927,-0.0341254692602138
2025-05-22,1089.800048828125,1180.9000244140625,1062.199951171875,1167.699951171875,780192,0.0,0.08764901054937213,0.41243530609860046,-0.0341254692602138
2025-05-23,1205.0,1284.4000244140625,1201.0,1284.4000244140625,335041,0.0,0.0999401199983525,0.5242528109320398,-0.0341254692602138
2025-05-26,1317.9000244140625,1412.800048828125,1312.0999755859375,1403.4000244140625,1558160,0.0,0.0926502629539323,0.5863839224802738,-0.0341254692602138
2025-05-27,1389.0,1389.0,1340.5999755859375,1359.199951171875,225807,0.0,-0.031494992499121244,0.5766495729899092,-0.0341254692602138
2025-05-28,1339.0,1363.4000244140625,1313.699951171875,1344.699951171875,141019,0.0,-0.010668040406783708,0.5823652938852608,-0.0341254692602138
2025-05-29,1351.4000244140625,1364.9000244140625,1342.800048828125,1351.9000244140625,105338,0.0,0.005354408792766607,0.5660005956591988,-0.0341254692602138
2025-05-30,1355.199951171875,1359.0,1312.5,1329.9000244140625,92576,0.0,-0.016273392708558654,0.5760368624250599,-0.0341254692602138
2025-06-02,1353.9000244140625,1354.0,1327.4000244140625,1349.5,112046,0.0,0.014737931593446607,0.5734247989458234,-0.0341254692602138
2025-06-03,1349.9000244140625,1388.0,1313.699951171875,1322.5,154170,0.0,-0.0200074101519081,0.584631889608141,-0.0341254692602138
2025-06-04,1350.0,1350.0,1318.699951171875,1334.0,31672,0.0,0.008695652173912993,0.5842706286390522,-0.0341254692602138
2025-06-05,1335.0,1354.0,1325.0,1332.4000244140625,63354,0.0,-0.00119938199845393,0.5787694479603344,-0.0341254692602138
2025-06-06,1332.4000244140625,1364.0,1318.300048828125,1327.4000244140625,79144,0.0,-0.0037526267700264127,0.581516455145193,-0.0341254692602138
2025-06-09,1327.4000244140625,1393.699951171875,1321.5,1325.9000244140625,235567,0.0,-0.0011300286066079357,0.5748098249234275,-0.0341254692602138
2025-06-10,1329.0,1350.0,1320.5,1335.5,87121,0.0,0.007240346488552207,0.5723391814845226,-0.0341254692602138
2025-06-11,1326.800048828125,1384.5,1326.800048828125,1368.300048828125,189930,0.0,0.024560126415668293,0.5711287407021628,-0.0341254692602138
2025-06-12,1395.0,1430.0,1352.0,1375.9000244140625,202312,0.0,0.005554319458255241,0.5714266532057541,-0.0341254692602138
2025-06-13,1350.0,1390.5999755859375,1325.0,1361.4000244140625,551822,0.0,-0.010538556394150023,0.5772789399730355,-0.0341254692602138
2025-06-16,1362.199951171875,1376.4000244140625,1323.0,1333.800048828125,116875,0.0,-0.0202732298303111,0.5866661857661641,-0.0341254692602138
2025-06-17,1342.9000244140625,1354.5,1318.300048828125,1328.699951171875,95579,0.0,-0.0038237347949798828,0.5890440604630511,-0.0341254692602138
2025-06-18,1336.0,1357.800048828125,1314.0,1338.9000244140625,650985,0.0,0.007676731855970509,0.5820482804470694,-0.0341254692602138
2025-06-19,1342.5999755859375,1350.0,1315.800048828125,1325.5,143371,0.0,-0.010008233751378603,0.5869008775030887,-0.0341254692602138
