date,open,high,low,close,volume,split_ratio,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200
2021-02-02,11.732393264770508,12.627236366271973,11.533538818359375,12.279240608215332,578184,0.0,0.04661004205227859,1.0825088520952264,-0.04272594233397538,827733.8,10.230129151076582
2021-02-03,12.552665710449219,13.074658393859863,12.254384994506836,12.502951622009277,477280,0.0,0.018218635901985136,1.0771835632109472,-0.04272594233397538,701263.0,10.252744300041087
2021-02-04,12.627236366271973,12.627236366271973,12.478096008300781,12.577523231506348,181121,0.0,0.0059643204062151955,0.9178714799872226,-0.04272594233397538,495229.35,10.275876428712383
2021-02-05,12.676950454711914,12.676950454711914,11.931246757507324,12.080387115478516,225101,0.0,-0.039525756134762724,0.9105471497293433,-0.04272594233397538,409826.85,10.293831758928961
2021-02-08,11.906390190124512,12.826089859008789,11.881532669067383,12.328954696655273,699246,0.0,0.020576127139027678,0.8961466055526278,-0.04272594233397538,419115.4,10.314081738408825
2021-02-09,12.577523231506348,12.826089859008789,11.931246757507324,12.130101203918457,252321,0.0,-0.01612898235328608,0.8934308350594364,-0.04272594233397538,412006.75,10.332151583836783
2021-02-10,12.378668785095215,12.378668785095215,11.682679176330566,11.931246757507324,120053,0.0,-0.016393469689015894,0.8670308465611235,-0.04272594233397538,407038.05,10.348062978599675
2021-02-11,12.328954696655273,12.328954696655273,11.98095989227295,12.055530548095703,99375,0.0,0.010416664168828582,0.8618835198896407,-0.04272594233397538,397796.0,10.365052705659338
2021-02-12,12.005817413330078,12.254384994506836,11.01154613494873,11.508682250976562,151823,0.0,-0.04536078233450469,0.873500663276144,-0.04272594233397538,396975.6,10.376432104120205
2021-02-15,11.458968162536621,11.98095989227295,11.384398460388184,11.458968162536621,128178,0.0,-0.004319702929996394,0.8735014097256898,-0.04272594233397538,390830.4,10.387203607189026
2021-02-16,11.757248878479004,11.806962966918945,11.434110641479492,11.632966041564941,71310,0.0,0.01518442817540766,0.8746776289673984,-0.04272594233397538,384351.8,10.399599253302219
2021-02-17,11.235257148742676,11.682679176330566,11.061260223388672,11.409255027770996,182028,0.0,-0.01923078026658198,0.8714714787269977,-0.04272594233397538,389786.3,10.409645579416337
2021-02-18,11.508682250976562,11.732393264770508,11.260113716125488,11.558395385742188,121260,0.0,0.01307187521079789,0.8710431661831773,-0.04272594233397538,392053.4,10.421075925747937
2021-02-19,11.782106399536133,11.782106399536133,11.235257148742676,11.434110641479492,90747,0.0,-0.010752768019686054,0.8694764626226146,-0.04272594233397538,391872.65,10.431155873168153
2021-02-22,11.558395385742188,11.632966041564941,11.061260223388672,11.210400581359863,77115,0.0,-0.019565147402726413,0.8706315100737697,-0.04272594233397538,386535.65,10.438909551856629
2021-02-23,11.434110641479492,11.732393264770508,11.061260223388672,11.384398460388184,92031,0.0,0.015521111646771724,0.8617465316124625,-0.04272594233397538,382052.05,10.448317401692764
2021-02-24,11.682679176330566,12.229528427124023,10.986689567565918,11.334684371948242,627875,0.0,-0.004366861245494902,0.8296921250390555,-0.04272594233397538,367295.4,10.457136973536102
2021-02-25,11.583251953125,11.831819534301758,11.284971237182617,11.533538818359375,64921,0.0,0.01754388917112415,0.45663176049166243,-0.04272594233397538,253980.25,10.467847439653747
2021-02-26,11.533538818359375,11.632966041564941,11.036402702331543,11.210400581359863,118808,0.0,-0.02801726704080909,0.44256607860581537,-0.04272594233397538,230078.2,10.475236028128435
2021-03-01,11.632966041564941,11.632966041564941,10.116703033447266,10.986689567565918,209993,0.0,-0.019955666362709845,0.3647247633566676,-0.04272594233397538,228438.5,10.480325118073088
2021-03-02,11.086116790771484,11.18554401397705,10.812691688537598,11.036402702331543,134359,0.0,0.004524851135539798,0.35728517067254567,-0.04272594233397538,206247.25,10.485858228364219
2021-03-03,11.036402702331543,11.881532669067383,10.936976432800293,11.682679176330566,405125,0.0,0.05855861655560024,0.37974085985568334,-0.04272594233397538,202639.5,10.497766894513138
2021-03-04,11.359540939331055,12.03067398071289,11.30982780456543,11.757248878479004,457135,0.0,0.006382928181364322,0.3739315377661482,-0.04272594233397538,216440.2,10.510299053557574
2021-03-05,11.881532669067383,11.881532669067383,11.632966041564941,11.707535743713379,118935,0.0,-0.004228296541091581,0.37263403784180404,-0.04272594233397538,211131.9,10.522211856444697
2021-03-08,11.881532669067383,12.378668785095215,11.583251953125,11.707535743713379,246345,0.0,0.0,0.3483783593658573,-0.04272594233397538,188486.85,10.53400612397971
2021-03-09,11.881532669067383,11.931246757507324,11.533538818359375,11.632966041564941,94326,0.0,-0.006369376423939532,0.339485387213252,-0.04272594233397538,180587.1,10.544941048532797
2021-03-10,11.682679176330566,12.055530548095703,11.434110641479492,11.583251953125,163492,0.0,-0.004273552270531167,0.3359749998054152,-0.04272594233397538,182759.05,10.555272500319786
2021-03-12,11.782106399536133,11.782106399536133,11.359540939331055,11.583251953125,509179,0.0,0.0,0.3318895807638778,-0.04272594233397538,203249.25,10.56550115159148
